"hunt_code","species","hunt_name","hunt_type","weapon","sex_type","permits_total","hunters","harvest","percent_success","avg_days","satisfaction","year","prediction_year","source_file"
"EB3502","Elk","","","","","7","4.0","3.0","3.0","42.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3503","Elk","Bear Springs","CWMU","Any Legal Weapon","Male Only","5","4.0","3.0","75.0","4.5","5.0","2025","2026","harvest_2025.csv"
"EB3504","Elk","Black Hawk","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","3.5","4.9","2025","2026","harvest_2025.csv"
"EB3505","Elk","Boobe Hole","CWMU","Any Legal Weapon","Male Only","16","16.0","16.0","100.0","4.4","4.9","2025","2026","harvest_2025.csv"
"EB3505","Elk","","","","","16","3.4","16.0","4.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3506","Elk","","","","","11","4.0","8.0","4.0","70.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3506","Elk","Causey Spring","CWMU","Any Legal Weapon","Male Only","11","11.0","6.0","54.5","4.4","4.7","2025","2026","harvest_2025.csv"
"EB3508","Elk","Chimney Rock","CWMU","Any Legal Weapon","Male Only","16","16.0","16.0","100.0","3.0","4.8","2025","2026","harvest_2025.csv"
"EB3508","Elk","","","","","20","3.8","16.0","3.0","82.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3509","Elk","","","","","18","3.3","18.0","1.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3509","Elk","Coldwater Ranch","CWMU","Any Legal Weapon","Male Only","23","22.0","21.0","95.5","2.9","4.8","2025","2026","harvest_2025.csv"
"EB3511","Elk","Cotton Thomas","CWMU","Any Legal Weapon","Male Only","3","3.0","2.0","66.7","4.0","4.0","2025","2026","harvest_2025.csv"
"EB3511","Elk","","","","","3","4.0","3.0","4.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3514","Elk","Deseret","CWMU","Any Legal Weapon","Male Only","118","118.0","105.0","89.0","3.4","5.0","2025","2026","harvest_2025.csv"
"EB3515","Elk","","","","","7","3.2","7.0","17.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3515","Elk","Double Cone","CWMU","Any Legal Weapon","Male Only","7","7.0","7.0","100.0","4.0","5.0","2025","2026","harvest_2025.csv"
"EB3516","Elk","Durst Mountain","CWMU","Any Legal Weapon","Male Only","22","20.0","11.0","55.0","3.8","4.7","2025","2026","harvest_2025.csv"
"EB3516","Elk","","","","","20","3.5","14.0","6.0","72.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3517","Elk","","","","","30","7.8","23.0","6.0","75.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3517","Elk","East Fork Chalk Creek","CWMU","Any Legal Weapon","Male Only","30","30.0","15.0","50.0","9.2","4.4","2025","2026","harvest_2025.csv"
"EB3519","Elk","Ensign Ranches","CWMU","Any Legal Weapon","Male Only","26","26.0","26.0","100.0","3.6","4.5","2025","2026","harvest_2025.csv"
"EB3519","Elk","","","","","26","4.1","24.0","4.0","90.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3520","Elk","Folley Ridge","CWMU","Any Legal Weapon","Male Only","19","19.0","18.0","94.7","3.1","4.9","2025","2026","harvest_2025.csv"
"EB3520","Elk","","","","","17","2.9","15.0","6.0","85.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3521","Elk","Grass Valley/Clark Canyon","CWMU","Any Legal Weapon","Male Only","93","93.0","70.0","75.3","3.8","4.4","2025","2026","harvest_2025.csv"
"EB3522","Elk","","","","","5","2.6","5.0","4.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3522","Elk","Grazing Pasture","CWMU","Any Legal Weapon","Male Only","5","5.0","5.0","100.0","4.3","5.0","2025","2026","harvest_2025.csv"
"EB3523","Elk","Guildersleeve","CWMU","Any Legal Weapon","Male Only","19","19.0","16.0","84.2","2.0","4.6","2025","2026","harvest_2025.csv"
"EB3523","Elk","","","","","19","4.0","17.0","5.0","87.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3524","Elk","Hardscrabble","CWMU","Any Legal Weapon","Male Only","10","10.0","6.0","60.0","5.9","4.1","2025","2026","harvest_2025.csv"
"EB3524","Elk","","","","","12","6.4","10.0","18.0","80.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3525","Elk","Heaston East","CWMU","Any Legal Weapon","Male Only","20","20.0","20.0","100.0","1.9","5.0","2025","2026","harvest_2025.csv"
"EB3526","Elk","","","","","10","5.8","9.0","17.0","87.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3526","Elk","Hiawatha","CWMU","Any Legal Weapon","Male Only","9","9.0","7.0","77.8","5.2","3.8","2025","2026","harvest_2025.csv"
"EB3527","Elk","","","","","10","3.5","10.0","1.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3527","Elk","Indian Head","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","4.6","5.0","2025","2026","harvest_2025.csv"
"EB3528","Elk","Ingham Peak","CWMU","Any Legal Weapon","Male Only","5","5.0","0.0","0.0","5.7","1.7","2025","2026","harvest_2025.csv"
"EB3529","Elk","","","","","9","3.0","9.0","5.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3529","Elk","Circle E Ranch","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","2.6","5.0","2025","2026","harvest_2025.csv"
"EB3530","Elk","Jacob's Creek","CWMU","Any Legal Weapon","Male Only","10","10.0","3.0","30.0","4.0","4.0","2025","2026","harvest_2025.csv"
"EB3531","Elk","Johnson Mountain Ranch","CWMU","Any Legal Weapon","Male Only","15","15.0","15.0","100.0","4.4","4.6","2025","2026","harvest_2025.csv"
"EB3532","Elk","","","","","5","3.8","4.0","1.0","80.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3532","Elk","Jump Creek","CWMU","Any Legal Weapon","Male Only","5","5.0","5.0","100.0","1.0","5.0","2025","2026","harvest_2025.csv"
"EB3533","Elk","Junction Valley","CWMU","Any Legal Weapon","Male Only","8","8.0","8.0","100.0","3.6","4.8","2025","2026","harvest_2025.csv"
"EB3533","Elk","","","","","5","4.7","2.0","17.0","33.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3534","Elk","Little Red Creek","CWMU","Any Legal Weapon","Male Only","14","14.0","12.0","85.7","3.7","4.7","2025","2026","harvest_2025.csv"
"EB3536","Elk","Minnie Maud Ridge","CWMU","Any Legal Weapon","Male Only","39","39.0","17.0","43.6","6.6","3.6","2025","2026","harvest_2025.csv"
"EB3536","Elk","","","","","44","4.8","37.0","17.0","85.4","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3538","Elk","Moon Ranch","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","4.6","2.9","2025","2026","harvest_2025.csv"
"EB3540","Elk","Old Woman Plateau","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","2.5","5.0","2025","2026","harvest_2025.csv"
"EB3540","Elk","","","","","10","5.4","10.0","21.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3541","Elk","Patmos Ridge","CWMU","Any Legal Weapon","Male Only","6","6.0","5.0","83.3","9.4","4.2","2025","2026","harvest_2025.csv"
"EB3543","Elk","Preston Nutter Ranch","CWMU","Any Legal Weapon","Male Only","20","20.0","12.0","60.0","3.1","5.0","2025","2026","harvest_2025.csv"
"EB3544","Elk","Redd Ranches","CWMU","Any Legal Weapon","Male Only","19","19.0","19.0","100.0","4.2","4.9","2025","2026","harvest_2025.csv"
"EB3544","Elk","","","","","19","4.1","17.0","1.0","88.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3545","Elk","Riverview Ranch LLC","CWMU","Any Legal Weapon","Male Only","9","9.0","9.0","100.0","3.2","4.4","2025","2026","harvest_2025.csv"
"EB3546","Elk","Roan Cliffs","CWMU","Any Legal Weapon","Male Only","9","9.0","9.0","100.0","7.5","5.0","2025","2026","harvest_2025.csv"
"EB3547","Elk","Sand Creek","CWMU","Any Legal Weapon","Male Only","9","8.0","3.0","37.5","4.0","4.5","2025","2026","harvest_2025.csv"
"EB3548","Elk","Scofield Canyons","CWMU","Any Legal Weapon","Male Only","8","8.0","6.0","75.0","4.6","4.8","2025","2026","harvest_2025.csv"
"EB3549","Elk","Scofield East","CWMU","Any Legal Weapon","Male Only","8","8.0","8.0","100.0","5.3","5.0","2025","2026","harvest_2025.csv"
"EB3550","Elk","Scofield West","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","3.3","5.0","2025","2026","harvest_2025.csv"
"EB3550","Elk","","","","","10","3.4","8.0","3.0","77.8","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3551","Elk","","","","","8","4.8","6.0","4.0","75.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3551","Elk","SJ Ranch","CWMU","Any Legal Weapon","Male Only","8","8.0","8.0","100.0","3.4","5.0","2025","2026","harvest_2025.csv"
"EB3552","Elk","Skull Crack","CWMU","Any Legal Weapon","Male Only","9","7.0","7.0","100.0","4.0","5.0","2025","2026","harvest_2025.csv"
"EB3553","Elk","Soldier Summit","CWMU","Any Legal Weapon","Male Only","16","16.0","16.0","100.0","6.8","5.0","2025","2026","harvest_2025.csv"
"EB3553","Elk","","","","","16","4.3","14.0","3.0","87.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3554","Elk","","","","","12","3.6","9.0","14.0","72.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3554","Elk","South Canyon","CWMU","Any Legal Weapon","Male Only","11","11.0","6.0","54.5","3.5","4.0","2025","2026","harvest_2025.csv"
"EB3555","Elk","Spring Creek/Dodge","CWMU","Any Legal Weapon","Male Only","13","13.0","12.0","92.3","3.7","4.9","2025","2026","harvest_2025.csv"
"EB3555","Elk","","","","","13","3.4","12.0","2.0","90.9","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3557","Elk","Strawberry Ridge","CWMU","Any Legal Weapon","Male Only","20","20.0","19.0","95.0","4.3","4.9","2025","2026","harvest_2025.csv"
"EB3557","Elk","","","","","20","3.3","19.0","14.0","95.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3558","Elk","Summit Point","CWMU","Any Legal Weapon","Male Only","4","4.0","4.0","100.0","16.0","4.5","2025","2026","harvest_2025.csv"
"EB3559","Elk","Three C","CWMU","Any Legal Weapon","Male Only","10","10.0","8.0","80.0","5.9","4.6","2025","2026","harvest_2025.csv"
"EB3559","Elk","","","","","10","4.9","10.0","5.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3561","Elk","Two Bear","CWMU","Any Legal Weapon","Male Only","50","50.0","47.0","94.0","2.7","4.9","2025","2026","harvest_2025.csv"
"EB3562","Elk","","","","","10","4.6","7.0","6.0","70.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3562","Elk","Wallsburg","CWMU","Any Legal Weapon","Male Only","10","10.0","5.0","50.0","4.8","4.7","2025","2026","harvest_2025.csv"
"EB3564","Elk","Woodruff Creek South","CWMU","Any Legal Weapon","Male Only","19","18.0","12.0","66.7","4.0","4.9","2025","2026","harvest_2025.csv"
"EB3564","Elk","","","","","18","4.5","14.0","88.0","75.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3565","Elk","North Peaks","CWMU","Any Legal Weapon","Male Only","7","7.0","7.0","100.0","3.8","4.8","2025","2026","harvest_2025.csv"
"EB3603","Elk","","","","","7","3.0","7.0","87.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3603","Elk","Pahvant Ensign","CWMU","Any Legal Weapon","Male Only","7","7.0","7.0","100.0","3.9","4.9","2025","2026","harvest_2025.csv"
"EB3604","Elk","","","","","9","3.3","8.0","4.0","87.5","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3604","Elk","Double R Ranch","CWMU","Any Legal Weapon","Male Only","10","10.0","10.0","100.0","3.4","4.3","2025","2026","harvest_2025.csv"
"EB3606","Elk","Mountain Sky Ranch","CWMU","Any Legal Weapon","Male Only","6","6.0","6.0","100.0","4.5","5.0","2025","2026","harvest_2025.csv"
"EB3606","Elk","","","","","2","15.5","2.0","1.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3607","Elk","West Willow Creek Ranch","CWMU","Any Legal Weapon","Male Only","5","5.0","2.0","40.0","7.5","4.5","2025","2026","harvest_2025.csv"
"EB3607","Elk","","","","","3","3.5","3.0","4.0","100.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3608","Elk","Avintaquin Canyon","CWMU","Any Legal Weapon","Male Only","2","2.0","2.0","100.0","3.0","5.0","2025","2026","harvest_2025.csv"
"EB3609","Elk","Royal Ivory Outfitters","CWMU","Any Legal Weapon","Male Only","18","18.0","18.0","100.0","3.8","4.8","2025","2026","harvest_2025.csv"
"EB3610","Elk","Sharp Mountain","CWMU","Any Legal Weapon","Male Only","16","16.0","16.0","100.0","4.1","4.9","2025","2026","harvest_2025.csv"
"EB3610","Elk","","","","","18","5.0","15.0","2.0","83.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3611","Elk","West Ridge","CWMU","Any Legal Weapon","Male Only","17","17.0","10.0","58.8","7.1","4.3","2025","2026","harvest_2025.csv"
"EB3611","Elk","","","","","18","6.6","9.0","10.0","50.0","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3613","Elk","","","","","3","4.7","2.0","17.0","66.7","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3613","Elk","Little Pole Canyon","CWMU","Any Legal Weapon","Male Only","4","4.0","4.0","100.0","3.7","5.0","2025","2026","harvest_2025.csv"
"EB3614","Elk","Tunnel Hollow","CWMU","Any Legal Weapon","Male Only","8","8.0","6.0","75.0","4.3","3.8","2025","2026","harvest_2025.csv"
"EB3614","Elk","","","","","7","4.2","6.0","6.0","83.3","","2024","2025","harvest-metrics-2024-bg-report.csv"
"EB3619","Elk","Weber Florence Creek/Stillman Creek","CWMU","Any Legal Weapon","Male Only","99","99.0","87.0","87.9","3.4","4.8","2025","2026","harvest_2025.csv"
"EL3000","Elk","Beaver, East","Limited Entry Landowner","Archery","Male Only","1","1.0","1.0","100.0","9.0","5.0","2025","2026","harvest_2025.csv"
"EL3022","Elk","Wasatch Mtns","Limited Entry Landowner","Archery","Male Only","1","1.0","0.0","0.0","20.0","3.0","2025","2026","harvest_2025.csv"
"EL3024","Elk","Beaver, East","Limited Entry Landowner","Early Any Legal Weapon","Male Only","6","6.0","6.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"EL3033","Elk","Cache, Meadowville","Limited Entry Landowner","Late Any Legal Weapon","Male Only","2","2.0","2.0","100.0","3.0","5.0","2025","2026","harvest_2025.csv"
"EL3038","Elk","Manti","Limited Entry Landowner","Early Any Legal Weapon","Male Only","5","5.0","2.0","40.0","3.2","3.0","2025","2026","harvest_2025.csv"
"EL3039","Elk","Manti","Limited Entry Landowner","Late Any Legal Weapon","Male Only","2","2.0","0.0","0.0","5.0","1.0","2025","2026","harvest_2025.csv"
"EL3048","Elk","Monroe","Limited Entry Landowner","Late Any Legal Weapon","Male Only","1","1.0","1.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"EL3057","Elk","Panguitch Lake","Limited Entry Landowner","Late Any Legal Weapon","Male Only","1","1.0","0.0","0.0","1.0","1.0","2025","2026","harvest_2025.csv"
"EL3065","Elk","Fishlake/Thousand Lakes","Limited Entry Landowner","Late Any Legal Weapon","Male Only","1","1.0","1.0","100.0","4.0","4.0","2025","2026","harvest_2025.csv"
"EL3066","Elk","San Juan Bull Elk","Limited Entry Landowner","Early Any Legal Weapon","Male Only","2","2.0","2.0","100.0","2.0","4.5","2025","2026","harvest_2025.csv"
"EL3068","Elk","Diamond Mtn","Limited Entry Landowner","Early Any Legal Weapon","Male Only","1","1.0","1.0","100.0","1.0","3.0","2025","2026","harvest_2025.csv"
"EL3072","Elk","Wasatch Mtns","Limited Entry Landowner","Early Any Legal Weapon","Male Only","7","7.0","4.0","57.1","3.5","4.2","2025","2026","harvest_2025.csv"
"EL3084","Elk","Manti","Limited Entry Landowner","Muzzleloader","Male Only","2","2.0","1.0","50.0","4.5","3.5","2025","2026","harvest_2025.csv"
"EL3100","Elk","Wasatch Mtns","Limited Entry Landowner","Muzzleloader","Male Only","1","1.0","0.0","0.0","7.0","2.0","2025","2026","harvest_2025.csv"
"EL3126","Elk","Manti","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","3","3.0","3.0","100.0","4.7","4.0","2025","2026","harvest_2025.csv"
"EL3127","Elk","Wasatch Mtns","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","6","6.0","5.0","83.3","2.7","4.2","2025","2026","harvest_2025.csv"
"EL3144","Elk","West Desert, Deep Creek","Limited Entry Landowner","HAMSS","Male Only","1","1.0","1.0","100.0","6.0","5.0","2025","2026","harvest_2025.csv"
"EL3149","Elk","Southwest Desert, South","Limited Entry Landowner","Early Any Legal Weapon","Male Only","1","1.0","1.0","100.0","3.0","5.0","2025","2026","harvest_2025.csv"
"EL3152","Elk","Southwest Desert, South","Limited Entry Landowner","Late Any Legal Weapon","Male Only","2","0.0","","","","","2025","2026","harvest_2025.csv"
"EL3171","Elk","Cache, South","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","1","1.0","0.0","0.0","10.0","3.0","2025","2026","harvest_2025.csv"
"EL3175","Elk","Nebo/San Pitch Mtns","Limited Entry Landowner","Early Any Legal Weapon","Male Only","3","3.0","3.0","100.0","2.0","4.7","2025","2026","harvest_2025.csv"
"EL3177","Elk","Nebo/San Pitch Mtns","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","2","2.0","1.0","50.0","8.0","3.0","2025","2026","harvest_2025.csv"
"EL3181","Elk","Fillmore, Pahvant","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","1","1.0","0.0","0.0","9.0","3.0","2025","2026","harvest_2025.csv"
"EL3183","Elk","La Sal Mtns","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","1","1.0","1.0","100.0","9.0","4.0","2025","2026","harvest_2025.csv"
"EL3194","Elk","San Juan Bull Elk","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","2","2.0","2.0","100.0","11.0","4.0","2025","2026","harvest_2025.csv"
"EL3196","Elk","Diamond Mtn","Limited Entry Landowner","Late Any Legal Weapon","Male Only","1","1.0","1.0","100.0","2.0","5.0","2025","2026","harvest_2025.csv"
"EL3198","Elk","Southwest Desert, South","Limited Entry Landowner","Mid Any Legal Weapon","Male Only","1","1.0","0.0","0.0","4.0","2.0","2025","2026","harvest_2025.csv"
