hunt_code,hunt_name,species,residency,draw_family,hunt_class,weapon,hunt_type,draw_pool,unit_name,boundary_id,current_points_context_available,modeled_draw_probability,guaranteed_line_points,point_creep_1yr,harvest_success_pct,average_days_hunted,average_harvest_age,current_age_3yr_average,percent_5plus,management_objective_type,management_objective_range,management_objective_status,management_objective_note,permits_2026_res,permits_2026_nr,permits_2026_total,decision_label,persona_tags,sleeper_score,sleeper_reasons,recommended_action,data_confidence,source_badges,model_version,rule_version,availability_status,harvest_source_file,harvest_source_page,age_source_file,age_source_page,age_source_table_title,age_review_status
BR1000,Black Bear - Statewide Permit,Black Bear,Nonresident,SPORTSMAN_PERMIT,Statewide Permit,Any Legal Weapon,Statewide,standard,Black Bear - Statewide Permit,5001,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,0,,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1000,Sportsman Black Bear,Black Bear,Resident,SPORTSMAN_PERMIT,Statewide Permit,Any Legal Weapon,Sportsman Permit,sportsman,Sportsman Black Bear,5001,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,0,,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1001,Black Bear Harvest Objective Units,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Harvest Objective,standard,Black Bear Harvest Objective Units,5002,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1001,Black Bear Harvest Objective Units,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Harvest Objective,standard,Black Bear Harvest Objective Units,5002,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1007,Black Bear Pursuit - Resident,Black Bear,Nonresident,BEAR_DRAW,Pursuit,Pursuit Only,Pursuit,standard,Black Bear Pursuit - Resident,5003,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1007,Black Bear Pursuit - Resident,Black Bear,Resident,BEAR_DRAW,Pursuit,Pursuit Only,Pursuit,standard,Black Bear Pursuit - Resident,5003,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1008,Book Cliffs,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,Book Cliffs,7,true,0,1,,,,,,,,,,,26,2,28,LONG SHOT,HARD_DRIVER,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1008,Book Cliffs,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,Book Cliffs,7,true,0,2,,,,,,,,,,,26,2,28,LONG SHOT,HARD_DRIVER,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1009,La Sal,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,La Sal,684,true,0,4,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1009,La Sal,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,La Sal,684,true,0,6,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1010,San Juan,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,San Juan,710,true,0,2,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1010,San Juan,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Summer,standard,San Juan,710,true,0,3,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1011,Book Cliffs,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,Book Cliffs,7,true,0,1,,,,,,,,,,,26,2,28,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1011,Book Cliffs,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,Book Cliffs,7,true,0,1,,,,,,,,,,,26,2,28,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1012,La Sal,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,La Sal,684,true,0,,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1012,La Sal,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,La Sal,684,true,0,4,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1013,San Juan,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,San Juan,710,true,0,0,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1013,San Juan,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Late Summer,standard,San Juan,710,true,0,2,,,,,,,,,,,14,1,15,LONG SHOT,HARD_DRIVER|EXTEND_THE_SEASON,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1015,Book Cliffs,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,Book Cliffs,7,true,0,1,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1015,Book Cliffs,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,Book Cliffs,7,true,0,,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,1,permit count at or above peer median,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1016,San Juan,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,San Juan,710,true,0,2,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1016,San Juan,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,San Juan,710,true,0,,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1017,La Sal,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,La Sal,684,true,0,4,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1017,La Sal,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Restricted Pursuit - Spring,standard,La Sal,684,true,0,,,,,,,,,,,,0,2,2,LONG SHOT,HARD_DRIVER,2,permit count at or above peer median; not an obvious marquee hunt name,"Hard-driver hunt: quality potential, physical effort or patience likely required.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1018,Black Bear Pursuit - Nonresident,Black Bear,Nonresident,BEAR_DRAW,,Pursuit Only,Pursuit,standard,Black Bear Pursuit - Nonresident,5013,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR1018,Black Bear Pursuit - Nonresident,Black Bear,Resident,BEAR_DRAW,,Pursuit Only,Pursuit,standard,Black Bear Pursuit - Nonresident,5013,true,0,,,,,,,,,,,,,,,STATUS / AVAILABILITY ONLY,,1,not an obvious marquee hunt name,Status/availability opportunity. Confirm current rules and availability before planning.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output|Status / Availability Only,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,NO_QUOTA_PUBLISHED,,,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7000,Beaver,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Beaver,628,true,0,9,,70,,,,,,,,,9,1,10,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7000,Beaver,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Beaver,628,true,2,9,,70,,,,,,,,,9,1,10,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7001,Book Cliffs Bitter Creek/South,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Book Cliffs Bitter Creek/South,449,true,2.5,6,,29,,,,,,,,,49,5,54,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER|GROUP_FRIENDLY,2,harvest success above peer median; permit count at or above peer median,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7001,Book Cliffs Bitter Creek/South,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Book Cliffs Bitter Creek/South,449,true,0,3,,29,,,,,,,,,49,5,54,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER|GROUP_FRIENDLY,2,harvest success above peer median; permit count at or above peer median,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7003,Manti North,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Manti North,52,true,0,3,,32,,,,,,,,,17,2,19,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7003,Manti North,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Manti North,52,true,0,6,,32,,,,,,,,,17,2,19,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7004,Manti South/San Rafael North,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Manti South/San Rafael North,744,true,0,5,,63,,,,,,,,,18,0,18,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7004,Manti South/San Rafael North,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Manti South/San Rafael North,744,true,18.3,7,,63,,,,,,,,,18,0,18,QUALITY LONG SHOT,FREEZER_FILLER|ELDER_FRIENDLY|TROPHY_DREAMER|POINT_SAVER|OPPORTUNIST,4,better odds than peer median; harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,Potential overlooked opportunity. Review the details before applying.,MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7005,Nebo,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Nebo,616,true,0,,,33,,,,,,,,,7,0,7,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7005,Nebo,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Nebo,616,true,4.7,8,,33,,,,,,,,,7,0,7,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,2,harvest success above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7007,Fillmore Pahvant,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Fillmore Pahvant,88,true,0,,,0,,,,,,,,,1,0,1,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,,,,
BR7007,Fillmore Pahvant,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Fillmore Pahvant,88,true,0,5,,0,,,,,,,,,1,0,1,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,,,,
BR7008,La Sal,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,,La Sal,684,true,,,,49,,6.5,,,,,,,,,,INSUFFICIENT DATA,ELDER_FRIENDLY|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,1,harvest success above peer median; not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,HIGH,Official DWR Source|Review / Limited Data,hybrid_ml_v2.1.0,utah_bear_bonus_v1.0.0,NO_2026_TOTAL,24_black_bear_report.pdf,10,21_black_bear_report.pdf,10,,PASS
BR7008,La Sal,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,,La Sal,684,true,,,,49,,6.5,,,,,,,,,,INSUFFICIENT DATA,ELDER_FRIENDLY|TROPHY_DREAMER|DATA_LIMITED_DO_NOT_OVERSELL,1,harvest success above peer median; not an obvious marquee hunt name,Objective or opportunity data is incomplete. Treat this as a limited-confidence research lead.,HIGH,Official DWR Source|Review / Limited Data,hybrid_ml_v2.1.0,utah_bear_bonus_v1.0.0,NO_2026_TOTAL,24_black_bear_report.pdf,10,21_black_bear_report.pdf,10,,PASS
BR7009,Mt Dutton,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Mt Dutton,630,true,0,,,0,,4.5,,,,,,,4,0,4,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",HIGH,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,22_black_bear_report.pdf,10,,PASS
BR7009,Mt Dutton,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Mt Dutton,630,true,0,3,,0,,4.5,,,,,,,4,0,4,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,1,not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",HIGH,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,22_black_bear_report.pdf,10,,PASS
BR7010,Panguitch Lake/Zion,Black Bear,Nonresident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Panguitch Lake/Zion,462,true,0,,,29,,,,,,,,,9,0,9,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
BR7010,Panguitch Lake/Zion,Black Bear,Resident,BEAR_DRAW,,Any Legal Weapon,Limited Entry - Spring,standard,Panguitch Lake/Zion,462,true,0,5,,29,,,,,,,,,9,0,9,QUALITY LONG SHOT,TROPHY_DREAMER|POINT_SAVER,3,harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,"High-quality hunt, but consider saving points unless it fits your long-term plan.",MEDIUM,Official DWR Source|U.O.G.A. Modeled Output,mixed_predictive_v1.0.0,utah_draw_model_v1.0.0,FULL_SPLIT,24_black_bear_report.pdf,10,draw_reality_engine_predictive_with_harvest_features.csv,,,REVIEW
