reported_hunt_year,model_target_year,source_file,source_file_sha256,source_page,source_class,data_granularity,report_family,species,hunt_code,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,percent_success,average_days,hunter_satisfaction,parse_status,input_family,male_harvest,female_harvest,harvest_objective,average_age,percent_female,percent_5yr_plus,date_inspected,date_harvested,location_of_kill,days_hunted,wound,horn_length_left,horn_length_right,base_circumference_left,base_circumference_right,age_of_sheep,page_title,harvest_quality_year,quality_feature_status,trend_feature_eligible,trend_feature_note,quota_use_status,draw_probability_use_status,do_not_use_for_permit_quota,do_not_use_for_p_draw_directly,raw_record,do_not_use_directly_for_p_draw,average_harvest_age_2023,average_harvest_age_3yr_2023,percent_mature_or_5_plus_2023,percent_mature_or_5_plus_3yr_2023,age_data_available_2023,age_source_package_2023,age_mapping_status_2023,age_match_confidence_2023,age_candidate_count_2023
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1076,"Plateau, Boulder West",Antlerless Elk,Any Legal Weapon,15.0,12.0,7.0,60.0,4.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1077,"Plateau, Boulder-Circle Cliffs",Antlerless Elk,Any Legal Weapon,20.0,16.0,12.0,71.4,3.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1078,"Plateau, Fishlake/Thousand Lakes",Antlerless Elk,Any Legal Weapon,136.0,131.0,40.0,30.7,5.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1079,"Plateau, Fishlake/Thousand Lakes East",Antlerless Elk,Any Legal Weapon,48.0,45.0,36.0,79.5,3.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1080,"Plateau, Fishlake/Thousand Lakes West",Antlerless Elk,Any Legal Weapon,30.0,28.0,18.0,65.4,3.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1081,San Juan,Antlerless Elk,Any Legal Weapon,122.0,114.0,47.0,40.8,4.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1082,San Juan,Antlerless Elk,Any Legal Weapon,119.0,104.0,42.0,39.8,5.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1084,"San Rafael, North",Antlerless Elk,Any Legal Weapon,5.0,4.0,0.0,0.0,3.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,6.4,5.7,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,28
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1085,"South Slope, Bonanza/Vernal",Antlerless Elk,Archery,100.0,85.0,3.0,3.0,10.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1087,"South Slope, Bonanza/Vernal",Antlerless Elk,Any Legal Weapon,96.0,88.0,23.0,26.3,6.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1089,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,50.0,47.0,13.0,27.8,4.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1090,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,49.0,44.0,16.0,36.4,3.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1091,"South Slope, Diamond Mtn",Antlerless Elk,Any Legal Weapon,50.0,47.0,20.0,41.7,3.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1094,"South Slope, Mosby Mtn",Antlerless Elk,Any Legal Weapon,99.0,90.0,41.0,45.7,6.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1098,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,73.0,65.0,25.0,39.3,3.7,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1099,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,74.0,64.0,46.0,71.7,3.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1100,"South Slope, Yellowstone",Antlerless Elk,Any Legal Weapon,73.0,48.0,12.0,25.6,4.7,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7,7.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,21
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1101,Southwest Desert,Antlerless Elk,Any Legal Weapon,110.0,102.0,72.0,70.8,4.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,8.1,7.6,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,20
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1110,"Wasatch Mtns, Salt Lake",Antlerless Elk,Any Legal Weapon,43.0,34.0,18.0,51.6,8.2,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1111,"Wasatch Mtns, Wallsburg",Antlerless Elk,Any Legal Weapon,34.0,24.0,4.0,16.7,6.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1112,"Wasatch Mtns, Wallsburg",Antlerless Elk,Any Legal Weapon,53.0,41.0,10.0,25.0,4.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1113,"Wasatch Mtns, West Heber",Antlerless Elk,Any Legal Weapon,30.0,28.0,7.0,26.1,4.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1114,"Wasatch Mtns, West Timpanogos Any Legal Weapon 34",Antlerless Elk,,34.0,34.0,12.0,36.4,4.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1116,Zion,Antlerless Elk,Any Legal Weapon,25.0,19.0,3.0,13.3,5.9,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1117,Zion,Antlerless Elk,Any Legal Weapon,200.0,163.0,23.0,14.2,9.4,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1187,"Paunsaugunt, Hatch Bench",Antlerless Elk,Any Legal Weapon,15.0,10.0,0.0,0.0,5.9,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5.5,4.9,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,2
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1189,"Wasatch Mtns, West-Central",Antlerless Elk,Muzzleloader,415.0,349.0,39.0,11.1,3.9,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1193,"Cache, Rich",Antlerless Elk,Any Legal Weapon,50.0,45.0,17.0,38.5,3.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,24;28;31
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1194,"Cache, Richmond Hyde Park Any Legal Weapon 5 3 0 0.0 5.",Antlerless Elk,,5.0,3.0,0.0,0.0,5.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,24;28;31
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1196,"North Slope, Summit",Antlerless Elk,Any Legal Weapon,74.0,70.0,14.0,19.3,6.7,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5.7,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,10
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1203,"Box Elder, Pilot Mtn Any Legal Weapon 5",Antlerless Elk,,5.0,5.0,2.0,40.0,2.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1204,"Box Elder, Pilot Mtn Any Legal Weapon 5 5",Antlerless Elk,,5.0,5.0,5.0,100.0,2.6,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,7
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1205,"Cache, Richmond Hyde Park Any Legal Weapon 5 5 0 0.0",Antlerless Elk,,5.0,5.0,0.0,0.0,5.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,24;28;31
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1206,"Cache, Richmond Hyde Park Any Legal Weapon 5 4 2 50.0 3.",Antlerless Elk,,5.0,4.0,2.0,50.0,3.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,24;28;31
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1207,"Central Mtns, Moroni Hills",Antlerless Elk,Any Legal Weapon,20.0,15.0,1.0,7.7,6.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,28
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1208,"Central Mtns, Nebo",Antlerless Elk,Any Legal Weapon,199.0,168.0,78.0,46.7,7.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,28
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1209,"Fillmore, Oak Creek LE",Antlerless Elk,Any Legal Weapon,50.0,49.0,28.0,57.5,6.5,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7.7,8,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,11
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1217,"Wasatch Mtns, Avintaquin",Antlerless Elk,Any Legal Weapon,144.0,126.0,15.0,11.8,5.4,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,5,5.5,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,15
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1220,"Central Mtns, Manti Any Legal Weapon 2",Antlerless Elk,,2.0,2.0,0.0,0.0,4.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,28
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1221,"Plateau, Fishlake/Thousand Lakes Any Legal Weapon 1 1 1 100.0",Antlerless Elk,,1.0,1.0,1.0,100.0,1.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,23
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,2,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1222,"Beaver, East",Antlerless Elk,Any Legal Weapon,30.0,25.0,12.0,45.5,3.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,9.1,8.7,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,11
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1223,"Beaver, East",Antlerless Elk,Any Legal Weapon,30.0,27.0,12.0,43.5,3.7,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,9.1,8.7,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,11
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1224,"Book Cliffs, Bitter Creek/South",Antlerless Elk,Any Legal Weapon,128.0,115.0,66.0,56.9,4.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,14
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1225,"Book Cliffs, Bitter Creek/South",Antlerless Elk,Any Legal Weapon,158.0,145.0,99.0,68.6,2.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,14
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1226,"Central Mtns, Moroni Hills",Antlerless Elk,Any Legal Weapon,20.0,19.0,0.0,0.0,5.2,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,28
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1227,"Fillmore, Kanosh Valley",Antlerless Elk,Any Legal Weapon,10.0,6.0,2.0,33.3,7.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7.7,8,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,11
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1228,Morgan-South Rich,Antlerless Elk,Any Legal Weapon,100.0,83.0,28.0,34.3,4.8,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1229,Morgan-South Rich,Antlerless Elk,Any Legal Weapon,175.0,160.0,87.0,54.2,3.3,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1231,"West Desert, Tintic Valley",Antlerless Elk,Any Legal Weapon,99.0,86.0,30.0,35.4,9.0,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,7.4,6.4,,,true,big_game_2023_for_2024_harvest_age_database_package,mapped_unit_level_repeated_to_hunt_codes,needs_hunt_code_crosswalk,4
2023,2024,A96251BE__2023_antlerless_hr.pdf,d36241a87154bc84a86863858fb24380145a288c8a654f6e22e626bbd4dbd71f,3,harvest_results,hunt_code_aggregate,antlerless,Antlerless Elk,EA1236,East Canyon,Antlerless Elk,Any Legal Weapon,352.0,275.0,16.0,5.8,6.1,,PARSED,antlerless,,,,,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,false,,,,
