reported_hunt_year,model_target_year,source_status,source_file,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest,success_rate_pct,average_days_hunted,hunter_satisfaction,harvest_permit_rate,hunter_success_rate,success_norm,satisfaction_norm,effort_inverse_signal,quality_signal_mean,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,reason_codes
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1077,Elk,Female Only,Boulder-Circle Cliffs,Antlerless,Any Legal Weapon,30,22,14,63.6,5.7,3.8,0.4667,0.6364,0.636,0.7,0.43,0.668,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1078,Elk,Female Only,Fishlake/Thousand Lakes,Antlerless,Any Legal Weapon,264,247,91,36.8,5.1,3.5,0.3447,0.3684,0.368,0.625,0.49,0.4965,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1079,Elk,Female Only,Fishlake/Thousand Lakes East,Antlerless,Any Legal Weapon,64,60,56,93.3,2.5,4.6,0.875,0.9333,0.933,0.9,0.75,0.9165,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1080,Elk,Female Only,Fishlake/Thousand Lakes West,Antlerless,Any Legal Weapon,59,58,45,77.6,4.1,4,0.7627,0.7759,0.776,0.75,0.59,0.763,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1081,Elk,Female Only,San Juan,Antlerless,Any Legal Weapon,122,115,45,39.1,5,3.3,0.3689,0.3913,0.391,0.575,0.5,0.483,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1082,Elk,Female Only,San Juan,Antlerless,Any Legal Weapon,121,107,55,51.4,5.6,3.5,0.4545,0.514,0.514,0.625,0.44,0.5695,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1084,Elk,Female Only,"San Rafael, North",Antlerless,Any Legal Weapon,5,1,0,0,2,3,0.0,0.0,0.0,0.5,0.8,0.25,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1085,Elk,Female Only,Vernal/Bonanza,Antlerless,Archery,100,91,12,13.2,9,2.9,0.12,0.1319,0.132,0.475,0.1,0.3035,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1087,Elk,Female Only,Vernal/Bonanza,Antlerless,Any Legal Weapon,99,97,28,28.9,5.5,3.2,0.2828,0.2887,0.289,0.55,0.45,0.4195,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1089,Elk,Female Only,Diamond Mtn,Antlerless,Any Legal Weapon,49,46,10,21.7,4.2,2.6,0.2041,0.2174,0.217,0.4,0.58,0.3085,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1090,Elk,Female Only,Diamond Mtn,Antlerless,Any Legal Weapon,49,45,11,24.4,4.3,3,0.2245,0.2444,0.244,0.5,0.57,0.372,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1094,Elk,Female Only,"Vernal, Mosby Mtn",Antlerless,Any Legal Weapon,98,85,40,47.1,6.4,3.2,0.4082,0.4706,0.471,0.55,0.36,0.5105,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1101,Elk,Female Only,Southwest Desert,Antlerless,Any Legal Weapon,98,94,65,69.1,5,3.8,0.6633,0.6915,0.691,0.7,0.5,0.6955,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1106,Elk,Female Only,"Wasatch Mtns, Avintaquin",Antlerless,Any Legal Weapon,194,159,35,22,4,3.1,0.1804,0.2201,0.22,0.525,0.6,0.3725,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1110,Elk,Female Only,"Wasatch Mtns, Salt Lake",Antlerless,Any Legal Weapon,45,38,12,31.6,8.5,3.2,0.2667,0.3158,0.316,0.55,0.15,0.433,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1111,Elk,Female Only,"Wasatch Mtns, Wallsburg",Antlerless,Any Legal Weapon,34,32,2,6.3,5.7,2.6,0.0588,0.0625,0.063,0.4,0.43,0.2315,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1112,Elk,Female Only,"Wasatch Mtns, Wallsburg",Antlerless,Any Legal Weapon,54,43,11,25.6,4.5,2.8,0.2037,0.2558,0.256,0.45,0.55,0.353,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1113,Elk,Female Only,"Wasatch Mtns, West Heber",Antlerless,Any Legal Weapon,29,21,8,38.1,7.7,3.1,0.2759,0.381,0.381,0.525,0.23,0.453,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1114,Elk,Female Only,"Wasatch Mtns, West Timpanogos",Antlerless,Any Legal Weapon,24,19,9,47.4,4.7,2.9,0.375,0.4737,0.474,0.475,0.53,0.4745,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1117,Elk,Female Only,Zion,Antlerless,Any Legal Weapon,214,164,26,15.9,9,2.6,0.1215,0.1585,0.159,0.4,0.1,0.2795,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1118,Elk,Female Only,Alton,CWMU Antlerless,Any Legal Weapon,6,5,1,20,7.2,2,0.1667,0.2,0.2,0.25,0.28,0.225,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1119,Elk,Female Only,Bar J Ranch,CWMU Antlerless,Any Legal Weapon,20,20,15,75,2.4,4.4,0.75,0.75,0.75,0.85,0.76,0.8,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1120,Elk,Female Only,Bear Mountain,CWMU Antlerless,Any Legal Weapon,21,19,9,47.4,3,3.6,0.4286,0.4737,0.474,0.65,0.7,0.562,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1121,Elk,Female Only,Boobe Hole,CWMU Antlerless,Any Legal Weapon,10,10,7,70,1.5,4.4,0.7,0.7,0.7,0.85,0.85,0.775,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1122,Elk,Female Only,Causey Spring,CWMU Antlerless,Any Legal Weapon,5,5,1,20,6.2,3,0.2,0.2,0.2,0.5,0.38,0.35,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1124,Elk,Female Only,Chimney Rock,CWMU Antlerless,Any Legal Weapon,15,15,14,93.3,3.3,4.6,0.9333,0.9333,0.933,0.9,0.67,0.9165,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1125,Elk,Female Only,Coldwater Ranch,CWMU Antlerless,Any Legal Weapon,25,25,25,100,1.3,4.9,1.0,1.0,1.0,0.975,0.87,0.9875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1129,Elk,Female Only,Deseret,CWMU Antlerless,Any Legal Weapon,608,580,332,57.2,2.7,3.8,0.5461,0.5724,0.572,0.7,0.73,0.636,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1130,Elk,Female Only,Double Cone,CWMU Antlerless,Any Legal Weapon,7,6,4,66.7,2.2,4.2,0.5714,0.6667,0.667,0.8,0.78,0.7335,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1131,Elk,Female Only,Durst Mountain,CWMU Antlerless,Any Legal Weapon,33,33,24,72.7,1.8,4.3,0.7273,0.7273,0.727,0.825,0.82,0.776,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1132,Elk,Female Only,East Fork Chalk Creek,CWMU Antlerless,Any Legal Weapon,51,42,11,26.2,3.3,3.5,0.2157,0.2619,0.262,0.625,0.67,0.4435,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1134,Elk,Female Only,Ensign Ranches,CWMU Antlerless,Any Legal Weapon,91,87,57,65.5,2,4,0.6264,0.6552,0.655,0.75,0.8,0.7025,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1135,Elk,Female Only,Folley Ridge,CWMU Antlerless,Any Legal Weapon,20,19,12,63.2,1.7,4.3,0.6,0.6316,0.632,0.825,0.83,0.7285,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1136,Elk,Female Only,Grass Valley/Clark Canyon,CWMU Antlerless,Any Legal Weapon,81,80,37,46.3,3.3,3.8,0.4568,0.4625,0.463,0.7,0.67,0.5815,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1137,Elk,Female Only,Grazing Pasture,CWMU Antlerless,Any Legal Weapon,15,15,13,86.7,2.6,4.9,0.8667,0.8667,0.867,0.975,0.74,0.921,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1138,Elk,Female Only,Guildersleeve,CWMU Antlerless,Any Legal Weapon,20,20,12,60,2.4,3.7,0.6,0.6,0.6,0.675,0.76,0.6375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1139,Elk,Female Only,Hardscrabble,CWMU Antlerless,Any Legal Weapon,9,9,2,22.2,4.1,3.2,0.2222,0.2222,0.222,0.55,0.59,0.386,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1140,Elk,Female Only,Heaston East,CWMU Antlerless,Any Legal Weapon,24,24,24,100,1.3,5,1.0,1.0,1.0,1.0,0.87,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1141,Elk,Female Only,Hiawatha,CWMU Antlerless,Any Legal Weapon,16,12,7,58.3,3,4.8,0.4375,0.5833,0.583,0.95,0.7,0.7665,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1142,Elk,Female Only,Indian Head,CWMU Antlerless,Any Legal Weapon,12,12,10,83.3,3.2,4.7,0.8333,0.8333,0.833,0.925,0.68,0.879,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1143,Elk,Female Only,Circle E Ranch,CWMU Antlerless,Any Legal Weapon,35,35,34,97.1,2,4.8,0.9714,0.9714,0.971,0.95,0.8,0.9605,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1145,Elk,Female Only,Johnson Mountain Ranch,CWMU Antlerless,Any Legal Weapon,21,21,17,81,1.7,4.1,0.8095,0.8095,0.81,0.775,0.83,0.7925,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1146,Elk,Female Only,Jump Creek,CWMU Antlerless,Any Legal Weapon,13,13,12,92.3,2.7,4.8,0.9231,0.9231,0.923,0.95,0.73,0.9365,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1147,Elk,Female Only,Little Red Creek,CWMU Antlerless,Any Legal Weapon,15,15,10,66.7,2.1,4.5,0.6667,0.6667,0.667,0.875,0.79,0.771,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1149,Elk,Female Only,Minnie Maud Ridge,CWMU Antlerless,Any Legal Weapon,14,14,4,28.6,3.1,3.4,0.2857,0.2857,0.286,0.6,0.69,0.443,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1151,Elk,Female Only,Moon Ranch,CWMU Antlerless,Any Legal Weapon,6,6,2,33.3,3,2.5,0.3333,0.3333,0.333,0.375,0.7,0.354,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1153,Elk,Female Only,Old Woman Plateau,CWMU Antlerless,Any Legal Weapon,4,4,4,100,3,4.5,1.0,1.0,1.0,0.875,0.7,0.9375,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1156,Elk,Female Only,Preston Nutter Ranch,CWMU Antlerless,Any Legal Weapon,20,20,16,80,2.1,5,0.8,0.8,0.8,1.0,0.79,0.9,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1157,Elk,Female Only,Redd Ranches,CWMU Antlerless,Any Legal Weapon,34,31,19,61.3,2.5,4.2,0.5588,0.6129,0.613,0.8,0.75,0.7065,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1158,Elk,Female Only,Riverview Ranch LLC,CWMU Antlerless,Any Legal Weapon,9,8,2,25,4.7,4,0.2222,0.25,0.25,0.75,0.53,0.5,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1159,Elk,Female Only,Roan Cliffs,CWMU Antlerless,Any Legal Weapon,6,6,6,100,1.5,5,1.0,1.0,1.0,1.0,0.85,1.0,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1160,Elk,Female Only,Sand Creek,CWMU Antlerless,Any Legal Weapon,4,4,3,75,1.8,4.8,0.75,0.75,0.75,0.95,0.82,0.85,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1161,Elk,Female Only,Scofield Canyons,CWMU Antlerless,Any Legal Weapon,9,8,8,100,2,4.7,0.8889,1.0,1.0,0.925,0.8,0.9625,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1162,Elk,Female Only,Scofield East,CWMU Antlerless,Any Legal Weapon,14,13,9,69.2,1.9,4.6,0.6429,0.6923,0.692,0.9,0.81,0.796,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1163,Elk,Female Only,Scofield West,CWMU Antlerless,Any Legal Weapon,32,31,23,74.2,3,4.1,0.7188,0.7419,0.742,0.775,0.7,0.7585,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1164,Elk,Female Only,SJ Ranch,CWMU Antlerless,Any Legal Weapon,6,6,5,83.3,3.3,5,0.8333,0.8333,0.833,1.0,0.67,0.9165,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1165,Elk,Female Only,Skull Crack,CWMU Antlerless,Any Legal Weapon,14,14,13,92.9,1.1,5,0.9286,0.9286,0.929,1.0,0.89,0.9645,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1166,Elk,Female Only,Soldier Summit,CWMU Antlerless,Any Legal Weapon,16,15,7,46.7,2.4,3.9,0.4375,0.4667,0.467,0.725,0.76,0.596,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1167,Elk,Female Only,South Canyon,CWMU Antlerless,Any Legal Weapon,12,10,8,80,1.9,4.1,0.6667,0.8,0.8,0.775,0.81,0.7875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1168,Elk,Female Only,Spring Creek/Dodge,CWMU Antlerless,Any Legal Weapon,20,19,12,63.2,3.7,3.8,0.6,0.6316,0.632,0.7,0.63,0.666,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1170,Elk,Female Only,Strawberry Ridge,CWMU Antlerless,Any Legal Weapon,10,10,9,90,2,4.6,0.9,0.9,0.9,0.9,0.8,0.9,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1171,Elk,Female Only,Summit Point,CWMU Antlerless,Any Legal Weapon,10,9,6,66.7,3.8,4.3,0.6,0.6667,0.667,0.825,0.62,0.746,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1172,Elk,Female Only,Three C,CWMU Antlerless,Any Legal Weapon,14,13,8,61.5,11.5,3.7,0.5714,0.6154,0.615,0.675,0,0.645,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1174,Elk,Female Only,Two Bear,CWMU Antlerless,Any Legal Weapon,58,56,40,71.4,1.7,4.2,0.6897,0.7143,0.714,0.8,0.83,0.757,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1175,Elk,Female Only,Wallsburg,CWMU Antlerless,Any Legal Weapon,10,7,2,28.6,2.3,3.4,0.2,0.2857,0.286,0.6,0.77,0.443,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1177,Elk,Female Only,Woodruff Creek South,CWMU Antlerless,Any Legal Weapon,8,8,3,37.5,1.9,5,0.375,0.375,0.375,1.0,0.81,0.6875,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1180,Elk,Female Only,La Sal,Conservation,Any Legal Weapon,2,2,2,100,1,3,1.0,1.0,1.0,0.5,0.9,0.75,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1187,Elk,Female Only,"Paunsaugunt, Hatch Bench",Antlerless,Any Legal Weapon,15,12,1,8.3,8.2,1.9,0.0667,0.0833,0.083,0.225,0.18,0.154,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1189,Elk,Female Only,"Wasatch Mtns, West-Central",Antlerless,Muzzleloader,423,354,49,13.8,4,3.1,0.1158,0.1384,0.138,0.525,0.6,0.3315,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1192,Elk,Female Only,Pahvant Ensign,CWMU Antlerless,Any Legal Weapon,6,6,1,16.7,2,2.4,0.1667,0.1667,0.167,0.35,0.8,0.2585,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1193,Elk,Female Only,"Cache, Rich",Antlerless,Any Legal Weapon,20,20,12,60,4.1,3.4,0.6,0.6,0.6,0.6,0.59,0.6,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
2025,2026,preliminary,2026-03-06-2025-preliminary-bg-harvest.xlsx,EA1196,Elk,Female Only,"North Slope, Summit",Antlerless,Any Legal Weapon,75,73,18,24.7,4.2,3.4,0.24,0.2466,0.247,0.6,0.58,0.4235,True,True,True,PRELIMINARY_2025_HARVEST|QUALITY_HISTORY_FEATURE|NOT_QUOTA|NOT_DIRECT_P_DRAW
