hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
Jacob's Creek CWMU,DB1317,580,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1317,580,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,190
Pahvant Ensign CWMU,DB1322,826,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1322,826,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,191
Rock House CWMU,DB1323,827,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1323,827,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,192
Double Cone CWMU,DB1325,516,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1325,516,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,193
Rosette CWMU,DB1326,856,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1326,856,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,194
Mountain Sky Ranch CWMU,DB1327,858,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1327,858,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,195
Clear Creek CWMU,DB1328,494,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1328,494,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,196
Iron Spring CWMU,DB1330,876,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1330,876,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,197
Raft River CWMU,DB1331,875,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1331,875,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,198
West Ridge CWMU,DB1332,874,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1332,874,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,199
5S CWMU,DB1333,878,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1333,878,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,200
Alton - Cactus Buck CWMU,DB1334,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1334,526,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,201
Big Piney Ranch CWMU,DB1335,892,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1335,892,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,202
First Light CWMU,DB1336,890,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1336,890,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,203
Little Pole Canyon CWMU,DB1337,556,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1337,556,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,204
Dry Creek CWMU,DB1341,908,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1341,908,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,205
Faust Valley CWMU,DB1342,905,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1342,905,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,206
The Rose of Snowville CWMU,DB1347,509,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1347,509,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,207
Weber Florence Creek/Stillman Creek CWMU,DB1349,524,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1349,524,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,208
The Dirty Dozen,DB1351,923,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1351,923,Buck,Deer,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,FULL_SPLIT,2026 DEER BUCK DRAW.xlsx,209
Box Elder,DB1501,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1501,607,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1040,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,210
Cache,DB1502,29,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1502,29,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1160,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,211
Manti/San Rafael,DB1503,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1503,619,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1800,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,212
Nebo,DB1504,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1504,616,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1060,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,213
Fillmore,DB1506,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1506,804,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,460,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,214
Kamas,DB1508,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1508,611,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,200,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,215
La Sal Mtns,DB1509,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1509,617,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,360,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,216
Monroe,DB1510,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1510,629,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,220,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,217
Mt Dutton,DB1511,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1511,630,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,218
Nine Mile,DB1512,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1512,615,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,219
North Slope,DB1513,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1513,612,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,620,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,220
Ogden,DB1514,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1514,609,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,540,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,221
Panguitch Lake,DB1516,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1516,634,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,500,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,222
Pine Valley,DB1517,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1517,636,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,600,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,223
Boulder/Kaiparowits,DB1518,455,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1518,455,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,720,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,224
Fishlake,DB1519,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1519,633,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,260,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,225
"San Juan, Abajo Mtns",DB1521,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1521,618,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,560,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,226
Vernal/Bonanza,DB1522,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1522,614,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,420,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,227
Yellowstone,DB1523,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1523,613,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,228
Southwest Desert,DB1524,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1524,625,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,100,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,229
"Wasatch Mtns, East",DB1525,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1525,621,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1300,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,230
"Wasatch Mtns, West",DB1526,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1526,620,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1580,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,231
Zion,DB1529,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1529,635,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,675,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,232
Box Elder,DB1531,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1531,607,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,2080,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,233
Manti/San Rafael,DB1533,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1533,619,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,5400,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,234
Nebo,DB1534,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1534,616,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3180,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,235
Fillmore,DB1536,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1536,804,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,920,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,236
Kamas,DB1538,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1538,611,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,400,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,237
La Sal Mtns,DB1539,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1539,617,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1080,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,238
Monroe,DB1540,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1540,629,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,660,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,239
Mt Dutton,DB1541,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1541,630,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,240
Nine Mile,DB1542,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1542,615,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,560,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,241
North Slope,DB1543,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1543,612,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1240,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,242
Ogden,DB1544,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1544,609,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1620,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,243
Panguitch Lake,DB1546,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1546,634,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1000,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,244
Pine Valley,DB1547,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1547,636,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1200,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,245
Fishlake,DB1549,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1549,633,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,520,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,246
"San Juan, Abajo Mtns",DB1551,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1551,618,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1680,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,247
Vernal/Bonanza,DB1552,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1552,614,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,700,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,248
Yellowstone,DB1553,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1553,613,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,840,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,249
Southwest Desert,DB1554,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1554,625,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,300,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,250
"Wasatch Mtns, East",DB1555,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1555,621,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3900,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,251
"Wasatch Mtns, West",DB1556,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1556,620,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,4740,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,252
Zion,DB1559,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1559,635,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,253
Box Elder,DB1561,607,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1561,607,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1040,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,254
Manti/San Rafael,DB1563,619,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1563,619,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1800,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,255
Nebo,DB1564,616,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1564,616,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1060,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,256
Fillmore,DB1566,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1566,804,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,460,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,257
Kamas,DB1568,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1568,611,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,200,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,258
La Sal Mtns,DB1569,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1569,617,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,360,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,259
Monroe,DB1570,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1570,629,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,220,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,260
Mt Dutton,DB1571,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1571,630,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,80,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,261
Nine Mile,DB1572,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1572,615,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,262
North Slope,DB1573,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1573,612,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,620,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,263
Ogden,DB1574,609,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1574,609,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,540,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,264
Panguitch Lake,DB1576,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1576,634,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,500,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,265
Pine Valley,DB1577,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1577,636,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,600,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,266
Fishlake,DB1579,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1579,633,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,260,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,267
"San Juan, Abajo Mtns",DB1581,618,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1581,618,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,560,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,268
Vernal/Bonanza,DB1582,614,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1582,614,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,269
Yellowstone,DB1583,613,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1583,613,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,270
Southwest Desert,DB1584,625,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1584,625,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,100,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,271
"Wasatch Mtns, East",DB1585,621,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1585,621,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1300,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,272
"Wasatch Mtns, West",DB1586,620,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1586,620,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1580,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,273
Zion,DB1589,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1589,635,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,675,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,274
Fillmore,DB1591,804,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1591,804,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,460,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,275
Kamas,DB1592,611,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1592,611,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,200,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,276
Nine Mile,DB1593,615,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1593,615,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,280,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,277
Panguitch Lake,DB1594,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1594,634,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,500,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,278
Pine Valley,DB1595,636,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1595,636,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,600,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,279
Fishlake,DB1596,633,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1596,633,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,260,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,280
Zion,DB1597,635,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1597,635,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,675,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,281
North Slope,DB1598,612,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1598,612,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,620,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,282
Chalk Creek,DB1599,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1599,69,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,880,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,283
Chalk Creek,DB1600,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1600,69,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,284
Chalk Creek,DB1601,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1601,69,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,440,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,285
Chalk Creek,DB1602,69,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1602,69,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,286
East Canyon,DB1603,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1603,276,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,760,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,287
East Canyon,DB1604,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1604,276,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,380,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,288
East Canyon,DB1605,276,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1605,276,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,380,TOTAL_ONLY,2026 DEER BUCK DRAW.xlsx,289
