reviewed_family,hunt_name,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_count_status,source_file,source_row_number
ELK_BULL,Box Elder Pilot Mtn,EL3031,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3031,682,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,242
ELK_BULL,Cache Meadowville,EL3032,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3032,33,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,243
ELK_BULL,Cache Meadowville,EL3033,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3033,33,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,244
ELK_BULL,Cache South,EL3036,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3036,41,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,245
ELK_BULL,Cache South,EL3037,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3037,41,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,246
ELK_BULL,Manti,EL3038,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3038,51,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,247
ELK_BULL,Manti,EL3039,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3039,51,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,248
ELK_BULL,Fillmore Pahvant,EL3042,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3042,88,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,249
ELK_BULL,Fillmore Pahvant,EL3043,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3043,88,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,250
ELK_BULL,La Sal Dolores Triangle,EL3044,108,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3044,108,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Dec 06 2025 - Jan 31 2026 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,251
ELK_BULL,La Sal La Sal Mtns,EL3045,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3045,617,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,252
ELK_BULL,La Sal La Sal Mtns,EL3046,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3046,617,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,253
ELK_BULL,Monroe,EL3047,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3047,629,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,254
ELK_BULL,Monroe,EL3048,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3048,629,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,255
ELK_BULL,Mt Dutton,EL3049,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3049,630,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,256
ELK_BULL,Mt Dutton,EL3050,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3050,630,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,257
ELK_BULL,North Slope Three Corners,EL3053,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3053,140,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,258
ELK_BULL,Panguitch Lake,EL3056,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3056,634,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,259
ELK_BULL,Panguitch Lake,EL3057,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3057,634,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,260
ELK_BULL,Fishlake/Thousand Lakes,EL3063,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3063,175,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,261
ELK_BULL,Fishlake/Thousand Lakes,EL3064,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3064,175,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,262
ELK_BULL,Fishlake/Thousand Lakes,EL3065,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3065,175,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,263
ELK_BULL,San Juan Bull Elk,EL3066,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3066,183,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,264
ELK_BULL,San Juan Bull Elk,EL3067,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3067,183,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,265
ELK_BULL,Diamond Mtn,EL3068,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3068,206,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,266
ELK_BULL,Diamond Mtn,EL3069,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3069,206,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,267
ELK_BULL,Wasatch Mtns,EL3072,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3072,222,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,268
ELK_BULL,Wasatch Mtns,EL3073,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3073,222,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,269
ELK_BULL,Beaver East,EL3077,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3077,685,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,270
ELK_BULL,Book Cliffs Little Creek Roadless,EL3079,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3079,12,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,271
ELK_BULL,Cache Meadowville,EL3081,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3081,33,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,272
ELK_BULL,Cache South,EL3083,41,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3083,41,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,273
ELK_BULL,Manti,EL3084,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3084,51,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,274
ELK_BULL,Fillmore Pahvant,EL3086,88,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3086,88,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,275
ELK_BULL,La Sal La Sal Mtns,EL3087,617,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3087,617,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,276
ELK_BULL,Monroe,EL3088,629,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3088,629,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,277
ELK_BULL,Mt Dutton,EL3089,630,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3089,630,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,278
ELK_BULL,North Slope Three Corners,EL3091,140,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3091,140,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,279
ELK_BULL,Panguitch Lake,EL3093,634,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3093,634,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,280
ELK_BULL,Fishlake/Thousand Lakes,EL3096,175,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3096,175,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,281
ELK_BULL,San Juan Bull Elk,EL3097,183,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3097,183,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,282
ELK_BULL,Diamond Mtn,EL3098,206,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3098,206,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,283
ELK_BULL,Wasatch Mtns,EL3100,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3100,222,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,284
ELK_BULL,Manti,EL3126,51,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3126,51,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,285
ELK_BULL,Wasatch Mtns,EL3127,222,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3127,222,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,286
ELK_BULL,Box Elder Pilot Mtn,EL3130,682,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3130,682,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 07 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,287
ELK_BULL,Cache North,EL3132,36,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3132,36,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,288
ELK_BULL,Barney Top/Kaiparowits,EL3135,869,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3135,869,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,289
ELK_BULL,Southwest Desert North,EL3136,871,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3136,871,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,290
ELK_BULL,West Desert Deep Creek,EL3137,241,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3137,241,Bull,Elk,Archery,Limited Entry - Private Land Only,Sept 01 2025 - Sept 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,291
ELK_BULL,Cache North,EL3139,36,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3139,36,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,292
ELK_BULL,Barney Top/Kaiparowits,EL3142,869,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3142,869,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,293
ELK_BULL,Southwest Desert North,EL3143,871,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3143,871,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,294
ELK_BULL,West Desert Deep Creek,EL3144,241,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3144,241,Bull,Elk,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,Nov 08 2025 - Nov 30 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,295
ELK_BULL,Boulder,EL3145,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3145,172,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,296
ELK_BULL,Southwest Desert South,EL3146,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3146,872,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,297
ELK_BULL,Box Elder Grouse Creek,EL3147,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3147,867,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,298
ELK_BULL,Boulder,EL3148,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3148,172,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,299
ELK_BULL,Southwest Desert South,EL3149,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3149,872,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,300
ELK_BULL,Box Elder Grouse Creek,EL3150,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3150,867,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,301
ELK_BULL,Boulder,EL3151,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3151,172,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,302
ELK_BULL,Southwest Desert South,EL3152,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3152,872,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,303
ELK_BULL,Box Elder Grouse Creek,EL3153,867,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3153,867,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,304
ELK_BULL,Boulder,EL3154,172,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3154,172,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,305
ELK_BULL,Southwest Desert South,EL3155,872,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3155,872,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,306
ELK_BULL,Beaver East,EL3158,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3158,685,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,307
ELK_BULL,Beaver East,EL3159,685,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3159,685,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,308
ELK_BULL,Book Cliffs Bitter Creek/East,EL3160,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3160,899,Bull,Elk,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,309
ELK_BULL,Book Cliffs Bitter Creek/East,EL3161,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3161,899,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,310
ELK_BULL,Book Cliffs Bitter Creek/East,EL3162,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3162,899,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,311
ELK_BULL,Book Cliffs Bitter Creek/East,EL3163,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3163,899,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,312
ELK_BULL,Book Cliffs Bitter Creek/East,EL3164,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3164,899,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,313
ELK_BULL,Book Cliffs Bitter Creek/East,EL3166,899,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3166,899,Bull,Elk,Muzzleloader,Limited Entry - Private Land Only,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,314
ELK_BULL,Book Cliffs Little Creek Roadless,EL3167,12,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3167,12,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,315
ELK_BULL,Cache Meadowville,EL3168,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3168,33,Bull,Elk,Archery,Limited Entry - Private Land Only,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,316
ELK_BULL,Cache Meadowville,EL3169,33,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,EL3169,33,Bull,Elk,Any Legal Weapon,Limited Entry - Private Land Only,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,NO_PUBLISHED_NUMERIC_PERMIT,2026 ELK BULL ALL HUNTS.xlsx,317
