removed_at_utc,effective_year,surface,hunt_code,removal_reason,removed_row_count,hunt_name,species,sex_type,weapon,hunt_class,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_status
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7605,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo (excluding West Face)),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7606,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo-West Face),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7607,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Northeast Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7609,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southeast Manti),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7610,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: East Canyon, Davis)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7611,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Fillmore, Pahvant)",,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7612,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Monroe),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7613,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Mt Dutton),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7615,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Panguitch Lake),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7618,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Boulder),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7619,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Fishlake),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,CG7620,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Thousand Lakes),,,Any Legal Weapon,,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1007,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Box Elder, Grouse Creek",,,Any Legal Weapon,,General Season,,180,20,200,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1053,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Nine Mile, West Anthro",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1287,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Box Elder, Grouse Creek",,,Any Legal Weapon,,General Season,,27,3,30,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1288,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1289,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1290,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Manti, Ferron Lower Escarpment",,,Any Legal Weapon,,General Season,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1291,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Mt Dutton, North",,,Any Legal Weapon,,General Season,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1292,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Mt Dutton, North",,,Any Legal Weapon,,General Season,,72,8,80,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1293,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"North Slope, Three Corners",,,Any Legal Weapon,,General Season,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1294,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Paunsaugunt, East Creek",,,Any Legal Weapon,,General Season,,22,3,25,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1295,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Avintaquin",,,Muzzleloader,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1296,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Currant Creek",,,Muzzleloader,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1297,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Red Creek West",,,Any Legal Weapon,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1298,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, Wildcat/Timber Canyon",,,Any Legal Weapon,,General Season,,90,10,100,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1299,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, West-Central",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,EA1300,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Wasatch Mtns, West-Central",,,Any Legal Weapon,,General Season,,45,5,50,COMPLETE
2026-05-27T04:02:17+00:00,2026,hunt_master_enriched_2026_draw_subset,PD1039,USER_CONFIRMED_RETIRED_EFFECTIVE_2026,66,"Panguitch Lake/Zion, North",,,Any Legal Weapon,,Antlerless,,36,4,40,COMPLETE
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Northwest Manti),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southwest Manti),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Morgan-South Rich),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Currant Creek-North)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG0016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, West-Strawberry)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Book Cliffs, East)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Book Cliffs, Rattlesnake Canyon/Nine Mile, South)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1003,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Pilot Mtn)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1004,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Cache),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1005,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Fillmore, Oak Creek)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Henry Mtns),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1007,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Kaiparowits),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1008,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: La Sal Mtns),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Nine Mile, North)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1010,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: North Slope, Summit/West Daggett)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1011,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: North Slope, Three Corners)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1012,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Ogden),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1013,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Paunsaugunt),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1014,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Pine Valley, North)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Pine Valley, South)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: San Juan),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1017,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: San Rafael),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1018,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Bonanza/Diamond Mtn/Vernal),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1019,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Yellowstone),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1020,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southwest Desert),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1021,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Avintaquin/Currant Creek)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1022,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Cascade)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1023,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Timpanogos)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1024,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Mountain Ranges)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1025,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Zion),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1026,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Desert)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1027,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: San Juan, Mountains)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1028,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Wasatch Mtns, Salt Lake)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1029,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, East)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1030,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, East)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1031,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, West)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1032,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury, West)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1033,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1034,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Kamas),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG1035,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Beaver, Mineral Mountains)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7501,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Chalk Creek/Kamas),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7502,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: East Canyon),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7504,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Oquirrh-Stansbury),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7600,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Beaver),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7601,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Desert)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7602,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: West Desert, Tintic-Vernon)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7603,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Box Elder, Raft River)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7605,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo (excluding West Face)),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7606,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Nebo-West Face),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7607,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Northeast Manti),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7609,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Southeast Manti),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7610,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: East Canyon, Davis)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7611,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,"Cougar - Statewide OTC (Harvest Reporting: Fillmore, Pahvant)",Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7612,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Monroe),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7613,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Mt Dutton),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7615,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Panguitch Lake),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7618,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Boulder),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7619,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Fishlake),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,ml_draw_predictions_v1,CG7620,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,Cougar - Statewide OTC (Harvest Reporting: Thousand Lakes),Cougar,,Any Legal Weapon,Public,Statewide OTC,,,,,
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0001,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0002,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0006,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0009,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0015,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
2026-05-27T04:02:17+00:00,2026,point_ladder_view,CG0016,CURRENT_DWR_DATABASE_HAS_SINGLE_STATEWIDE_COUGAR_CODE_CG9999,2,,,,,,,,,,,MODELED_AVAILABILITY
