data_year,record_type,dataset_family,hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_reported,bull_harvest,cow_harvest,calf_harvest,antlerless_harvest,total_harvest,hunters_afield,mean_days_hunted,success_rate_percent,source_file,source_page,source_row,table_title
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1174,Two Bear,Elk,,,,,56,,39,1,,40,53,1.6,76.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,7,181,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1175,Wallsburg,Elk,,,,,10,,0,0,,0,9,2.6,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,7,182,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1176,Weber Florence Creek,Elk,,,,,94,,19,2,,21,90,3.5,23.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,7,183,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1261,West Ridge,Elk,,,,,5,,4,0,,4,5,5.4,80,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,7,184,
2024,harvest_results,elk_limited_antlerless_2024_extract,EA1177,Woodruff Creek South,Elk,,,,,8,,4,0,,4,8,4.3,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/elk_limited_antlerless_2024_extract/ELK_LIMITED_ANTLERLESS_HARVEST_2024.csv,7,185,
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3000,"Beaver, East",Elk,Bull,Archery,Limited Entry,Archery,15,21,,,,,21,10.7,70,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,2,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3160,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry,Archery,8,21,,,,,21,10.9,40,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,3,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3001,"Book Cliffs, Bitter Creek/South",Elk,Bull,Archery,Limited Entry,Archery,1,2,,,,,2,9.5,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,4,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3002,"Book Cliffs, Little Creek Roadless",Elk,Bull,Archery,Limited Entry,Archery,1,1,,,,,1,5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,5,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3145,Boulder,Elk,Bull,Archery,Limited Entry,Archery,21,32,,,,,32,13.3,64.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,6,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3130,"Box Elder, Pilot Mtn",Elk,Bull,Archery,Limited Entry,Archery,0,4,,,,,4,14,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,7,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3003,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry,Archery,3,11,,,,,9,5.2,33.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,8,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3005,"Cache, South",Elk,Bull,Archery,Limited Entry,Archery,3,9,,,,,9,12.4,33.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,9,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3020,Diamond Mtn,Elk,Bull,Archery,Limited Entry,Archery,8,25,,,,,24,12.4,35,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,10,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3008,"Fillmore, Pahvant",Elk,Bull,Archery,Limited Entry,Archery,9,19,,,,,19,12.6,47.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,11,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3018,Fishlake/Thousand Lakes,Elk,Bull,Archery,Limited Entry,Archery,28,87,,,,,86,13.8,32.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,12,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3009,"La Sal, La Sal Mtns",Elk,Bull,Archery,Limited Entry,Archery,11,41,,,,,38,12.7,28.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,13,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3006,Manti,Elk,Bull,Archery,Limited Entry,Archery,46,170,,,,,168,12.6,27.2,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,14,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3010,Monroe,Elk,Bull,Archery,Limited Entry,Archery,11,19,,,,,19,11.8,57.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,15,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3011,Mt Dutton,Elk,Bull,Archery,Limited Entry,Archery,8,18,,,,,18,11.8,47.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,16,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3173,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry,Archery,5,19,,,,,19,14.8,27.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,17,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3013,"North Slope, Three Corners",Elk,Bull,Archery,Limited Entry,Archery,3,8,,,,,7,11.8,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,18,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3015,Panguitch Lake,Elk,Bull,Archery,Limited Entry,Archery,9,18,,,,,18,9.3,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,19,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3019,San Juan Bull Elk,Elk,Bull,Archery,Limited Entry,Archery,12,26,,,,,26,12.5,48,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,20,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3146,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry,Archery,17,37,,,,,36,12.9,47.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,21,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3022,Wasatch Mtns,Elk,Bull,Archery,Limited Entry,Archery,37,203,,,,,199,11.6,18.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,1,22,"Limited-entry archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3135,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry,September,3,9,,,,,9,16.1,33.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,23,"Limited-entry September archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3132,"Cache, North",Elk,Bull,Archery,Limited Entry,September,7,28,,,,,28,14.1,25.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,24,"Limited-entry September archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3136,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry,September,9,11,,,,,11,9.8,81.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,25,"Limited-entry September archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3137,"West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry,September,8,13,,,,,13,12.2,58.3,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,26,"Limited-entry September archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3158,"Beaver, East",Elk,Bull,Archery,Limited Entry,Late,5,10,,,,,10,8.7,50,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,27,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3161,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry,Late,4,4,,,,,4,5.3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,28,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3190,Boulder,Elk,Bull,Archery,Limited Entry,Late,0,3,,,,,3,8.5,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,29,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3168,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry,Late,0,2,,,,,1,1,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,30,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3170,"Cache, South",Elk,Bull,Archery,Limited Entry,Late,1,5,,,,,4,8.5,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,31,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3195,Diamond Mtn,Elk,Bull,Archery,Limited Entry,Late,1,4,,,,,4,7.5,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,32,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3180,"Fillmore, Pahvant",Elk,Bull,Archery,Limited Entry,Late,1,10,,,,,10,10.5,10,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,33,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3192,Fishlake/Thousand Lakes,Elk,Bull,Archery,Limited Entry,Late,1,5,,,,,5,7,20,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,34,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3182,"La Sal, La Sal Mtns",Elk,Bull,Archery,Limited Entry,Late,0,2,,,,,1,7,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,35,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3172,Manti,Elk,Bull,Archery,Limited Entry,Late,0,7,,,,,7,10.6,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,36,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3184,Monroe,Elk,Bull,Archery,Limited Entry,Late,1,5,,,,,5,8.5,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,37,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3186,Mt Dutton,Elk,Bull,Archery,Limited Entry,Late,0,7,,,,,7,11,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,38,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3174,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry,Late,1,5,,,,,4,9,25,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,39,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3188,Panguitch Lake,Elk,Bull,Archery,Limited Entry,Late,1,5,,,,,5,11,20,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,40,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3193,San Juan Bull Elk,Elk,Bull,Archery,Limited Entry,Late,0,5,,,,,4,6.3,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,41,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3197,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry,Late,0,5,,,,,4,8.8,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,42,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3199,Wasatch Mtns,Elk,Bull,Archery,Limited Entry,Late,1,8,,,,,6,7.2,20,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,2,43,"Limited-entry late archery bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3024,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry,Early,11,11,,,,,11,2.9,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,44,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3162,"Book Cliffs, Bitter Creek/East",Elk,Bull,Any Legal Weapon,Limited Entry,Early,9,9,,,,,9,2.4,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,45,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3026,"Book Cliffs, Bitter Creek/South",Elk,Bull,Any Legal Weapon,Limited Entry,Early,2,2,,,,,2,2.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,46,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3028,"Book Cliffs, Little Creek Roadless",Elk,Bull,Any Legal Weapon,Limited Entry,Early,2,2,,,,,2,3,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,47,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3148,Boulder,Elk,Bull,Any Legal Weapon,Limited Entry,Early,13,15,,,,,15,3.1,86.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,48,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3147,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry,Early,5,8,,,,,8,4,62.5,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,49,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3031,"Box Elder, Pilot Mtn",Elk,Bull,Any Legal Weapon,Limited Entry,Early,7,11,,,,,11,7.4,60,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,50,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3032,"Cache, Meadowville",Elk,Bull,Any Legal Weapon,Limited Entry,Early,5,8,,,,,8,3.7,57.1,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,51,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3036,"Cache, South",Elk,Bull,Any Legal Weapon,Limited Entry,Early,0,4,,,,,4,5,0,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,52,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3068,Diamond Mtn,Elk,Bull,Any Legal Weapon,Limited Entry,Early,21,25,,,,,25,3.1,82.6,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,53,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3042,"Fillmore, Pahvant",Elk,Bull,Any Legal Weapon,Limited Entry,Early,10,12,,,,,12,2.5,81.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,54,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3063,Fishlake/Thousand Lakes,Elk,Bull,Any Legal Weapon,Limited Entry,Early,24,37,,,,,37,3.9,63.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,55,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3045,"La Sal, La Sal Mtns",Elk,Bull,Any Legal Weapon,Limited Entry,Early,15,19,,,,,19,3.6,78.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,56,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3038,Manti,Elk,Bull,Any Legal Weapon,Limited Entry,Early,56,78,,,,,77,3.1,72.4,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,57,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3047,Monroe,Elk,Bull,Any Legal Weapon,Limited Entry,Early,12,12,,,,,12,2.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,58,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3049,Mt Dutton,Elk,Bull,Any Legal Weapon,Limited Entry,Early,7,7,,,,,7,2.6,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,59,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3040,Nebo,Elk,Bull,Any Legal Weapon,Limited Entry,Early,2,2,,,,,2,2.5,100,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,60,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3175,Nebo/San Pitch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Early,8,9,,,,,9,2.4,88.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,61,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3056,Panguitch Lake,Elk,Bull,Any Legal Weapon,Limited Entry,Early,6,9,,,,,9,2.9,66.7,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,62,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3066,San Juan Bull Elk,Elk,Bull,Any Legal Weapon,Limited Entry,Early,16,20,,,,,20,3.3,78.9,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,63,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3149,"Southwest Desert, South",Elk,Bull,Any Legal Weapon,Limited Entry,Early,15,19,,,,,19,2.9,77.8,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,64,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3072,Wasatch Mtns,Elk,Bull,Any Legal Weapon,Limited Entry,Early,57,89,,,,,88,3.7,65,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,3,65,"Limited-entry early any legal weapon bull elk harvest, Utah 2024."
2024,harvest_results,limited_entry_elk_harvest_2024_extract,EB3159,"Beaver, East",Elk,Bull,Any Legal Weapon,Limited Entry,Mid,21,26,,,,,26,6.1,80,pipeline/RAW/hunt_unit_database/2025/formatted_tables/limited_entry_elk_harvest_2024_extract/LIMITED_ENTRY_ELK_HARVEST_2024_STANDARDIZED.csv,4,66,"Limited-entry mid any legal weapon bull elk harvest, Utah 2024."
