source_file,hunt_code,hunt_name_subfile,permits_subfile,permits_master,comparison_status,hunt_name_master
24_le_deer.pdf,DB1033,Limited-entry Muzzleloader Buck Deer - Nine Mile - Muzzleloader Page 47,13,13.0,permit_match,Limited-entry Muzzleloader Buck Deer - Nine Mile - Muzzleloader Page 47
24_le_deer.pdf,DB1034,Limited-entry Muzzleloader Buck Deer - Pine Valley - Muzzleloader Page 48,148,148.0,permit_match,Limited-entry Muzzleloader Buck Deer - Pine Valley - Muzzleloader Page 48
24_le_deer.pdf,DB1036,Limited-entry Muzzleloader Buck Deer - Thousand Lakes - Muzzleloader Page 49,10,10.0,permit_match,Limited-entry Muzzleloader Buck Deer - Thousand Lakes - Muzzleloader Page 49
24_le_deer.pdf,DB1037,"Limited-entry Muzzleloader Buck Deer - San Juan, Elk Ridge - Muzzleloader Page 50",173,173.0,permit_match,"Limited-entry Muzzleloader Buck Deer - San Juan, Elk Ridge - Muzzleloader Page 50"
24_le_deer.pdf,DB1038,Limited-entry Muzzleloader Buck Deer - Diamond Mtn - Muzzleloader Page 51,81,81.0,permit_match,Limited-entry Muzzleloader Buck Deer - Diamond Mtn - Muzzleloader Page 51
24_le_deer.pdf,DB1039,Limited-entry Muzzleloader Buck Deer - Yellowstone - Muzzleloader Page 52,10,10.0,permit_match,Limited-entry Muzzleloader Buck Deer - Yellowstone - Muzzleloader Page 52
24_le_deer.pdf,DB1040,Limited-entry Muzzleloader Buck Deer - Southwest Desert - Muzzleloader Page 53,41,41.0,permit_match,Limited-entry Muzzleloader Buck Deer - Southwest Desert - Muzzleloader Page 53
24_le_deer.pdf,DB1041,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, East - Muzzleloader Page 54",38,38.0,permit_match,"Limited-entry Muzzleloader Buck Deer - Wasatch Mtns, East - Muzzleloader Page 54"
24_le_deer.pdf,DB1042,"Limited-entry Muzzleloader Buck Deer - West Desert, Vernon - Muzzleloader Page 55",101,101.0,permit_match,"Limited-entry Muzzleloader Buck Deer - West Desert, Vernon - Muzzleloader Page 55"
24_le_deer.pdf,DB1043,Limited-entry Muzzleloader Buck Deer - Zion - Muzzleloader Page 56,61,61.0,permit_match,Limited-entry Muzzleloader Buck Deer - Zion - Muzzleloader Page 56
24_le_deer.pdf,DB1044,Multi-season Limited-entry Buck Deer - Book Cliffs - Any Legal Weapon Page 57,145,145.0,permit_match,Multi-season Limited-entry Buck Deer - Book Cliffs - Any Legal Weapon Page 57
24_le_deer.pdf,DB1045,"Multi-season Limited-entry Buck Deer - Fillmore, Oak Creek Le - Any Legal Weapon Page 58",1,1.0,permit_match,"Multi-season Limited-entry Buck Deer - Fillmore, Oak Creek Le - Any Legal Weapon Page 58"
24_le_deer.pdf,DB1046,"Multi-season Limited-entry Buck Deer - San Juan, Elk Ridge - Any Legal Weapon Page 59",2,2.0,permit_match,"Multi-season Limited-entry Buck Deer - San Juan, Elk Ridge - Any Legal Weapon Page 59"
24_le_deer.pdf,DB1047,Multi-season Limited-entry Buck Deer - Diamond Mtn - Any Legal Weapon Page 60,4,4.0,permit_match,Multi-season Limited-entry Buck Deer - Diamond Mtn - Any Legal Weapon Page 60
