hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
EB3163,EB3163,899,899,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3164,EB3164,899,899,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3165,EB3165,899,899,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3166,EB3166,899,899,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Bitter Creek/East,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3167,EB3167,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3168,EB3168,33,33,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache Meadowville,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3169,EB3169,33,33,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache Meadowville,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3170,EB3170,41,41,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache South,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3171,EB3171,41,41,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache South,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3172,EB3172,51,51,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Manti,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3173,EB3173,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Archery,Public,Aug 15 2026 - Sept 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3174,EB3174,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3175,EB3175,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3176,EB3176,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3177,EB3177,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3178,EB3178,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3179,EB3179,901,901,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Nebo/San Pitch Mtns,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3180,EB3180,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore Pahvant,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3181,EB3181,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore Pahvant,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3182,EB3182,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,La Sal Mtns,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3183,EB3183,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,La Sal Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3184,EB3184,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3185,EB3185,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3186,EB3186,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3187,EB3187,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3188,EB3188,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3189,EB3189,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3190,EB3190,172,172,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3191,EB3191,172,172,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Boulder,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3192,EB3192,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3193,EB3193,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,San Juan Bull Elk,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3194,EB3194,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,San Juan Bull Elk,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3195,EB3195,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3196,EB3196,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3197,EB3197,872,872,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert South,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3198,EB3198,872,872,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Southwest Desert South,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3199,EB3199,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Wasatch Mtns,Elk,Bull,Limited Entry,Archery,Public,Nov 28 2026 - Dec 13 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3205,EB3205,276,276,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,East Canyon,Elk,Bull,Limited Entry,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Public,Dec 19 2026 - Dec 27 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3208,EB3208,117,117,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Morgan-South Rich,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Dec 19 2026 - Dec 27 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3209,EB3209,5129,5129,REVIEWED_CURRENT_DATABASE_MATCH,DIFFERS_FROM_CURRENT_DATABASE,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Box Elder Pilot Mtn,Elk,Bull,Conservation,Multiseason,Public,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3210,EB3210,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope Three Corners,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3619,EB3619,524,524,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Weber Florence Creek/Stillman Creek CWMU,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EB3620,EB3620,923,923,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,The Dirty Dozen,Elk,Bull,CWMU,Any Legal Weapon,Private,Contact operator for 2026 season dates,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3000,EL3000,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Archery,Public,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3002,EL3002,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3003,EL3003,33,33,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache Meadowville,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3005,EL3005,41,41,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Cache South,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3006,EL3006,51,51,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Manti,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3008,EL3008,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fillmore Pahvant,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3009,EL3009,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,La Sal La Sal Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3010,EL3010,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Monroe,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3011,EL3011,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Mt Dutton,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3013,EL3013,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,North Slope Three Corners,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3015,EL3015,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Panguitch Lake,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3018,EL3018,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3019,EL3019,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,San Juan Bull Elk,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3020,EL3020,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Diamond Mtn,Elk,Bull,Limited Entry - Private Land Only,Archery,Private,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3022,EL3022,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Wasatch Mtns,Elk,Bull,Limited Entry - Private Land Only,Archery,Public,Aug 16 2025 - Sept 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3024,EL3024,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Public,Sept 17 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3025,EL3025,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Beaver East,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Nov 08 2025 - Nov 16 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
EL3028,EL3028,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2026,DATABASE.csv,POINT_ROW,2,2026,2027,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry - Private Land Only,Any Legal Weapon,Private,Sept 17 2025 - Sept 21 2025 - Private Land Only,1,1,0,0,0,0,0,0,0,0,,,CANDIDATE_REVIEW_ONLY
