hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,raw_hunt_name,species,sex_type,weapon,reported_draw_year,model_target_year,source_file,source_sha256,pdf_page_number,source_report_page,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,total_public_draw_permits,source_classification
DB1285,740,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1285,740,Sand Creek,Cwmu Buck Deer - Sand Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,149,164,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1286,574,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1286,574,Pisgah Mountain,Cwmu Buck Deer - Pisgah Mountain - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,150,165,15,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1287,539,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1287,539,Scofield Canyons,Cwmu Buck Deer - Scofield Canyons - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,151,166,17,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1288,541,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1288,541,Scofield West,Cwmu Buck Deer - Scofield West - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,152,167,42,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1289,490,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1289,490,Sharp Mountain,Cwmu Buck Deer - Sharp Mountain - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,153,168,44,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1290,578,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1290,578,Skull Crack,Cwmu Buck Deer - Skull Crack - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,154,169,56,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1291,585,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1291,585,Skull Valley South,Cwmu Buck Deer - Skull Valley South - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,155,170,15,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1292,552,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1292,552,Soldier Summit,Cwmu Buck Deer - Soldier Summit - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,156,171,30,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1293,491,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1293,491,South Canyon,Cwmu Buck Deer - South Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,157,172,9,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1294,741,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1294,741,Spring Creek Acres,Cwmu Buck Deer - Spring Creek Acres - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,158,173,12,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1295,546,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1295,546,Spring Creek/dodge,Cwmu Buck Deer - Spring Creek/dodge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,159,174,69,3,3,6,0,0,0,0,6,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1298,562,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1298,562,Strawberry Ridge,Cwmu Buck Deer - Strawberry Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,160,175,14,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1299,547,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1299,547,Summit Point,Cwmu Buck Deer - Summit Point - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,161,176,15,2,1,3,0,0,0,0,3,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1300,602,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1300,602,Thatcher Mountain,Cwmu Buck Deer - Thatcher Mountain - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,162,177,44,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1301,553,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1301,553,Three C,Cwmu Buck Deer - Three C - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,163,178,58,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1303,492,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1303,492,North Peaks,Cwmu Buck Deer - North Peaks - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,164,179,6,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1304,521,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1304,521,Two Bear,Cwmu Buck Deer - Two Bear - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,165,180,26,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1305,586,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1305,586,Wallsburg,Cwmu Buck Deer - Wallsburg - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,166,181,3,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1306,499,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1306,499,Washakie,Cwmu Buck Deer - Washakie - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,167,182,42,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1308,511,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1308,511,West Hills,Cwmu Buck Deer - West Hills - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,168,183,39,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1309,805,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1309,805,West Willow Creek Ranch,Cwmu Buck Deer - West Willow Creek Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,169,184,80,3,2,5,0,0,0,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1310,488,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1310,488,White's Valley,Cwmu Buck Deer - White's Valley - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,170,185,40,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1312,571,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1312,571,Woodruff Creek South,Cwmu Buck Deer - Woodruff Creek South - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,171,186,15,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1317,580,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1317,580,Jacob's Creek,Cwmu Buck Deer - Jacob's Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,172,187,7,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1320,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1320,,Deer Creek,Cwmu Buck Deer - Deer Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,173,188,4,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1322,826,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1322,826,Pahvant Ensign,Cwmu Buck Deer - Pahvant Ensign - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,174,189,11,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1323,827,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1323,827,Rock House,Cwmu Buck Deer - Rock House - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,175,190,2,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1324,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1324,,Royal Ivory Outfitters,Cwmu Buck Deer - Royal Ivory Outfitters - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,176,191,8,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1325,516,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1325,516,Double Cone,Cwmu Buck Deer - Double Cone - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,177,192,8,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1326,856,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1326,856,Rosette,Cwmu Buck Deer - Rosette - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,178,193,14,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1327,858,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1327,858,Mountain Sky Ranch,Cwmu Buck Deer - Mountain Sky Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,179,194,10,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1328,494,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1328,494,Clear Creek,Cwmu Buck Deer - Clear Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,180,195,6,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1330,876,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1330,876,Iron Spring,Cwmu Buck Deer - Iron Spring - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,181,196,16,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1331,875,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1331,875,Raft River,Cwmu Buck Deer - Raft River - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,182,197,17,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1332,874,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1332,874,West Ridge,Cwmu Buck Deer - West Ridge - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,183,198,17,3,2,5,0,0,0,0,5,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1333,878,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1333,878,5s,Cwmu Buck Deer - 5s - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,184,199,11,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1334,526,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1334,526,Cactus Buck Deer - Alton,Cwmu Cactus Buck Deer - Alton - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,185,200,5,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1335,892,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1335,892,Big Piney Ranch,Cwmu Buck Deer - Big Piney Ranch - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,186,201,20,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1336,890,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1336,890,First Light,Cwmu Buck Deer - First Light - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,187,202,2,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1337,556,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1337,556,Little Pole Canyon,Cwmu Buck Deer - Little Pole Canyon - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,188,203,22,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1341,908,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1341,908,Dry Creek,Cwmu Buck Deer - Dry Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,189,204,18,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1342,905,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1342,905,Faust Valley,Cwmu Buck Deer - Faust Valley - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,190,205,36,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1343,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1343,,Red Iron,Cwmu Buck Deer - Red Iron - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,191,206,18,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1344,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1344,,Salt Wells,Cwmu Buck Deer - Salt Wells - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,192,207,4,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1345,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1345,,Diamond Mountain Cwmu,Cwmu Buck Deer - Diamond Mountain Cwmu - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,193,208,17,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1347,509,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1347,509,The Rose Of Snowville,Cwmu Buck Deer - The Rose Of Snowville - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,194,209,6,1,1,2,0,0,0,0,2,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1348,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_ID_MISSING,DB1348,,Kimberly,Cwmu Buck Deer - Kimberly - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,195,210,8,0,1,1,0,0,0,0,1,LIMITED_ENTRY_DEER_BONUS_DRAW
DB1349,524,REVIEWED_CURRENT_HUNT_CODE,DATABASE_BOUNDARY_ID,DB1349,524,Weber Florence Creek/stillman Creek,Cwmu Buck Deer - Weber Florence Creek/stillman Creek - Any Legal Weapon,Deer,Buck,Any Legal Weapon,2025,2026,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 LE Deer Draw Results.pdf,0f25dd31d99bfc4f38d14de504ea1e2ce7e71ae2a6cf3a68d31e9fd760d1dd5d,196,211,82,5,4,9,0,0,0,0,9,LIMITED_ENTRY_DEER_BONUS_DRAW
