hunt_code,candidate_hunt_code,boundary_id,candidate_boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,database_hunt_code_status,source_datasets,source_files,record_kinds,source_record_count,reported_draw_year,model_target_year,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,resident_point_rows,nonresident_point_rows,resident_eligible_applicants_sum,nonresident_eligible_applicants_sum,resident_total_permits_sum,nonresident_total_permits_sum,total_public_permits_sum,total_drawn_sum,min_points,max_points,first_page,last_page,candidate_promotion_status
EB3049,EB3049,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,50,2023,2024,Mt Dutton,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,25,25,670,256,13,2,15,15,0,24,231,231,CANDIDATE_REVIEW_ONLY
EB3050,EB3050,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,49,2023,2024,Mt Dutton,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,24,25,373,245,8,1,9,9,0,25,232,232,CANDIDATE_REVIEW_ONLY
EB3053,EB3053,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,38,2023,2024,North Slope Three Corners,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,19,19,399,107,13,1,14,14,0,20,233,233,CANDIDATE_REVIEW_ONLY
EB3056,EB3056,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,50,2023,2024,Panguitch Lake,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,24,26,1265,464,11,1,12,12,0,27,234,234,CANDIDATE_REVIEW_ONLY
EB3057,EB3057,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,40,2023,2024,Panguitch Lake,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,20,20,380,135,6,1,7,7,0,19,235,235,CANDIDATE_REVIEW_ONLY
EB3058,EB3058,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,34,2023,2024,Limited-entry Alw (rifle) Bull Elk - Early - Paunsaugunt - Any Legal Weapon,Elk,Bull,Limited-entry,Any Legal Weapon,Public,,16,18,181,90,12,1,13,13,0,20,236,236,CANDIDATE_REVIEW_ONLY
EB3059,EB3059,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,25,2023,2024,Limited-entry Alw (rifle) Bull Elk - Mid - Paunsaugunt - Any Legal Weapon,Elk,Bull,Limited-entry,Any Legal Weapon,Public,,14,11,124,33,10,1,11,11,0,21,237,237,CANDIDATE_REVIEW_ONLY
EB3060,EB3060,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,23,2023,2024,Limited-entry Alw (rifle) Bull Elk - Late - Paunsaugunt - Any Legal Weapon,Elk,Bull,Limited-entry,Any Legal Weapon,Public,,11,12,53,36,2,1,3,3,0,13,238,238,CANDIDATE_REVIEW_ONLY
EB3063,EB3063,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,49,2023,2024,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,25,24,1275,438,50,5,55,55,0,27,239,239,CANDIDATE_REVIEW_ONLY
EB3064,EB3064,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,35,2023,2024,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,16,19,460,114,39,4,43,43,0,19,240,240,CANDIDATE_REVIEW_ONLY
EB3065,EB3065,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,40,2023,2024,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,19,21,459,103,39,4,43,43,0,21,241,241,CANDIDATE_REVIEW_ONLY
EB3066,EB3066,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,55,2023,2024,San Juan Bull Elk,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,28,27,1904,1955,21,3,24,24,0,27,242,242,CANDIDATE_REVIEW_ONLY
EB3067,EB3067,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,44,2023,2024,San Juan Bull Elk,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,21,23,257,238,14,2,16,16,0,26,243,243,CANDIDATE_REVIEW_ONLY
EB3068,EB3068,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,42,2023,2024,Diamond Mtn,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,20,22,563,204,20,2,22,22,0,22,244,244,CANDIDATE_REVIEW_ONLY
EB3069,EB3069,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,36,2023,2024,Diamond Mtn,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,18,18,405,90,13,2,15,15,0,21,245,245,CANDIDATE_REVIEW_ONLY
EB3072,EB3072,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,47,2023,2024,Wasatch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Sept 16 2026 - Sept 20 2026,25,22,3850,688,190,19,209,209,0,24,246,246,CANDIDATE_REVIEW_ONLY
EB3073,EB3073,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,38,2023,2024,Wasatch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Nov 07 2026 - Nov 15 2026,19,19,1193,221,143,15,158,158,0,20,247,247,CANDIDATE_REVIEW_ONLY
EB3077,EB3077,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,50,2023,2024,Beaver East,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,26,24,157,210,9,1,10,10,0,25,248,248,CANDIDATE_REVIEW_ONLY
EB3078,EB3078,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,39,2023,2024,"Limited-entry Muzzleloader Bull Elk - Book Cliffs, Bitter Creek/south - Muzzleloader",Elk,Bull,Limited-entry,Muzzleloader,Public,,17,22,222,73,9,1,10,10,0,21,249,249,CANDIDATE_REVIEW_ONLY
EB3079,EB3079,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,17,2023,2024,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,17,0,41,0,1,0,1,1,0,23,250,250,CANDIDATE_REVIEW_ONLY
EB3081,EB3081,33,33,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,8,2023,2024,Cache Meadowville,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,5,3,15,11,8,1,9,9,0,11,251,251,CANDIDATE_REVIEW_ONLY
EB3083,EB3083,41,41,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,30,2023,2024,Cache South,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,17,13,180,32,3,1,4,4,0,17,252,252,CANDIDATE_REVIEW_ONLY
EB3084,EB3084,51,51,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,41,2023,2024,Manti,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,20,21,881,262,75,8,83,83,0,22,253,253,CANDIDATE_REVIEW_ONLY
EB3085,EB3085,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,39,2023,2024,"Limited-entry Muzzleloader Bull Elk - Central Mtns, Nebo - Muzzleloader",Elk,Bull,Limited-entry,Muzzleloader,Public,,21,18,187,61,8,1,9,9,0,20,254,254,CANDIDATE_REVIEW_ONLY
EB3086,EB3086,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,45,2023,2024,Fillmore Pahvant,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,23,22,130,182,7,1,8,8,0,22,255,255,CANDIDATE_REVIEW_ONLY
EB3087,EB3087,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,34,2023,2024,La Sal Mtns,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,13,21,141,80,18,2,20,20,0,20,256,256,CANDIDATE_REVIEW_ONLY
EB3088,EB3088,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,48,2023,2024,Monroe,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,26,22,192,119,7,1,8,8,0,25,257,257,CANDIDATE_REVIEW_ONLY
EB3089,EB3089,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,40,2023,2024,Mt Dutton,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,19,21,129,83,13,1,14,14,0,24,258,258,CANDIDATE_REVIEW_ONLY
EB3091,EB3091,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,10,2023,2024,North Slope Three Corners,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,10,0,52,0,4,0,4,4,0,12,259,259,CANDIDATE_REVIEW_ONLY
EB3093,EB3093,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,41,2023,2024,Panguitch Lake,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,20,21,177,133,10,1,11,11,0,23,260,260,CANDIDATE_REVIEW_ONLY
EB3094,EB3094,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,19,2023,2024,Limited-entry Muzzleloader Bull Elk - Paunsaugunt - Muzzleloader,Elk,Bull,Limited-entry,Muzzleloader,Public,,8,11,53,34,11,1,12,12,0,15,261,261,CANDIDATE_REVIEW_ONLY
EB3096,EB3096,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,38,2023,2024,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,17,21,290,143,34,4,38,38,0,20,262,262,CANDIDATE_REVIEW_ONLY
EB3097,EB3097,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,50,2023,2024,San Juan Bull Elk,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,27,23,224,376,10,1,11,11,0,26,263,263,CANDIDATE_REVIEW_ONLY
EB3098,EB3098,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,36,2023,2024,Diamond Mtn,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,17,19,156,75,9,1,10,10,0,21,264,264,CANDIDATE_REVIEW_ONLY
EB3100,EB3100,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,37,2023,2024,Wasatch Mtns,Elk,Bull,Limited Entry,Muzzleloader,Public,Sept 21 2026 - Oct 02 2026,18,19,1048,281,125,12,137,137,0,23,265,265,CANDIDATE_REVIEW_ONLY
EB3102,EB3102,685,685,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,28,2023,2024,Beaver East,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",28,0,267,0,2,0,2,2,0,27,266,266,CANDIDATE_REVIEW_ONLY
EB3103,EB3103,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,23,2023,2024,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Elk,Bull,Limited-entry,Any Legal Weapon,Public,,23,0,167,0,2,0,2,2,0,23,267,267,CANDIDATE_REVIEW_ONLY
EB3104,EB3104,12,12,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,19,2023,2024,Book Cliffs Little Creek Roadless,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",19,0,49,0,1,0,1,1,0,20,268,268,CANDIDATE_REVIEW_ONLY
EB3105,EB3105,33,33,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,9,2023,2024,Cache Meadowville,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",9,0,25,0,2,0,2,2,0,12,269,269,CANDIDATE_REVIEW_ONLY
EB3107,EB3107,41,41,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,24,2023,2024,Cache South,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",24,0,240,0,1,0,1,1,0,28,270,270,CANDIDATE_REVIEW_ONLY
EB3108,EB3108,51,51,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,49,2023,2024,Manti,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",27,22,693,148,15,2,17,17,0,27,271,271,CANDIDATE_REVIEW_ONLY
EB3109,EB3109,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,25,2023,2024,"Multi-season Limited-entry Any Bull Elk - Central Mtns, Nebo - Any Legal Weapon",Elk,Bull,Limited-entry,Any Legal Weapon,Public,,25,0,121,0,2,0,2,2,0,26,272,272,CANDIDATE_REVIEW_ONLY
EB3110,EB3110,88,88,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,28,2023,2024,Fillmore Pahvant,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",28,0,225,0,2,0,2,2,0,27,273,273,CANDIDATE_REVIEW_ONLY
EB3111,EB3111,617,617,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,17,2023,2024,La Sal Mtns,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",17,0,79,0,4,0,4,4,0,18,274,274,CANDIDATE_REVIEW_ONLY
EB3112,EB3112,629,629,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,27,2023,2024,Monroe,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",27,0,294,0,2,0,2,2,0,27,275,275,CANDIDATE_REVIEW_ONLY
EB3113,EB3113,630,630,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,25,2023,2024,Mt Dutton,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",25,0,99,0,2,0,2,2,0,26,276,276,CANDIDATE_REVIEW_ONLY
EB3115,EB3115,140,140,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,15,2023,2024,North Slope Three Corners,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",15,0,61,0,1,0,1,1,0,14,277,277,CANDIDATE_REVIEW_ONLY
EB3117,EB3117,634,634,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,23,2023,2024,Panguitch Lake,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",23,0,181,0,1,0,1,1,0,24,278,278,CANDIDATE_REVIEW_ONLY
EB3118,EB3118,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,9,2023,2024,Multi-season Limited-entry Any Bull Elk - Paunsaugunt - Any Legal Weapon,Elk,Bull,Limited-entry,Any Legal Weapon,Public,,9,0,21,0,3,0,3,3,0,11,279,279,CANDIDATE_REVIEW_ONLY
EB3120,EB3120,175,175,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,44,2023,2024,Fishlake/Thousand Lakes,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",22,22,210,126,7,1,8,8,0,25,280,280,CANDIDATE_REVIEW_ONLY
EB3121,EB3121,183,183,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,28,2023,2024,San Juan Bull Elk,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",28,0,347,0,2,0,2,2,0,27,281,281,CANDIDATE_REVIEW_ONLY
EB3122,EB3122,206,206,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,22,2023,2024,Diamond Mtn,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",22,0,122,0,2,0,2,2,0,25,282,282,CANDIDATE_REVIEW_ONLY
EB3124,EB3124,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,48,2023,2024,Wasatch Mtns,Elk,Bull,Limited Entry,Multiseason,Public,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",26,22,827,105,24,3,27,27,0,25,283,283,CANDIDATE_REVIEW_ONLY
EB3126,EB3126,51,51,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,37,2023,2024,Manti,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,19,18,1063,148,39,4,43,43,0,20,284,284,CANDIDATE_REVIEW_ONLY
EB3127,EB3127,222,222,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,36,2023,2024,Wasatch Mtns,Elk,Bull,Limited Entry,Any Legal Weapon,Public,Oct 03 2026 - Oct 15 2026,19,17,1250,235,144,15,159,159,0,21,285,285,CANDIDATE_REVIEW_ONLY
EB3130,EB3130,682,682,REVIEWED_CURRENT_DATABASE_MATCH,REVIEWED_CURRENT_DATABASE_MATCH,PRESENT_IN_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,7,2023,2024,Box Elder Pilot Mtn,Elk,Bull,Limited Entry,Archery,Public,Aug 15 2026 - Sept 06 2026,7,0,22,0,4,0,4,4,0,8,286,286,CANDIDATE_REVIEW_ONLY
EB3131,EB3131,,,CANDIDATE_ONLY_NOT_IN_CURRENT_DATABASE,BLANK_BOUNDARY_ID,MISSING_FROM_CURRENT_DATABASE,draw_results_long_year_2023,22_bg-odds.pdf,POINT_ROW,6,2023,2024,"Limited-entry September Archery Bull Elk - Box Elder, Sawtooth - Archery",Elk,Bull,Limited-entry,Archery,Public,,6,0,11,0,3,0,3,3,0,8,287,287,CANDIDATE_REVIEW_ONLY
