reported_draw_year,model_target_year,source_family,hunt_code,boundary_id,hunt_code_mapping_status,boundary_id_mapping_status,candidate_hunt_code,candidate_boundary_id,hunt_name,species,sex_type,hunt_type,hunt_class,weapon,resident_total_permits,nonresident_total_permits,total_public_draw_permits,source_file,source_sha256,source_pdf_pages,source_row_count,permit_total_status
2023,2024,ANTLERLESS_BIG_GAME,EA2036,86,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA2036,86,"Antlerless Elk - Oquirrh-stansbury, East - Any Legal Weapon",Elk,,Antlerless,Antlerless Elk,Any Legal Weapon,19,3,22,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,182,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA2037,613,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA2037,613,"Antlerless Elk - South Slope, Yellowstone - Archery",Elk,,Antlerless,Antlerless Elk,Archery,35,13,48,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,183,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,EA2038,222,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,EA2038,222,Antlerless Elk - Wasatch Mtns - Archery,Elk,,Antlerless,Antlerless Elk,Archery,221,16,237,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,184,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,MA1000,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,MA1000,,"Antlerless Moose - East Canyon, Davis-north Salt Lake - Any Legal Weapon",Moose,,Antlerless,,Any Legal Weapon,1,0,1,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,186,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,MA1005,117,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,MA1005,117,Antlerless Moose - Morgan-south Rich - Any Legal Weapon,Moose,,Antlerless,,Any Legal Weapon,1,0,1,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,187,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,MA1006,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,MA1006,,"Antlerless Moose - Wasatch Mtns, West - Any Legal Weapon",Moose,,Antlerless,,Any Legal Weapon,2,1,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,188,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1000,27,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1000,27,"Doe Pronghorn - Box Elder, Snowville - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,9,2,11,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,190,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1005,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1005,,"Doe Pronghorn - North Slope, Summit - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,191,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1012,24,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1012,24,"Doe Pronghorn - Box Elder, Promontory - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,5,1,6,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,192,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1014,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1014,,Cwmu Doe Pronghorn - Rlf Deep Creek - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,1,0,1,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,193,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1016,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1016,,Cwmu Doe Pronghorn - Zane - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,194,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1017,755,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1017,755,"Doe Pronghorn - Box Elder, West - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,5,1,6,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,195,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1025,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1025,,Cwmu Doe Pronghorn - Cottonwood Ridge - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,196,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1026,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1026,,Cwmu Doe Pronghorn - Pahvant Ensign - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,197,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1031,558,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1031,558,Cwmu Two Doe Pronghorn - Westlake - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,198,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1032,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1032,,Cwmu Doe Pronghorn - Antelope Creek - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,4,0,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,199,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1033,110,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1033,110,"Doe Pronghorn - Central Mtns, Poison Springs Bench - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,9,1,10,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,200,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1034,81,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1034,81,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,9,2,11,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,201,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1035,81,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1035,81,"Doe Pronghorn - Fillmore, Oak Creek South - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,11,2,13,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,202,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1037,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1037,,"Doe Pronghorn - North Slope, Three Corners - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,203,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1038,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1038,,"Doe Pronghorn - North Slope, West Daggett - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,204,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1041,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,PD1041,,Cwmu Doe Pronghorn - Heist - Any Legal Weapon,Pronghorn,Female Only,Antlerless,,Any Legal Weapon,3,0,3,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,205,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1043,882,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1043,882,"Doe Pronghorn - Nine Mile, Anthro-pleasant Valley - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,4,1,5,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,206,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,PD1044,895,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,PD1044,895,"Two Doe Pronghorn - South Slope, Vernal-ouray Valley - Any Legal Weapon",Pronghorn,Female Only,Antlerless,,Any Legal Weapon,12,2,14,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,207,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,ANTLERLESS_BIG_GAME,RE1000,20,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,RE1000,20,"Rocky Mountain Bighorn Sheep Ewe - Box Elder, Newfoundland Mtns - Any Legal Weapon",Rocky Mountain Bighorn Sheep,Female Only,Antlerless,,Any Legal Weapon,3,1,4,2023 Antlerless big game draw results.pdf,bf701616eee76380516e6a86d56517657740ab61b38c86860044d31712ce139f,209,36,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1008,7,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1008,7,Book Cliffs - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,12,0,12,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,5,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1009,684,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1009,684,La Sal - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,9,1,10,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,6,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1010,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1010,710,San Juan - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,6,1,7,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,7,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1011,7,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1011,7,Book Cliffs - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,9,2,11,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,8,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1012,684,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1012,684,La Sal - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,5,1,6,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,9,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1013,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1013,710,San Juan - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,5,0,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,10,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1015,7,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1015,7,Book Cliffs - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,0,1,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,11,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1016,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1016,710,San Juan - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,0,1,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,12,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR1017,684,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR1017,684,La Sal - Pursuit,Bear,,,Bear/Cougar Pursuit,Pursuit,0,1,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,13,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7000,628,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7000,628,Beaver - Any Legal Weapon,Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,14,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7001,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7001,449,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",Bear,,,,Any Legal Weapon,8,1,9,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,15,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7003,52,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7003,52,"Central Mtns, Manti-north - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,16,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7004,744,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7004,744,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,0,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,17,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7005,616,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7005,616,"Central Mtns, Nebo - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,18,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7007,88,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7007,88,"Fillmore, Pahvant - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,19,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7008,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,BR7008,,La Sal - Any Legal Weapon,Bear,,,,Any Legal Weapon,6,1,7,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,20,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7009,630,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7009,630,Mt Dutton - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,21,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7010,462,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7010,462,Panguitch Lake/zion - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,22,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7011,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7011,163,Paunsaugunt - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,23,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7012,455,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7012,455,"Plateau, Boulder/kaiparowits - Any Legal Weapon",Bear,,,,Any Legal Weapon,5,1,6,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,24,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7013,175,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7013,175,"Plateau, Fishlake/thousand Lakes - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,25,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7014,710,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7014,710,San Juan - Any Legal Weapon,Bear,,,,Any Legal Weapon,7,1,8,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,26,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7015,444,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7015,444,"South Slope, Bonanza/diamond Mtn/vernal - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,27,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7016,845,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7016,845,"Wasatch Mtns, West-central - Any Legal Weapon",Bear,,,,Any Legal Weapon,6,2,8,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,28,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7017,92,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7017,92,Cache/ogden - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,29,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7018,251,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7018,251,"Kamas/north Slope, Summit - Any Legal Weapon",Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,30,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7019,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,BR7019,,Chalk Creek/east Canyon/morgan-south Rich - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,31,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7020,629,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7020,629,Monroe - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,32,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7100,628,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7100,628,Beaver - Any Legal Weapon,Bear,,,,Any Legal Weapon,5,1,6,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,33,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7101,449,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7101,449,"Book Cliffs, Bitter Creek/south - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,34,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7102,12,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7102,12,"Book Cliffs, Little Creek Roadless - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,35,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7104,52,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7104,52,"Central Mtns, Manti-north - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,1,4,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,36,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7105,744,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7105,744,"Central Mtns, Manti-south/san Rafael, North - Any Legal Weapon",Bear,,,,Any Legal Weapon,7,1,8,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,37,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7106,616,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7106,616,"Central Mtns, Nebo - Any Legal Weapon",Bear,,,,Any Legal Weapon,3,0,3,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,38,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7108,,SOURCE_CODE_NOT_IN_DATABASE,BOUNDARY_NOT_REVIEWED,BR7108,,La Sal - Any Legal Weapon,Bear,,,,Any Legal Weapon,5,1,6,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,39,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7109,630,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7109,630,Mt Dutton - Any Legal Weapon,Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,40,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7110,615,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7110,615,Nine Mile - Any Legal Weapon,Bear,,,,Any Legal Weapon,4,1,5,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,41,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7111,289,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7111,289,"North Slope, Three Corners/west Daggett - Any Legal Weapon",Bear,,,,Any Legal Weapon,1,0,1,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,42,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7112,462,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7112,462,Panguitch Lake/zion - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,43,44,ROLLED_UP_FROM_POINT_ROWS
2023,2024,BLACK_BEAR,BR7113,163,REVIEWED_CURRENT_HUNT_CODE,REVIEWED_CURRENT_BOUNDARY_ID,BR7113,163,Paunsaugunt - Any Legal Weapon,Bear,,,,Any Legal Weapon,2,0,2,23_drawing_odds.pdf,9726e78747de7634cb3d4038c3daf3665e142285ef7ecbdd342d0ac929cb0de3,44,44,ROLLED_UP_FROM_POINT_ROWS
