hunt_code,canonical_match_status,reported_hunt_year,model_target_year,normalized_hunt_name,database_hunt_name,database_boundary_id,database_species,database_hunt_type,database_weapon,source_permits,hunters,harvest,percent_success,avg_days,satisfaction,source_page,source_row,validation_status,validation_notes
EL3024,DATABASE_MATCHED,2025,2026,Beaver East,Beaver East,685,Elk,Limited Entry - Private Land Only,Any Legal Weapon,6,6,6,100.0,2.0,5.0,15,40,VALID,
EL3033,DATABASE_MATCHED,2025,2026,Cache Meadowville,Cache Meadowville,33,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,2,2,100.0,3.0,5.0,15,41,VALID,
EL3038,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry - Private Land Only,Any Legal Weapon,5,5,2,40.0,3.2,3.0,15,42,VALID,
EL3039,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,2,0,0.0,5.0,1.0,15,43,VALID,
EL3048,DATABASE_MATCHED,2025,2026,Monroe,Monroe,629,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,2.0,5.0,15,44,VALID,
EL3057,DATABASE_MATCHED,2025,2026,Panguitch Lake,Panguitch Lake,634,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,0,0.0,1.0,1.0,15,45,VALID,
EL3065,DATABASE_MATCHED,2025,2026,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,4.0,4.0,15,46,VALID,
EL3066,DATABASE_MATCHED,2025,2026,San Juan Bull Elk,San Juan Bull Elk,183,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,2,2,100.0,2.0,4.5,15,47,VALID,
EL3068,DATABASE_MATCHED,2025,2026,Diamond Mtn,Diamond Mtn,206,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,1.0,3.0,15,48,VALID,
EL3072,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry - Private Land Only,Any Legal Weapon,7,7,4,57.1,3.5,4.2,15,49,VALID,
EL3084,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry - Private Land Only,Muzzleloader,2,2,1,50.0,4.5,3.5,15,50,VALID,
EL3100,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry - Private Land Only,Muzzleloader,1,1,0,0.0,7.0,2.0,15,51,VALID,
EL3126,DATABASE_MATCHED,2025,2026,Manti,Manti,51,Elk,Limited Entry - Private Land Only,Any Legal Weapon,3,3,3,100.0,4.7,4.0,15,52,VALID,
EL3127,DATABASE_MATCHED,2025,2026,Wasatch Mtns,Wasatch Mtns,222,Elk,Limited Entry - Private Land Only,Any Legal Weapon,6,6,5,83.3,2.7,4.2,15,53,VALID,
EL3144,DATABASE_MATCHED,2025,2026,West Desert Deep Creek,West Desert Deep Creek,241,Elk,Limited Entry - Private Land Only,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",1,1,1,100.0,6.0,5.0,15,54,VALID,
EL3149,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,3.0,5.0,15,55,VALID,
EL3152,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,0,,,,,15,56,VALID_WITH_WARNINGS,BLANK_HARVEST;BLANK_PERCENT_SUCCESS;BLANK_AVG_DAYS;BLANK_SATISFACTION
EL3171,DATABASE_MATCHED,2025,2026,Cache South,Cache South,41,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,0,0.0,10.0,3.0,15,57,VALID,
EL3175,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry - Private Land Only,Any Legal Weapon,3,3,3,100.0,2.0,4.7,15,58,VALID,
EL3177,DATABASE_MATCHED,2025,2026,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,901,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,2,1,50.0,8.0,3.0,15,59,VALID,
EL3181,DATABASE_MATCHED,2025,2026,Fillmore Pahvant,Fillmore Pahvant,88,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,0,0.0,9.0,3.0,15,60,VALID,
EL3183,DATABASE_MATCHED,2025,2026,La Sal La Sal Mtns,La Sal La Sal Mtns,617,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,9.0,4.0,15,61,VALID,
EL3194,DATABASE_MATCHED,2025,2026,San Juan Bull Elk,San Juan Bull Elk,183,Elk,Limited Entry - Private Land Only,Any Legal Weapon,2,2,2,100.0,11.0,4.0,15,62,VALID,
EL3196,DATABASE_MATCHED,2025,2026,Diamond Mtn,Diamond Mtn,206,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,2.0,5.0,16,2,VALID,
EL3198,DATABASE_MATCHED,2025,2026,Southwest Desert South,Southwest Desert South,872,Elk,Limited Entry - Private Land Only,Any Legal Weapon,1,1,0,0.0,4.0,2.0,16,3,VALID,
MA1005,DATABASE_MATCHED,2025,2026,Morgan-South Rich,Morgan-South Rich,117,Moose,Limited Entry,Any Legal Weapon,8,8,3,37.5,3.6,3.1,16,4,VALID,
MA1007,DATABASE_MATCHED,2025,2026,Morgan-South Rich,Morgan-South Rich,117,Moose,Limited Entry,Archery,3,2,2,100.0,8.0,3.0,16,5,VALID,
MA1008,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, Salt Lake-Timpanogos","Wasatch Mtns, Salt Lake-Timpanogos",937,Moose,Limited Entry,Any Legal Weapon,5,5,5,100.0,4.0,4.4,16,6,VALID,
MA1009,DATABASE_MATCHED,2025,2026,Causey Spring CWMU,Causey Spring CWMU,560,Moose,CWMU,Any Legal Weapon,1,1,1,100.0,1.0,5.0,16,7,VALID,
MA1010,DATABASE_MATCHED,2025,2026,Deseret CWMU,Deseret CWMU,568,Moose,CWMU,Any Legal Weapon,3,3,3,100.0,2.0,5.0,16,8,VALID,
MB1000,DATABASE_MATCHED,2025,2026,Moose - Statewide Permit,Moose - Statewide Permit,5133,Moose,Statewide,Any Legal Weapon,2,2,2,100.0,11.0,5.0,16,9,VALID,
MB6000,DATABASE_MATCHED,2025,2026,Cache,Cache,29,Moose,Once-in-a-lifetime,Any Legal Weapon,16,16,16,100.0,8.4,4.4,16,10,VALID,
MB6001,DATABASE_MATCHED,2025,2026,Chalk Creek,Chalk Creek,69,Moose,Once-in-a-lifetime,Any Legal Weapon,3,3,3,100.0,3.3,4.7,16,11,VALID,
MB6002,DATABASE_MATCHED,2025,2026,East Canyon,East Canyon,276,Moose,Once-in-a-lifetime,Any Legal Weapon,5,5,5,100.0,11.0,4.2,16,12,VALID,
MB6003,DATABASE_MATCHED,2025,2026,"East Canyon, Morgan-Summit","East Canyon, Morgan-Summit",79,Moose,Once-in-a-lifetime,Any Legal Weapon,5,5,5,100.0,5.5,3.8,16,13,VALID,
MB6004,DATABASE_MATCHED,2025,2026,Kamas,Kamas,611,Moose,Once-in-a-lifetime,Any Legal Weapon,5,5,4,80.0,10.2,4.4,16,14,VALID,
MB6005,DATABASE_MATCHED,2025,2026,Morgan-South Rich,Morgan-South Rich,117,Moose,Once-in-a-lifetime,Any Legal Weapon,6,6,5,83.3,6.3,4.5,16,15,VALID,
MB6006,DATABASE_MATCHED,2025,2026,"North Slope, Summit","North Slope, Summit",138,Moose,Once-in-a-lifetime,Any Legal Weapon,26,25,24,96.0,7.7,4.4,16,16,VALID,
MB6007,DATABASE_MATCHED,2025,2026,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",289,Moose,Once-in-a-lifetime,Any Legal Weapon,8,8,8,100.0,9.9,3.9,16,17,VALID,
MB6008,DATABASE_MATCHED,2025,2026,Ogden,Ogden,609,Moose,Once-in-a-lifetime,Any Legal Weapon,7,7,7,100.0,8.0,4.7,16,18,VALID,
MB6009,DATABASE_MATCHED,2025,2026,Diamond Mtn/Vernal,Diamond Mtn/Vernal,452,Moose,Once-in-a-lifetime,Any Legal Weapon,2,2,1,50.0,8.0,1.0,16,19,VALID,
MB6010,DATABASE_MATCHED,2025,2026,Yellowstone,Yellowstone,613,Moose,Once-in-a-lifetime,Any Legal Weapon,5,5,5,100.0,10.5,5.0,16,20,VALID,
MB6011,DATABASE_MATCHED,2025,2026,Wasatch Mtns/Central Mtns,Wasatch Mtns/Central Mtns,743,Moose,Once-in-a-lifetime,Any Legal Weapon,23,23,20,87.0,11.0,4.2,16,21,VALID,
MB6012,DATABASE_MATCHED,2025,2026,Box Elder,Box Elder,607,Moose,Once-in-a-lifetime,Any Legal Weapon,2,2,2,100.0,4.5,4.5,16,22,VALID,
MB6200,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Bear Springs,,,,,,2,2,2,100.0,4.5,4.5,16,23,VALID,
MB6202,DATABASE_MATCHED,2025,2026,Causey Spring CWMU,Causey Spring CWMU,560,Moose,CWMU,Any Legal Weapon,4,4,4,100.0,1.7,5.0,16,24,VALID,
MB6206,DATABASE_MATCHED,2025,2026,Deseret CWMU,Deseret CWMU,568,Moose,CWMU,Any Legal Weapon,3,3,3,100.0,3.3,5.0,16,25,VALID,
MB6207,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Durst Mountain,,,,,,2,2,1,50.0,2.0,4.5,16,26,VALID,
MB6208,DATABASE_MATCHED,2025,2026,East Fork Chalk Creek CWMU,East Fork Chalk Creek CWMU,520,Moose,CWMU,Any Legal Weapon,5,5,5,100.0,4.3,5.0,16,27,VALID,
MB6209,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Ensign Ranches,,,,,,2,2,2,100.0,3.0,5.0,16,28,VALID,
MB6211,DATABASE_MATCHED,2025,2026,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon CWMU,525,Moose,CWMU,Any Legal Weapon,8,8,8,100.0,1.8,4.8,16,29,VALID,
MB6217,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Sharp Mountain,,,,,,2,2,2,100.0,1.0,5.0,16,30,VALID,
MB6219,DATABASE_MATCHED,2025,2026,Skull Crack CWMU,Skull Crack CWMU,578,Moose,CWMU,Any Legal Weapon,5,5,5,100.0,2.3,5.0,16,31,VALID,
MB6220,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,South Canyon,,,,,,2,2,2,100.0,1.5,4.5,16,32,VALID,
MB6222,DATABASE_MATCHED,2025,2026,Strawberry Ridge CWMU,Strawberry Ridge CWMU,562,Moose,CWMU,Any Legal Weapon,3,3,3,100.0,2.7,5.0,16,33,VALID,
MB6223,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Three C,,,,,,2,2,2,100.0,5.5,4.5,16,34,VALID,
MB6224,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Two Bear,,,,,,2,2,2,100.0,1.0,5.0,16,35,VALID,
MB6225,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Wallsburg,,,,,,1,1,0,0.0,4.0,4.0,16,36,VALID,
MB6240,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Chimney Rock,,,,,,2,2,2,100.0,4.0,5.0,16,37,VALID,
MB6251,DATABASE_MATCHED,2025,2026,Hardscrabble CWMU,Hardscrabble CWMU,577,Moose,CWMU,Any Legal Weapon,2,2,2,100.0,5.5,4.5,16,38,VALID,
MB6254,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,SJ Ranch,,,,,,1,1,1,100.0,1.0,5.0,16,39,VALID,
MB6256,DATABASE_MATCHED,2025,2026,Woodruff Creek South CWMU,Woodruff Creek South CWMU,571,Moose,CWMU,Any Legal Weapon,4,4,4,100.0,4.3,5.0,16,40,VALID,
MB6257,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Ingham Peak,,,,,,1,1,1,100.0,2.0,5.0,16,41,VALID,
MB6258,DATABASE_MATCHED,2025,2026,Jacob's Creek CWMU,Jacob's Creek CWMU,580,Moose,CWMU,Any Legal Weapon,2,2,2,100.0,2.5,5.0,16,42,VALID,
MB6259,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Royal Ivory Outfitters,,,,,,3,3,3,100.0,2.5,5.0,16,43,VALID,
MB6262,DATABASE_MATCHED,2025,2026,Junction Valley CWMU,Junction Valley CWMU,589,Moose,CWMU,Any Legal Weapon,2,2,2,100.0,3.0,5.0,16,44,VALID,
MB6263,HUNT_CODE_NOT_IN_2026_DATABASE,2025,2026,Moon Ranch,,,,,,1,1,1,100.0,5.0,5.0,16,45,VALID,
MB6266,DATABASE_MATCHED,2025,2026,Weber Florence Creek/Stillman Creek CWMU,Weber Florence Creek/Stillman Creek CWMU,524,Moose,CWMU,Any Legal Weapon,8,8,8,100.0,4.0,4.8,16,46,VALID,
PB1000,DATABASE_MATCHED,2025,2026,Pronghorn - Statewide Permit,Pronghorn - Statewide Permit,5134,Pronghorn,Statewide,Any Legal Weapon,2,2,2,100.0,3.0,3.5,16,47,VALID,
GO1000,DATABASE_MATCHED,2025,2026,Mountain Goat - Statewide Permit,Mountain Goat - Statewide Permit,5131,Mountain Goat,Statewide,Any Legal Weapon,2,2,2,100.0,1.0,5.0,16,48,VALID,
GO6800,DATABASE_MATCHED,2025,2026,Beaver,Beaver,628,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,10,10,10,100.0,3.0,4.8,16,49,VALID,
GO6801,DATABASE_MATCHED,2025,2026,Beaver,Beaver,628,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,9,9,8,88.9,4.1,3.9,16,50,VALID,
GO6803,DATABASE_MATCHED,2025,2026,Nebo,Nebo,616,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,19,19,17,89.5,6.3,4.3,16,51,VALID,
GO6804,DATABASE_MATCHED,2025,2026,High Uintas Kamas,High Uintas Kamas,102,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,7.0,3.0,16,52,VALID,
GO6805,DATABASE_MATCHED,2025,2026,High Uintas Central,High Uintas Central,145,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,5,5,4,80.0,3.8,4.4,16,53,VALID,
GO6806,DATABASE_MATCHED,2025,2026,High Uintas East,High Uintas East,146,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,3,3,3,100.0,2.5,4.5,16,54,VALID,
GO6807,DATABASE_MATCHED,2025,2026,High Uintas Leidy Peak,High Uintas Leidy Peak,147,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,6.0,5.0,16,55,VALID,
GO6808,DATABASE_MATCHED,2025,2026,High Uintas West,High Uintas West,148,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,12,12,10,83.3,7.7,4.3,16,56,VALID,
GO6810,DATABASE_MATCHED,2025,2026,"Ogden, Willard Peak","Ogden, Willard Peak",157,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,1.0,5.0,16,57,VALID,
GO6813,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, Provo Peak","Wasatch Mtns, Provo Peak",233,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,5,5,5,100.0,4.0,4.6,16,58,VALID,
GO6814,DATABASE_MATCHED,2025,2026,Mt Dutton,Mt Dutton,630,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,2,2,2,100.0,11.5,5.0,16,59,VALID,
GO6817,DATABASE_MATCHED,2025,2026,La Sal Mtns,La Sal Mtns,617,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,12,12,11,91.7,4.0,4.6,16,60,VALID,
GO6818,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, Box Elder Peak","Wasatch Mtns, Box Elder Peak",225,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,3,3,3,100.0,2.3,4.7,16,61,VALID,
GO6819,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, Lone Peak","Wasatch Mtns, Lone Peak",231,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,1,1,1,100.0,3.0,5.0,16,62,VALID,
GO6820,DATABASE_MATCHED,2025,2026,"Wasatch Mtns, Timpanogos","Wasatch Mtns, Timpanogos",200,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,11,10,9,90.0,5.4,4.1,17,2,VALID,
GO6821,DATABASE_MATCHED,2025,2026,Nebo,Nebo,616,Mountain Goat,Once-in-a-lifetime,Archery,12,11,10,90.9,2.7,4.2,17,3,VALID,
GO6822,DATABASE_MATCHED,2025,2026,Beaver,Beaver,628,Mountain Goat,Once-in-a-lifetime,Archery,2,2,0,0.0,9.0,2.0,17,4,VALID,
LP5025,DATABASE_MATCHED,2025,2026,Beaver - Private Land Only,Beaver - Private Land Only,628,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,1.0,4.0,17,5,VALID,
LP5031,DATABASE_MATCHED,2025,2026,"Box Elder, West - Private Land Only","Box Elder, West - Private Land Only",755,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,1.0,5.0,17,6,VALID,
LP5033,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South - Private Land Only","Fillmore, Oak Creek South - Private Land Only",81,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,1.0,5.0,17,7,VALID,
LP5046,DATABASE_MATCHED,2025,2026,"San Rafael, North - Private Land Only","San Rafael, North - Private Land Only",194,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,1.0,4.0,17,8,VALID,
LP5049,DATABASE_MATCHED,2025,2026,Southwest Desert - Private Land Only,Southwest Desert - Private Land Only,625,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,1,1,100.0,3.0,3.0,17,9,VALID,
LP5051,DATABASE_MATCHED,2025,2026,"West Desert, Rush Valley - Private Land Only","West Desert, Rush Valley - Private Land Only",245,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,1,0,0,,,,17,10,VALID_WITH_WARNINGS,BLANK_PERCENT_SUCCESS;BLANK_AVG_DAYS;BLANK_SATISFACTION
PB5000,DATABASE_MATCHED,2025,2026,Beaver,Beaver,628,Pronghorn,Limited Entry,Archery,11,9,6,66.7,4.2,4.1,17,11,VALID,
PB5001,DATABASE_MATCHED,2025,2026,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",667,Pronghorn,Limited Entry,Archery,14,14,12,85.7,2.5,4.2,17,12,VALID,
PB5002,DATABASE_MATCHED,2025,2026,"Book Cliffs, South","Book Cliffs, South",15,Pronghorn,Limited Entry,Archery,9,8,7,87.5,5.9,4.3,17,13,VALID,
PB5003,DATABASE_MATCHED,2025,2026,"Box Elder, Promontory","Box Elder, Promontory",24,Pronghorn,Limited Entry,Archery,4,2,0,0.0,11.5,2.0,17,14,VALID,
PB5004,DATABASE_MATCHED,2025,2026,"Box Elder, Puddle Valley","Box Elder, Puddle Valley",25,Pronghorn,Limited Entry,Archery,4,3,3,100.0,2.3,4.7,17,15,VALID,
PB5005,DATABASE_MATCHED,2025,2026,"Box Elder, Snowville","Box Elder, Snowville",27,Pronghorn,Limited Entry,Archery,8,8,5,62.5,5.8,4.8,17,16,VALID,
PB5006,DATABASE_MATCHED,2025,2026,"Box Elder, West","Box Elder, West",755,Pronghorn,Limited Entry,Archery,10,10,1,10.0,5.8,3.2,17,17,VALID,
PB5008,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",81,Pronghorn,Limited Entry,Archery,15,15,13,86.7,3.9,4.8,17,18,VALID,
PB5009,DATABASE_MATCHED,2025,2026,"La Sal, Potash/South Cisco","La Sal, Potash/South Cisco",688,Pronghorn,Limited Entry,Archery,6,6,4,66.7,7.3,4.8,17,19,VALID,
PB5011,DATABASE_MATCHED,2025,2026,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",129,Pronghorn,Limited Entry,Archery,32,31,29,93.5,3.3,4.2,17,20,VALID,
PB5012,DATABASE_MATCHED,2025,2026,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",289,Pronghorn,Limited Entry,Archery,13,13,9,69.2,6.2,3.5,17,21,VALID,
PB5013,DATABASE_MATCHED,2025,2026,Pine Valley,Pine Valley,636,Pronghorn,Limited Entry,Archery,8,8,5,62.5,9.5,4.0,17,22,VALID,
PB5015,DATABASE_MATCHED,2025,2026,"San Rafael, North","San Rafael, North",194,Pronghorn,Limited Entry,Archery,21,20,15,75.0,7.2,4.1,17,23,VALID,
PB5016,DATABASE_MATCHED,2025,2026,Diamond Mtn/Bonanza,Diamond Mtn/Bonanza,461,Pronghorn,Limited Entry,Archery,19,18,14,77.8,3.1,4.0,17,24,VALID,
PB5017,DATABASE_MATCHED,2025,2026,Vernal,Vernal,208,Pronghorn,Limited Entry,Archery,20,19,7,36.8,7.1,2.5,17,25,VALID,
PB5018,DATABASE_MATCHED,2025,2026,Southwest Desert,Southwest Desert,625,Pronghorn,Limited Entry,Archery,35,31,28,90.3,5.0,4.3,17,26,VALID,
PB5019,DATABASE_MATCHED,2025,2026,"West Desert, Riverbed","West Desert, Riverbed",244,Pronghorn,Limited Entry,Archery,18,18,17,94.4,2.6,4.5,17,27,VALID,
PB5020,DATABASE_MATCHED,2025,2026,"West Desert, Rush Valley","West Desert, Rush Valley",245,Pronghorn,Limited Entry,Archery,9,9,8,88.9,5.6,4.4,17,28,VALID,
PB5021,DATABASE_MATCHED,2025,2026,"West Desert, Snake Valley","West Desert, Snake Valley",246,Pronghorn,Limited Entry,Archery,23,23,14,60.9,3.2,3.7,17,29,VALID,
PB5024,DATABASE_MATCHED,2025,2026,Southwest Desert,Southwest Desert,625,Pronghorn,Limited Entry,Muzzleloader,35,35,25,71.4,3.4,4.0,17,30,VALID,
PB5025,DATABASE_MATCHED,2025,2026,Beaver,Beaver,628,Pronghorn,Limited Entry,Any Legal Weapon,46,44,40,90.9,1.5,4.2,17,31,VALID,
PB5026,DATABASE_MATCHED,2025,2026,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek",667,Pronghorn,Limited Entry,Any Legal Weapon,58,56,48,85.7,1.9,3.9,17,32,VALID,
PB5027,DATABASE_MATCHED,2025,2026,"Book Cliffs, South","Book Cliffs, South",15,Pronghorn,Limited Entry,Any Legal Weapon,36,36,36,100.0,1.5,4.4,17,33,VALID,
PB5028,DATABASE_MATCHED,2025,2026,"Box Elder, Promontory","Box Elder, Promontory",24,Pronghorn,Limited Entry,Any Legal Weapon,17,17,12,70.6,2.1,3.8,17,34,VALID,
PB5029,DATABASE_MATCHED,2025,2026,"Box Elder, Puddle Valley","Box Elder, Puddle Valley",25,Pronghorn,Limited Entry,Any Legal Weapon,17,16,14,87.5,2.2,4.1,17,35,VALID,
PB5030,DATABASE_MATCHED,2025,2026,"Box Elder, Snowville","Box Elder, Snowville",27,Pronghorn,Limited Entry,Any Legal Weapon,32,32,24,75.0,2.0,4.1,17,36,VALID,
PB5031,DATABASE_MATCHED,2025,2026,"Box Elder, West","Box Elder, West",755,Pronghorn,Limited Entry,Any Legal Weapon,32,32,26,81.3,2.2,3.9,17,37,VALID,
PB5033,DATABASE_MATCHED,2025,2026,"Fillmore, Oak Creek South","Fillmore, Oak Creek South",81,Pronghorn,Limited Entry,Any Legal Weapon,48,47,46,97.9,2.1,4.3,17,38,VALID,
PB5034,DATABASE_MATCHED,2025,2026,Kaiparowits,Kaiparowits,97,Pronghorn,Limited Entry,Any Legal Weapon,2,2,1,50.0,3.5,3.0,17,39,VALID,
PB5035,DATABASE_MATCHED,2025,2026,"La Sal, Potash/South Cisco","La Sal, Potash/South Cisco",688,Pronghorn,Limited Entry,Any Legal Weapon,23,23,23,100.0,1.7,4.5,17,40,VALID,
PB5037,DATABASE_MATCHED,2025,2026,"Nine Mile, Anthro-Myton Bench","Nine Mile, Anthro-Myton Bench",129,Pronghorn,Limited Entry,Any Legal Weapon,104,100,83,83.0,2.1,3.7,17,41,VALID,
PB5038,DATABASE_MATCHED,2025,2026,"Nine Mile, Range Creek","Nine Mile, Range Creek",277,Pronghorn,Limited Entry,Any Legal Weapon,13,13,13,100.0,1.8,4.8,17,42,VALID,
PB5039,DATABASE_MATCHED,2025,2026,"North Slope, Summit","North Slope, Summit",138,Pronghorn,Limited Entry,Any Legal Weapon,18,17,13,76.5,2.3,3.8,17,43,VALID,
PB5040,DATABASE_MATCHED,2025,2026,"North Slope, Three Corners/West Daggett","North Slope, Three Corners/West Daggett",289,Pronghorn,Limited Entry,Any Legal Weapon,40,39,36,92.3,1.7,3.8,17,44,VALID,
PB5041,DATABASE_MATCHED,2025,2026,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",718,Pronghorn,Limited Entry,Any Legal Weapon,25,25,25,100.0,1.7,4.3,17,45,VALID,
PB5042,DATABASE_MATCHED,2025,2026,Pine Valley,Pine Valley,636,Pronghorn,Limited Entry,Any Legal Weapon,24,23,16,69.6,2.3,3.6,17,46,VALID,
PB5044,DATABASE_MATCHED,2025,2026,"San Juan, Hatch Point","San Juan, Hatch Point",186,Pronghorn,Limited Entry,Any Legal Weapon,4,4,4,100.0,1.8,3.5,17,47,VALID,
PB5045,DATABASE_MATCHED,2025,2026,"San Rafael, Desert","San Rafael, Desert",443,Pronghorn,Limited Entry,Any Legal Weapon,6,6,5,83.3,2.5,4.3,17,48,VALID,
PB5046,DATABASE_MATCHED,2025,2026,"San Rafael, North","San Rafael, North",194,Pronghorn,Limited Entry,Any Legal Weapon,71,70,65,92.9,2.2,4.3,17,49,VALID,
PB5047,DATABASE_MATCHED,2025,2026,Diamond Mtn/Bonanza,Diamond Mtn/Bonanza,461,Pronghorn,Limited Entry,Any Legal Weapon,56,55,50,90.9,2.0,4.0,17,50,VALID,
PB5048,DATABASE_MATCHED,2025,2026,Vernal,Vernal,208,Pronghorn,Limited Entry,Any Legal Weapon,71,65,51,78.5,2.2,3.4,17,51,VALID,
PB5049,DATABASE_MATCHED,2025,2026,Southwest Desert,Southwest Desert,625,Pronghorn,Limited Entry,Any Legal Weapon,112,107,92,86.0,2.4,4.0,17,52,VALID,
PB5050,DATABASE_MATCHED,2025,2026,"West Desert, Riverbed","West Desert, Riverbed",244,Pronghorn,Limited Entry,Any Legal Weapon,78,78,74,94.9,2.1,4.5,17,53,VALID,
PB5051,DATABASE_MATCHED,2025,2026,"West Desert, Rush Valley","West Desert, Rush Valley",245,Pronghorn,Limited Entry,Any Legal Weapon,37,36,34,94.4,1.9,4.4,17,54,VALID,
PB5052,DATABASE_MATCHED,2025,2026,"West Desert, Snake Valley","West Desert, Snake Valley",246,Pronghorn,Limited Entry,Any Legal Weapon,100,99,80,80.8,2.6,3.8,17,55,VALID,
PB5053,DATABASE_MATCHED,2025,2026,"Nine Mile, Range Creek","Nine Mile, Range Creek",277,Pronghorn,Limited Entry,Archery,3,3,3,100.0,7.0,3.5,17,56,VALID,
PB5054,DATABASE_MATCHED,2025,2026,"Panguitch Lake/Zion, North","Panguitch Lake/Zion, North",718,Pronghorn,Limited Entry,Archery,8,7,7,100.0,2.3,4.5,17,57,VALID,
PB5055,DATABASE_MATCHED,2025,2026,"San Rafael, Desert","San Rafael, Desert",443,Pronghorn,Limited Entry,Archery,2,1,1,100.0,2.0,1.0,17,58,VALID,
PB5056,DATABASE_MATCHED,2025,2026,"San Rafael, North","San Rafael, North",194,Pronghorn,Limited Entry,Muzzleloader,23,22,19,86.4,2.9,4.3,17,59,VALID,
