reported_hunt_year,model_target_year,species,hunt_family,hunt_code,hunt_name,row_scope,source_family,source_label,source_universe,source_file,source_page,harvest,permits,hunters_afield,percent_success,average_days,trend_feature_eligible,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw
2024,2025,Elk,Elk,EB3024,"Beaver, East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,11.0,11.0,11.0,100.0,2.9,True,True,True
2024,2025,Elk,Elk,EB3162,"Book Cliffs, Bitter Creek/East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,9.0,9.0,9.0,100.0,2.4,True,True,True
2024,2025,Elk,Elk,EB3026,"Book Cliffs, Bitter Creek/South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,2.0,2.0,2.0,100.0,2.5,True,True,True
2024,2025,Elk,Elk,EB3028,"Book Cliffs, Little Creek Roadless",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,2.0,2.0,2.0,100.0,3.0,True,True,True
2024,2025,Elk,Elk,EB3148,Boulder,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,13.0,15.0,15.0,86.7,3.1,True,True,True
2024,2025,Elk,Elk,EB3147,"Box Elder, Grouse Creek",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,5.0,8.0,8.0,62.5,4.0,True,True,True
2024,2025,Elk,Elk,EB3031,"Box Elder, Pilot Mtn",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,7.0,11.0,11.0,60.0,7.4,True,True,True
2024,2025,Elk,Elk,EB3032,"Cache, Meadowville",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,5.0,8.0,8.0,57.1,3.7,True,True,True
2024,2025,Elk,Elk,EB3036,"Cache, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,0.0,4.0,4.0,0.0,5.0,True,True,True
2024,2025,Elk,Elk,EB3068,Diamond Mtn,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,21.0,25.0,25.0,82.6,3.1,True,True,True
2024,2025,Elk,Elk,EB3042,"Fillmore, Pahvant",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,10.0,12.0,12.0,81.8,2.5,True,True,True
2024,2025,Elk,Elk,EB3063,Fishlake/Thousand Lakes,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,24.0,37.0,37.0,63.9,3.9,True,True,True
2024,2025,Elk,Elk,EB3045,"La Sal, La Sal Mtns",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,15.0,19.0,19.0,78.9,3.6,True,True,True
2024,2025,Elk,Elk,EB3038,Manti,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,56.0,78.0,77.0,72.4,3.1,True,True,True
2024,2025,Elk,Elk,EB3047,Monroe,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,12.0,12.0,12.0,100.0,2.5,True,True,True
2024,2025,Elk,Elk,EB3049,Mt Dutton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,7.0,7.0,7.0,100.0,2.6,True,True,True
2024,2025,Elk,Elk,EB3040,Nebo,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,2.0,2.0,2.0,100.0,2.5,True,True,True
2024,2025,Elk,Elk,EB3175,Nebo/San Pitch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,8.0,9.0,9.0,88.9,2.4,True,True,True
2024,2025,Elk,Elk,EB3056,Panguitch Lake,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,6.0,9.0,9.0,66.7,2.9,True,True,True
2024,2025,Elk,Elk,EB3066,San Juan Bull Elk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,16.0,20.0,20.0,78.9,3.3,True,True,True
2024,2025,Elk,Elk,EB3149,"Southwest Desert, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,15.0,19.0,19.0,77.8,2.9,True,True,True
2024,2025,Elk,Elk,EB3072,Wasatch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,6.0,57.0,89.0,88.0,65.0,3.7,True,True,True
2024,2025,Elk,Elk,EB3159,"Beaver, East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,21.0,26.0,26.0,80.0,6.1,True,True,True
2024,2025,Elk,Elk,EB3164,"Book Cliffs, Bitter Creek/East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,15.0,26.0,26.0,56.0,6.2,True,True,True
2024,2025,Elk,Elk,EB3167,"Book Cliffs, Little Creek Roadless",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,1.0,1.0,1.0,100.0,8.0,True,True,True
2024,2025,Elk,Elk,EB3191,Boulder,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,26.0,37.0,36.0,71.4,8.0,True,True,True
2024,2025,Elk,Elk,EB3150,"Box Elder, Grouse Creek",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,7.0,14.0,14.0,50.0,5.4,True,True,True
2024,2025,Elk,Elk,EB3169,"Cache, Meadowville",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,3.0,16.0,13.0,25.0,5.8,True,True,True
2024,2025,Elk,Elk,EB3171,"Cache, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,3.0,11.0,11.0,30.0,7.6,True,True,True
2024,2025,Elk,Elk,EB3069,Diamond Mtn,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,32.0,36.0,36.0,88.6,4.6,True,True,True
2024,2025,Elk,Elk,EB3181,"Fillmore, Pahvant",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,13.0,22.0,22.0,57.1,6.7,True,True,True
2024,2025,Elk,Elk,EB3064,Fishlake/Thousand Lakes,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,64.0,102.0,101.0,63.8,6.3,True,True,True
2024,2025,Elk,Elk,EB3183,"La Sal, La Sal Mtns",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,26.0,48.0,47.0,56.1,6.4,True,True,True
2024,2025,Elk,Elk,EB3126,Manti,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,124.0,197.0,195.0,63.4,6.8,True,True,True
2024,2025,Elk,Elk,EB3185,Monroe,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,15.0,23.0,21.0,73.7,6.3,True,True,True
2024,2025,Elk,Elk,EB3187,Mt Dutton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,21.0,22.0,22.0,95.2,5.9,True,True,True
2024,2025,Elk,Elk,EB3177,Nebo/San Pitch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,19.0,24.0,24.0,78.3,6.0,True,True,True
2024,2025,Elk,Elk,EB3053,"North Slope, Three Corners",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,12.0,14.0,14.0,85.7,3.4,True,True,True
2024,2025,Elk,Elk,EB3189,Panguitch Lake,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,10.0,19.0,19.0,52.6,7.3,True,True,True
2024,2025,Elk,Elk,EB3194,San Juan Bull Elk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,20.0,32.0,32.0,62.1,6.5,True,True,True
2024,2025,Elk,Elk,EB3198,"Southwest Desert, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,30.0,43.0,43.0,70.7,6.9,True,True,True
2024,2025,Elk,Elk,EB3127,Wasatch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,7.0,129.0,241.0,239.0,53.9,6.3,True,True,True
2024,2025,Elk,Elk,EB3025,"Beaver, East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,14.0,15.0,15.0,93.3,4.9,True,True,True
2024,2025,Elk,Elk,EB3163,"Book Cliffs, Bitter Creek/East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,9.0,14.0,14.0,64.3,4.6,True,True,True
2024,2025,Elk,Elk,EB3151,Boulder,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,18.0,21.0,21.0,85.0,5.3,True,True,True
2024,2025,Elk,Elk,EB3033,"Cache, Meadowville",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,3.0,8.0,7.0,50.0,3.3,True,True,True
2024,2025,Elk,Elk,EB3037,"Cache, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,4.0,7.0,7.0,57.1,5.0,True,True,True
2024,2025,Elk,Elk,EB3196,Diamond Mtn,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,8.0,17.0,17.0,47.1,5.8,True,True,True
2024,2025,Elk,Elk,EB3043,"Fillmore, Pahvant",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,11.0,14.0,14.0,76.9,5.5,True,True,True
2024,2025,Elk,Elk,EB3065,Fishlake/Thousand Lakes,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,45.0,61.0,61.0,73.2,4.9,True,True,True
2024,2025,Elk,Elk,EB3044,"La Sal, Dolores Triangle",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,6.0,7.0,7.0,83.3,8.7,True,True,True
2024,2025,Elk,Elk,EB3046,"La Sal, La Sal Mtns",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,15.0,27.0,26.0,57.7,6.0,True,True,True
2024,2025,Elk,Elk,EB3039,Manti,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,91.0,115.0,115.0,79.1,4.7,True,True,True
2024,2025,Elk,Elk,EB3048,Monroe,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,8.0,12.0,12.0,66.7,5.2,True,True,True
2024,2025,Elk,Elk,EB3050,Mt Dutton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,11.0,13.0,13.0,84.6,3.4,True,True,True
2024,2025,Elk,Elk,EB3176,Nebo/San Pitch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,9.0,14.0,14.0,64.3,3.9,True,True,True
2024,2025,Elk,Elk,EB3057,Panguitch Lake,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,10.0,10.0,10.0,100.0,3.3,True,True,True
2024,2025,Elk,Elk,EB3067,San Juan Bull Elk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,12.0,17.0,17.0,70.6,5.8,True,True,True
2024,2025,Elk,Elk,EB3152,"Southwest Desert, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,16.0,24.0,24.0,65.2,5.1,True,True,True
2024,2025,Elk,Elk,EB3073,Wasatch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,8.0,93.0,140.0,139.0,66.9,5.1,True,True,True
2024,2025,Elk,Elk,EB3077,"Beaver, East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,10.0,13.0,13.0,76.9,4.6,True,True,True
2024,2025,Elk,Elk,EB3166,"Book Cliffs, Bitter Creek/East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,9.0,13.0,13.0,69.2,5.7,True,True,True
2024,2025,Elk,Elk,EB3078,"Book Cliffs, Bitter Creek/South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,1.0,1.0,1.0,100.0,3.0,True,True,True
2024,2025,Elk,Elk,EB3079,"Book Cliffs, Little Creek Roadless",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,1.0,1.0,1.0,100.0,1.0,True,True,True
2024,2025,Elk,Elk,EB3154,Boulder,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,15.0,19.0,19.0,78.9,6.0,True,True,True
2024,2025,Elk,Elk,EB3153,"Box Elder, Grouse Creek",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,1.0,4.0,4.0,25.0,6.3,True,True,True
2024,2025,Elk,Elk,EB3081,"Cache, Meadowville",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,4.0,8.0,8.0,50.0,5.6,True,True,True
2024,2025,Elk,Elk,EB3083,"Cache, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,4.0,5.0,5.0,80.0,4.4,True,True,True
2024,2025,Elk,Elk,EB3098,Diamond Mtn,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,17.0,21.0,21.0,80.0,5.1,True,True,True
2024,2025,Elk,Elk,EB3086,"Fillmore, Pahvant",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,8.0,12.0,12.0,66.7,7.1,True,True,True
2024,2025,Elk,Elk,EB3096,Fishlake/Thousand Lakes,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,36.0,52.0,52.0,70.0,5.8,True,True,True
2024,2025,Elk,Elk,EB3087,"La Sal, La Sal Mtns",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,17.0,25.0,24.0,70.8,5.3,True,True,True
2024,2025,Elk,Elk,EB3084,Manti,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,68.0,103.0,103.0,66.3,5.9,True,True,True
2024,2025,Elk,Elk,EB3088,Monroe,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,9.0,11.0,11.0,81.8,5.8,True,True,True
2024,2025,Elk,Elk,EB3089,Mt Dutton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,8.0,11.0,11.0,72.7,5.6,True,True,True
2024,2025,Elk,Elk,EB3179,Nebo/San Pitch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,9.0,12.0,12.0,72.7,5.8,True,True,True
2024,2025,Elk,Elk,EB3091,"North Slope, Three Corners",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,3.0,4.0,4.0,75.0,3.5,True,True,True
2024,2025,Elk,Elk,EB3093,Panguitch Lake,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,9.0,10.0,10.0,90.0,4.9,True,True,True
2024,2025,Elk,Elk,EB3097,San Juan Bull Elk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,12.0,17.0,17.0,68.8,5.3,True,True,True
2024,2025,Elk,Elk,EB3155,"Southwest Desert, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,14.0,23.0,23.0,61.9,6.0,True,True,True
2024,2025,Elk,Elk,EB3100,Wasatch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,9.0,82.0,122.0,122.0,67.5,5.8,True,True,True
2024,2025,Elk,Elk,EB3142,Barney Top/Kaiparowits,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,10.0,4.0,10.0,10.0,44.4,8.4,True,True,True
2024,2025,Elk,Elk,EB3139,"Cache, North",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,10.0,10.0,28.0,28.0,34.6,10.6,True,True,True
2024,2025,Elk,Elk,EB3143,"Southwest Desert, North",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,10.0,10.0,13.0,13.0,75.0,11.4,True,True,True
2024,2025,Elk,Elk,EB3144,"West Desert, Deep Creek",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,10.0,10.0,13.0,13.0,75.0,8.0,True,True,True
2024,2025,Elk,Elk,EB3102,"Beaver, East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,4.0,4.0,4.0,100.0,14.8,True,True,True
2024,2025,Elk,Elk,EB3165,"Book Cliffs, Bitter Creek/East",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,3.0,3.0,3.0,100.0,12.0,True,True,True
2024,2025,Elk,Elk,EB3104,"Book Cliffs, Little Creek Roadless",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,1.0,1.0,1.0,100.0,4.0,True,True,True
2024,2025,Elk,Elk,EB3156,Boulder,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,5.0,5.0,5.0,100.0,19.4,True,True,True
2024,2025,Elk,Elk,EB3105,"Cache, Meadowville",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,2.0,3.0,3.0,66.7,1.7,True,True,True
2024,2025,Elk,Elk,EB3107,"Cache, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,2.0,2.0,2.0,100.0,5.0,True,True,True
2024,2025,Elk,Elk,EB3122,Diamond Mtn,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,1.0,4.0,4.0,25.0,24.3,True,True,True
2024,2025,Elk,Elk,EB3110,"Fillmore, Pahvant",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,1.0,3.0,3.0,33.3,16.0,True,True,True
2024,2025,Elk,Elk,EB3120,Fishlake/Thousand Lakes,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,11.0,12.0,12.0,90.9,17.2,True,True,True
2024,2025,Elk,Elk,EB3111,"La Sal, La Sal Mtns",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,4.0,7.0,7.0,57.1,12.4,True,True,True
2024,2025,Elk,Elk,EB3108,Manti,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,19.0,22.0,22.0,85.7,16.3,True,True,True
2024,2025,Elk,Elk,EB3112,Monroe,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,3.0,3.0,3.0,100.0,5.7,True,True,True
2024,2025,Elk,Elk,EB3113,Mt Dutton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,3.0,3.0,3.0,100.0,8.5,True,True,True
2024,2025,Elk,Elk,EB3109,Nebo,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,1.0,1.0,1.0,100.0,6.0,True,True,True
2024,2025,Elk,Elk,EB3178,Nebo/San Pitch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,2.0,2.0,2.0,100.0,21.5,True,True,True
2024,2025,Elk,Elk,EB3115,"North Slope, Three Corners",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,2.0,2.0,2.0,100.0,6.0,True,True,True
2024,2025,Elk,Elk,EB3117,Panguitch Lake,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,2.0,3.0,3.0,50.0,13.0,True,True,True
2024,2025,Elk,Elk,EB3121,San Juan Bull Elk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,4.0,4.0,4.0,100.0,12.3,True,True,True
2024,2025,Elk,Elk,EB3157,"Southwest Desert, South",hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,3.0,6.0,6.0,50.0,9.3,True,True,True
2024,2025,Elk,Elk,EB3124,Wasatch Mtns,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,11.0,21.0,27.0,27.0,76.9,15.0,True,True,True
2024,2025,Elk,Elk,EB3500,Alton,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,4.0,5.0,5.0,80.0,7.2,True,True,True
2024,2025,Elk,Elk,EB3608,Avintaquin Canyon,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,3.0,4.0,4.0,66.7,3.0,True,True,True
2024,2025,Elk,Elk,EB3501,Bar J Ranch,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,11.0,11.0,11.0,100.0,3.3,True,True,True
2024,2025,Elk,Elk,EB3502,Bear Mountain,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,3.0,7.0,7.0,42.9,4.0,True,True,True
2024,2025,Elk,Elk,EB3503,Bear Springs,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,5.0,8.0,8.0,57.1,3.6,True,True,True
2024,2025,Elk,Elk,EB3504,Black Hawk,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,10.0,11.0,10.0,100.0,4.3,True,True,True
2024,2025,Elk,Elk,EB3505,Boobe Hole,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,16.0,16.0,16.0,100.0,3.4,True,True,True
2024,2025,Elk,Elk,EB3506,Causey Spring,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,8.0,11.0,11.0,70.0,4.0,True,True,True
2024,2025,Elk,Elk,EB3508,Chimney Rock,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,16.0,20.0,20.0,82.4,3.8,True,True,True
2024,2025,Elk,Elk,EB3509,Coldwater Ranch,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,18.0,18.0,18.0,100.0,3.3,True,True,True
2024,2025,Elk,Elk,EB3511,Cotton Thomas,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,3.0,3.0,3.0,100.0,4.0,True,True,True
2024,2025,Elk,Elk,EB3514,Deseret,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,105.0,112.0,112.0,93.3,3.7,True,True,True
2024,2025,Elk,Elk,EB3617,Diamond Mountain CWMU,hunt_code,Elk,2024_for_2025_enhanced_v3,harvest_long_enhanced,2024 ELK BY UNIT 2024.pdf,12.0,5.0,5.0,5.0,100.0,3.5,True,True,True
