hunt_code,reported_hunt_year,model_target_years,species,hunt_family,hunt_names,row_count,harvest_sum,permits_sum,hunters_afield_sum,weighted_success_pct,average_reported_success_pct,row_scopes,source_families,source_labels,source_files
EB3147,2025,2026,Elk,Elk,"Box Elder, Grouse Creek",1,6.0,7.0,7.0,85.71,85.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3148,2025,2026,Elk,Elk,Boulder,1,13.0,14.0,14.0,92.86,92.9,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3149,2025,2026,Elk,Elk,"Southwest Desert, South",1,15.0,18.0,18.0,83.33,83.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3150,2025,2026,Elk,Elk,"Box Elder, Grouse Creek",1,10.0,12.0,12.0,83.33,83.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3151,2025,2026,Elk,Elk,Boulder,1,18.0,22.0,22.0,81.82,81.8,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3152,2025,2026,Elk,Elk,"Southwest Desert, South",1,27.0,30.0,30.0,90.0,90.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3153,2025,2026,Elk,Elk,"Box Elder, Grouse Creek",1,3.0,3.0,3.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3154,2025,2026,Elk,Elk,Boulder,1,17.0,19.0,19.0,89.47,89.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3155,2025,2026,Elk,Elk,"Southwest Desert, South",1,18.0,27.0,27.0,66.67,66.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3156,2025,2026,Elk,Elk,Boulder,1,4.0,5.0,5.0,80.0,80.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3157,2025,2026,Elk,Elk,"Southwest Desert, South",1,6.0,7.0,7.0,85.71,85.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3158,2025,2026,Elk,Elk,"Beaver, East",1,3.0,15.0,15.0,20.0,20.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3159,2025,2026,Elk,Elk,"Beaver, East",1,25.0,28.0,28.0,89.29,89.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3160,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,10.0,23.0,23.0,43.48,43.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3161,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,1.0,5.0,5.0,20.0,20.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3162,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,8.0,10.0,10.0,80.0,80.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3163,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,10.0,16.0,16.0,62.5,62.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3164,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,16.0,26.0,26.0,61.54,61.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3165,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,4.0,4.0,4.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3166,2025,2026,Elk,Elk,"Book Cliffs, Bitter Creek/East",1,13.0,13.0,13.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3167,2025,2026,Elk,Elk,"Book Cliffs, Little Creek Roadless",1,4.0,4.0,4.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3168,2025,2026,Elk,Elk,"Cache, Meadowville",1,0.0,4.0,3.0,0.0,0.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3169,2025,2026,Elk,Elk,"Cache, Meadowville",1,7.0,13.0,13.0,53.85,53.8,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3170,2025,2026,Elk,Elk,"Cache, South",1,1.0,4.0,4.0,25.0,25.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3171,2025,2026,Elk,Elk,"Cache, South",1,10.0,11.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3172,2025,2026,Elk,Elk,Manti,1,1.0,10.0,10.0,10.0,10.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3173,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,6.0,25.0,25.0,24.0,24.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3174,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,5.0,8.0,8.0,62.5,62.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3175,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,6.0,9.0,9.0,66.67,66.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3176,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,13.0,18.0,18.0,72.22,72.2,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3177,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,22.0,27.0,27.0,81.48,81.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3178,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,3.0,4.0,4.0,75.0,75.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3179,2025,2026,Elk,Elk,Nebo/San Pitch Mtns,1,9.0,12.0,12.0,75.0,75.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3180,2025,2026,Elk,Elk,"Fillmore, Pahvant",1,2.0,14.0,14.0,14.29,14.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3181,2025,2026,Elk,Elk,"Fillmore, Pahvant",1,19.0,25.0,25.0,76.0,76.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3182,2025,2026,Elk,Elk,La Sal Mtns,1,0.0,8.0,7.0,0.0,0.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3183,2025,2026,Elk,Elk,La Sal Mtns,1,28.0,48.0,47.0,59.57,59.6,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3184,2025,2026,Elk,Elk,Monroe,1,2.0,7.0,7.0,28.57,28.6,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3185,2025,2026,Elk,Elk,Monroe,1,8.0,11.0,10.0,80.0,80.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3186,2025,2026,Elk,Elk,Mt Dutton,1,2.0,10.0,10.0,20.0,20.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3187,2025,2026,Elk,Elk,Mt Dutton,1,18.0,25.0,25.0,72.0,72.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3188,2025,2026,Elk,Elk,Panguitch Lake,1,6.0,10.0,10.0,60.0,60.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3189,2025,2026,Elk,Elk,Panguitch Lake,1,19.0,22.0,22.0,86.36,86.4,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3190,2025,2026,Elk,Elk,Boulder,1,1.0,5.0,5.0,20.0,20.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3191,2025,2026,Elk,Elk,Boulder,1,28.0,38.0,38.0,73.68,73.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3192,2025,2026,Elk,Elk,Fishlake/Thousand Lakes,1,3.0,12.0,12.0,25.0,25.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3193,2025,2026,Elk,Elk,San Juan Bull Elk,1,1.0,10.0,8.0,12.5,12.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3194,2025,2026,Elk,Elk,San Juan Bull Elk,1,31.0,35.0,35.0,88.57,88.6,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3195,2025,2026,Elk,Elk,Diamond Mtn,1,1.0,5.0,5.0,20.0,20.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3196,2025,2026,Elk,Elk,Diamond Mtn,1,11.0,18.0,18.0,61.11,61.1,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3197,2025,2026,Elk,Elk,"Southwest Desert, South",1,1.0,8.0,8.0,12.5,12.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3198,2025,2026,Elk,Elk,"Southwest Desert, South",1,34.0,49.0,49.0,69.39,69.4,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3199,2025,2026,Elk,Elk,Wasatch Mtns,1,1.0,10.0,8.0,12.5,12.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3205,2025,2026,Elk,Elk,East Canyon,1,3.0,9.0,7.0,42.86,42.9,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3208,2025,2026,Elk,Elk,Morgan-South Rich,1,9.0,10.0,10.0,90.0,90.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3209,2025,2026,Elk,Elk,"Box Elder, Pilot Mtn",1,1.0,1.0,1.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3210,2025,2026,Elk,Elk,"North Slope, Three Corners",1,5.0,5.0,5.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3500,2025,2026,Elk,Elk,Alton,1,4.0,5.0,5.0,80.0,80.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3501,2025,2026,Elk,Elk,Bar J Ranch,1,11.0,11.0,11.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3502,2025,2026,Elk,Elk,Bear Mountain,1,8.0,8.0,8.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3503,2025,2026,Elk,Elk,Bear Springs,1,3.0,5.0,4.0,75.0,75.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3504,2025,2026,Elk,Elk,Black Hawk,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3505,2025,2026,Elk,Elk,Boobe Hole,1,16.0,16.0,16.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3506,2025,2026,Elk,Elk,Causey Spring,1,6.0,11.0,11.0,54.55,54.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3508,2025,2026,Elk,Elk,Chimney Rock,1,16.0,16.0,16.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3509,2025,2026,Elk,Elk,Coldwater Ranch,1,21.0,23.0,22.0,95.45,95.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3511,2025,2026,Elk,Elk,Cotton Thomas,1,2.0,3.0,3.0,66.67,66.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3514,2025,2026,Elk,Elk,Deseret,1,105.0,118.0,118.0,88.98,89.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3515,2025,2026,Elk,Elk,Double Cone,1,7.0,7.0,7.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3516,2025,2026,Elk,Elk,Durst Mountain,1,11.0,22.0,20.0,55.0,55.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3517,2025,2026,Elk,Elk,East Fork Chalk Creek,1,15.0,30.0,30.0,50.0,50.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3519,2025,2026,Elk,Elk,Ensign Ranches,1,26.0,26.0,26.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3520,2025,2026,Elk,Elk,Folley Ridge,1,18.0,19.0,19.0,94.74,94.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3521,2025,2026,Elk,Elk,Grass Valley/Clark Canyon,1,70.0,93.0,93.0,75.27,75.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3522,2025,2026,Elk,Elk,Grazing Pasture,1,5.0,5.0,5.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3523,2025,2026,Elk,Elk,Guildersleeve,1,16.0,19.0,19.0,84.21,84.2,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3524,2025,2026,Elk,Elk,Hardscrabble,1,6.0,10.0,10.0,60.0,60.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3525,2025,2026,Elk,Elk,Heaston East,1,20.0,20.0,20.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3526,2025,2026,Elk,Elk,Hiawatha,1,7.0,9.0,9.0,77.78,77.8,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3527,2025,2026,Elk,Elk,Indian Head,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3528,2025,2026,Elk,Elk,Ingham Peak,1,0.0,5.0,5.0,0.0,0.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3529,2025,2026,Elk,Elk,Circle E Ranch,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3530,2025,2026,Elk,Elk,Jacob's Creek,1,3.0,10.0,10.0,30.0,30.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3531,2025,2026,Elk,Elk,Johnson Mountain Ranch,1,15.0,15.0,15.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3532,2025,2026,Elk,Elk,Jump Creek,1,5.0,5.0,5.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3533,2025,2026,Elk,Elk,Junction Valley,1,8.0,8.0,8.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3534,2025,2026,Elk,Elk,Little Red Creek,1,12.0,14.0,14.0,85.71,85.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3536,2025,2026,Elk,Elk,Minnie Maud Ridge,1,17.0,39.0,39.0,43.59,43.6,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3538,2025,2026,Elk,Elk,Moon Ranch,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3540,2025,2026,Elk,Elk,Old Woman Plateau,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3541,2025,2026,Elk,Elk,Patmos Ridge,1,5.0,6.0,6.0,83.33,83.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3543,2025,2026,Elk,Elk,Preston Nutter Ranch,1,12.0,20.0,20.0,60.0,60.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3544,2025,2026,Elk,Elk,Redd Ranches,1,19.0,19.0,19.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3545,2025,2026,Elk,Elk,Riverview Ranch LLC,1,9.0,9.0,9.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3546,2025,2026,Elk,Elk,Roan Cliffs,1,9.0,9.0,9.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3547,2025,2026,Elk,Elk,Sand Creek,1,3.0,9.0,8.0,37.5,37.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3548,2025,2026,Elk,Elk,Scofield Canyons,1,6.0,8.0,8.0,75.0,75.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3549,2025,2026,Elk,Elk,Scofield East,1,8.0,8.0,8.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3550,2025,2026,Elk,Elk,Scofield West,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3551,2025,2026,Elk,Elk,SJ Ranch,1,8.0,8.0,8.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3552,2025,2026,Elk,Elk,Skull Crack,1,7.0,9.0,7.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3553,2025,2026,Elk,Elk,Soldier Summit,1,16.0,16.0,16.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3554,2025,2026,Elk,Elk,South Canyon,1,6.0,11.0,11.0,54.55,54.5,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3555,2025,2026,Elk,Elk,Spring Creek/Dodge,1,12.0,13.0,13.0,92.31,92.3,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3557,2025,2026,Elk,Elk,Strawberry Ridge,1,19.0,20.0,20.0,95.0,95.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3558,2025,2026,Elk,Elk,Summit Point,1,4.0,4.0,4.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3559,2025,2026,Elk,Elk,Three C,1,8.0,10.0,10.0,80.0,80.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3561,2025,2026,Elk,Elk,Two Bear,1,47.0,50.0,50.0,94.0,94.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3562,2025,2026,Elk,Elk,Wallsburg,1,5.0,10.0,10.0,50.0,50.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3564,2025,2026,Elk,Elk,Woodruff Creek South,1,12.0,19.0,18.0,66.67,66.7,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3565,2025,2026,Elk,Elk,North Peaks,1,7.0,7.0,7.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3603,2025,2026,Elk,Elk,Pahvant Ensign,1,7.0,7.0,7.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3604,2025,2026,Elk,Elk,Double R Ranch,1,10.0,10.0,10.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3606,2025,2026,Elk,Elk,Mountain Sky Ranch,1,6.0,6.0,6.0,100.0,100.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
EB3607,2025,2026,Elk,Elk,West Willow Creek Ranch,1,2.0,5.0,5.0,40.0,40.0,hunt_code,preliminary_big_game_harvest,2025_for_2026_preliminary_hunt_code_keyed,2026-03-06-2025-preliminary-bg-harvest.xlsx
