overlay_id,permit_class,source_cycle,permit_year_rule,species,sex,huntType,huntClass,area,unitCode,unitNames,weapon,conditions,permit_count_per_year,organizations,averageValue,sourceSpecies,sourceRowStart,sourceRowNumbers,match_key,assignment_type,selected_hunt_code,component_hunt_codes,component_boundary_ids,conservation_area_id,primary_hunt_code,bundle_conservation_hunt_codes,bundle_expo_hunt_codes,boundary_reference_hunt_codes,database_hunt_codes,database_hunt_names,database_match_statuses,active_hunt_codes,active_permit_count,extracted_permit_count,compare_status,geometry_mapping_status,reconciliation_status,classification_note,review_status,source_file,do_not_use_directly_for_p_draw,do_not_merge_into_public_draw_quota,permit_year,permit_count,species_original
CP-ELK-PANGUITCH-LAKE-BULL-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,Panguitch Lake,panguitch-lake,System.Object[],ALW,ALW,1,System.Object[],60833.33,Elk,186,System.Object[],elk|panguitch lake|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-PANGUITCH-LAKE-BULL-MULTISEASON;CP-ELK-PANGUITCH-LAKE-BULL-HUNTER-S-CHOICE,2.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SAN-JUAN-BULL-ELK-BULL-ARCHERY,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,San Juan Bull Elk,san-juan-bull-elk,System.Object[],Archery,Archery,1,System.Object[],40166.67,Elk,190,System.Object[],elk|san juan bull elk|archery,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-ELK-SAN-JUAN-BULL-ELK-BULL-ARCHERY,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SAN-JUAN-BULL-ELK-BULL-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,San Juan Bull Elk,san-juan-bull-elk,System.Object[],ALW,ALW,1,System.Object[],66250.0,Elk,191,System.Object[],elk|san juan bull elk|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-SAN-JUAN-BULL-ELK-BULL-HUNTER-S-CHOICE;CP-ELK-SAN-JUAN-BULL-ELK-BULL-MULTISEASON,2.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SAN-JUAN-BULL-ELK-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,San Juan Bull Elk,san-juan-bull-elk,System.Object[],Any Legal Weapon,"Any Legal Weapon, late",1,System.Object[],53000.0,Elk,188,System.Object[],elk|san juan bull elk|any legal weapon late,selected_hunt_code,EB1000,,System.Object[],,,,,,EB1000,Elk - Statewide Permit,manual_review,CP-ELK-SAN-JUAN-BULL-ELK-BULL-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SAN-JUAN-BULL-ELK-BULL-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,San Juan Bull Elk,san-juan-bull-elk,System.Object[],ALW,ALW,1,System.Object[],64000.0,Elk,192,System.Object[],elk|san juan bull elk|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-SAN-JUAN-BULL-ELK-BULL-HUNTER-S-CHOICE;CP-ELK-SAN-JUAN-BULL-ELK-BULL-MULTISEASON,2.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SAN-JUAN-BULL-ELK-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,San Juan Bull Elk,san-juan-bull-elk,System.Object[],Any Legal Weapon,"Any Legal Weapon, mid",1,System.Object[],46500.0,Elk,189,System.Object[],elk|san juan bull elk|any legal weapon mid,selected_hunt_code,EB1000,,System.Object[],,,,,,EB1000,Elk - Statewide Permit,manual_review,CP-ELK-SAN-JUAN-BULL-ELK-BULL-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,"Southwest Desert, South",southwest-desert-south,System.Object[],Any Legal Weapon,"Any Legal Weapon, late",1,System.Object[],22500.0,Elk,193,System.Object[],elk|southwest desert south|any legal weapon late,selected_hunt_code,EA1220,,System.Object[],,,,,,EA1220,Manti (Expo),manual_review,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,"Southwest Desert, South",southwest-desert-south,System.Object[],ALW,ALW,1,System.Object[],38583.33,Elk,198,System.Object[],elk|southwest desert south|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-HUNTER-S-CHOICE,3.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,"Southwest Desert, South",southwest-desert-south,System.Object[],ALW,ALW,1,System.Object[],38583.33,Elk,197,System.Object[],elk|southwest desert south|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-HUNTER-S-CHOICE,3.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MUZZLELOADER,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,"Southwest Desert, South",southwest-desert-south,System.Object[],Muzzleloader,Muzzleloader,1,System.Object[],23983.33,Elk,199,System.Object[],elk|southwest desert south|muzzleloader,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MUZZLELOADER,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,"Southwest Desert, South",southwest-desert-south,System.Object[],Any Legal Weapon,"Any Legal Weapon, mid",1,System.Object[],20000.0,Elk,194,System.Object[],elk|southwest desert south|any legal weapon mid,selected_hunt_code,EA1220,,System.Object[],,,,,,EA1220,Manti (Expo),manual_review,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,"Southwest Desert, South",southwest-desert-south,System.Object[],ALW,ALW,1,System.Object[],28333.33,Elk,196,System.Object[],elk|southwest desert south|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-MULTISEASON;CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-HUNTER-S-CHOICE,3.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ARCHERY,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,UAA,"Southwest Desert, South",southwest-desert-south,System.Object[],Archery,Archery,1,System.Object[],20166.67,Elk,195,System.Object[],elk|southwest desert south|archery,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-ELK-SOUTHWEST-DESERT-SOUTH-BULL-ARCHERY,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-STATEWIDE-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,Statewide,statewide,System.Object[],Any Legal Weapon,,1,System.Object[],195000.0,Elk,208,System.Object[],elk|statewide|nan,statewide_conservation_overlay,EB1000,,System.Object[],,,,,,EB1000,Elk - Statewide Permit,manual_review,,,,,STATEWIDE_BOUNDARY,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-ANTLERLESS-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Antlerless Elk,Antlerless,Conservation,MDF,Wasatch Mtns,wasatch-mtns,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],2237.5,Antlerless Elk,18,System.Object[],elk|wasatch mtns|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-BULL-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,Wasatch Mtns,wasatch-mtns,System.Object[],ALW,ALW,1,System.Object[],33583.33,Elk,206,System.Object[],elk|wasatch mtns|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-BULL-MUZZLELOADER,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,MDF,Wasatch Mtns,wasatch-mtns,System.Object[],Muzzleloader,Muzzleloader,1,System.Object[],20166.67,Elk,207,System.Object[],elk|wasatch mtns|muzzleloader,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-ANTLERLESS-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Antlerless Elk,Antlerless,Conservation,RMEF,Wasatch Mtns,wasatch-mtns,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],2237.5,Antlerless Elk,17,System.Object[],elk|wasatch mtns|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,Wasatch Mtns,wasatch-mtns,System.Object[],Any Legal Weapon,"Any Legal Weapon, late",1,System.Object[],22500.0,Elk,200,System.Object[],elk|wasatch mtns|any legal weapon late,selected_hunt_code,EA2045,,System.Object[],,,,,,EA2045,Wasatch Mtns (Conservation),matched_high_confidence,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-BULL-MULTISEASON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,RMEF,Wasatch Mtns,wasatch-mtns,System.Object[],ALW,ALW,1,System.Object[],33583.33,Elk,205,System.Object[],elk|wasatch mtns|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-ANTLERLESS-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Antlerless Elk,Antlerless,Conservation,SFW,Wasatch Mtns,wasatch-mtns,System.Object[],Any Legal Weapon,Any Legal Weapon,2,System.Object[],2237.5,Antlerless Elk,19,System.Object[],elk|wasatch mtns|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Elk
CP-ELK-WASATCH-MTNS-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,Wasatch Mtns,wasatch-mtns,System.Object[],Any Legal Weapon,"Any Legal Weapon, mid",1,System.Object[],20000.0,Elk,201,System.Object[],elk|wasatch mtns|any legal weapon mid,selected_hunt_code,EA2045,,System.Object[],,,,,,EA2045,Wasatch Mtns (Conservation),matched_high_confidence,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-ELK-WASATCH-MTNS-BULL-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,SFW,Wasatch Mtns,wasatch-mtns,System.Object[],ALW,ALW,2,System.Object[],28291.67,Elk,203,System.Object[],elk|wasatch mtns|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,2,Elk
CP-ELK-WASATCH-MTNS-BULL-ARCHERY,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Elk,Bull,Conservation,WCF,Wasatch Mtns,wasatch-mtns,System.Object[],Archery,Archery,1,System.Object[],8416.67,Elk,202,System.Object[],elk|wasatch mtns|archery,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Elk
CP-MOOSE-CACHE-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Moose,Bull,Conservation,UCWF,Cache,cache,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],44666.67,Moose,209,System.Object[],moose|cache|any legal weapon,selected_hunt_code,MB1000,,System.Object[],,,,,,MB1000,Moose - Statewide Permit,manual_review,CP-MOOSE-CACHE-BULL-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Moose
CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Moose,Bull,Conservation,SCI,"North Slope, Summit",north-slope-summit,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],32666.67,Moose,210,System.Object[],moose|north slope summit|any legal weapon,selected_hunt_code,MB1000,,System.Object[],,,,,,MB1000,Moose - Statewide Permit,manual_review,CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON;CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Moose
CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Moose,Bull,Conservation,SFW,"North Slope, Summit",north-slope-summit,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],32666.67,Moose,211,System.Object[],moose|north slope summit|any legal weapon,selected_hunt_code,MB1000,,System.Object[],,,,,,MB1000,Moose - Statewide Permit,manual_review,CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON;CP-MOOSE-NORTH-SLOPE-SUMMIT-BULL-ANY-LEGAL-WEAPON,2.0,2.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Moose
CP-MOOSE-STATEWIDE-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Moose,Bull,Conservation,RMEF,Statewide,statewide,System.Object[],Any Legal Weapon,,1,System.Object[],64000.0,Moose,213,System.Object[],moose|statewide|nan,statewide_conservation_overlay,MB1000,,System.Object[],,,,,,MB1000,Moose - Statewide Permit,manual_review,,,,,STATEWIDE_BOUNDARY,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Moose
CP-MOOSE-WASATCH-MTNS-CENTRAL-MTNS-BULL-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Moose,Bull,Conservation,NWTF,Wasatch Mtns/Central Mtns,wasatch-mtns-central-mtns,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],35541.67,Moose,212,System.Object[],moose|wasatch mtns central mtns|any legal weapon,selected_hunt_code,MB1000,,System.Object[],,,,,,MB1000,Moose - Statewide Permit,manual_review,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Moose
CP-MOUNTAIN-GOAT-BEAVER-EARLY-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,UWSF,Beaver (early),beaver-early,System.Object[],Any Legal Weapon,"Any Legal Weapon, early",1,System.Object[],32000.0,Mountain Goat,214,System.Object[],mountain goat|beaver early|any legal weapon early,selected_hunt_code,GO1000,,System.Object[],,,,,,GO1000,Mountain Goat - Statewide Permit,manual_review,CP-MOUNTAIN-GOAT-BEAVER-EARLY-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-HIGH-UINTAS-WEST-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,RMEF,High Uintas West,high-uintas-west,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],31000.0,Mountain Goat,215,System.Object[],mountain goat|high uintas west|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-MOUNTAIN-GOAT-HIGH-UINTAS-WEST-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-LA-SAL-LA-SAL-MTNS-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,SFW,"La Sal, La Sal Mtns",la-sal-la-sal-mtns,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],22666.67,Mountain Goat,216,System.Object[],mountain goat|la sal la sal mtns|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-NEBO-HUNTER-S-CHOICE-ARCHERY,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,UAA,Nebo,nebo,System.Object[],Archery,Archery,1,System.Object[],16000.0,Mountain Goat,218,System.Object[],mountain goat|nebo|archery,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-MOUNTAIN-GOAT-NEBO-HUNTER-S-CHOICE-ARCHERY,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-NEBO-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,UWSF,Nebo,nebo,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],22666.67,Mountain Goat,217,System.Object[],mountain goat|nebo|any legal weapon,selected_hunt_code,GO1000,,System.Object[],,,,,,GO1000,Mountain Goat - Statewide Permit,manual_review,CP-MOUNTAIN-GOAT-NEBO-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,1.0,1.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-STATEWIDE-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,SFW,Statewide,statewide,System.Object[],Any Legal Weapon,,1,System.Object[],59166.67,Mountain Goat,220,System.Object[],mountain goat|statewide|nan,statewide_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,STATEWIDE_BOUNDARY,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-MOUNTAIN-GOAT-WASATCH-MTNS-TIMPANOGOS-HUNTER-S-CHOICE-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Mountain Goat,Hunter's Choice,Conservation,SCI,"Wasatch Mtns, Timpanogos",wasatch-mtns-timpanogos,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],21666.67,Mountain Goat,219,System.Object[],mountain goat|wasatch mtns timpanogos|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,,,,,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Mountain Goat
CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,SFW,Beaver,beaver,System.Object[],ALW,ALW,1,System.Object[],5641.67,Pronghorn,222,System.Object[],pronghorn|beaver|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE;CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE,2.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,UAA,Beaver,beaver,System.Object[],ALW,ALW,1,System.Object[],5641.67,Pronghorn,221,System.Object[],pronghorn|beaver|alw,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,,CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE;CP-PRONGHORN-BEAVER-BUCK-HUNTER-S-CHOICE,2.0,,active_only,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,conservation,2025-2027,one_per_row_per_year_2025_2026_2027,Pronghorn,Buck,Conservation,DSC,"Book Cliffs, Bitter Creek",book-cliffs-bitter-creek,System.Object[],Any Legal Weapon,Any Legal Weapon,1,System.Object[],3275.0,Pronghorn,223,System.Object[],pronghorn|book cliffs bitter creek|any legal weapon,combined_unit_conservation_overlay,,,System.Object[],,,,,,,,unmatched,CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON;CP-PRONGHORN-BOOK-CLIFFS-BITTER-CREEK-BUCK-ANY-LEGAL-WEAPON,3.0,3.0,match,COMBINED_UNIT_OR_HUNT_TABLE_RESOLVED,PERMIT_COUNT_RECONCILED,,,conservation-permit-hunt-table-2025-27.csv,True,True,2026,1,Pronghorn
