reported_hunt_year,model_target_year,source_file,source_page,section_title,row_label,metric_count,metric_raw,raw_line,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
2024,2025,24_elk_bg_report.pdf,37,"Elk winter trend count data by management unit, Utah 2015–2024.",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,37,"Elk winter trend count data by management unit, Utah 2015–2024.",2018–19,4,1485|—|34|23,2018–19 1485 — 34* 23*,1485.0,,34.0,23.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,37,"Elk winter trend count data by management unit, Utah 2015–2024.",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,38,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,949|32|23|8,2015–16 949 32 23 8,949.0,32.0,23.0,8.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,38,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,38,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,38,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,876|17|19|8,2018–19 876 17 19 8,876.0,17.0,19.0,8.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,38,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,39,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,39,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,39,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,39,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,39,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,40,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,40,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,40,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,40,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,3177|—|—|—,2018–19 3177 — — —,3177.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,40,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,41,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,2173|—|31|21,2015–16 2173 — 31* 21*,2173.0,,31.0,21.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,41,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,41,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,41,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,41,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,42,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,1172|—|20|9,2015–16 1172 — 20* 9*,1172.0,,20.0,9.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,42,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,42,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,42,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,1188|—|32|25,2018–19 1188 — 32* 25*,1188.0,,32.0,25.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,42,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,43,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,43,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,43,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,43,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,483|—|—|—,2018–19 483 — — —,483.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,43,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,44,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,44,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,44,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,44,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,44,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,45,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,810|—|22|13,2015–16 810 — 22* 13*,810.0,,22.0,13.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,45,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,45,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,45,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,45,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,861|—|39|30,2019–20 861 — 39* 30*,861.0,,39.0,30.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,46,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,1357|—|22|4,2015–16 1357 — 22* 4*,1357.0,,22.0,4.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,46,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,46,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,46,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,46,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,849|—|40|24,2019–20 849 — 40* 24*,849.0,,40.0,24.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,47,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,47,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,780|31|26|—,2016–17 780 31 26 —,780.0,31.0,26.0,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,47,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,47,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,47,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,48,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,48,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,48,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,48,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,299|—|—|—,2018–19 299 — — —,299.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,48,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,49,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,49,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,463|33|14|—,2016–17 463 33 14 —,463.0,33.0,14.0,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,49,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,49,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,487|34|18|—,2018–19 487 34 18 —,487.0,34.0,18.0,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,49,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,50,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,620|—|—|—,2015–16 620 — — —,620.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,50,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,50,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,50,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,50,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,561|4|21|8,2019–20 561 4 21 8,561.0,4.0,21.0,8.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,51,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,51,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,205|—|—|—,2016–17 205 — — —,205.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,51,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,51,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,51,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,52,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,1230|—|18|6,2015–16 1230 — 18* 6*,1230.0,,18.0,6.0,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,52,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,52,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,52,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,52,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,53,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,53,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,1133|52|42|—,2016–17 1133 52 42 —,1133.0,52.0,42.0,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,53,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,53,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,53,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,54,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,54,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,2704|74|28|—,2016–17 2704 74 28 —,2704.0,74.0,28.0,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,54,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,54,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,54,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,55,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,55,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,—|—|—|—,2016–17 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,55,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,55,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,55,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,108|—|—|—,2019–20 108 — — —,108.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,56,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2015–16,4,—|—|—|—,2015–16 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,56,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2016–17,4,645|—|—|—,2016–17 645 — — —,645.0,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,56,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2017–18,4,—|—|—|—,2017–18 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,56,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2018–19,4,—|—|—|—,2018–19 — — — —,,,,,,,,,,,,,,,
2024,2025,24_elk_bg_report.pdf,56,"Elk winter trend count data by management unit, Utah 2015–2024 (continued).",2019–20,4,—|—|—|—,2019–20 — — — —,,,,,,,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",22 Beaver 1150-1350,5,1200|850|900|900|1000,22 Beaver 1150-1350 1200 850 900 900 1000,1200.0,850.0,900.0,900.0,1000.0,,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",10 Book Cliffs,6,7500|5500|5500|4300|5300|5300,10 Book Cliffs 7500 5500 5500 4300 5300 5300,7500.0,5500.0,5500.0,4300.0,5300.0,5300.0,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",25C/26 Boulder/Kaiparowits 1200-1700,5,1150|1200|1250|1300|1400,25C/26 Boulder/Kaiparowits 1200-1700 1150 1200 1250 1300 1400,1150.0,1200.0,1250.0,1300.0,1400.0,,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",1 Box Elder,6,1075|700|700|900|1150|1250,1 Box Elder 1075 700 700 900 1150 1250,1075.0,700.0,700.0,900.0,1150.0,1250.0,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",2 Cache,6,2300|3000|3350|1950|1600|1800,2 Cache 2300 3000 3350 1950 1600 1800,2300.0,3000.0,3350.0,1950.0,1600.0,1800.0,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",6 Chalk Creek,6,3200|3400|4400|4000|4200|4400,6 Chalk Creek 3200 3400 4400 4000 4200 4400,3200.0,3400.0,4400.0,4000.0,4200.0,4400.0,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",9BCD Diamond Mtn/Vernal/Bonanza,6,3000|4000|3800|3200|3000|2700,9BCD Diamond Mtn/Vernal/Bonanza 3000 4000 3800 3200 3000 2700,3000.0,4000.0,3800.0,3200.0,3000.0,2700.0,,,,,,,,,
2024,2025,ELK 2024 WINTER POPULATION.pdf,1,"Elk winter population estimates and objectives by management unit, Utah 2020–2024.",5 East Canyon,6,1800|2800|3000|2900|2900|2800,5 East Canyon 1800 2800 3000 2900 2900 2800,1800.0,2800.0,3000.0,2900.0,2900.0,2800.0,,,,,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",22 Beaver,10,1342|1306|1511|1240|748|538|436|462|505|793,22 Beaver 1342 1306 1511 1240 748 538 436 462 505 793,1342.0,1306.0,1511.0,1240.0,748.0,538.0,436.0,462.0,505.0,793.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",10 Book Cliffs,10,383|412|407|401|402|332|264|203|212|213,10 Book Cliffs 383 412 407 401 402 332 264 203 212 213,383.0,412.0,407.0,401.0,402.0,332.0,264.0,203.0,212.0,213.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",25C Boulder,10,850|928|721|737|457|375|315|574|564|768,25C Boulder 850 928 721 737 457 375 315 574 564 768,850.0,928.0,721.0,737.0,457.0,375.0,315.0,574.0,564.0,768.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",1 Box Elder,10,1311|1497|1504|1452|1009|1002|1265|1292|1174|1667,1 Box Elder 1311 1497 1504 1452 1009 1002 1265 1292 1174 1667,1311.0,1497.0,1504.0,1452.0,1009.0,1002.0,1265.0,1292.0,1174.0,1667.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",2 Cache,10,1856|1934|1278|1619|1037|1003|1513|1583|741|845,2 Cache 1856 1934 1278 1619 1037 1003 1513 1583 741 845,1856.0,1934.0,1278.0,1619.0,1037.0,1003.0,1513.0,1583.0,741.0,845.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.","2C Cache, Crawford Mtn",10,15|15|16|19|14|12|13|10|10|8,"2C Cache, Crawford Mtn 15 15 16 19 14 12 13 10 10 8",15.0,15.0,16.0,19.0,14.0,12.0,13.0,10.0,10.0,8.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",6 Chalk Creek,10,1038|1175|1078|1178|917|764|1063|1119|418|511,6 Chalk Creek 1038 1175 1078 1178 917 764 1063 1119 418 511,1038.0,1175.0,1078.0,1178.0,917.0,764.0,1063.0,1119.0,418.0,511.0,,,,,
2024,2025,2024 mule deer.pdf,4,"Total buck deer harvest by management unit, Utah 2015–2024.",9C Diamond Mtn,10,112|120|119|130|130|147|141|146|148|161,9C Diamond Mtn 112 120 119 130 130 147 141 146 148 161,112.0,120.0,119.0,130.0,130.0,147.0,141.0,146.0,148.0,161.0,,,,,
2024,2025,2024 mule deer.pdf,5,"Total buck deer harvest by management unit, Utah 2015–2024 (continued).",27 Paunsaugunt,10,153|174|172|188|205|216|180|193|186|187,27 Paunsaugunt 153 174 172 188 205 216 180 193 186 187,153.0,174.0,172.0,188.0,205.0,216.0,180.0,193.0,186.0,187.0,,,,,
2024,2025,2024 mule deer.pdf,5,"Total buck deer harvest by management unit, Utah 2015–2024 (continued).",30 Pine Valley,10,1587|1951|1816|1558|1513|1523|1140|603|702|1142,30 Pine Valley 1587 1951 1816 1558 1513 1523 1140 603 702 1142,1587.0,1951.0,1816.0,1558.0,1513.0,1523.0,1140.0,603.0,702.0,1142.0,,,,,
2024,2025,2024 mule deer.pdf,5,"Total buck deer harvest by management unit, Utah 2015–2024 (continued).","14A San Juan, Abajo Mtns",10,984|1129|1103|958|801|843|868|921|917|939,"14A San Juan, Abajo Mtns 984 1129 1103 958 801 843 868 921 917 939",984.0,1129.0,1103.0,958.0,801.0,843.0,868.0,921.0,917.0,939.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",22 Beaver,10,110|171|182|128|122|78|40|20|32|34,22 Beaver 110 171 182 128 122 78 40 20 32 34,110.0,171.0,182.0,128.0,122.0,78.0,40.0,20.0,32.0,34.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",10 Book Cliffs,10,3|3|0|0|0|0|0|0|0|1,10 Book Cliffs 3 3 0 0 0 0 0 0 0 1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",25C Boulder,10,183|221|394|377|164|73|66|99|88|67,25C Boulder 183 221 394 377 164 73 66 99 88 67,183.0,221.0,394.0,377.0,164.0,73.0,66.0,99.0,88.0,67.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",1 Box Elder,10,175|161|157|211|234|166|147|177|145|178,1 Box Elder 175 161 157 211 234 166 147 177 145 178,175.0,161.0,157.0,211.0,234.0,166.0,147.0,177.0,145.0,178.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",2 Cache,10,171|194|176|279|136|153|99|122|25|73,2 Cache 171 194 176 279 136 153 99 122 25 73,171.0,194.0,176.0,279.0,136.0,153.0,99.0,122.0,25.0,73.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.","2C Cache, Crawford Mtn",10,0|0|0|0|0|0|0|0|0|0,"2C Cache, Crawford Mtn 0 0 0 0 0 0 0 0 0 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",6 Chalk Creek,10,110|136|161|262|288|177|79|104|20|19,6 Chalk Creek 110 136 161 262 288 177 79 104 20 19,110.0,136.0,161.0,262.0,288.0,177.0,79.0,104.0,20.0,19.0,,,,,
2024,2025,2024 mule deer.pdf,6,"Total antlerless* deer harvest by management unit, Utah 2015–2024.",9C Diamond Mtn,10,0|0|3|0|0|0|0|0|0|0,9C Diamond Mtn 0 0 3 0 0 0 0 0 0 0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,2025,2024 mule deer.pdf,7,"Total antlerless* deer harvest by management unit, Utah 2015–2024 (continued).",28 Panguitch Lake,10,194|167|171|148|113|20|16|15|0|0,28 Panguitch Lake 194 167 171 148 113 20 16 15 0 0,194.0,167.0,171.0,148.0,113.0,20.0,16.0,15.0,0.0,0.0,,,,,
