hunt_code,reported_hunt_year,model_target_year,species,hunt_name,hunt_type,weapon,permits,harvest_hunters_2023,harvest_2023,harvest_average_days_2023,harvest_success_percent_2023,harvest_satisfaction_2023,harvest_source_status_2023,harvest_database_match_status_2023,harvest_quality_flags_2023,source_file,source_page
DS6620,2023,2024,Desert Bighorn Sheep,"Pine Valley, Virgin River",OIAL,Any Legal Weapon,2,2,2.0,3.5,100.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,7
DS6621,2023,2024,Desert Bighorn Sheep,"Pine Valley, Beaver Dam",OIAL,Any Legal Weapon,6,6,5.0,5.7,83.3,4.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,7
DS6622,2023,2024,Desert Bighorn Sheep,"San Juan, North",OIAL,Any Legal Weapon,3,3,3.0,13.0,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,7
DS6623,2023,2024,Desert Bighorn Sheep,"San Juan, San Juan River",OIAL,Any Legal Weapon,1,1,1.0,1.0,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,7
DS6624,2023,2024,Desert Bighorn Sheep,"San Rafael, Dirty Devil",OIAL,Archery,2,2,1.0,10.5,50.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,7
EB3000,2023,2024,Elk,"Beaver, East",Limited Entry,Archery,20,20,17.0,14.0,85.0,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3002,2023,2024,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Archery,2,2,2.0,9.5,100.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3003,2023,2024,Elk,"Cache, Meadowville",Limited Entry,Archery,14,13,6.0,6.6,44.4,3.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3005,2023,2024,Elk,"Cache, South",Limited Entry,Archery,9,9,3.0,14.4,37.5,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3006,2023,2024,Elk,"Central Mtns, Manti",Limited Entry,Archery,165,163,58.0,13.0,35.4,3.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3008,2023,2024,Elk,"Fillmore, Pahvant",Limited Entry,Archery,19,19,8.0,14.7,44.4,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3009,2023,2024,Elk,"La Sal, La Sal Mtns",Limited Entry,Archery,38,37,12.0,11.3,33.3,3.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3010,2023,2024,Elk,Monroe,Limited Entry,Archery,15,15,6.0,17.3,38.5,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3011,2023,2024,Elk,Mt Dutton,Limited Entry,Archery,16,15,11.0,10.4,71.4,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3013,2023,2024,Elk,"North Slope, Three Corners",Limited Entry,Archery,7,7,3.0,15.9,42.9,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3015,2023,2024,Elk,Panguitch Lake,Limited Entry,Archery,13,13,8.0,11.7,60.0,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3018,2023,2024,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry,Archery,73,71,17.0,14.7,23.9,3.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3019,2023,2024,Elk,San Juan Bull Elk,Limited Entry,Archery,25,25,13.0,13.3,50.0,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3020,2023,2024,Elk,"South Slope, Diamond Mtn",Limited Entry,Archery,25,24,10.0,12.2,40.0,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3022,2023,2024,Elk,Wasatch Mtns,Limited Entry,Archery,236,230,58.0,12.3,25.0,3.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3024,2023,2024,Elk,"Beaver, East",Limited Entry,Early Any Legal Weapon,11,11,8.0,2.5,75.0,4.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3025,2023,2024,Elk,"Beaver, East",Limited Entry,Late Any Legal Weapon,13,13,12.0,4.8,92.3,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3028,2023,2024,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Early Any Legal Weapon,1,1,1.0,3.0,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3031,2023,2024,Elk,"Box Elder, Pilot Mtn",Limited Entry,Early Any Legal Weapon,14,14,14.0,4.9,100.0,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3032,2023,2024,Elk,"Cache, Meadowville",Limited Entry,Early Any Legal Weapon,6,6,6.0,2.6,100.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3033,2023,2024,Elk,"Cache, Meadowville",Limited Entry,Late Any Legal Weapon,10,10,3.0,4.7,28.6,3.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3036,2023,2024,Elk,"Cache, South",Limited Entry,Early Any Legal Weapon,4,4,3.0,2.5,75.0,3.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3037,2023,2024,Elk,"Cache, South",Limited Entry,Late Any Legal Weapon,6,6,4.0,5.8,66.7,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3038,2023,2024,Elk,"Central Mtns, Manti",Limited Entry,Early Any Legal Weapon,72,72,53.0,3.6,73.6,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,8
EB3039,2023,2024,Elk,"Central Mtns, Manti",Limited Entry,Late Any Legal Weapon,111,110,72.0,5.1,65.0,3.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3042,2023,2024,Elk,"Fillmore, Pahvant",Limited Entry,Early Any Legal Weapon,13,13,12.0,2.9,92.3,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3043,2023,2024,Elk,"Fillmore, Pahvant",Limited Entry,Late Any Legal Weapon,11,11,10.0,3.9,90.0,3.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3044,2023,2024,Elk,"La Sal, Dolores Triangle",Limited Entry,Late Any Legal Weapon,7,7,7.0,5.3,100.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3045,2023,2024,Elk,"La Sal, La Sal Mtns",Limited Entry,Early Any Legal Weapon,18,18,16.0,3.2,88.2,4.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3046,2023,2024,Elk,"La Sal, La Sal Mtns",Limited Entry,Late Any Legal Weapon,24,23,12.0,5.2,52.4,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3047,2023,2024,Elk,Monroe,Limited Entry,Early Any Legal Weapon,10,10,10.0,2.3,100.0,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3048,2023,2024,Elk,Monroe,Limited Entry,Late Any Legal Weapon,10,10,10.0,3.0,100.0,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3049,2023,2024,Elk,Mt Dutton,Limited Entry,Early Any Legal Weapon,8,8,7.0,3.4,87.5,3.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3050,2023,2024,Elk,Mt Dutton,Limited Entry,Late Any Legal Weapon,12,12,11.0,4.6,90.9,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3053,2023,2024,Elk,"North Slope, Three Corners",Limited Entry,Mid Any Legal Weapon,16,16,16.0,3.3,100.0,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3056,2023,2024,Elk,Panguitch Lake,Limited Entry,Early Any Legal Weapon,10,10,7.0,3.1,66.7,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3057,2023,2024,Elk,Panguitch Lake,Limited Entry,Late Any Legal Weapon,9,9,5.0,7.1,55.6,3.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3063,2023,2024,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry,Early Any Legal Weapon,32,32,26.0,3.5,80.6,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3064,2023,2024,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry,Mid Any Legal Weapon,86,86,40.0,7.0,46.9,2.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3065,2023,2024,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry,Late Any Legal Weapon,51,51,33.0,5.8,64.6,3.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3066,2023,2024,Elk,San Juan Bull Elk,Limited Entry,Early Any Legal Weapon,14,14,13.0,2.8,92.3,4.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3067,2023,2024,Elk,San Juan Bull Elk,Limited Entry,Late Any Legal Weapon,14,14,10.0,5.6,71.4,3.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3068,2023,2024,Elk,"South Slope, Diamond Mtn",Limited Entry,Early Any Legal Weapon,26,25,23.0,2.8,91.7,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3069,2023,2024,Elk,"South Slope, Diamond Mtn",Limited Entry,Mid Any Legal Weapon,35,35,33.0,5.8,93.9,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3072,2023,2024,Elk,Wasatch Mtns,Limited Entry,Early Any Legal Weapon,101,99,60.0,3.4,60.9,3.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,9
EB3073,2023,2024,Elk,Wasatch Mtns,Limited Entry,Late Any Legal Weapon,161,157,89.0,5.5,57.1,3.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3077,2023,2024,Elk,"Beaver, East",Limited Entry,Muzzleloader,12,12,10.0,5.6,83.3,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3079,2023,2024,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Muzzleloader,1,1,1.0,1.0,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3081,2023,2024,Elk,"Cache, Meadowville",Limited Entry,Muzzleloader,9,9,8.0,2.7,85.7,4.4,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3083,2023,2024,Elk,"Cache, South",Limited Entry,Muzzleloader,5,5,4.0,3.4,80.0,4.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3084,2023,2024,Elk,"Central Mtns, Manti",Limited Entry,Muzzleloader,99,99,62.0,6.1,62.6,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3086,2023,2024,Elk,"Fillmore, Pahvant",Limited Entry,Muzzleloader,10,10,6.0,5.3,62.5,3.9,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3087,2023,2024,Elk,"La Sal, La Sal Mtns",Limited Entry,Muzzleloader,23,22,17.0,5.8,77.3,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3088,2023,2024,Elk,Monroe,Limited Entry,Muzzleloader,10,10,9.0,3.5,87.5,4.8,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3089,2023,2024,Elk,Mt Dutton,Limited Entry,Muzzleloader,10,10,9.0,5.1,90.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3091,2023,2024,Elk,"North Slope, Three Corners",Limited Entry,Muzzleloader,4,4,3.0,4.5,75.0,4.3,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3093,2023,2024,Elk,Panguitch Lake,Limited Entry,Muzzleloader,8,8,6.0,7.0,75.0,3.6,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3096,2023,2024,Elk,"Plateau, Fishlake/Thousand Lakes",Limited Entry,Muzzleloader,45,45,33.0,5.9,74.4,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3097,2023,2024,Elk,San Juan Bull Elk,Limited Entry,Muzzleloader,15,15,15.0,5.2,100.0,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3098,2023,2024,Elk,"South Slope, Diamond Mtn",Limited Entry,Muzzleloader,21,21,18.0,4.6,83.3,4.1,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3100,2023,2024,Elk,Wasatch Mtns,Limited Entry,Muzzleloader,143,143,69.0,6.4,48.2,3.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3102,2023,2024,Elk,"Beaver, East",Limited Entry,Multiseason,3,3,3.0,4.7,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3104,2023,2024,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Multiseason,1,1,1.0,6.0,100.0,5.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3105,2023,2024,Elk,"Cache, Meadowville",Limited Entry,Multiseason,3,3,2.0,7.7,66.7,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3107,2023,2024,Elk,"Cache, South",Limited Entry,Multiseason,2,2,1.0,15.5,50.0,4.0,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3108,2023,2024,Elk,"Central Mtns, Manti",Limited Entry,Multiseason,22,22,18.0,19.0,81.0,3.2,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3110,2023,2024,Elk,"Fillmore, Pahvant",Limited Entry,Multiseason,3,3,3.0,3.7,100.0,3.7,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
EB3111,2023,2024,Elk,"La Sal, La Sal Mtns",Limited Entry,Multiseason,5,5,3.0,9.8,50.0,3.5,NORMALIZED_HUNT_CODE_AGGREGATE,SOURCE_HAS_HUNT_CODE,HUNT_CODE_AGGREGATE|DO_NOT_USE_FOR_QUOTA|DO_NOT_USE_DIRECTLY_FOR_P_DRAW,2023 Hunt Success.pdf,10
