file,line,hunt_code,action,old_total,new_total,reason
processed_data/point_ladder_view.csv,80946,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80947,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80948,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80949,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80950,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80951,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80952,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80953,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80954,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80955,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80956,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80957,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80958,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80959,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80960,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80961,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80962,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80963,EL3036,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80964,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80965,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80966,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80967,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80968,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80969,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80970,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80971,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80972,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80973,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80974,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80975,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80976,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80977,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80978,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80979,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80980,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80981,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80982,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80983,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80984,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80985,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80986,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80987,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80988,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80989,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80990,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80991,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80992,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80993,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80994,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80995,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80996,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80997,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80998,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,80999,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81000,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81001,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81002,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81003,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81004,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81005,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81006,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81007,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81008,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81009,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81010,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81011,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81012,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81013,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81014,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81015,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81016,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81017,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81018,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81019,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81020,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81021,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81022,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81023,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81024,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81025,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81026,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81027,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81028,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81029,EL3037,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81030,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81031,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81032,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81033,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81034,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81035,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81036,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81037,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81038,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81039,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81040,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81041,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81042,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81043,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81044,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81045,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81046,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81047,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81048,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81049,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81050,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81051,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81052,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81053,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81054,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81055,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81056,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81057,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81058,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81059,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81060,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81061,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81062,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81063,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81064,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81065,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81066,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81067,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81068,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81069,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81070,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81071,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81072,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81073,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81074,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81075,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81076,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81077,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81078,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81079,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81080,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81081,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81082,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81083,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81084,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81085,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81086,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81087,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81088,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81089,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81090,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81091,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81092,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81093,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81094,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81095,EL3042,UPDATE_TOTAL,,21,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81096,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81097,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81098,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81099,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81100,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81101,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81102,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81103,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81104,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81105,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81106,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81107,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81108,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81109,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81110,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81111,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81112,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81113,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81114,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81115,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81116,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81117,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81118,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81119,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81120,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81121,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81122,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81123,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81124,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81125,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81126,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81127,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81128,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81129,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81130,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81131,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81132,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81133,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81134,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81135,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81136,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81137,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81138,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81139,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81140,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81141,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81142,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81143,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81144,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81145,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81146,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81147,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81148,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81149,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81150,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81151,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81152,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81153,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81154,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81155,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81156,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81157,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81158,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81159,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81160,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81161,EL3043,UPDATE_TOTAL,,16,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81162,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81163,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81164,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81165,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81166,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81167,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81168,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81169,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81170,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81171,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81172,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81173,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81174,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81175,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81176,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81177,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81178,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81179,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81180,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81181,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81182,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81183,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81184,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81185,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81186,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81187,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81188,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81189,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81190,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81191,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81192,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81193,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81194,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81195,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81196,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81197,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81198,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81199,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81200,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81201,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81202,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81203,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81204,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81205,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81206,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81207,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81208,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81209,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81210,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81211,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81212,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
processed_data/point_ladder_view.csv,81213,EL3044,UPDATE_TOTAL,,31,db-empty total patched from candidate list
