reported_hunt_year,model_target_year,source_file,source_sha256,source_kind,source_page,source_section,hunt_code,species,unit_or_prefix,hunt_name,metric_tokens,metrics_json,raw_line,harvest_total,permits,hunters_afield,average_days,percent_success,harvest_male_or_buck_or_bull_or_ram,harvest_female_or_cow_or_doe,harvest_young,parse_confidence,parse_notes,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1089,Antlerless Elk,9C,"South Slope, Diamond Mtn",21|0|21|54|48|4.0|43.8,"[21, 0, 21, 54, 48, 4.0, 43.8]","9C EA1089 South Slope, Diamond Mtn 21 0 21 54 48 4.0 43.8",21.0,54,48.0,4.0,43.8,21.0,21.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1090,Antlerless Elk,9C,"South Slope, Diamond Mtn",17|1|18|53|48|4.7|37.5,"[17, 1, 18, 53, 48, 4.7, 37.5]","9C EA1090 South Slope, Diamond Mtn 17 1 18 53 48 4.7 37.5",18.0,53,48.0,4.7,37.5,17.0,17.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1091,Antlerless Elk,9C,"South Slope, Diamond Mtn",19|3|22|50|47|3.9|46.9,"[19, 3, 22, 50, 47, 3.9, 46.9]","9C EA1091 South Slope, Diamond Mtn 19 3 22 50 47 3.9 46.9",22.0,50,47.0,3.9,46.9,19.0,19.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1094,Antlerless Elk,9BD,"South Slope, Mosby Mtn",24|2|26|95|88|7.0|29.8,"[24, 2, 26, 95, 88, 7.0, 29.8]","9BD EA1094 South Slope, Mosby Mtn 24 2 26 95 88 7.0 29.8",26.0,95,88.0,7.0,29.8,24.0,24.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1098,Antlerless Elk,9A,"South Slope, Yellowstone",32|5|37|84|72|5.0|51.2,"[32, 5, 37, 84, 72, 5.0, 51.2]","9A EA1098 South Slope, Yellowstone 32 5 37 84 72 5.0 51.2",37.0,84,72.0,5.0,51.2,32.0,32.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1099,Antlerless Elk,9A,"South Slope, Yellowstone",31|0|31|79|72|5.3|42.5,"[31, 0, 31, 79, 72, 5.3, 42.5]","9A EA1099 South Slope, Yellowstone 31 0 31 79 72 5.3 42.5",31.0,79,72.0,5.3,42.5,31.0,31.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1100,Antlerless Elk,9A,"South Slope, Yellowstone",10|2|12|82|63|3.9|18.9,"[10, 2, 12, 82, 63, 3.9, 18.9]","9A EA1100 South Slope, Yellowstone 10 2 12 82 63 3.9 18.9",12.0,82,63.0,3.9,18.9,10.0,10.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1244,Antlerless Elk,9A,"South Slope, Yellowstone",26|2|28|321|273|5.3|10.3,"[26, 2, 28, 321, 273, 5.3, 10.3]","9A EA1244 South Slope, Yellowstone 26 2 28 321 273 5.3 10.3",28.0,321,273.0,5.3,10.3,26.0,26.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1245,Antlerless Elk,9A,"South Slope, Yellowstone",10|0|10|105|86|4.4|11.1,"[10, 0, 10, 105, 86, 4.4, 11.1]","9A EA1245 South Slope, Yellowstone 10 0 10 105 86 4.4 11.1",10.0,105,86.0,4.4,11.1,10.0,10.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1101,Antlerless Elk,20,Southwest Desert,38|1|39|97|86|5.5|45.5,"[38, 1, 39, 97, 86, 5.5, 45.5]",20 EA1101 Southwest Desert 38 1 39 97 86 5.5 45.5,39.0,97,86.0,5.5,45.5,38.0,38.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1217,Antlerless Elk,17,"Wasatch Mtns, Avintaquin",16|0|16|163|137|5.2|12.0,"[16, 0, 16, 163, 137, 5.2, 12.0]","17 EA1217 Wasatch Mtns, Avintaquin 16 0 16 163 137 5.2 12.0",16.0,163,137.0,5.2,12.0,16.0,16.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1110,Antlerless Elk,17,"Wasatch Mtns, Salt Lake",24|2|26|41|38|7.5|69.0,"[24, 2, 26, 41, 38, 7.5, 69.0]","17 EA1110 Wasatch Mtns, Salt Lake 24 2 26 41 38 7.5 69.0",26.0,41,38.0,7.5,69.0,24.0,24.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1111,Antlerless Elk,17,"Wasatch Mtns, Wallsburg",8|1|9|30|30|4.9|31.3,"[8, 1, 9, 30, 30, 4.9, 31.3]","17 EA1111 Wasatch Mtns, Wallsburg 8 1 9 30 30 4.9 31.3",9.0,30,30.0,4.9,31.3,8.0,8.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1112,Antlerless Elk,17,"Wasatch Mtns, Wallsburg",15|2|17|49|46|3.9|36.7,"[15, 2, 17, 49, 46, 3.9, 36.7]","17 EA1112 Wasatch Mtns, Wallsburg 15 2 17 49 46 3.9 36.7",17.0,49,46.0,3.9,36.7,15.0,15.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1113,Antlerless Elk,17,"Wasatch Mtns, West Heber",14|0|14|26|19|4.9|72.7,"[14, 0, 14, 26, 19, 4.9, 72.7]","17 EA1113 Wasatch Mtns, West Heber 14 0 14 26 19 4.9 72.7",14.0,26,19.0,4.9,72.7,14.0,14.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1114,Antlerless Elk,17,"Wasatch Mtns, West Timpanogos",15|0|15|33|28|5.3|55.0,"[15, 0, 15, 33, 28, 5.3, 55.0]","17 EA1114 Wasatch Mtns, West Timpanogos 15 0 15 33 28 5.3 55.0",15.0,33,28.0,5.3,55.0,15.0,15.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1189,Antlerless Elk,17,"Wasatch Mtns, West-Central",102|15|117|405|346|4.4|33.9,"[102, 15, 117, 405, 346, 4.4, 33.9]","17 EA1189 Wasatch Mtns, West-Central 102 15 117 405 346 4.4 33.9",117.0,405,346.0,4.4,33.9,102.0,102.0,15.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1231,Antlerless Elk,19,"West Desert, Tintic Valley",8|0|8|50|40|13.9|20.0,"[8, 0, 8, 50, 40, 13.9, 20.0]","19 EA1231 West Desert, Tintic Valley 8 0 8 50 40 13.9 20.0",8.0,50,40.0,13.9,20.0,8.0,8.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1116,Antlerless Elk,29,Zion,7|0|7|103|85|7.5|8.7,"[7, 0, 7, 103, 85, 7.5, 8.7]",29 EA1116 Zion 7 0 7 103 85 7.5 8.7,7.0,103,85.0,7.5,8.7,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,94,"Limited-entry antlerless elk harvest, Utah 2021 (continued).",EA1117,Antlerless Elk,29,Zion,35|1|36|207|162|7.3|22.5,"[35, 1, 36, 207, 162, 7.3, 22.5]",29 EA1117 Zion 35 1 36 207 162 7.3 22.5,36.0,207,162.0,7.3,22.5,35.0,35.0,1.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2021,Antlerless Elk,22B,"Beaver, East",6|0|6|43|17|9.3|33.3,"[6, 0, 6, 43, 17, 9.3, 33.3]","22B EA2021 Beaver, East 6 0 6 43 17 9.3 33.3",6.0,43,17.0,9.3,33.3,6.0,6.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2026,Antlerless Elk,1,"Box Elder, Hansel Mtn",16|4|20|63|50|11.1|40.9,"[16, 4, 20, 63, 50, 11.1, 40.9]","1 EA2026 Box Elder, Hansel Mtn 16 4 20 63 50 11.1 40.9",20.0,63,50.0,11.1,40.9,16.0,16.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2027,Antlerless Elk,2,Cache,48|7|55|243|203|7.9|27.1,"[48, 7, 55, 243, 203, 7.9, 27.1]",2 EA2027 Cache 48 7 55 243 203 7.9 27.1,55.0,243,203.0,7.9,27.1,48.0,48.0,7.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2011,Antlerless Elk,16B,"Central Mtns, Manti",47|13|60|195|153|5.5|39.0,"[47, 13, 60, 195, 153, 5.5, 39.0]","16B EA2011 Central Mtns, Manti 47 13 60 195 153 5.5 39.0",60.0,195,153.0,5.5,39.0,47.0,47.0,13.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2016,Antlerless Elk,16A,"Central Mtns, Nebo",21|5|26|97|76|10.3|34.4,"[21, 5, 26, 97, 76, 10.3, 34.4]","16A EA2016 Central Mtns, Nebo 21 5 26 97 76 10.3 34.4",26.0,97,76.0,10.3,34.4,21.0,21.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2004,Antlerless Elk,6,Chalk Creek,186|40|226|493|397|6.3|57.0,"[186, 40, 226, 493, 397, 6.3, 57.0]",6 EA2004 Chalk Creek 186 40 226 493 397 6.3 57.0,226.0,493,397.0,6.3,57.0,186.0,186.0,40.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2003,Antlerless Elk,5,East Canyon,107|5|112|298|256|6.3|43.6,"[107, 5, 112, 298, 256, 6.3, 43.6]",5 EA2003 East Canyon 107 5 112 298 256 6.3 43.6,112.0,298,256.0,6.3,43.6,107.0,107.0,5.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2032,Antlerless Elk,21,Fillmore,0|0|0|13|10|3.3|0.0,"[0, 0, 0, 13, 10, 3.3, 0.0]",21 EA2032 Fillmore 0 0 0 13 10 3.3 0.0,0.0,13,10.0,3.3,0.0,0.0,0.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2009,Antlerless Elk,13A,"La Sal, La Sal Mtns",8|3|11|79|65|8.4|17.4,"[8, 3, 11, 79, 65, 8.4, 17.4]","13A EA2009 La Sal, La Sal Mtns 8 3 11 79 65 8.4 17.4",11.0,79,65.0,8.4,17.4,8.0,8.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2002,Antlerless Elk,4,Morgan-South Rich,45|9|54|137|117|4.7|46.2,"[45, 9, 54, 137, 117, 4.7, 46.2]",4 EA2002 Morgan-South Rich 45 9 54 137 117 4.7 46.2,54.0,137,117.0,4.7,46.2,45.0,45.0,9.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2017,Antlerless Elk,24,Mt Dutton,7|0|7|34|20|13.8|33.3,"[7, 0, 7, 34, 20, 13.8, 33.3]",24 EA2017 Mt Dutton 7 0 7 34 20 13.8 33.3,7.0,34,20.0,13.8,33.3,7.0,7.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2008,Antlerless Elk,11A,"Nine Mile, Anthro-Myton Bench",8|0|8|21|13|3.3|66.7,"[8, 0, 8, 21, 13, 3.3, 66.7]","11A EA2008 Nine Mile, Anthro-Myton Bench 8 0 8 21 13 3.3 66.7",8.0,21,13.0,3.3,66.7,8.0,8.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2029,Antlerless Elk,11B,"Nine Mile, Range Creek",6|7|13|82|57|11.8|22.2,"[6, 7, 13, 82, 57, 11.8, 22.2]","11B EA2029 Nine Mile, Range Creek 6 7 13 82 57 11.8 22.2",13.0,82,57.0,11.8,22.2,6.0,6.0,7.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2005,Antlerless Elk,8AB,"North Slope, West Daggett",20|2|22|48|39|7.2|55.6,"[20, 2, 22, 48, 39, 7.2, 55.6]","8AB EA2005 North Slope, West Daggett 20 2 22 48 39 7.2 55.6",22.0,48,39.0,7.2,55.6,20.0,20.0,2.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2001,Antlerless Elk,3,Ogden,61|9|70|218|195|11.8|35.8,"[61, 9, 70, 218, 195, 11.8, 35.8]",3 EA2001 Ogden 61 9 70 218 195 11.8 35.8,70.0,218,195.0,11.8,35.8,61.0,61.0,9.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2018,Antlerless Elk,28,Panguitch Lake,33|3|36|108|97|7.0|37.1,"[33, 3, 36, 108, 97, 7.0, 37.1]",28 EA2018 Panguitch Lake 33 3 36 108 97 7.0 37.1,36.0,108,97.0,7.0,37.1,33.0,33.0,3.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2015,Antlerless Elk,27,Paunsaugunt,17|4|21|100|83|21.5|25.0,"[17, 4, 21, 100, 83, 21.5, 25.0]",27 EA2015 Paunsaugunt 17 4 21 100 83 21.5 25.0,21.0,100,83.0,21.5,25.0,17.0,17.0,4.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2031,Antlerless Elk,25AB,"Plateau, Fishlake/Thousand Lakes",21|0|21|48|34|7.0|60.0,"[21, 0, 21, 48, 34, 7.0, 60.0]","25AB EA2031 Plateau, Fishlake/Thousand Lakes 21 0 21 48 34 7.0 60.0",21.0,48,34.0,7.0,60.0,21.0,21.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2010,Antlerless Elk,14B,San Juan,23|0|23|49|41|10.9|56.3,"[23, 0, 23, 49, 41, 10.9, 56.3]",14B EA2010 San Juan 23 0 23 49 41 10.9 56.3,23.0,49,41.0,10.9,56.3,23.0,23.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2028,Antlerless Elk,9BD,"South Slope, Bonanza/Vernal",133|15|148|274|242|6.5|61.0,"[133, 15, 148, 274, 242, 6.5, 61.0]","9BD EA2028 South Slope, Bonanza/Vernal 133 15 148 274 242 6.5 61.0",148.0,274,242.0,6.5,61.0,133.0,133.0,15.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2030,Antlerless Elk,9C,"South Slope, Diamond Mtn",91|8|99|198|160|3.8|61.7,"[91, 8, 99, 198, 160, 3.8, 61.7]","9C EA2030 South Slope, Diamond Mtn 91 8 99 198 160 3.8 61.7",99.0,198,160.0,3.8,61.7,91.0,91.0,8.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2006,Antlerless Elk,9A,"South Slope, Yellowstone",192|6|198|526|470|8.7|42.1,"[192, 6, 198, 526, 470, 8.7, 42.1]","9A EA2006 South Slope, Yellowstone 192 6 198 526 470 8.7 42.1",198.0,526,470.0,8.7,42.1,192.0,192.0,6.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2014,Antlerless Elk,17,"Wasatch Mtns, Avintaquin - White River",11|0|11|48|42|3.7|26.1,"[11, 0, 11, 48, 42, 3.7, 26.1]","17 EA2014 Wasatch Mtns, Avintaquin - White River 11 0 11 48 42 3.7 26.1",11.0,48,42.0,3.7,26.1,11.0,11.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
2021,2022,21_bg_report.pdf,1553c2f74659f718c8ed0a5c943bed9e29495fb4de6e71794474e9bf03453458,big_game_annual_report,95,"Limited-entry private-lands-only antlerless elk harvest, Utah 2021.",EA2013,Antlerless Elk,17,"Wasatch Mtns, Currant Creek",14|0|14|115|85|9.2|16.2,"[14, 0, 14, 115, 85, 9.2, 16.2]","17 EA2013 Wasatch Mtns, Currant Creek 14 0 14 115 85 9.2 16.2",14.0,115,85.0,9.2,16.2,14.0,14.0,0.0,MEDIUM,,True,True,True,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES
