source_file,hunt_code,guidebook_page,guidebook_section,species_inferred,guidebook_hunt_name,guidebook_season_text,guidebook_county_text,guidebook_public_permits,raw_line
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3152,57,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Nov. 11-Nov. 19,,,"Southwest Desert, South EB3152 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3153,58,BULL_ELK_HUNT_TABLES,Elk,"Box Elder, Grouse Creek",Sept. 25-Oct. 6,,,"Box Elder, Grouse Creek EB3153 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3154,58,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Sept. 25-Oct. 6,,,"Plateau, Boulder EB3154 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3155,58,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Sept. 25-Oct. 6,,,"Southwest Desert, South EB3155 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3156,59,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Limited Entry Seasons,,,"Plateau, Boulder EB3156 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3157,59,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Limited Entry Seasons,,,"Southwest Desert, South EB3157 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3158,54,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East",Dec. 2-Dec. 17,,,"Beaver, East EB3158 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3159,56,BULL_ELK_HUNT_TABLES,Elk,"Beaver, East (new)",Oct. 7-Oct. 19,,,"Beaver, East (new) EB3159 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3160,53,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Aug. 23-Sept. 19,,,"Book Cliffs, Bitter Creek/East (new) EB3160 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3161,54,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East",Dec. 2-Dec. 17,,,"Book Cliffs, Bitter Creek/East EB3161 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3162,55,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Sept. 20-Sept. 24,,,"Book Cliffs, Bitter Creek/East (new) EB3162 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3163,57,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Nov. 11-Nov. 19,,,"Book Cliffs, Bitter Creek/East (new) EB3163 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3164,56,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Oct. 7-Oct. 19,,,"Book Cliffs, Bitter Creek/East (new) EB3164 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3165,59,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Limited Entry Seasons,,,"Book Cliffs, Bitter Creek/East (new) EB3165 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3166,58,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Bitter Creek/East (new)",Sept. 25-Oct. 6,,,"Book Cliffs, Bitter Creek/East (new) EB3166 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3167,56,BULL_ELK_HUNT_TABLES,Elk,"Book Cliffs, Little Creek Roadless (new)",Oct. 7-Oct. 19,,,"Book Cliffs, Little Creek Roadless (new) EB3167 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3168,54,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville†",Dec. 2-Dec. 17,,,"Cache, Meadowville† EB3168 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3169,56,BULL_ELK_HUNT_TABLES,Elk,"Cache, Meadowville† (new)",Oct. 7-Oct. 19,,,"Cache, Meadowville† (new) EB3169 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3170,54,BULL_ELK_HUNT_TABLES,Elk,"Cache, South",Dec. 2-Dec. 17,,,"Cache, South EB3170 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3171,56,BULL_ELK_HUNT_TABLES,Elk,"Cache, South (new)",Oct. 7-Oct. 19,,,"Cache, South (new) EB3171 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3172,54,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Manti",Dec. 2-Dec. 17,,,"Central Mtns, Manti EB3172 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3173,53,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Aug. 23-Sept. 19,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3173 Aug. 23-Sept. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3174,54,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns",Dec. 2-Dec. 17,,,"Central Mtns, Nebo/San Pitch Mtns EB3174 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3175,55,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Sept. 20-Sept. 24,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3175 Sept. 20-Sept. 24"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3176,57,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Nov. 11-Nov. 19,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3176 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3177,56,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Oct. 7-Oct. 19,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3177 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3178,59,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Limited Entry Seasons,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3178 Limited Entry Seasons"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3179,58,BULL_ELK_HUNT_TABLES,Elk,"Central Mtns, Nebo/San Pitch Mtns (new)",Sept. 25-Oct. 6,,,"Central Mtns, Nebo/San Pitch Mtns (new) EB3179 Sept. 25-Oct. 6"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3180,54,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant",Dec. 2-Dec. 17,,,"Fillmore, Pahvant EB3180 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3181,56,BULL_ELK_HUNT_TABLES,Elk,"Fillmore, Pahvant (new)",Oct. 7-Oct. 19,,,"Fillmore, Pahvant (new) EB3181 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3182,54,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns",Dec. 2-Dec. 17,,,"La Sal, La Sal Mtns EB3182 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3183,56,BULL_ELK_HUNT_TABLES,Elk,"La Sal, La Sal Mtns (new)",Oct. 7-Oct. 19,,,"La Sal, La Sal Mtns (new) EB3183 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3184,54,BULL_ELK_HUNT_TABLES,Elk,Monroe,Dec. 2-Dec. 17,,,Monroe EB3184 Dec. 2-Dec. 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3185,56,BULL_ELK_HUNT_TABLES,Elk,Monroe (new),Oct. 7-Oct. 19,,,Monroe (new) EB3185 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3186,54,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton,Dec. 2-Dec. 17,,,Mt Dutton EB3186 Dec. 2-Dec. 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3187,56,BULL_ELK_HUNT_TABLES,Elk,Mt Dutton (new),Oct. 7-Oct. 19,,,Mt Dutton (new) EB3187 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3188,54,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake,Dec. 2-Dec. 17,,,Panguitch Lake EB3188 Dec. 2-Dec. 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3189,56,BULL_ELK_HUNT_TABLES,Elk,Panguitch Lake (new),Oct. 7-Oct. 19,,,Panguitch Lake (new) EB3189 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3190,54,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder",Dec. 2-Dec. 17,,,"Plateau, Boulder EB3190 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3191,56,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Boulder (new)",Oct. 7-Oct. 19,,,"Plateau, Boulder (new) EB3191 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3192,54,BULL_ELK_HUNT_TABLES,Elk,"Plateau, Fishlake/Thousand Lakes",Dec. 2-Dec. 17,,,"Plateau, Fishlake/Thousand Lakes EB3192 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3193,54,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk,Dec. 2-Dec. 17,,,San Juan Bull Elk EB3193 Dec. 2-Dec. 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3194,56,BULL_ELK_HUNT_TABLES,Elk,San Juan Bull Elk (new),Oct. 7-Oct. 19,,,San Juan Bull Elk (new) EB3194 Oct. 7-Oct. 19
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3195,54,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn",Dec. 2-Dec. 17,,,"South Slope, Diamond Mtn EB3195 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3196,57,BULL_ELK_HUNT_TABLES,Elk,"South Slope, Diamond Mtn (new)",Nov. 11-Nov. 19,,,"South Slope, Diamond Mtn (new) EB3196 Nov. 11-Nov. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3197,54,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South",Dec. 2-Dec. 17,,,"Southwest Desert, South EB3197 Dec. 2-Dec. 17"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3198,56,BULL_ELK_HUNT_TABLES,Elk,"Southwest Desert, South (new)",Oct. 7-Oct. 19,,,"Southwest Desert, South (new) EB3198 Oct. 7-Oct. 19"
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3199,54,BULL_ELK_HUNT_TABLES,Elk,Wasatch Mtns,Dec. 2-Dec. 17,,,Wasatch Mtns EB3199 Dec. 2-Dec. 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3500,73,CWMU_HUNT_TABLES,Elk,Alton,,Kane,2,Alton EB3500 Kane 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3501,73,CWMU_HUNT_TABLES,Elk,Bar J Ranch,,Sevier,2,Bar J Ranch EB3501 Sevier 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3502,73,CWMU_HUNT_TABLES,Elk,Bear Mountain,,Sanpete,1,Bear Mountain EB3502 Sanpete 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3503,73,CWMU_HUNT_TABLES,Elk,Bear Springs,,Morgan/Weber,1,Bear Springs EB3503 Morgan/Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3504,73,CWMU_HUNT_TABLES,Elk,Blackhawk,,Carbon,1,Blackhawk EB3504 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3505,73,CWMU_HUNT_TABLES,Elk,Boobe Hole,,Sevier,2,Boobe Hole EB3505 Sevier 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3506,73,CWMU_HUNT_TABLES,Elk,Causey Spring,,Weber,1,Causey Spring EB3506 Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3508,73,CWMU_HUNT_TABLES,Elk,Chimney Rock,,Morgan/Summit,2,Chimney Rock EB3508 Morgan/Summit 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3509,73,CWMU_HUNT_TABLES,Elk,Coldwater Ranch,,Cache,2,Coldwater Ranch EB3509 Cache 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3510,73,CWMU_HUNT_TABLES,Elk,Conover-Jensen,,Carbon,1,Conover-Jensen EB3510 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3511,73,CWMU_HUNT_TABLES,Elk,Cotton Thomas,,Box Elder,1,Cotton Thomas EB3511 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3514,73,CWMU_HUNT_TABLES,Elk,Deseret,,Morgan/Rich/Weber,17,Deseret EB3514 Morgan/Rich/Weber 17
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3515,73,CWMU_HUNT_TABLES,Elk,Double Cone,,Box Elder,1,Double Cone EB3515 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3516,73,CWMU_HUNT_TABLES,Elk,Durst Mountain,,Morgan,3,Durst Mountain EB3516 Morgan 3
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3517,73,CWMU_HUNT_TABLES,Elk,East Fork Chalk Creek,,Summit,3,East Fork Chalk Creek EB3517 Summit 3
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3519,73,CWMU_HUNT_TABLES,Elk,Ensign Ranches,,Morgan/Rich/Summit,4,Ensign Ranches EB3519 Morgan/Rich/Summit 4
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3520,73,CWMU_HUNT_TABLES,Elk,Folley Ridge,,Morgan,2,Folley Ridge EB3520 Morgan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3521,73,CWMU_HUNT_TABLES,Elk,Grass Valley/Clark Canyon,,Summit,10,Grass Valley/Clark Canyon EB3521 Summit 10
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3522,73,CWMU_HUNT_TABLES,Elk,Grazing Pasture,,Sevier,1,Grazing Pasture EB3522 Sevier 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3523,73,CWMU_HUNT_TABLES,Elk,Guildersleeve,,Morgan,1,Guildersleeve EB3523 Morgan 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3524,73,CWMU_HUNT_TABLES,Elk,Hardscrabble,,Davis/Morgan/Salt Lake,2,Hardscrabble EB3524 Davis/Morgan/Salt Lake 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3525,73,CWMU_HUNT_TABLES,Elk,Heaston East,,Salt Lake,3,Heaston East EB3525 Salt Lake 3
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3526,73,CWMU_HUNT_TABLES,Elk,Hiawatha,,Carbon,1,Hiawatha EB3526 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3527,74,CWMU_HUNT_TABLES,Elk,Indian Head,,Carbon/Duchesne/Utah,1,Indian Head EB3527 Carbon/Duchesne/Utah 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3528,74,CWMU_HUNT_TABLES,Elk,Ingham Peak,,Box Elder,1,Ingham Peak EB3528 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3529,74,CWMU_HUNT_TABLES,Elk,J.B. Ranch,,Grand/San Juan,2,J.B. Ranch EB3529 Grand/San Juan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3530,74,CWMU_HUNT_TABLES,Elk,Jacob's Creek,,Davis/Morgan,2,Jacob's Creek EB3530 Davis/Morgan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3531,74,CWMU_HUNT_TABLES,Elk,Johnson Mountain Ranch,,Sevier,2,Johnson Mountain Ranch EB3531 Sevier 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3532,74,CWMU_HUNT_TABLES,Elk,Jump Creek,,Carbon,1,Jump Creek EB3532 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3533,74,CWMU_HUNT_TABLES,Elk,Junction Valley,,Box Elder,1,Junction Valley EB3533 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3534,74,CWMU_HUNT_TABLES,Elk,Little Red Creek,,Wasatch,2,Little Red Creek EB3534 Wasatch 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3536,74,CWMU_HUNT_TABLES,Elk,Minnie Maud Ridge,,Carbon/Duchesne,5,Minnie Maud Ridge EB3536 Carbon/Duchesne 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3538,74,CWMU_HUNT_TABLES,Elk,Moon Ranch,,Duchesne,1,Moon Ranch EB3538 Duchesne 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3540,74,CWMU_HUNT_TABLES,Elk,Old Woman Plateau,,Sevier,2,Old Woman Plateau EB3540 Sevier 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3541,74,CWMU_HUNT_TABLES,Elk,Patmos Ridge,,Carbon,1,Patmos Ridge EB3541 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3542,74,CWMU_HUNT_TABLES,Elk,Powder Mountain,,Cache/Weber,1,Powder Mountain EB3542 Cache/Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3543,74,CWMU_HUNT_TABLES,Elk,Preston Nutter Ranch,,Carbon,2,Preston Nutter Ranch EB3543 Carbon 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3544,74,CWMU_HUNT_TABLES,Elk,Redd Ranches,,Grand/San Juan,2,Redd Ranches EB3544 Grand/San Juan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3545,74,CWMU_HUNT_TABLES,Elk,Riverview Ranch LLC,,Box Elder,2,Riverview Ranch LLC EB3545 Box Elder 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3546,74,CWMU_HUNT_TABLES,Elk,Roan Cliffs,,Carbon,1,Roan Cliffs EB3546 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3547,75,CWMU_HUNT_TABLES,Elk,Sand Creek,,Duchesne,1,Sand Creek EB3547 Duchesne 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3548,75,CWMU_HUNT_TABLES,Elk,Scofield Canyons,,Carbon/Utah,1,Scofield Canyons EB3548 Carbon/Utah 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3549,75,CWMU_HUNT_TABLES,Elk,Scofield East,,Carbon,1,Scofield East EB3549 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3550,75,CWMU_HUNT_TABLES,Elk,Scofield West,,Carbon/Utah,1,Scofield West EB3550 Carbon/Utah 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3551,75,CWMU_HUNT_TABLES,Elk,SJ Ranch,,Cache,1,SJ Ranch EB3551 Cache 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3552,75,CWMU_HUNT_TABLES,Elk,Skull Crack,,Morgan/Weber,1,Skull Crack EB3552 Morgan/Weber 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3553,75,CWMU_HUNT_TABLES,Elk,Soldier Summit,,Carbon/Utah/Wasatch,2,Soldier Summit EB3553 Carbon/Utah/Wasatch 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3554,75,CWMU_HUNT_TABLES,Elk,South Canyon,,Box Elder/Cache,1,South Canyon EB3554 Box Elder/Cache 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3555,75,CWMU_HUNT_TABLES,Elk,Spring Creek/Dodge,,San Juan,2,Spring Creek/Dodge EB3555 San Juan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3557,75,CWMU_HUNT_TABLES,Elk,Strawberry Ridge,,Cache/Rich,2,Strawberry Ridge EB3557 Cache/Rich 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3558,75,CWMU_HUNT_TABLES,Elk,Summit Point,,San Juan,1,Summit Point EB3558 San Juan 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3559,75,CWMU_HUNT_TABLES,Elk,Three C,,Wasatch,2,Three C EB3559 Wasatch 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3561,75,CWMU_HUNT_TABLES,Elk,Two Bear,,Summit,5,Two Bear EB3561 Summit 5
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3562,75,CWMU_HUNT_TABLES,Elk,Wallsburg,,Wasatch,2,Wallsburg EB3562 Wasatch 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3563,75,CWMU_HUNT_TABLES,Elk,Weber Florence Creek,,Summit,8,Weber Florence Creek EB3563 Summit 8
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3564,75,CWMU_HUNT_TABLES,Elk,Woodruff Creek South,,Rich,2,Woodruff Creek South EB3564 Rich 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3565,74,CWMU_HUNT_TABLES,Elk,North Peaks,,Box Elder,1,North Peaks EB3565 Box Elder 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3603,74,CWMU_HUNT_TABLES,Elk,Pahvant Ensign,,Millard/Sevier,1,Pahvant Ensign EB3603 Millard/Sevier 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3604,73,CWMU_HUNT_TABLES,Elk,Double R Ranch,,Wasatch,1,Double R Ranch EB3604 Wasatch 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3606,74,CWMU_HUNT_TABLES,Elk,Mountain Sky Ranch,,Utah,1,Mountain Sky Ranch EB3606 Utah 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3607,75,CWMU_HUNT_TABLES,Elk,West Willow Creek Ranch,,Uintah,1,West Willow Creek Ranch EB3607 Uintah 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3608,73,CWMU_HUNT_TABLES,Elk,Avintaquin Canyon,,Duchesne,1,Avintaquin Canyon EB3608 Duchesne 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3609,74,CWMU_HUNT_TABLES,Elk,Royal Ivory Outfitters,,Summit,3,Royal Ivory Outfitters EB3609 Summit 3
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3610,75,CWMU_HUNT_TABLES,Elk,Sharp Mountain,,Cache,2,Sharp Mountain EB3610 Cache 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3611,75,CWMU_HUNT_TABLES,Elk,West Ridge,,Carbon,1,West Ridge EB3611 Carbon 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3612,73,CWMU_HUNT_TABLES,Elk,5S,,Morgan,2,5S EB3612 Morgan 2
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3613,74,CWMU_HUNT_TABLES,Elk,Little Pole Canyon,,Wasatch,1,Little Pole Canyon EB3613 Wasatch 1
pipeline/RAW/hunt_unit_database/2023/pdf/regulation/2023_biggameapp.pdf,EB3614,75,CWMU_HUNT_TABLES,Elk,Tunnel Hollow,,Morgan/Summit,1,Tunnel Hollow EB3614 Morgan/Summit 1
