hunt_code,hunt_name,field,prior_generation_value,active_value,status,active_source
EB3019,San Juan Bull Elk,permits_2025_res,26,25,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3019,San Juan Bull Elk,permits_2025_total,29,28,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3020,Diamond Mtn,permits_2025_res,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3020,Diamond Mtn,permits_2025_total,25,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3022,Wasatch Mtns,permits_2025_res,164,160,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3022,Wasatch Mtns,permits_2025_nr,18,16,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3022,Wasatch Mtns,permits_2025_total,182,176,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3025,"Beaver, East",permits_2025_res,14,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3025,"Beaver, East",permits_2025_total,16,15,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3036,"Cache, South",permits_2025_res,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3036,"Cache, South",permits_2025_total,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3038,Manti,permits_2025_res,65,64,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3038,Manti,permits_2025_nr,7,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3038,Manti,permits_2025_total,72,70,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3039,Manti,permits_2025_res,108,106,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3039,Manti,permits_2025_nr,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3039,Manti,permits_2025_total,120,117,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3043,"Fillmore, Pahvant",permits_2025_res,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3043,"Fillmore, Pahvant",permits_2025_total,15,14,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3045,La Sal Mtns,permits_2025_res,14,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3045,La Sal Mtns,permits_2025_total,16,15,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3046,La Sal Mtns,permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3046,La Sal Mtns,permits_2025_total,27,26,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3050,Mt Dutton,permits_2025_res,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3050,Mt Dutton,permits_2025_total,14,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3056,Panguitch Lake,permits_2025_res,6,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3056,Panguitch Lake,permits_2025_total,7,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3063,Fishlake/Thousand Lakes,permits_2025_res,33,32,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3063,Fishlake/Thousand Lakes,permits_2025_nr,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3063,Fishlake/Thousand Lakes,permits_2025_total,37,35,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3064,Fishlake/Thousand Lakes,permits_2025_res,96,93,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3064,Fishlake/Thousand Lakes,permits_2025_nr,11,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3064,Fishlake/Thousand Lakes,permits_2025_total,107,102,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3065,Fishlake/Thousand Lakes,permits_2025_res,56,54,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3065,Fishlake/Thousand Lakes,permits_2025_total,62,60,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3066,San Juan Bull Elk,permits_2025_res,11,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3066,San Juan Bull Elk,permits_2025_total,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3068,Diamond Mtn,permits_2025_res,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3068,Diamond Mtn,permits_2025_total,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3069,Diamond Mtn,permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3069,Diamond Mtn,permits_2025_total,30,29,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3072,Wasatch Mtns,permits_2025_res,67,65,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3072,Wasatch Mtns,permits_2025_nr,7,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3072,Wasatch Mtns,permits_2025_total,74,71,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3073,Wasatch Mtns,permits_2025_res,112,110,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3073,Wasatch Mtns,permits_2025_nr,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3073,Wasatch Mtns,permits_2025_total,124,121,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3084,Manti,permits_2025_res,94,92,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3084,Manti,permits_2025_nr,11,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3084,Manti,permits_2025_total,105,102,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3096,Fishlake/Thousand Lakes,permits_2025_res,49,48,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3096,Fishlake/Thousand Lakes,permits_2025_total,54,53,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3100,Wasatch Mtns,permits_2025_res,98,96,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3100,Wasatch Mtns,permits_2025_nr,11,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3100,Wasatch Mtns,permits_2025_total,109,105,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3124,Wasatch Mtns,permits_2025_res,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3124,Wasatch Mtns,permits_2025_total,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3126,Manti,permits_2025_res,186,183,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3126,Manti,permits_2025_nr,21,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3126,Manti,permits_2025_total,207,202,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3127,Wasatch Mtns,permits_2025_res,193,190,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3127,Wasatch Mtns,permits_2025_nr,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3127,Wasatch Mtns,permits_2025_total,215,211,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3145,Boulder,permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3145,Boulder,permits_2025_total,31,30,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3146,"Southwest Desert, South",permits_2025_nr,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3146,"Southwest Desert, South",permits_2025_total,41,40,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3148,Boulder,permits_2025_res,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3148,Boulder,permits_2025_total,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3149,"Southwest Desert, South",permits_2025_res,15,14,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3149,"Southwest Desert, South",permits_2025_total,17,16,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3152,"Southwest Desert, South",permits_2025_res,25,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3152,"Southwest Desert, South",permits_2025_total,28,27,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3158,"Beaver, East",permits_2025_res,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3158,"Beaver, East",permits_2025_total,15,14,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3159,"Beaver, East",permits_2025_res,25,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3159,"Beaver, East",permits_2025_total,28,27,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3160,"Book Cliffs, Bitter Creek/East",permits_2025_res,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3160,"Book Cliffs, Bitter Creek/East",permits_2025_total,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3163,"Book Cliffs, Bitter Creek/East",permits_2025_res,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3163,"Book Cliffs, Bitter Creek/East",permits_2025_total,15,14,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3164,"Book Cliffs, Bitter Creek/East",permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3164,"Book Cliffs, Bitter Creek/East",permits_2025_total,26,25,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3168,"Cache, Meadowville",permits_2025_res,4,,PRIOR_ONLY,
EB3168,"Cache, Meadowville",permits_2025_nr,1,,PRIOR_ONLY,
EB3168,"Cache, Meadowville",permits_2025_total,5,,PRIOR_ONLY,
EB3173,Nebo/San Pitch Mtns,permits_2025_res,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3173,Nebo/San Pitch Mtns,permits_2025_total,24,23,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3175,Nebo/San Pitch Mtns,permits_2025_res,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3175,Nebo/San Pitch Mtns,permits_2025_total,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3177,Nebo/San Pitch Mtns,permits_2025_res,25,24,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3177,Nebo/San Pitch Mtns,permits_2025_total,28,27,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3182,La Sal Mtns,permits_2025_res,9,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3182,La Sal Mtns,permits_2025_total,10,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3183,La Sal Mtns,permits_2025_res,42,41,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3183,La Sal Mtns,permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3183,La Sal Mtns,permits_2025_total,47,45,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3187,Mt Dutton,permits_2025_res,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3187,Mt Dutton,permits_2025_total,24,23,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3189,Panguitch Lake,permits_2025_res,19,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3189,Panguitch Lake,permits_2025_total,21,20,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3191,Boulder,permits_2025_res,33,32,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3191,Boulder,permits_2025_nr,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3191,Boulder,permits_2025_total,37,35,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3192,Fishlake/Thousand Lakes,permits_2025_res,13,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3192,Fishlake/Thousand Lakes,permits_2025_total,15,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3194,San Juan Bull Elk,permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3194,San Juan Bull Elk,permits_2025_total,34,33,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3198,"Southwest Desert, South",permits_2025_res,43,42,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3198,"Southwest Desert, South",permits_2025_nr,5,4,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3198,"Southwest Desert, South",permits_2025_total,48,46,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3199,Wasatch Mtns,permits_2025_res,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
EB3199,Wasatch Mtns,permits_2025_total,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
GO6800,Beaver,permits_2025_nr,2,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
GO6800,Beaver,permits_2025_total,9,8,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
GO6821,Nebo,permits_2025_res,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
GO6821,Nebo,permits_2025_total,12,11,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
MA1009,Causey Spring CWMU,permits_2025_res,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MA1009,Causey Spring CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MA1009,Causey Spring CWMU,permits_2025_total,,1,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MA1010,Deseret CWMU,permits_2025_res,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MA1010,Deseret CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MA1010,Deseret CWMU,permits_2025_total,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
MB6011,Wasatch Mtns/Central Mtns,permits_2025_res,19,18,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
MB6011,Wasatch Mtns/Central Mtns,permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
MB6011,Wasatch Mtns/Central Mtns,permits_2025_total,22,20,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5003,"Box Elder, Promontory",permits_2025_res,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5003,"Box Elder, Promontory",permits_2025_total,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5008,"Fillmore, Oak Creek South",permits_2025_res,13,12,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5008,"Fillmore, Oak Creek South",permits_2025_total,15,14,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5011,"Nine Mile, Anthro-Myton Bench",permits_2025_res,30,29,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5011,"Nine Mile, Anthro-Myton Bench",permits_2025_total,33,32,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5015,"San Rafael, North",permits_2025_res,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5015,"San Rafael, North",permits_2025_total,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5018,Southwest Desert,permits_2025_res,31,30,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5018,Southwest Desert,permits_2025_total,35,34,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5024,Southwest Desert,permits_2025_res,31,30,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5024,Southwest Desert,permits_2025_total,35,34,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5025,Beaver,permits_2025_res,40,39,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5025,Beaver,permits_2025_total,44,43,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5026,"Book Cliffs, Bitter Creek",permits_2025_res,50,49,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5026,"Book Cliffs, Bitter Creek",permits_2025_total,56,55,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5033,"Fillmore, Oak Creek South",permits_2025_res,40,38,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5033,"Fillmore, Oak Creek South",permits_2025_total,45,43,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5037,"Nine Mile, Anthro-Myton Bench",permits_2025_res,89,87,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5037,"Nine Mile, Anthro-Myton Bench",permits_2025_nr,10,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5037,"Nine Mile, Anthro-Myton Bench",permits_2025_total,99,96,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5042,Pine Valley,permits_2025_res,21,20,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5042,Pine Valley,permits_2025_total,23,22,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5046,"San Rafael, North",permits_2025_res,59,56,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5046,"San Rafael, North",permits_2025_nr,7,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5046,"San Rafael, North",permits_2025_total,66,62,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5047,Diamond Mtn/Bonanza,permits_2025_res,50,48,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5047,Diamond Mtn/Bonanza,permits_2025_nr,6,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5047,Diamond Mtn/Bonanza,permits_2025_total,56,53,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5049,Southwest Desert,permits_2025_res,94,92,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5049,Southwest Desert,permits_2025_nr,11,10,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5049,Southwest Desert,permits_2025_total,105,102,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5050,"West Desert, Riverbed",permits_2025_res,67,66,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5050,"West Desert, Riverbed",permits_2025_total,74,73,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5056,"San Rafael, North",permits_2025_res,20,19,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5056,"San Rafael, North",permits_2025_total,22,21,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5059,"Nine Mile, Anthro-Myton Bench",permits_2025_nr,3,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5059,"Nine Mile, Anthro-Myton Bench",permits_2025_total,33,32,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5076,Parker Mtn,permits_2025_nr,8,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5076,Parker Mtn,permits_2025_total,80,79,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5077,Parker Mtn,permits_2025_res,54,39,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5077,Parker Mtn,permits_2025_nr,6,9,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5077,Parker Mtn,permits_2025_total,60,48,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5079,"Box Elder, West",permits_2025_res,9,5,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5079,"Box Elder, West",permits_2025_nr,1,2,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5079,"Box Elder, West",permits_2025_total,10,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5080,"Box Elder, Snowville",permits_2025_res,9,1,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5080,"Box Elder, Snowville",permits_2025_nr,1,6,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5080,"Box Elder, Snowville",permits_2025_total,10,7,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5331,Mt Dutton/Paunsaugunt,permits_2025_res,14,13,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PB5331,Mt Dutton/Paunsaugunt,permits_2025_total,16,15,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PD1031,Westlake CWMU,permits_2025_res,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1031,Westlake CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1031,Westlake CWMU,permits_2025_total,,9,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1047,Antelope Creek CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1047,Antelope Creek CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1047,Antelope Creek CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1048,The Rose of Snowville CWMU,permits_2025_res,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1048,The Rose of Snowville CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1048,The Rose of Snowville CWMU,permits_2025_total,,2,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1049,Zane CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1049,Zane CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1049,Zane CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1050,Cottonwood Ridge CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1050,Cottonwood Ridge CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1050,Cottonwood Ridge CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1051,Pahvant Ensign CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1051,Pahvant Ensign CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1051,Pahvant Ensign CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1052,Heist CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1052,Heist CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1052,Heist CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1053,Green River Flat CWMU,permits_2025_res,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1053,Green River Flat CWMU,permits_2025_nr,,0,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1053,Green River Flat CWMU,permits_2025_total,,6,ACTIVE_ONLY,2025_DRAW_RESULTS_TABLES
PD1054,Parker Mtn,permits_2025_res,27,26,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PD1054,Parker Mtn,permits_2025_total,30,29,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PD1055,Parker Mtn,permits_2025_res,31,25,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PD1055,Parker Mtn,permits_2025_nr,4,3,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
PD1055,Parker Mtn,permits_2025_total,35,28,DIFFERS_FROM_PRIOR_GENERATION,2025_DRAW_RESULTS_TABLES
