hunt_code,historical_hunt_code,current_hunt_code,hunt_name,species,reported_hunt_year,model_target_year,unit,unit_name,boundary_id,boundary_name,average_harvest_age,age_data_available,percent_5plus,percent_mature_or_5_plus,percent_adult_male,percent_adult_female,age_metric_type,age_source_scope,source_file,source_page,source_table_title,source_row_key,source_package_file,source_package_path,crosswalk_method,crosswalk_confidence,crosswalk_score,review_status,review_reason,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,quality_score_eligible,trophy_age_score_eligible,notes,database_code_present,database_hunt_name,database_species,database_match_notes
EA1090,,,"South Slope, Diamond Mtn",Antlerless Elk,2023,2024,,,206,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2837,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Diamond Mtn,Elk,DIRECT_DATABASE_MATCH
EA1094,,,"South Slope, Mosby Mtn",Antlerless Elk,2023,2024,,,814,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2839,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Vernal, Mosby Mtn",Elk,DIRECT_DATABASE_MATCH
EA1101,,,Southwest Desert,Antlerless Elk,2023,2024,,,625,,8.1,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2843,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Southwest Desert,Elk,DIRECT_DATABASE_MATCH
EA1110,,,"Wasatch Mtns, Salt Lake",Cougar,2023,2024,,,234,,1,true,0,0,,,average_harvest_age_and_percent_5plus,hunt_code_direct,dbd8a659__cougar_2023.pdf,13,,harvest_results_2023_cougar.csv::48,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,low_review,,REVIEW,LOW_CONFIDENCE_CROSSWALK,true,true,false,false,,true,"Wasatch Mtns, Salt Lake",Elk,DIRECT_DATABASE_MATCH
EA1110,,,"Wasatch Mtns, Salt Lake",Antlerless Elk,2023,2024,,,234,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2845,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Salt Lake",Elk,DIRECT_DATABASE_MATCH
EA1111,,,"Wasatch Mtns, Wallsburg",Antlerless Elk,2023,2024,,,238,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2846,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Wallsburg",Elk,DIRECT_DATABASE_MATCH
EA1112,,,"Wasatch Mtns, Wallsburg",Antlerless Elk,2023,2024,,,238,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2847,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Wallsburg",Elk,DIRECT_DATABASE_MATCH
EA1113,,,"Wasatch Mtns, West Heber",Antlerless Elk,2023,2024,,,240,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2848,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, West Heber",Elk,DIRECT_DATABASE_MATCH
EA1114,,,"Wasatch Mtns, West Timpanogos Any Legal Weapon 34",Antlerless Elk,2023,2024,,,480,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2849,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, West Timpanogos",Elk,DIRECT_DATABASE_MATCH
EA1187,,,"Paunsaugunt, Hatch Bench",Antlerless Elk,2023,2024,,,838,,5.5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2902,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Paunsaugunt, Hatch Bench",Elk,DIRECT_DATABASE_MATCH
EA1189,,,"Wasatch Mtns, West-Central",Antlerless Elk,2023,2024,,,448,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2903,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, West-Central",Elk,DIRECT_DATABASE_MATCH
EA1196,,,"North Slope, Summit",Antlerless Elk,2023,2024,,,138,,5.7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2907,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"North Slope, Summit",Elk,DIRECT_DATABASE_MATCH
EA1203,,,"Box Elder, Pilot Mtn",Antlerless Elk,2021,2022,,,682,,5.7,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5242,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, Pilot Mtn",Elk,DIRECT_DATABASE_MATCH
EA1204,,,"Box Elder, Pilot Mtn",Antlerless Elk,2021,2022,,,682,,5.7,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5250,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Box Elder, Pilot Mtn",Elk,DIRECT_DATABASE_MATCH
EA1208,,,"Central Mtns, Nebo",Antlerless Elk,2021,2022,,,616,,7.2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5282,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,Nebo,Elk,DIRECT_DATABASE_MATCH
EA1209,,,"Fillmore, Oak Creek LE",Antlerless Elk,2023,2024,,,85,,7.7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2917,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Fillmore, Oak Creek LE",Elk,DIRECT_DATABASE_MATCH
EA1217,,,"Wasatch Mtns, Avintaquin",Antlerless Elk,2023,2024,,,224,,5,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2918,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Wasatch Mtns, Avintaquin",Elk,DIRECT_DATABASE_MATCH
EA1220,,,"Central Mtns, Manti",Antlerless Elk,2021,2022,,,5112,,6.5,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5306,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,Manti (Expo),Elk,DIRECT_DATABASE_MATCH
EA1222,,,"Beaver, East",Antlerless Elk,2023,2024,,,685,,9.1,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::2921,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Beaver, East",Elk,DIRECT_DATABASE_MATCH
EA1223,,,"Beaver, East",Antlerless Elk,2023,2024,,,685,,9.1,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2922,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Beaver, East",Elk,DIRECT_DATABASE_MATCH
EA1224,,,"Book Cliffs, Bitter Creek/South",Antlerless Elk,2021,2022,,,449,,5.2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5330,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Book Cliffs, Bitter Creek/South",Elk,DIRECT_DATABASE_MATCH
EA1225,,,"Book Cliffs, Bitter Creek/South",Antlerless Elk,2021,2022,,,449,,5.2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,92,,harvest_results_all_years_long.csv::5338,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"Book Cliffs, Bitter Creek/South",Elk,DIRECT_DATABASE_MATCH
EA1231,,,"West Desert, Tintic Valley",Antlerless Elk,2023,2024,,,116,,7.4,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2929,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"West Desert, Tintic Valley",Elk,DIRECT_DATABASE_MATCH
EA1237,,,"La Sal, La Sal Mtns, North",Antlerless Elk,2021,2022,,,879,,6.2,true,,,,,average_harvest_age,hunt_code_direct,21_bg_report.pdf,93,,harvest_results_all_years_long.csv::5426,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,HUNT_CODE_ROW_EXTRACTED|REQUIRES_SPOT_CHECK_FOR_COMPLEX_PDF_TABLES|AGE_OVERLAY_2021:direct_or_single_value|AGE_CONFIDENCE_2021:high|AGE_SOURCE_PACKAGE_2021:average_harvest_age_2021_for_2022_species_crosswalk_package,true,"La Sal Mtns, North",Elk,DIRECT_DATABASE_MATCH
EA1239,,,"Nine Mile, Range Creek",Antlerless Elk,2022,2023,,,277,,5.2,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::1787,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Nine Mile, Range Creek",Elk,DIRECT_DATABASE_MATCH
EA1240,,,"Nine Mile, Range Creek",Antlerless Elk,2022,2023,,,277,,5.2,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,2,,harvest_quality_features_all_years_by_hunt_code.csv::1788,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"Nine Mile, Range Creek",Elk,DIRECT_DATABASE_MATCH
EA1242,,,"South Slope, Buckskin Hills-Jensen",Antlerless Elk,2023,2024,,,880,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2937,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Vernal, Buckskin Hills-Jensen",Elk,DIRECT_DATABASE_MATCH
EA1243,,,"South Slope, Buckskin Hills-Jensen",Antlerless Elk,2023,2024,,,880,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2938,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Vernal, Buckskin Hills-Jensen",Elk,DIRECT_DATABASE_MATCH
EA1244,,,"South Slope, Yellowstone",Antlerless Elk,2023,2024,,,613,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2939,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Yellowstone,Elk,DIRECT_DATABASE_MATCH
EA1245,,,"South Slope, Yellowstone",Antlerless Elk,2023,2024,,,613,,7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2940,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,Yellowstone,Elk,DIRECT_DATABASE_MATCH
EA1250,,,"North Slope, West Daggett",Antlerless Elk,2023,2024,,,142,,5.7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2941,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"North Slope, West Daggett",Elk,DIRECT_DATABASE_MATCH
EA1251,,,"Southwest Desert, Burbank/Garrison",Antlerless Elk,2023,2024,,,893,,8.1,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2942,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Southwest Desert, Burbank/Garrison",Elk,DIRECT_DATABASE_MATCH
EA1252,,,"Southwest Desert, Burbank/Garrison",Antlerless Elk,2023,2024,,,893,,8.1,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2943,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,"Southwest Desert, Burbank/Garrison",Elk,DIRECT_DATABASE_MATCH
EA1258,,,La Sal,Antlerless Elk,2023,2024,,,5113,,5.7,true,,,,,average_harvest_age,hunt_code_direct,A96251BE__2023_antlerless_hr.pdf,3,,harvest_quality_features_all_years_by_hunt_code.csv::2949,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2023:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2023:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2023:big_game_2023_for_2024_harvest_age_database_package,true,La Sal (Expo),Elk,DIRECT_DATABASE_MATCH
EA2005,,,"North Slope, West Daggett",Private-Lands Only Antlerless Elk,2022,2023,,,142,,5.4,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,5,,harvest_quality_features_all_years_by_hunt_code.csv::1806,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,"North Slope, West Daggett",Elk,DIRECT_DATABASE_MATCH
EA2006,,,"South Slope, Yellowstone",Private-Lands Only Antlerless Elk,2022,2023,,,613,,7.7,true,,,,,average_harvest_age,hunt_code_direct,FF6D4B3D__2022_antlerless_hr.pdf,5,,harvest_quality_features_all_years_by_hunt_code.csv::1807,harvest_age_features_by_hunt_code_all_years.csv,processed_data/harvest_age_features_by_hunt_code_all_years.csv,,medium,,PASS,,true,true,true,true,AGE_OVERLAY_2022:mapped_unit_level_repeated_to_hunt_codes|AGE_CONFIDENCE_2022:needs_hunt_code_crosswalk|AGE_SOURCE_PACKAGE_2022:big_game_2022_for_2023_harvest_age_database_package,true,Yellowstone,Elk,DIRECT_DATABASE_MATCH
