hunt_code,boundary_id,member_boundary_ids,source_boundary_ids,boundary_source_authority,boundary_source_file,merged_boundary_id,boundary_geometry_type,geometry_status,boundary_geojson_path,boundary_kmz_path,boundary_kml_path,dwr_boundary_link,member_boundary_count
EB3077,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3077.geojson,,,,0
EB3079,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3079.geojson,,,,0
EB3081,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3081.geojson,,,,0
EB3083,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3083.geojson,,,,0
EB3084,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3084.geojson,,,,0
EB3086,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3086.geojson,,,,0
EB3087,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3087.geojson,,,,0
EB3088,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3088.geojson,,,,0
EB3089,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3089.geojson,,,,0
EB3091,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3091.geojson,,,,0
EB3093,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3093.geojson,,,,0
EB3096,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3096.geojson,,,,0
EB3097,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3097.geojson,,,,0
EB3098,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3098.geojson,,,,0
EB3100,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3100.geojson,,,,0
EB3102,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3102.geojson,,,,0
EB3104,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3104.geojson,,,,0
EB3105,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3105.geojson,,,,0
EB3107,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3107.geojson,,,,0
EB3108,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3108.geojson,,,,0
EB3110,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3110.geojson,,,,0
EB3111,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3111.geojson,,,,0
EB3112,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3112.geojson,,,,0
EB3113,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3113.geojson,,,,0
EB3115,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3115.geojson,,,,0
EB3117,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3117.geojson,,,,0
EB3120,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3120.geojson,,,,0
EB3121,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3121.geojson,,,,0
EB3122,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3122.geojson,,,,0
EB3124,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3124.geojson,,,,0
EB3126,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3126.geojson,,,,0
EB3127,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3127.geojson,,,,0
EB3128,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3128.geojson,data/boundaries/kmz/EB3128.kmz,data/boundaries/kml/EB3128.kml,,0
EB3130,682,,682,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3130.geojson,,,,0
EB3132,36,,36,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3132.geojson,,,,0
EB3135,869,,869,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3135.geojson,,,,0
EB3136,871,,871,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3136.geojson,,,,0
EB3137,241,,241,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3137.geojson,,,,0
EB3139,36,,36,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3139.geojson,,,,0
EB3142,869,,869,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3142.geojson,,,,0
EB3143,871,,871,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3143.geojson,,,,0
EB3144,241,,241,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3144.geojson,,,,0
EB3145,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3145.geojson,,,,0
EB3146,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3146.geojson,,,,0
EB3147,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3147.geojson,,,,0
EB3148,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3148.geojson,,,,0
EB3149,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3149.geojson,,,,0
EB3150,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3150.geojson,,,,0
EB3151,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3151.geojson,,,,0
EB3152,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3152.geojson,,,,0
EB3153,867,,867,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3153.geojson,,,,0
EB3154,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3154.geojson,,,,0
EB3155,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3155.geojson,,,,0
EB3156,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3156.geojson,,,,0
EB3157,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3157.geojson,,,,0
EB3158,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3158.geojson,,,,0
EB3159,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3159.geojson,,,,0
EB3160,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3160.geojson,,,,0
EB3161,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3161.geojson,,,,0
EB3162,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3162.geojson,,,,0
EB3163,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3163.geojson,,,,0
EB3164,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3164.geojson,,,,0
EB3165,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3165.geojson,,,,0
EB3166,899,,899,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3166.geojson,,,,0
EB3167,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3167.geojson,,,,0
EB3168,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3168.geojson,,,,0
EB3169,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3169.geojson,,,,0
EB3170,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3170.geojson,,,,0
EB3171,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3171.geojson,,,,0
EB3172,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3172.geojson,,,,0
EB3173,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3173.geojson,,,,0
EB3174,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3174.geojson,,,,0
EB3175,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3175.geojson,,,,0
EB3176,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3176.geojson,,,,0
EB3177,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3177.geojson,,,,0
EB3178,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3178.geojson,,,,0
EB3179,901,,901,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3179.geojson,,,,0
EB3180,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3180.geojson,,,,0
EB3181,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3181.geojson,,,,0
EB3182,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3182.geojson,,,,0
EB3183,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3183.geojson,,,,0
EB3184,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3184.geojson,,,,0
EB3185,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3185.geojson,,,,0
EB3186,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3186.geojson,,,,0
EB3187,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3187.geojson,,,,0
EB3188,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3188.geojson,,,,0
EB3189,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3189.geojson,,,,0
EB3190,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3190.geojson,,,,0
EB3191,172,,172,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3191.geojson,,,,0
EB3192,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3192.geojson,,,,0
EB3193,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3193.geojson,,,,0
EB3194,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3194.geojson,,,,0
EB3195,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3195.geojson,,,,0
EB3196,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3196.geojson,,,,0
EB3197,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3197.geojson,,,,0
EB3198,872,,872,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3198.geojson,,,,0
EB3199,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3199.geojson,,,,0
EB3205,276,,276,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3205.geojson,,,,0
EB3208,117,,117,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3208.geojson,,,,0
EB3209,5129,682;683,682;683,Utah DWR,unit_specific_conservation_expo_bundles.csv,EB3209_BUNDLE_2026,conservation_expo_bundle,mapped,processed_data/boundaries/EB3209.geojson,,,,2
EB3210,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3210.geojson,,,,0
EB3500,526,,526,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3500.geojson,,,,0
EB3501,527,,527,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3501.geojson,,,,0
EB3502,582,,582,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3502.geojson,,,,0
EB3503,575,,575,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3503.geojson,,,,0
EB3504,874,,874,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3504.geojson,,,,0
EB3505,529,,529,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3505.geojson,,,,0
EB3506,560,,560,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3506.geojson,,,,0
EB3508,732,,732,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3508.geojson,,,,0
EB3509,505,,505,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3509.geojson,,,,0
EB3511,640,,640,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3511.geojson,,,,0
EB3514,568,,568,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3514.geojson,,,,0
EB3515,516,,516,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3515.geojson,,,,0
EB3516,567,,567,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3516.geojson,,,,0
EB3517,520,,520,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3517.geojson,,,,0
EB3519,522,,522,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3519.geojson,,,,0
EB3520,579,,579,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3520.geojson,,,,0
EB3521,525,,525,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3521.geojson,,,,0
EB3522,530,,530,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3522.geojson,,,,0
EB3523,573,,573,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3523.geojson,,,,0
EB3524,577,,577,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3524.geojson,,,,0
EB3525,555,,555,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3525.geojson,,,,0
EB3526,550,,550,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3526.geojson,,,,0
EB3527,735,,735,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3527.geojson,,,,0
EB3528,493,,493,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3528.geojson,,,,0
EB3529,549,,549,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3529.geojson,,,,0
EB3530,580,,580,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3530.geojson,,,,0
EB3531,531,,531,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3531.geojson,,,,0
EB3532,734,,734,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3532.geojson,,,,0
EB3533,589,,589,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3533.geojson,,,,0
EB3534,484,,484,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3534.geojson,,,,0
EB3536,551,,551,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3536.geojson,,,,0
EB3538,485,,485,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3538.geojson,,,,0
EB3540,535,,535,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3540.geojson,,,,0
EB3541,736,,736,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3541.geojson,,,,0
EB3543,542,,542,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3543.geojson,,,,0
EB3544,548,,548,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3544.geojson,,,,0
EB3545,517,,517,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3545.geojson,,,,0
EB3546,543,,543,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3546.geojson,,,,0
EB3547,740,,740,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3547.geojson,,,,0
EB3548,539,,539,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3548.geojson,,,,0
EB3549,540,,540,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3549.geojson,,,,0
EB3550,541,,541,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3550.geojson,,,,0
EB3551,576,,576,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3551.geojson,,,,0
EB3552,578,,578,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3552.geojson,,,,0
EB3553,552,,552,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3553.geojson,,,,0
EB3554,491,,491,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3554.geojson,,,,0
EB3555,546,,546,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3555.geojson,,,,0
EB3557,562,,562,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3557.geojson,,,,0
EB3558,547,,547,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3558.geojson,,,,0
EB3559,553,,553,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3559.geojson,,,,0
EB3562,586,,586,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3562.geojson,,,,0
EB3564,571,,571,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3564.geojson,,,,0
EB3565,492,,492,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3565.geojson,,,,0
EB3603,826,,826,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3603.geojson,,,,0
EB3604,554,,554,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3604.geojson,,,,0
EB3606,858,,858,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3606.geojson,,,,0
EB3607,805,,805,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3607.geojson,,,,0
EB3608,599,,599,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3608.geojson,,,,0
EB3610,490,,490,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3610.geojson,,,,0
EB3611,874,,874,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3611.geojson,,,,0
EB3613,556,,556,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3613.geojson,,,,0
EB3614,569,,569,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3614.geojson,,,,0
EB3619,524,,524,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3619.geojson,,,,0
EB3620,923,,923,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EB3620.geojson,,,,0
EL3000,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3000.geojson,,,,0
EL3002,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3002.geojson,,,,0
EL3003,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3003.geojson,,,,0
EL3005,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3005.geojson,,,,0
EL3006,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3006.geojson,,,,0
EL3008,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3008.geojson,,,,0
EL3009,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3009.geojson,,,,0
EL3010,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3010.geojson,,,,0
EL3011,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3011.geojson,,,,0
EL3013,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3013.geojson,,,,0
EL3015,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3015.geojson,,,,0
EL3018,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3018.geojson,,,,0
EL3019,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3019.geojson,,,,0
EL3020,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3020.geojson,,,,0
EL3022,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3022.geojson,,,,0
EL3024,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3024.geojson,,,,0
EL3025,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3025.geojson,,,,0
EL3028,12,,12,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3028.geojson,,,,0
EL3031,682,,682,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3031.geojson,,,,0
EL3032,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3032.geojson,,,,0
EL3033,33,,33,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3033.geojson,,,,0
EL3036,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3036.geojson,,,,0
EL3037,41,,41,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3037.geojson,,,,0
EL3038,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3038.geojson,,,,0
EL3039,51,,51,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3039.geojson,,,,0
EL3042,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3042.geojson,,,,0
EL3043,88,,88,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3043.geojson,,,,0
EL3044,108,,108,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3044.geojson,,,,0
EL3045,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3045.geojson,,,,0
EL3046,617,,617,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3046.geojson,,,,0
EL3047,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3047.geojson,,,,0
EL3048,629,,629,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3048.geojson,,,,0
EL3049,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3049.geojson,,,,0
EL3050,630,,630,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3050.geojson,,,,0
EL3053,140,,140,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3053.geojson,,,,0
EL3056,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3056.geojson,,,,0
EL3057,634,,634,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3057.geojson,,,,0
EL3063,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3063.geojson,,,,0
EL3064,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3064.geojson,,,,0
EL3065,175,,175,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3065.geojson,,,,0
EL3066,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3066.geojson,,,,0
EL3067,183,,183,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3067.geojson,,,,0
EL3068,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3068.geojson,,,,0
EL3069,206,,206,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3069.geojson,,,,0
EL3072,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3072.geojson,,,,0
EL3073,222,,222,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3073.geojson,,,,0
EL3077,685,,685,Utah DWR,elk_hunt_table_official.json,,single_kmz,mapped,processed_data/boundaries/EL3077.geojson,,,,0
