hunt_code,in_forecast,in_backtest,in_current_database,forecast_eligible_2026,exclusion_reason,hunt_type,species,hunt_name,permits_2026_res,permits_2026_nr,permits_2026_total
MB6200,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6201,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Beaver Hollow CWMU,1,0,1
MB6202,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Causey Spring CWMU,1,0,1
MB6206,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Deseret CWMU,1,0,1
MB6207,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6208,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,East Fork Chalk Creek CWMU,2,0,2
MB6209,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6210,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6211,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Grass Valley/Clark Canyon CWMU,4,0,4
MB6216,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6217,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6219,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Skull Crack CWMU,2,0,2
MB6220,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6222,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Strawberry Ridge CWMU,1,0,1
MB6223,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6224,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6225,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6226,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6240,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6251,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Hardscrabble CWMU,1,0,1
MB6252,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6254,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6256,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Woodruff Creek South CWMU,1,0,1
MB6257,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6258,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Jacob's Creek CWMU,1,0,1
MB6259,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6262,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Junction Valley CWMU,1,0,1
MB6263,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6264,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
MB6265,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Little Pole Canyon CWMU,1,0,1
MB6266,False,True,True,False,not_OIL_LE_PLE,CWMU,Moose,Weber Florence Creek/Stillman Creek CWMU,3,0,3
PB1000,False,True,True,False,not_OIL_LE_PLE,Statewide,Pronghorn,Pronghorn - Statewide Permit,,,
PB5000,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Beaver,11,1,12
PB5001,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, Bitter Creek",13,1,14
PB5002,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, South",8,1,9
PB5003,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Promontory",4,0,4
PB5004,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Puddle Valley",3,1,4
PB5005,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Snowville",9,1,10
PB5006,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, West",10,1,11
PB5007,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5008,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Fillmore, Oak Creek South",15,2,17
PB5009,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"La Sal, Potash/South Cisco",6,0,6
PB5011,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Anthro-Myton Bench",30,3,33
PB5012,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"North Slope, Three Corners/West Daggett",10,1,11
PB5013,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Pine Valley,7,1,8
PB5015,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, North",21,2,23
PB5016,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Diamond Mtn/Bonanza,17,2,19
PB5017,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Vernal,18,2,20
PB5018,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Southwest Desert,31,4,35
PB5019,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Riverbed",18,2,20
PB5020,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Rush Valley",8,1,9
PB5021,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Snake Valley",23,3,26
PB5022,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5024,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Southwest Desert,31,4,35
PB5025,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Beaver,43,5,48
PB5026,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, Bitter Creek",50,6,56
PB5027,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Book Cliffs, South",34,4,38
PB5028,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Promontory",14,2,16
PB5029,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Puddle Valley",14,2,16
PB5030,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Snowville",28,3,31
PB5031,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, West",30,3,33
PB5032,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5033,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Fillmore, Oak Creek South",46,5,51
PB5034,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Kaiparowits,2,0,2
PB5035,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"La Sal, Potash/South Cisco",22,2,24
PB5037,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Anthro-Myton Bench",89,10,99
PB5038,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Range Creek",13,1,14
PB5039,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"North Slope, Summit",15,2,17
PB5040,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"North Slope, Three Corners/West Daggett",29,3,32
PB5041,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Panguitch Lake/Zion, North",21,2,23
PB5042,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Pine Valley,21,2,23
PB5044,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Juan, Hatch Point",3,0,3
PB5045,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, Desert",7,1,8
PB5046,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, North",62,7,69
PB5047,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Diamond Mtn/Bonanza,50,6,56
PB5048,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Vernal,54,6,60
PB5049,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Southwest Desert,94,11,105
PB5050,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Riverbed",73,8,81
PB5051,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Rush Valley",32,4,36
PB5052,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"West Desert, Snake Valley",95,11,106
PB5053,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Range Creek",4,0,4
PB5054,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Panguitch Lake/Zion, North",7,1,8
PB5055,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, Desert",2,0,2
PB5056,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"San Rafael, North",21,2,23
PB5058,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5059,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Nine Mile, Anthro-Myton Bench",30,3,33
PB5060,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Diamond Mtn/Bonanza,17,2,19
PB5061,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Panguitch Lake/Zion, North",7,1,8
PB5062,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Pine Valley,7,1,8
PB5063,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5064,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5065,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Fillmore, Oak Creek South",15,2,17
PB5066,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"North Slope, Three Corners/West Daggett",10,1,11
PB5067,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5072,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Vernal,18,2,20
PB5073,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Cache, Rich",6,0,6
PB5074,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Cache, Rich",2,0,2
PB5075,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Cache, Rich",2,0,2
PB5076,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Parker Mtn,135,15,150
PB5077,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Parker Mtn,45,5,50
PB5078,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Parker Mtn,45,5,50
PB5079,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, West",10,1,11
PB5080,True,True,True,True,included_forecast,Limited Entry,Pronghorn,"Box Elder, Snowville",9,1,10
PB5300,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Antelope Creek CWMU,4,0,4
PB5302,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Deseret CWMU,29,0,29
PB5303,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5305,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Park Valley CWMU,1,0,1
PB5306,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Rabbit Creek CWMU,1,0,1
PB5307,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5309,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Skull Valley South CWMU,2,0,2
PB5311,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,The Rose of Snowville CWMU,3,0,3
PB5312,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,TL Bar Ranch CWMU,1,0,1
PB5313,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5314,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Westlake CWMU,2,0,2
PB5315,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Zane CWMU,2,0,2
PB5325,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Allen Ranch CWMU,2,0,2
PB5326,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Cedar Springs CWMU,1,0,1
PB5327,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Cottonwood Ridge CWMU,4,0,4
PB5328,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Pahvant Ensign CWMU,3,0,3
PB5329,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Snowville Flat CWMU,2,0,2
PB5330,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,George Creek CWMU,1,0,1
PB5331,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Mt Dutton/Paunsaugunt,13,2,15
PB5332,True,True,True,True,included_forecast,Limited Entry,Pronghorn,Mt Dutton/Paunsaugunt,4,1,5
PB5337,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Heist CWMU,2,0,2
PB5338,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Castle Valley Outdoors CWMU,1,0,1
PB5339,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Iron Spring CWMU,1,0,1
PB5341,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5342,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Salt Wells CWMU,1,0,1
PB5343,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PB5345,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Green River Flat CWMU,2,0,2
PB5346,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Junction Valley CWMU,1,0,1
PD1000,True,True,True,False,included_forecast,General Season,Pronghorn,"Box Elder, Snowville",72,8,80
PD1002,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1003,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1005,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1007,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1008,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1012,True,True,True,False,included_forecast,General Season,Pronghorn,"Box Elder, Promontory",22,3,25
PD1013,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1014,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1016,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1017,True,True,True,False,included_forecast,General Season,Pronghorn,"Box Elder, West",49,6,55
PD1018,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1022,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1023,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1024,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1025,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1026,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1027,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1030,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1031,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Westlake CWMU,9,0,9
PD1032,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1033,True,True,True,False,included_forecast,General Season,Pronghorn,"San Rafael, Poison Springs Bench",13,2,15
PD1034,True,True,True,False,included_forecast,General Season,Pronghorn,"Fillmore, Oak Creek South",27,3,30
PD1035,True,True,True,False,included_forecast,General Season,Pronghorn,"Fillmore, Oak Creek South",27,3,30
PD1036,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1037,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1038,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1039,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1041,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1042,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,
PD1043,True,True,True,False,included_forecast,General Season,Pronghorn,"Nine Mile, Anthro-Pleasant Valley",9,1,10
PD1044,True,True,True,False,included_forecast,General Season,Pronghorn,Vernal-Ouray Valley,9,1,10
PD1047,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Antelope Creek CWMU,6,0,6
PD1048,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,The Rose of Snowville CWMU,2,0,2
PD1049,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Zane CWMU,6,0,6
PD1050,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Cottonwood Ridge CWMU,6,0,6
PD1051,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Pahvant Ensign CWMU,6,0,6
PD1052,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Heist CWMU,6,0,6
PD1053,False,True,True,False,not_OIL_LE_PLE,CWMU,Pronghorn,Green River Flat CWMU,6,0,6
PD1054,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,Parker Mtn,27,3,30
PD1055,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,Parker Mtn,31,4,35
PD1056,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,Parker Mtn,36,4,40
PD1057,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,"Parker Mtn, Highlands",31,4,35
PD1058,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,"Parker Mtn, Highlands",36,4,40
PD1059,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,"Parker Mtn, Plains",27,3,30
PD1060,False,True,True,False,not_OIL_LE_PLE,General Season,Pronghorn,"Parker Mtn, Plains",36,4,40
RE1000,False,True,True,False,not_OIL_LE_PLE,General Season,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",4,1,5
RS0001,False,True,True,False,not_OIL_LE_PLE,Statewide,Rocky Mountain Bighorn Sheep,Rocky Mountain Bighorn Sheep - Statewide Permit,,,
RS1000,False,True,True,False,missing_forecast_quota,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,Antelope Island Conservation,,,
RS1001,False,True,True,False,not_OIL_LE_PLE,Conservation,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",,,
RS1003,False,True,True,False,not_OIL_LE_PLE,Conservation,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",,,
RS1006,False,True,True,False,not_OIL_LE_PLE,Conservation,Rocky Mountain Bighorn Sheep,"Nine Mile, Gray Canyon",,,
RS6700,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,Antelope Island,2,0,2
RS6701,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",5,1,6
RS6703,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",4,0,4
RS6704,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",3,1,4
RS6708,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"North Slope, Three Corners",2,0,2
RS6709,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"North Slope, Summit/West Daggett",3,0,3
RS6712,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Nine Mile, Gray Canyon",4,2,6
RS6713,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Nine Mile, Jack Creek",4,0,4
RS6720,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Fillmore, Oak Creek",4,0,4
RS6721,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Oquirrh-Stansbury, West",3,0,3
RS6722,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",2,0,2
RS6724,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Wasatch Mtns, West",3,0,3
RS6725,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,Nebo,2,0,2
RS6726,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Fillmore, Oak Creek",3,1,4
RS6727,True,True,True,True,included_forecast,Once-in-a-lifetime,Rocky Mountain Bighorn Sheep,"Fillmore, Oak Creek",2,0,2
TK0001,False,True,True,False,not_OIL_LE_PLE,Statewide,Turkey,Turkey - Statewide Permit,,,
TK1000,False,True,True,False,not_OIL_LE_PLE,Spring General Season,Turkey,Statewide,,,
TK1001,False,True,True,False,not_OIL_LE_PLE,Fall Management,Turkey,Northern Region - Private land only,,,2060
TK1003,False,True,True,True,other_missing_model_input,Limited Entry,Turkey,Central Area,,,600
TK1004,False,True,True,True,other_missing_model_input,Limited Entry,Turkey,Northeastern Area,,,347
TK1005,False,True,True,True,other_missing_model_input,Limited Entry,Turkey,Northern Area,,,500
TK1006,False,True,True,True,other_missing_model_input,Limited Entry,Turkey,Southeastern Area,,,250
TK1007,False,True,True,True,other_missing_model_input,Limited Entry,Turkey,Southern Area,,,542
TK1012,False,True,True,False,not_OIL_LE_PLE,Conservation,Turkey,Central Area,,,
TK1013,False,True,True,False,not_OIL_LE_PLE,Conservation,Turkey,Northeastern Area,,,
TK1014,False,True,True,False,not_OIL_LE_PLE,Conservation,Turkey,Northern Area,,,
TK1015,False,True,True,False,not_OIL_LE_PLE,Conservation,Turkey,Southeastern Area,,,
TK1016,False,True,True,False,not_OIL_LE_PLE,Conservation,Turkey,Southern Area,,,
TK1018,False,True,True,False,not_OIL_LE_PLE,CWMU,Turkey,Pahvant Ensign CWMU,,,6
TK1019,False,True,True,False,not_OIL_LE_PLE,Fall Management,Turkey,Southeastern Region - Select areas only,,,66
TK1020,False,True,True,False,not_OIL_LE_PLE,Fall Management,Turkey,Central Region - Private land only,,,800
TK1021,False,True,True,False,not_OIL_LE_PLE,CWMU,Turkey,East Zion CWMU,,,4
TK1022,False,True,True,False,not_OIL_LE_PLE,Fall Management,Turkey,Southern Region - Select areas only,,,155
