hunt_code,hunt_name,species,boundary_id,row_origin,database_numeric_protected,target_database_status,target_2025_total,database_2025_total,target_2026_total,database_2026_total,database_allotment_2026_total,resolved_2026_res,resolved_2026_nr,resolved_2026_total,resolved_2026_source,overlay_action,review_priority,review_reason
EB3161,"Book Cliffs, Bitter Creek/East",Elk,899,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,4,1,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3168,"Cache, Meadowville",Elk,33,TARGET_AND_DATABASE,YES,MATCH,5,,5,5,5,4,1,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3170,"Cache, South",Elk,41,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,4,1,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3172,Manti,Elk,51,TARGET_AND_DATABASE,YES,MATCH,10,10,10,10,10,9,1,10,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3173,Nebo/San Pitch Mtns,Elk,901,TARGET_AND_DATABASE,YES,MATCH,24,23,32,32,32,29,3,32,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3174,Nebo/San Pitch Mtns,Elk,901,TARGET_AND_DATABASE,YES,MATCH,10,10,15,15,15,13,2,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3180,"Fillmore, Pahvant",Elk,88,TARGET_AND_DATABASE,YES,MATCH,15,15,20,20,20,18,2,20,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3182,La Sal Mtns,Elk,617,TARGET_AND_DATABASE,YES,MATCH,10,8,10,10,10,9,1,10,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3184,Monroe,Elk,629,TARGET_AND_DATABASE,YES,MATCH,8,8,8,8,8,7,1,8,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3186,Mt Dutton,Elk,630,TARGET_AND_DATABASE,YES,MATCH,10,10,15,15,15,13,2,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3188,Panguitch Lake,Elk,634,TARGET_AND_DATABASE,YES,MATCH,10,10,15,15,15,13,2,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3190,Boulder,Elk,172,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,4,1,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3192,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,MATCH,15,12,15,15,15,13,2,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3193,San Juan Bull Elk,Elk,183,TARGET_AND_DATABASE,YES,MATCH,10,10,10,10,10,9,1,10,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3195,Diamond Mtn,Elk,206,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,4,1,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3197,"Southwest Desert, South",Elk,872,TARGET_AND_DATABASE,YES,MATCH,10,10,20,20,20,18,2,20,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3199,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,MATCH,10,9,10,10,10,9,1,10,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3205,East Canyon,Elk,276,TARGET_AND_DATABASE,YES,MATCH,10,10,8,8,8,7,1,8,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3102,"Beaver, East",Elk,685,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3104,"Book Cliffs, Little Creek Roadless",Elk,12,TARGET_AND_DATABASE,YES,MATCH,1,1,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3105,"Cache, Meadowville",Elk,33,TARGET_AND_DATABASE,YES,MATCH,1,1,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3107,"Cache, South",Elk,41,TARGET_AND_DATABASE,YES,MATCH,1,1,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3108,Manti,Elk,51,TARGET_AND_DATABASE,YES,MATCH,21,21,20,20,20,18,2,20,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3110,"Fillmore, Pahvant",Elk,88,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3111,La Sal Mtns,Elk,617,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,5,0,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3112,Monroe,Elk,629,TARGET_AND_DATABASE,YES,MATCH,2,2,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3113,Mt Dutton,Elk,630,TARGET_AND_DATABASE,YES,MATCH,2,2,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3115,"North Slope, Three Corners",Elk,140,TARGET_AND_DATABASE,YES,MATCH,1,1,1,1,1,1,0,1,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3117,Panguitch Lake,Elk,634,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3120,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,MATCH,11,11,11,11,11,10,1,11,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3121,San Juan Bull Elk,Elk,183,TARGET_AND_DATABASE,YES,MATCH,3,3,4,4,4,4,0,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3122,Diamond Mtn,Elk,206,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3124,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,MATCH,22,21,17,17,17,15,2,17,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3156,Boulder,Elk,172,TARGET_AND_DATABASE,YES,MATCH,4,4,4,4,4,4,0,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3157,"Southwest Desert, South",Elk,872,TARGET_AND_DATABASE,YES,MATCH,5,5,5,5,5,5,0,5,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3165,"Book Cliffs, Bitter Creek/East",Elk,899,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,3,0,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3178,Nebo/San Pitch Mtns,Elk,901,TARGET_AND_DATABASE,YES,MATCH,3,3,4,4,4,4,0,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3077,"Beaver, East",Elk,685,TARGET_AND_DATABASE,YES,MATCH,14,14,15,15,15,13,2,15,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3079,"Book Cliffs, Little Creek Roadless",Elk,12,TARGET_AND_DATABASE,YES,MATCH,2,2,2,2,2,2,0,2,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3081,"Cache, Meadowville",Elk,33,TARGET_AND_DATABASE,YES,MATCH,7,7,6,6,6,5,1,6,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3083,"Cache, South",Elk,41,TARGET_AND_DATABASE,YES,MATCH,6,6,6,6,6,5,1,6,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3084,Manti,Elk,51,TARGET_AND_DATABASE,YES,MATCH,105,102,99,99,99,89,10,99,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3086,"Fillmore, Pahvant",Elk,88,TARGET_AND_DATABASE,YES,MATCH,13,13,13,13,13,12,1,13,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3087,La Sal Mtns,Elk,617,TARGET_AND_DATABASE,YES,MATCH,24,24,24,24,24,22,2,24,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3088,Monroe,Elk,629,TARGET_AND_DATABASE,YES,MATCH,12,12,14,14,14,13,1,14,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3089,Mt Dutton,Elk,630,TARGET_AND_DATABASE,YES,MATCH,12,12,13,13,13,12,1,13,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3091,"North Slope, Three Corners",Elk,140,TARGET_AND_DATABASE,YES,MATCH,4,4,4,4,4,4,0,4,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3093,Panguitch Lake,Elk,634,TARGET_AND_DATABASE,YES,MATCH,11,11,11,11,11,10,1,11,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3096,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,MATCH,54,53,56,56,56,50,6,56,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3097,San Juan Bull Elk,Elk,183,TARGET_AND_DATABASE,YES,MATCH,17,17,19,19,19,17,2,19,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3098,Diamond Mtn,Elk,206,TARGET_AND_DATABASE,YES,MATCH,15,15,17,17,17,15,2,17,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3100,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,MATCH,109,105,87,87,87,78,9,87,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3153,"Box Elder, Grouse Creek",Elk,867,TARGET_AND_DATABASE,YES,MATCH,3,3,3,3,3,2,1,3,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3154,Boulder,Elk,172,TARGET_AND_DATABASE,YES,MATCH,19,19,21,21,21,19,2,21,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3155,"Southwest Desert, South",Elk,872,TARGET_AND_DATABASE,YES,MATCH,24,24,26,26,26,23,3,26,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3166,"Book Cliffs, Bitter Creek/East",Elk,899,TARGET_AND_DATABASE,YES,MATCH,13,13,14,14,14,13,1,14,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EB3179,Nebo/San Pitch Mtns,Elk,901,TARGET_AND_DATABASE,YES,MATCH,14,14,19,19,19,17,2,19,DATABASE.permits_2026,NO_ACTION_DATABASE_MATCH,NONE,Target 2026 permits agree with populated DATABASE.csv permits.
EL3024,Beaver East,Elk,685,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3025,Beaver East,Elk,685,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3028,Book Cliffs Little Creek Roadless,Elk,12,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3031,Box Elder Pilot Mtn,Elk,682,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,3,,,,3,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3032,Cache Meadowville,Elk,33,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3033,Cache Meadowville,Elk,33,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3036,Cache South,Elk,41,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3037,Cache South,Elk,41,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3038,Manti,Elk,51,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3039,Manti,Elk,51,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3042,Fillmore Pahvant,Elk,88,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3043,Fillmore Pahvant,Elk,88,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3044,La Sal Dolores Triangle,Elk,108,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,31,,,,31,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3045,La Sal La Sal Mtns,Elk,617,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3046,La Sal La Sal Mtns,Elk,617,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3047,Monroe,Elk,629,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3048,Monroe,Elk,629,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3049,Mt Dutton,Elk,630,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3050,Mt Dutton,Elk,630,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3053,North Slope Three Corners,Elk,140,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3056,Panguitch Lake,Elk,634,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3057,Panguitch Lake,Elk,634,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3063,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3064,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3065,Fishlake/Thousand Lakes,Elk,175,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3066,San Juan Bull Elk,Elk,183,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3067,San Juan Bull Elk,Elk,183,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3068,Diamond Mtn,Elk,206,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3069,Diamond Mtn,Elk,206,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3072,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3073,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3126,Manti,Elk,51,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3127,Wasatch Mtns,Elk,222,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3147,Box Elder Grouse Creek,Elk,867,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3148,Boulder,Elk,172,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3149,Southwest Desert South,Elk,872,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,21,,,,21,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
EL3150,Box Elder Grouse Creek,Elk,867,TARGET_AND_DATABASE,YES,RIGHT_ONLY,,,,16,,,,16,DATABASE.permits_2026,USE_DATABASE_2026_PERMITS_IN_DERIVED_OUTPUTS,HIGH,DATABASE.csv has populated 2026 permit cells. Preserve DATABASE values in derived outputs; target disagreement is review evidence only.
