record_id,record_type,library_title,library_species,library_category,library_area,library_condition,library_source_pdf,document_file_status,database_match_status,database_hunt_code,database_hunt_name,database_species,database_hunt_type,database_season,database_permits_2026_res,database_permits_2026_nr,database_permits_2026_total,database_permits_2026_source,database_permit_allotment_2026_status,reconciliation_issue
permit_2022_2024_conservation_0212,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,Southwest Desert,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,LP5049,Southwest Desert - Private Land Only,Pronghorn,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0213,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,Southwest Desert,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,LP5049,Southwest Desert - Private Land Only,Pronghorn,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0214,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - West Desert, Rush Valley",Buck Pronghorn,Conservation Permits,"West Desert, Rush Valley",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,LP5051,"West Desert, Rush Valley - Private Land Only",Pronghorn,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,Best fuzzy match score 0.86; tied/weak candidates require review.
permit_2022_2024_conservation_0215,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Buck Pronghorn - West Desert, Snake Valley",Buck Pronghorn,Conservation Permits,"West Desert, Snake Valley",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,PB5052,"West Desert, Snake Valley",Pronghorn,Limited Entry,Sept 12 2026 - Sept 20 2026,95,11,106,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0216,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Beaver, East",Bull Elk,Conservation Permits,"Beaver, East",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3102,"Beaver, East",Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.33; tied/weak candidates require review.
permit_2022_2024_conservation_0217,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,Conservation Permits,"Book Cliffs, Bitter Creek/South",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1224,"Book Cliffs, Bitter Creek/South",Elk,General Season,Oct 03 2026 - Oct 15 2026,117,13,130,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.46; tied/weak candidates require review.
permit_2022_2024_conservation_0218,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Box Elder, Grouse Creek",Bull Elk,Conservation Permits,"Box Elder, Grouse Creek",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,EB3128,"Box Elder, Grouse Creek",Elk,Conservation,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",,,1,Utah DWR Conservation Permit Working List,TOTAL_ONLY,
permit_2022_2024_conservation_0219,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Cache, South",Bull Elk,Conservation Permits,"Cache, South",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,EB3107,"Cache, South",Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0220,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Manti",Bull Elk,Conservation Permits,"Central Mtns, Manti",Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3108,Manti,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.33; tied/weak candidates require review.
permit_2022_2024_conservation_0221,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Nebo",Bull Elk,Conservation Permits,"Central Mtns, Nebo",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1189,"Wasatch Mtns, West-Central",Elk,General Season,Oct 31 2026 - Nov 08 2026,382,43,425,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.27; tied/weak candidates require review.
permit_2022_2024_conservation_0222,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Central Mtns, Nebo",Bull Elk,Conservation Permits,"Central Mtns, Nebo",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1189,"Wasatch Mtns, West-Central",Elk,General Season,Oct 31 2026 - Nov 08 2026,382,43,425,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.27; tied/weak candidates require review.
permit_2022_2024_conservation_0223,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - La Sal, La Sal Mtns",Bull Elk,Conservation Permits,"La Sal, La Sal Mtns",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3111,La Sal Mtns,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.43; tied/weak candidates require review.
permit_2022_2024_conservation_0224,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - La Sal, La Sal Mtns",Bull Elk,Conservation Permits,"La Sal, La Sal Mtns",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,EB3111,La Sal Mtns,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0225,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Mt Dutton,Bull Elk,Conservation Permits,Mt Dutton,Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,EB3113,Mt Dutton,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0226,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Panguitch Lake,Bull Elk,Conservation Permits,Panguitch Lake,Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA1283,Panguitch Lake,Elk,General Season,Aug 15 2026 - Aug 30 2026,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0227,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Paunsaugunt,Bull Elk,Conservation Permits,Paunsaugunt,Discontinued,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2015,Paunsaugunt,Elk,Private Lands Only,Aug 01 2026 - Jan 31 2027,,,75,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_TOTAL_ONLY,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0228,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Boulder",Bull Elk,Conservation Permits,"Plateau, Boulder",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3145,Boulder,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0229,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,Conservation Permits,"Plateau, Fishlake/Thousand Lakes",Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3120,Fishlake/Thousand Lakes,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.43; tied/weak candidates require review.
permit_2022_2024_conservation_0230,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Plateau, Fishlake/Thousand Lakes",Bull Elk,Conservation Permits,"Plateau, Fishlake/Thousand Lakes",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3018,Fishlake/Thousand Lakes,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0231,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - San Juan Bull Elk,Bull Elk,Conservation Permits,San Juan Bull Elk,Choice of ALW season,2022-24_conservation_permits.pdf,,MATCH_REVIEW,EB3121,San Juan Bull Elk,Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0232,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - San Juan Bull Elk,Bull Elk,Conservation Permits,San Juan Bull Elk,Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3019,San Juan Bull Elk,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0233,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Southwest Desert, South",Bull Elk,Conservation Permits,"Southwest Desert, South",Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3146,"Southwest Desert, South",Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,39,4,43,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0234,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Southwest Desert, South",Bull Elk,Conservation Permits,"Southwest Desert, South",Multiseason,2022-24_conservation_permits.pdf,,MATCH_HIGH,EB3157,"Southwest Desert, South",Elk,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,
permit_2022_2024_conservation_0235,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Statewide,Bull Elk,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB1000,Elk - Statewide Permit,Elk,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,15,,,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0236,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Wasatch Mtns,Choice of ALW season,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EA2038,Wasatch Mtns,Elk,General Season,Aug 15 2026 - Sept 04 2026,1080,120,1200,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0237,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Wasatch Mtns,Archery,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3022,Wasatch Mtns,Elk,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0238,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Elk - Wasatch Mtns,Bull Elk,Conservation Permits,Wasatch Mtns,Muzzleloader,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,EB3100,Wasatch Mtns,Elk,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 1.00; tied/weak candidates require review.
permit_2022_2024_conservation_0239,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Bull Moose - Cache,Bull Moose,Conservation Permits,Cache,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,MB6000,Cache,Moose,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,14,3,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.38; tied/weak candidates require review.
permit_2022_2024_conservation_0240,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Cougar - Statewide,Cougar,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,CG9999,Cougar - Statewide,Cougar,Statewide,,,,,Utah DWR Hunt Planner,NO_QUOTA_PUBLISHED,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0241,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Henry Mtns,Desert Bighorn Sheep,Conservation Permits,Henry Mtns,Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,DS6600,Henry Mtns,Desert Bighorn Sheep,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.44; tied/weak candidates require review.
permit_2022_2024_conservation_0242,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, East",Desert Bighorn Sheep,Conservation Permits,"Kaiparowits, East",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,DS1002,"Kaiparowits, East",Desert Bighorn Sheep,Conservation,"Sept 13, 2025 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0243,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Kaiparowits, Escalante",Desert Bighorn Sheep,Conservation Permits,"Kaiparowits, Escalante",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,DS1003,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Conservation,"Sept 12 - Nov 10, 2026",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Fuzzy match score 0.57; owner review required.
permit_2022_2024_conservation_0244,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - San Rafael, Dirty Devil",Desert Bighorn Sheep,Conservation Permits,"San Rafael, Dirty Devil",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,DS1004,"San Rafael, Dirty Devil",Desert Bighorn Sheep,Conservation,"Sept 13 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0245,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Desert Bighorn Sheep - Statewide,Desert Bighorn Sheep,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,DS1000,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Statewide,"Sept 1 - Dec 31, 2026",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,Best fuzzy match score 0.14; tied/weak candidates require review.
permit_2022_2024_conservation_0246,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Chalk Creek/Kamas, Uintas",Mountain Goat,Conservation Permits,"Chalk Creek/Kamas, Uintas",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,GO6804,High Uintas Kamas,Mountain Goat,Once-in-a-lifetime,Sept 05 2026 - Oct 31 2026,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.33; tied/weak candidates require review.
permit_2022_2024_conservation_0247,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Statewide,Mountain Goat,Conservation Permits,Statewide,Statewide,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,GO1000,Mountain Goat - Statewide Permit,Mountain Goat,Statewide,"Sept 1 - Dec 31, 2026",,,1,,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0248,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Mountain Goat - Wasatch Mtns, Timpanogos",Mountain Goat,Conservation Permits,"Wasatch Mtns, Timpanogos",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,GO6820,"Wasatch Mtns, Timpanogos",Mountain Goat,Once-in-a-lifetime,Sept 05 2026 - Nov 25 2026,8,2,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0249,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Book Cliffs, South",Rocky Mountain Bighorn Sheep,Conservation Permits,"Book Cliffs, South",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,RS1001,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0250,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Fillmore, Oak Creek (late)",Rocky Mountain Bighorn Sheep,Conservation Permits,"Fillmore, Oak Creek (late)",Any Weapon,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,RS6720,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Oct 03 2026 - Oct 23 2026,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Best fuzzy match score 0.45; tied/weak candidates require review.
permit_2022_2024_conservation_0251,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Conservation Permits,"Nine Mile, Gray Canyon",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_HIGH,RS1006,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Conservation,"Nov 1 - Dec 31, 2025",1,0,1,Utah DWR 2025-2027 Conservation Permit Database,FULL_SPLIT,
permit_2022_2024_conservation_0252,permit_allocation,"2022-2024 Sportsmen for Fish and Wildlife Rocky Mountain Bighorn Sheep - Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Conservation Permits,"Oquirrh-Stansbury, West",Any Weapon,2022-24_conservation_permits.pdf,,MATCH_REVIEW,RS6721,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Once-in-a-lifetime,Oct 31 2026 - Nov 30 2026,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,RAC_CURRENT_YEAR_SPLIT,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0253,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Central Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1020,Central Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0254,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Central Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1020,Central Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0255,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Central Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1020,Central Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0256,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Central Region,Wild Bearded Turkey,Conservation Permits,Central Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1020,Central Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0257,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northeastern Region,Wild Bearded Turkey,Conservation Permits,Northeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1004,Northeastern Area,Turkey,Limited Entry,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,,,Best fuzzy match score 0.17; tied/weak candidates require review.
permit_2022_2024_conservation_0258,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0259,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0260,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0261,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0262,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0263,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Northern Region,Wild Bearded Turkey,Conservation Permits,Northern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1001,Northern Region - Private land only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,,,Best fuzzy match score 0.29; tied/weak candidates require review.
permit_2022_2024_conservation_0264,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Southeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1019,Southeastern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,Best fuzzy match score 0.22; tied/weak candidates require review.
permit_2022_2024_conservation_0265,permit_allocation,2022-2024 Sportsmen for Fish and Wildlife Wild Bearded Turkey - Southeastern Region,Wild Bearded Turkey,Conservation Permits,Southeastern Region,Multiseason,2022-24_conservation_permits.pdf,,AMBIGUOUS_DATABASE_MATCH,TK1019,Southeastern Region - Select areas only,Turkey,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,,,Best fuzzy match score 0.22; tied/weak candidates require review.
