section,hunt_code,hunt_name,species,hunt_type,draw_system_type,algorithm_status,model_strategy,residency,points,public_permits_2026,max_point_permits_2026,random_permits_2026,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,data_quality_flags,source_years_used
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,9,1,0,1,0.014574,1.457,0.000000,0.014574,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,10,1,0,1,0.016031,1.603,0.000000,0.016031,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,11,1,0,1,0.017152,1.715,0.000000,0.017152,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,12,1,0,1,0.005861,58.600,0.000000,0.005861,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,13,1,0,1,0.020403,2.040,0.000000,0.020403,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,14,1,0,1,0.021861,2.186,0.000000,0.021861,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,15,1,0,1,0.022755,2.276,0.000000,0.022755,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,16,1,0,1,0.024776,2.478,0.000000,0.024776,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,17,1,0,1,0.015600,1.560,0.000000,0.015600,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,18,1,0,1,0.026917,2.692,0.000000,0.026917,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,19,1,0,1,0.008355,83.600,0.000000,0.008355,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,20,1,0,1,0.009378,93.800,0.000000,0.009378,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,21,1,0,1,0.009751,97.500,0.000000,0.009751,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,22,1,0,1,0.023424,2.342,0.000000,0.023424,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,23,1,0,1,0.011748,1.175,0.000000,0.011748,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,24,1,0,1,0.011502,1.150,0.000000,0.011502,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,25,1,0,1,0.011117,1.112,0.000000,0.011117,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,26,1,0,1,0.010757,1.076,0.000000,0.010757,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,27,1,0,1,0.011989,1.199,0.000000,0.011989,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,28,1,0,1,0.011706,1.171,0.000000,0.011706,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,29,1,0,1,0.015450,1.545,0.000000,0.015450,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,30,1,0,1,0.013548,1.355,0.000000,0.013548,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,31,1,0,1,0.012568,1.257,0.000000,0.012568,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3104,"Multi-season Limited-entry Any Bull Elk - Book Cliffs, Little Creek Roadless - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,32,1,0,1,0.015200,1.520,0.000000,0.015200,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,0,1,0,1,0.003356,33.600,0.000000,0.003356,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,1,1,0,1,0.006595,65.900,0.000000,0.006595,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,2,1,0,1,0.010069,1.007,0.000000,0.010069,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,3,1,0,1,0.013406,1.341,0.000000,0.013406,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,4,1,0,1,0.012924,1.292,0.000000,0.012924,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,5,1,0,1,0.006566,65.700,0.000000,0.006566,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,6,1,0,1,0.007737,77.400,0.000000,0.007737,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,7,1,0,1,0.007010,70.100,0.000000,0.007010,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,8,1,0,1,0.029630,2.963,0.000000,0.029630,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,9,1,0,1,0.010537,1.054,0.000000,0.010537,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,10,1,0,1,0.010636,1.064,0.000000,0.010636,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,11,1,0,1,0.037482,3.748,0.000000,0.037482,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,12,1,0,1,0.011297,1.130,0.000000,0.011297,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,13,1,0,1,0.027969,2.797,0.000000,0.027969,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,14,1,0,1,0.013537,1.354,0.000000,0.013537,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,15,1,0,1,0.015255,1.526,0.000000,0.015255,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,16,1,0,1,0.016952,1.695,0.000000,0.016952,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,17,1,0,1,0.043181,4.318,0.000000,0.043181,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,18,1,0,1,0.019086,1.909,0.000000,0.019086,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,19,1,0,1,0.019329,1.933,0.000000,0.019329,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,20,1,0,1,0.020800,2.080,0.000000,0.020800,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,21,1,0,1,0.018678,1.868,0.000000,0.018678,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,22,1,0,1,0.022054,2.205,0.000000,0.022054,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,23,1,0,1,0.022567,2.257,0.000000,0.022567,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,24,1,0,1,0.025579,2.558,0.000000,0.025579,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,25,1,0,1,0.024614,2.461,0.000000,0.024614,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,26,1,0,1,0.026121,2.612,0.000000,0.026121,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,27,1,0,1,0.028536,2.854,0.000000,0.028536,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,28,1,0,1,0.030371,3.037,0.000000,0.030371,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,29,1,0,1,0.032303,3.230,0.000000,0.032303,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,30,1,0,1,0.026420,2.642,0.000000,0.026420,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,31,1,0,1,0.028301,2.830,0.000000,0.028301,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3105,"Multi-season Limited-entry Any Bull Elk - Cache, Meadowville - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,32,1,0,1,0.031107,3.111,0.000000,0.031107,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,0,1,0,1,0.000519,5.200,0.000000,0.000519,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,1,1,0,1,0.001037,10.400,0.000000,0.001037,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,2,1,0,1,0.001556,15.600,0.000000,0.001556,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,3,1,0,1,0.002075,20.700,0.000000,0.002075,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,4,1,0,1,0.002593,25.900,0.000000,0.002593,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,5,1,0,1,0.003112,31.100,0.000000,0.003112,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,6,1,0,1,0.003631,36.300,0.000000,0.003631,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,7,1,0,1,0.004149,41.500,0.000000,0.004149,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,8,1,0,1,0.004668,46.700,0.000000,0.004668,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,9,1,0,1,0.005187,51.900,0.000000,0.005187,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,10,1,0,1,0.005705,57.100,0.000000,0.005705,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,11,1,0,1,0.006224,62.200,0.000000,0.006224,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,12,1,0,1,0.006743,67.400,0.000000,0.006743,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,13,1,0,1,0.007261,72.600,0.000000,0.007261,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,14,1,0,1,0.006101,61.000,0.000000,0.006101,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,15,1,0,1,0.008299,83.000,0.000000,0.008299,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,16,1,0,1,0.006899,69.000,0.000000,0.006899,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,17,1,0,1,0.009336,93.400,0.000000,0.009336,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,18,1,0,1,0.009855,98.500,0.000000,0.009855,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,19,1,0,1,0.010373,1.037,0.000000,0.010373,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,20,1,0,1,0.006631,66.300,0.000000,0.006631,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,21,1,0,1,0.011038,1.104,0.000000,0.011038,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,22,1,0,1,0.011930,1.193,0.000000,0.011930,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,23,1,0,1,0.012127,1.213,0.000000,0.012127,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,24,1,0,1,0.003916,39.200,0.000000,0.003916,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,25,1,0,1,0.004527,45.300,0.000000,0.004527,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,26,1,0,1,0.003967,39.700,0.000000,0.003967,,,"2021,2022,2023,2024,2025"
ONE_PERMIT_RANDOM_ONLY_BONUS_ROWS,EB3107,"Multi-season Limited-entry Any Bull Elk - Cache, South - Any Legal Weapon",,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,,Resident,27,1,0,1,0.004475,44.700,0.000000,0.004475,,,"2021,2022,2023,2024,2025"
