from_year,to_year,year_transition,hunt_code,residency,mean_absolute_error_applicants_at_level,mean_absolute_error_applicants_above,bonus_pool_cutoff_error,guaranteed_at_error,quota_split_error,brier_score_by_point_level,calibration_error_by_probability_bucket
2024,2025,2024->2025,DB1110,Resident,0.909091,5.181818,,,9,0.121212,0.121212
2024,2025,2024->2025,BR7123,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1332,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3110,Resident,1.818182,5.151515,0,0,1,0.047348,0.05303
2024,2025,2024->2025,DB1563,Resident,81.782609,39.434783,,,1162,0.0,0.0
2024,2025,2024->2025,EB3538,Resident,0.363636,1.212121,0,0,0,0.0,0.0
2024,2025,2024->2025,DB1091,Nonresident,0.818182,1.757576,-3,-3,0,0.0,0.0
2024,2025,2024->2025,DB1303,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1269,Resident,12.7,7.25,,,191,0.0,0.0
2024,2025,2024->2025,EA1273,Resident,4.1,4.8,,,22,0.0,0.0
2024,2025,2024->2025,EB3198,Nonresident,1.666667,5.878788,-1,-1,0,0.063973,0.070707
2024,2025,2024->2025,DB1058,Nonresident,1.212121,1.787879,-1,-1,0,0.060606,0.060606
2024,2025,2024->2025,EA1226,Resident,0.5,0.45,,,8,0.0,0.0
2024,2025,2024->2025,DB1534,Resident,161.608696,84.565217,,,2462,0.0,0.0
2024,2025,2024->2025,BR7321,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1586,Resident,22.391304,4.826087,,,507,0.0,0.0
2024,2025,2024->2025,DB1600,Nonresident,0.217391,0.0,,,5,0.0,0.0
2024,2025,2024->2025,EB3503,Resident,0.484848,0.848485,-1,-1,0,0.0,0.0
2024,2025,2024->2025,EA1130,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1603,Nonresident,0.391304,0.086957,,,9,0.0,0.0
2024,2025,2024->2025,GO6822,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1510,Nonresident,1.956522,4.391304,,,22,0.0,0.0
2024,2025,2024->2025,DA1003,Nonresident,0.35,0.9,,,1,0.0,0.0
2024,2025,2024->2025,PB5013,Resident,0.454545,0.272727,2,2,1,0.032197,0.037879
2024,2025,2024->2025,EA1118,Resident,1.3,2.1,,,6,0.0,0.0
2024,2025,2024->2025,DB1012,Nonresident,2.333333,2.909091,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1286,Nonresident,1.75,3.55,,,3,0.0,0.0
2024,2025,2024->2025,DB1618,Resident,2.565217,1.521739,,,57,0.0,0.0
2024,2025,2024->2025,DB1011,Nonresident,2.575758,2.939394,0,0,1,0.060606,0.060606
2024,2025,2024->2025,DB1584,Nonresident,2.043478,5.217391,,,9,0.0,0.0
2024,2025,2024->2025,EA1165,Resident,5.95,18.75,,,15,0.0,0.0
2024,2025,2024->2025,DB1333,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,PB5047,Resident,3.545455,1.878788,0,0,2,0.165928,0.172414
2024,2025,2024->2025,EA1245,Resident,3.6,2.25,,,46,0.0,0.0
2024,2025,2024->2025,EA1022,Resident,54.1,76.6,,,272,0.0,0.0
2024,2025,2024->2025,DB1298,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1595,Resident,59.173913,75.652174,,,478,0.0,0.0
2024,2025,2024->2025,DB1204,Resident,0.636364,4.151515,0,0,0,0.0,0.0
2024,2025,2024->2025,DB1328,Resident,0.090909,0.393939,-5,-5,0,0.0,0.0
2024,2025,2024->2025,MB6223,Resident,2.484848,12.393939,-1,-1,1,0.030303,0.030303
2024,2025,2024->2025,EA1243,Resident,5.1,0.85,,,85,0.0,0.0
2024,2025,2024->2025,EA1075,Resident,8.7,16.35,,,45,0.0,0.0
2024,2025,2024->2025,BR7204,Resident,5.26087,26.26087,,,18,0.173913,0.173913
2024,2025,2024->2025,EA1158,Resident,1.55,1.85,,,7,0.0,0.0
2024,2025,2024->2025,DS6624,Resident,2.878788,2.515152,-1,-1,1,0.068182,0.075758
2024,2025,2024->2025,EA1172,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,PB5033,Resident,4.363636,2.515152,0,0,5,0.060942,0.063796
2024,2025,2024->2025,EB3505,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1084,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EB3541,Resident,0.30303,0.757576,-9,-9,0,0.0,0.0
2024,2025,2024->2025,BR7011,Resident,0.869565,2.391304,,,4,0.086957,0.086957
2024,2025,2024->2025,MA1008,Nonresident,14.45,60.5,,,1,0.0,0.0
2024,2025,2024->2025,DB1609,Nonresident,0.173913,0.0,,,4,0.0,0.0
2024,2025,2024->2025,DS6610,Resident,5.333333,31.242424,-1,-1,1,0.030379,0.028788
2024,2025,2024->2025,BR7220,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EA1145,Resident,9.4,22.7,,,20,0.0,0.0
2024,2025,2024->2025,DB1086,Resident,0.575758,2.424242,2,2,1,0.060606,0.060606
2024,2025,2024->2025,DB1334,Resident,0.333333,0.545455,2,2,0,0.0,0.0
2024,2025,2024->2025,DB1034,Nonresident,1.818182,10.272727,0,0,0,0.060606,0.060606
2024,2025,2024->2025,PB5024,Resident,0.909091,0.636364,-1,-1,2,0.122054,0.126263
2024,2025,2024->2025,DB1059,Nonresident,1.0625,5.28125,,,1,0.0,0.0
2024,2025,2024->2025,EA1119,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,PB5026,Nonresident,3.484848,11.212121,-3,-3,1,0.063973,0.070707
2024,2025,2024->2025,EA1049,Resident,5.7,7.4,,,65,0.0,0.0
2024,2025,2024->2025,DB1559,Resident,129.304348,140.391304,,,1067,0.0,0.0
2024,2025,2024->2025,BI6535,Resident,8.151515,14.242424,-1,-1,1,0.031515,0.036364
2024,2025,2024->2025,DA1011,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,BR1016,Resident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,PB5062,Resident,0.393939,0.060606,0,0,1,0.030303,0.030303
2024,2025,2024->2025,RS6727,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA2034,Nonresident,0.05,0.0,,,1,0.0,0.0
2024,2025,2024->2025,BR7116,Nonresident,0.869565,3.304348,,,2,0.043478,0.043478
2024,2025,2024->2025,EB3617,Resident,0.636364,2.424242,-3,-3,0,0.0,0.0
2024,2025,2024->2025,PB5004,Nonresident,0.272727,0.272727,5,5,0,0.0,0.0
2024,2025,2024->2025,PB5017,Nonresident,0.818182,1.454545,-6,-6,0,0.060606,0.060606
2024,2025,2024->2025,EB3102,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DS6621,Resident,8.272727,16.242424,-1,-1,1,0.030303,0.030303
2024,2025,2024->2025,PB5331,Resident,2.333333,2.69697,-1,-1,15,0.060741,0.058586
2024,2025,2024->2025,EB3604,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1020,Nonresident,2.05,3.15,,,10,0.0,0.0
2024,2025,2024->2025,EB3189,Resident,5.393939,7.393939,-1,-1,3,0.186667,0.193939
2024,2025,2024->2025,BR7020,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DA1027,Resident,121.15,247.25,,,30,0.0,0.0
2024,2025,2024->2025,DB1599,Resident,34.956522,6.565217,,,788,0.0,0.0
2024,2025,2024->2025,EB3197,Resident,0.30303,0.333333,2,2,5,0.098485,0.106061
2024,2025,2024->2025,BR7318,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EA1139,Resident,1.45,1.6,,,10,0.0,0.0
2024,2025,2024->2025,DB1202,Resident,0.121212,0.181818,2,2,0,0.0,0.0
2024,2025,2024->2025,EA1264,Nonresident,0.25,0.0,,,4,0.0,0.0
2024,2025,2024->2025,BR7100,Nonresident,0.565217,1.652174,,,1,0.0,0.0
2024,2025,2024->2025,EA1206,Resident,2.85,3.3,,,9,0.0,0.0
2024,2025,2024->2025,BR7115,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,PD1000,Resident,39.15,101.9,,,72,0.0,0.0
2024,2025,2024->2025,EB3616,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1105,Nonresident,0.181818,0.30303,5,5,0,0.0,0.0
2024,2025,2024->2025,DS6620,Resident,5.121212,6.0,0,0,1,0.043771,0.050505
2024,2025,2024->2025,DB1101,Nonresident,0.060606,0.090909,-3,-3,0,0.0,0.0
2024,2025,2024->2025,BI6505,Nonresident,8.636364,57.121212,0,0,2,0.060606,0.060606
2024,2025,2024->2025,EB3565,Resident,0.363636,1.030303,10,10,0,0.0,0.0
2024,2025,2024->2025,RS6725,Resident,5.0,10.363636,0,0,1,0.037879,0.045455
2024,2025,2024->2025,DB1612,Resident,14.869565,15.434783,,,265,0.0,0.0
2024,2025,2024->2025,PB5065,Nonresident,0.575758,0.939394,3,3,1,0.030303,0.030303
2024,2025,2024->2025,EB3150,Nonresident,0.787879,3.060606,0,0,0,0.0,0.0
2024,2025,2024->2025,DB1227,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3172,Resident,0.787879,1.424242,-2,-2,3,0.153409,0.159091
2024,2025,2024->2025,DB1347,Resident,0.424242,0.30303,-2,-2,0,0.060606,0.060606
2024,2025,2024->2025,EA1012,Resident,2.1,2.15,,,4,0.0,0.0
2024,2025,2024->2025,BR7315,Resident,5.304348,28.391304,,,3,0.043478,0.043478
2024,2025,2024->2025,BI6528,Resident,1.848485,5.515152,-1,-1,1,0.068182,0.075758
2024,2025,2024->2025,EA1153,Resident,2.0,4.5,,,4,0.0,0.0
2024,2025,2024->2025,PB5332,Resident,0.363636,0.818182,1,1,4,0.003367,0.010101
2024,2025,2024->2025,DB1783,Nonresident,0.047619,0.0,,,1,0.0,0.0
2024,2025,2024->2025,DB1252,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1233,Resident,0.45,0.75,,,4,0.0,0.0
2024,2025,2024->2025,EB3184,Nonresident,0.363636,1.212121,-5,-5,0,0.0,0.0
2024,2025,2024->2025,EA1039,Nonresident,1.45,0.65,,,12,0.0,0.0
2024,2025,2024->2025,DB1519,Resident,17.695652,16.086957,,,177,0.0,0.0
2024,2025,2024->2025,BR1011,Resident,1.826087,1.347826,,,26,0.173913,0.173913
2024,2025,2024->2025,EB3603,Resident,0.545455,1.848485,0,0,0,0.0,0.0
2024,2025,2024->2025,DA1031,Nonresident,0.1,0.05,,,0,0.0,0.0
2024,2025,2024->2025,DB1576,Resident,24.826087,21.73913,,,356,0.0,0.0
2024,2025,2024->2025,EB3146,Nonresident,1.878788,1.545455,-1,-1,1,0.0,0.0
2024,2025,2024->2025,EB3169,Nonresident,0.454545,0.454545,1,1,0,0.060606,0.060606
2024,2025,2024->2025,PB5066,Nonresident,0.363636,0.848485,6,6,0,0.0,0.0
2024,2025,2024->2025,DB1215,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1120,Resident,3.6,2.3,,,20,0.0,0.0
2024,2025,2024->2025,DA1018,Nonresident,0.65,1.15,,,1,0.0,0.0
2024,2025,2024->2025,EA1272,Nonresident,0.35,0.05,,,7,0.0,0.0
2024,2025,2024->2025,MB6004,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1304,Resident,0.454545,1.484848,0,0,0,0.0,0.0
2024,2025,2024->2025,PB5031,Resident,2.757576,0.757576,0,0,8,0.095392,0.102564
2024,2025,2024->2025,EA1162,Resident,3.5,4.55,,,14,0.0,0.0
2024,2025,2024->2025,EA1276,Resident,1.7,1.25,,,34,0.0,0.0
2024,2025,2024->2025,EA1250,Nonresident,0.9,0.55,,,3,0.0,0.0
2024,2025,2024->2025,DB1032,Resident,0.636364,2.151515,2,2,1,0.121212,0.121212
2024,2025,2024->2025,PB5001,Nonresident,0.727273,2.363636,-4,-4,0,0.0,0.0
2024,2025,2024->2025,BI6500,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DA1002,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,GO6813,Resident,2.181818,7.666667,-1,-1,0,0.030303,0.030303
2024,2025,2024->2025,PD1054,Resident,5.0,7.75,,,26,0.0,0.0
2024,2025,2024->2025,MB6251,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,GO6821,Nonresident,23.151515,183.272727,25,25,1,0.0,0.0
2024,2025,2024->2025,EB3552,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3038,Resident,26.69697,62.606061,0,0,2,0.091329,0.094474
2024,2025,2024->2025,EB3139,Resident,1.545455,1.878788,-1,-1,0,0.126778,0.134199
2024,2025,2024->2025,DB1028,Resident,1.666667,4.333333,-2,-2,0,0.126061,0.133333
2024,2025,2024->2025,EA1266,Nonresident,0.15,0.25,,,2,0.0,0.0
2024,2025,2024->2025,EB3195,Resident,0.333333,0.181818,-1,-1,0,0.03367,0.040404
2024,2025,2024->2025,DB1040,Nonresident,0.575758,1.757576,-2,-2,0,0.0,0.0
2024,2025,2024->2025,EB3149,Resident,6.575758,37.878788,0,0,1,0.037879,0.045455
2024,2025,2024->2025,DB1621,Resident,15.043478,6.826087,,,339,0.0,0.0
2024,2025,2024->2025,DB1023,Nonresident,3.848485,4.151515,-1,-1,1,0.03367,0.040404
2024,2025,2024->2025,BR7215,Nonresident,0.086957,0.173913,,,1,0.0,0.0
2024,2025,2024->2025,EA1225,Nonresident,4.25,5.75,,,16,0.0,0.0
2024,2025,2024->2025,BR7225,Resident,1.956522,4.173913,,,5,0.130435,0.130435
2024,2025,2024->2025,DB1611,Resident,17.956522,14.0,,,259,0.0,0.0
2024,2025,2024->2025,EA1278,Nonresident,0.05,0.0,,,1,0.0,0.0
2024,2025,2024->2025,BR7203,Nonresident,0.043478,0.0,,,1,0.0,0.0
2024,2025,2024->2025,EA1061,Nonresident,0.15,0.2,,,2,0.0,0.0
2024,2025,2024->2025,GO6807,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3049,Nonresident,2.69697,9.151515,-1,-1,0,0.0,0.0
2024,2025,2024->2025,EA1030,Resident,13.05,19.8,,,45,0.0,0.0
2024,2025,2024->2025,DB1596,Resident,40.652174,54.913043,,,194,0.0,0.0
2024,2025,2024->2025,DB1045,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1046,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EA1135,Resident,2.1,3.9,,,20,0.0,0.0
2024,2025,2024->2025,BR7102,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,GO6820,Nonresident,33.090909,258.545455,-24,-24,2,0.030303,0.030303
2024,2025,2024->2025,EB3072,Resident,31.515152,76.666667,-1,-1,7,0.152517,0.157025
2024,2025,2024->2025,EB3048,Nonresident,1.787879,7.787879,2,2,0,0.0,0.0
2024,2025,2024->2025,DB1630,Resident,10.521739,10.695652,,,236,0.0,0.0
2024,2025,2024->2025,MB6211,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1788,Nonresident,0.285714,0.047619,,,6,0.0,0.0
2024,2025,2024->2025,EA1209,Nonresident,0.55,0.3,,,5,0.0,0.0
2024,2025,2024->2025,BR7013,Resident,2.565217,8.347826,,,7,0.130435,0.130435
2024,2025,2024->2025,EA1156,Resident,4.9,8.85,,,21,0.0,0.0
2024,2025,2024->2025,EB3011,Nonresident,2.121212,5.121212,-2,-2,0,0.03367,0.040404
2024,2025,2024->2025,BR7001,Resident,7.695652,15.826087,,,49,0.347826,0.347826
2024,2025,2024->2025,DB1589,Nonresident,2.956522,2.217391,,,48,0.0,0.0
2024,2025,2024->2025,EB3009,Resident,1.969697,1.787879,-1,-1,0,0.030921,0.034632
2024,2025,2024->2025,PB5306,Resident,0.212121,0.090909,0,0,0,0.0,0.0
2024,2025,2024->2025,EA1011,Resident,6.85,8.25,,,9,0.0,0.0
2024,2025,2024->2025,DB1619,Resident,18.217391,13.391304,,,207,0.0,0.0
2024,2025,2024->2025,PB5073,Nonresident,1.848485,8.969697,13,13,1,0.0,0.0
2024,2025,2024->2025,PB5060,Resident,0.606061,0.333333,1,1,0,0.031799,0.037037
2024,2025,2024->2025,DB1786,Resident,26.428571,59.142857,,,1,0.0,0.0
2024,2025,2024->2025,DB1325,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,MB6200,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3608,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DA1050,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1276,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1048,Nonresident,1.151515,4.0,5,5,0,0.0,0.0
2024,2025,2024->2025,DB1554,Resident,49.695652,67.869565,,,229,0.0,0.0
2024,2025,2024->2025,PB5300,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,BR7106,Resident,15.130435,74.73913,,,8,0.086957,0.086957
2024,2025,2024->2025,EA1204,Nonresident,0.75,2.3,,,1,0.0,0.0
2024,2025,2024->2025,EB3190,Nonresident,0.242424,0.151515,0,0,0,0.0,0.0
2024,2025,2024->2025,EB3047,Nonresident,4.939394,20.181818,-1,-1,0,0.0,0.0
2024,2025,2024->2025,DB1517,Nonresident,6.73913,14.608696,,,48,0.0,0.0
2024,2025,2024->2025,EB3191,Nonresident,3.363636,7.848485,0,0,1,0.043771,0.050505
2024,2025,2024->2025,DB0008,Nonresident,1.565217,0.782609,,,36,0.0,0.0
2024,2025,2024->2025,RS6720,Resident,8.818182,11.030303,-1,-1,0,0.0,0.0
2024,2025,2024->2025,EB3561,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1573,Nonresident,0.869565,0.347826,,,20,0.0,0.0
2024,2025,2024->2025,EA1060,Resident,2.3,3.0,,,17,0.0,0.0
2024,2025,2024->2025,DB1553,Resident,91.347826,94.695652,,,628,0.0,0.0
2024,2025,2024->2025,BR7224,Resident,1.26087,3.73913,,,14,0.173913,0.173913
2024,2025,2024->2025,EA1143,Resident,5.2,10.45,,,21,0.0,0.0
2024,2025,2024->2025,DB1610,Resident,3.913043,0.521739,,,87,0.0,0.0
2024,2025,2024->2025,DB1016,Nonresident,1.848485,2.272727,-1,-1,1,0.035152,0.042424
2024,2025,2024->2025,EB3089,Resident,1.787879,8.545455,-2,-2,0,0.151515,0.151515
2024,2025,2024->2025,PB5080,Nonresident,0.181818,0.666667,,,6,0.0,0.0
2024,2025,2024->2025,DB1079,Nonresident,0.727273,4.545455,-6,-6,0,0.098485,0.106061
2024,2025,2024->2025,EA1228,Nonresident,0.35,0.05,,,7,0.0,0.0
2024,2025,2024->2025,PB5041,Nonresident,2.090909,6.848485,1,1,0,0.017045,0.022727
2024,2025,2024->2025,EB3208,Resident,3.969697,10.69697,,,9,0.090909,0.090909
2024,2025,2024->2025,EB3192,Resident,0.242424,0.272727,2,2,6,0.037879,0.045455
2024,2025,2024->2025,BR7125,Resident,1.782609,8.26087,,,1,0.0,0.0
2024,2025,2024->2025,EB3025,Nonresident,3.030303,13.363636,-4,-4,0,0.060606,0.060606
2024,2025,2024->2025,DB1593,Nonresident,0.956522,0.608696,,,21,0.0,0.0
2024,2025,2024->2025,DB1054,Resident,0.757576,1.545455,-2,-2,3,0.092803,0.098485
2024,2025,2024->2025,PD1058,Nonresident,0.75,1.55,,,4,0.0,0.0
2024,2025,2024->2025,DB1309,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1239,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3042,Resident,9.181818,40.060606,1,1,3,0.08287,0.08658
2024,2025,2024->2025,DB1233,Resident,0.393939,1.363636,2,2,0,0.03367,0.040404
2024,2025,2024->2025,EB3522,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,PB5018,Nonresident,1.515152,4.060606,-1,-1,1,0.030303,0.030303
2024,2025,2024->2025,EB3194,Nonresident,3.181818,14.30303,-1,-1,1,0.0,0.0
2024,2025,2024->2025,DB1327,Resident,0.272727,0.484848,-2,-2,0,0.0,0.0
2024,2025,2024->2025,DB1322,Resident,0.484848,1.121212,0,0,0,0.0,0.0
2024,2025,2024->2025,EB3121,Resident,3.272727,17.545455,1,1,0,0.037879,0.045455
2024,2025,2024->2025,RS6726,Nonresident,18.212121,91.787879,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3154,Resident,2.818182,2.818182,0,0,1,0.070501,0.077922
2024,2025,2024->2025,BI6536,Resident,2.393939,4.848485,-2,-2,1,0.030303,0.030303
2024,2025,2024->2025,BR7014,Nonresident,1.73913,6.347826,,,3,0.043478,0.043478
2024,2025,2024->2025,DB1094,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,BR7317,Resident,2.347826,7.869565,,,9,0.173913,0.173913
2024,2025,2024->2025,BR7000,Nonresident,0.782609,2.086957,,,1,0.0,0.0
2024,2025,2024->2025,DB1024,Nonresident,6.0,27.0,-1,-1,1,0.110303,0.115152
2024,2025,2024->2025,EB3003,Resident,0.363636,0.424242,0,0,2,0.121212,0.121212
2024,2025,2024->2025,TK1006,Nonresident,0.3,0.15,,,3,0.0,0.0
2024,2025,2024->2025,DB1258,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EB3147,Nonresident,1.363636,2.272727,-4,-4,0,0.0,0.0
2024,2025,2024->2025,PB5046,Nonresident,14.30303,69.969697,-2,-2,1,0.121212,0.121212
2024,2025,2024->2025,DB1078,Resident,1.393939,0.575758,1,1,4,0.030303,0.030303
2024,2025,2024->2025,PD1052,Resident,2.25,4.95,,,6,0.0,0.0
2024,2025,2024->2025,BR7015,Resident,2.0,4.130435,,,7,0.130435,0.130435
2024,2025,2024->2025,DS6622,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1628,Nonresident,0.695652,0.304348,,,16,0.0,0.0
2024,2025,2024->2025,DB1285,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,MB6220,Resident,1.0,3.424242,-2,-2,0,0.0,0.0
2024,2025,2024->2025,PB5326,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1236,Resident,0.30303,1.333333,7,7,0,0.0,0.0
2024,2025,2024->2025,EA1285,Nonresident,1.65,4.45,,,4,0.0,0.0
2024,2025,2024->2025,DB1331,Resident,0.393939,0.939394,-3,-3,1,0.037879,0.045455
2024,2025,2024->2025,DB1286,Resident,0.515152,0.757576,1,1,0,0.060606,0.060606
2024,2025,2024->2025,EB3008,Nonresident,1.939394,7.818182,0,0,0,0.037879,0.045455
2024,2025,2024->2025,EB3136,Resident,1.424242,2.121212,0,0,4,0.068182,0.075758
2024,2025,2024->2025,PB5312,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3168,Resident,0.0,0.0,,,2,0.0,0.0
2024,2025,2024->2025,EA1160,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,DB1229,Resident,0.484848,1.878788,-6,-6,0,0.0,0.0
2024,2025,2024->2025,DB1605,Nonresident,0.478261,0.391304,,,11,0.0,0.0
2024,2025,2024->2025,EA1037,Nonresident,2.15,3.45,,,6,0.0,0.0
2024,2025,2024->2025,DB1030,Nonresident,0.090909,0.272727,-4,-4,0,0.0,0.0
2024,2025,2024->2025,PD1043,Nonresident,1.4,1.65,,,1,0.0,0.0
2024,2025,2024->2025,DB1793,Resident,4.190476,9.714286,,,1,0.0,0.0
2024,2025,2024->2025,PB5027,Nonresident,4.545455,17.333333,-1,-1,0,0.056283,0.058361
2024,2025,2024->2025,DB1039,Resident,0.757576,0.757576,-1,-1,1,0.128788,0.136364
2024,2025,2024->2025,EB3502,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1604,Nonresident,0.391304,0.130435,,,8,0.0,0.0
2024,2025,2024->2025,EB3619,Resident,1.272727,2.181818,-2,-2,0,0.090909,0.090909
2024,2025,2024->2025,PD1044,Nonresident,1.7,2.9,,,1,0.0,0.0
2024,2025,2024->2025,DB1294,Resident,0.242424,0.575758,0,0,0,0.0,0.0
2024,2025,2024->2025,EA1018,Resident,10.75,18.3,,,55,0.0,0.0
2024,2025,2024->2025,EA1015,Resident,13.7,29.15,,,64,0.0,0.0
2024,2025,2024->2025,PB5079,Resident,0.151515,0.121212,,,5,0.060606,0.060606
2024,2025,2024->2025,EA1274,Nonresident,0.05,0.0,,,1,0.0,0.0
2024,2025,2024->2025,MB6265,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EA1237,Resident,2.15,0.8,,,43,0.0,0.0
2024,2025,2024->2025,EA1157,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,EB3045,Resident,6.727273,13.030303,0,0,0,0.022263,0.025974
2024,2025,2024->2025,GO6805,Nonresident,18.151515,136.848485,27,27,1,0.0,0.0
2024,2025,2024->2025,DB1003,Resident,33.088235,257.235294,,,3,0.06683,0.074169
2024,2025,2024->2025,DB1077,Resident,1.30303,3.878788,-3,-3,1,0.189394,0.19697
2024,2025,2024->2025,DB1592,Nonresident,1.304348,0.173913,,,21,0.0,0.0
2024,2025,2024->2025,EB3548,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1798,Resident,11.52381,12.142857,,,32,0.0,0.0
2024,2025,2024->2025,DB1582,Resident,17.217391,22.304348,,,187,0.0,0.0
2024,2025,2024->2025,MB6264,Resident,0.65625,6.84375,,,1,0.0,0.0
2024,2025,2024->2025,BR1009,Nonresident,0.173913,0.347826,,,1,0.0,0.0
2024,2025,2024->2025,EB3555,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1017,Resident,14.909091,18.0,0,0,25,0.093512,0.099791
2024,2025,2024->2025,DB1065,Nonresident,0.212121,0.606061,-1,-1,1,0.030303,0.030303
2024,2025,2024->2025,PB5045,Resident,1.333333,1.333333,-1,-1,1,0.030303,0.030303
2024,2025,2024->2025,MB6202,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3020,Resident,1.363636,3.666667,1,1,0,0.092406,0.097643
2024,2025,2024->2025,DB1020,Resident,6.484848,34.909091,0,0,0,0.03367,0.040404
2024,2025,2024->2025,DB1551,Resident,71.26087,26.391304,,,1317,0.0,0.0
2024,2025,2024->2025,BI6516,Nonresident,31.181818,226.727273,28,28,1,0.0,0.0
2024,2025,2024->2025,TK1005,Nonresident,0.0,0.0,,,0,0.0,0.0
2024,2025,2024->2025,BR7303,Resident,8.086957,41.478261,,,13,0.173913,0.173913
2024,2025,2024->2025,EB3609,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,DB1324,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2024,2025,2024->2025,EB3151,Resident,2.818182,4.454545,0,0,1,0.037879,0.045455
