hunt_code,hunt_name,species,hunt_type,weapon,sex_type,boundary_id,in_2026_database_universe,has_2025_historical_permits,has_2026_current_permits,comparison_status,comparison_confidence,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permit_delta_total_exact_or_candidate,permit_delta_basis,mapped_2025_historical_codes,mapped_2025_historical_totals,mapped_2025_historical_total_sum_candidate,crosswalk_status,crosswalk_confidence,crosswalk_method,review_priority,review_reason
PB5024,Southwest Desert,Pronghorn,Limited Entry,Muzzleloader,Buck,625,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,30,4,34,2025_DRAW_RESULTS_TABLES,31,4,35,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PB5049,Southwest Desert,Pronghorn,Limited Entry,Any Legal Weapon,Buck,625,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,92,10,102,2025_DRAW_RESULTS_TABLES,94,11,105,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7000,Beaver,Black Bear,Limited Entry - Spring,Any Legal Weapon,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,9,1,10,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7100,Beaver,Black Bear,Limited Entry - Summer,Any Legal Weapon,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,9,1,10,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7200,Beaver,Black Bear,Limited Entry - Fall,Any Legal Weapon,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,9,1,10,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7318,Beaver,Black Bear,Limited Entry - Multiseason,Multiseason,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
GO6800,Beaver,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,7,1,8,2025_DRAW_RESULTS_TABLES,7,2,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
GO6801,Beaver,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,0,9,2025_DRAW_RESULTS_TABLES,9,0,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
GO6822,Beaver,Mountain Goat,Once-in-a-lifetime,Archery,Either Sex,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
LP5025,Beaver - Private Land Only,Pronghorn,Limited Entry - Private Land Only,Any Legal Weapon,Buck,628,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,PB5025,PB5025:43,43,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
PB5000,Beaver,Pronghorn,Limited Entry,Archery,Buck,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,10,1,11,2025_DRAW_RESULTS_TABLES,11,1,12,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
PB5025,Beaver,Pronghorn,Limited Entry,Any Legal Weapon,Buck,628,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,39,4,43,2025_DRAW_RESULTS_TABLES,43,5,48,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7020,Monroe,Black Bear,Limited Entry - Spring,Any Legal Weapon,Either Sex,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7125,Monroe,Black Bear,Limited Entry - Summer,Any Legal Weapon,Either Sex,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7237,Monroe,Black Bear,Limited Entry - Fall,Any Legal Weapon,Either Sex,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1032,Monroe,Deer,Limited Entry,Muzzleloader,Buck,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,5,1,6,2025_DRAW_RESULTS_TABLES,5,1,6,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1510,Monroe,Deer,General Season,Archery,Buck,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,159,22,181,2025_DRAW_RESULTS_TABLES,,,220,,39,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1540,Monroe,Deer,General Season,Any Legal Weapon (Late),Buck,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,541,57,598,2025_DRAW_RESULTS_TABLES,,,660,,62,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1570,Monroe,Deer,General Season,Muzzleloader,Buck,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,175,19,194,2025_DRAW_RESULTS_TABLES,,,220,,26,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1779,Monroe,Deer,General Season,Dedicated Hunter,Buck,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,59,2,61,2025_DRAW_RESULTS_TABLES,,,45,,-16,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA1286,Monroe,Elk,General Season,Any Legal Weapon,Antlerless,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,27,3,30,2025_DRAW_RESULTS_TABLES,36,4,40,2026_RAC_CURRENT_YEAR_ALLOTMENT,10,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3010,Monroe,Elk,Limited Entry,Archery,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,19,2,21,2025_DRAW_RESULTS_TABLES,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3047,Monroe,Elk,Limited Entry,Early Any Legal Weapon,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,8,1,9,2025_DRAW_RESULTS_TABLES,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3048,Monroe,Elk,Limited Entry,Late Any Legal Weapon,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,13,1,14,2025_DRAW_RESULTS_TABLES,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3088,Monroe,Elk,Limited Entry,Muzzleloader,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,11,1,12,2025_DRAW_RESULTS_TABLES,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3112,Monroe,Elk,Limited Entry,Multiseason,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3184,Monroe,Elk,Limited Entry,Late Archery,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,7,1,8,2025_DRAW_RESULTS_TABLES,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3185,Monroe,Elk,Limited Entry,Mid Any Legal Weapon,Bull,629,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,22,3,25,2025_DRAW_RESULTS_TABLES,24,3,27,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EL3010,Monroe,Elk,Limited Entry - Private Land Only,Archery,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-5,CROSSWALK_CANDIDATE_SUM,EB3010,EB3010:21,21,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3047,Monroe,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,21,,12,CROSSWALK_CANDIDATE_SUM,EB3047,EB3047:9,9,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3048,Monroe,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,2,CROSSWALK_CANDIDATE_SUM,EB3048,EB3048:14,14,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3088,Monroe,Elk,Limited Entry - Private Land Only,Muzzleloader,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,3,,-9,CROSSWALK_CANDIDATE_SUM,EB3088,EB3088:12,12,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3184,Monroe,Elk,Limited Entry - Private Land Only,Archery,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,14,,6,CROSSWALK_CANDIDATE_SUM,EB3184,EB3184:8,8,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3185,Monroe,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,629,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-9,CROSSWALK_CANDIDATE_SUM,EB3185,EB3185:25,25,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
LO1510,Monroe,Deer,General Season - Private Land Only,Archery,Buck,629,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1540,Monroe,Deer,General Season - Private Land Only,Any Legal Weapon (Late),Buck,629,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,,,2,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
LO1570,Monroe,Deer,General Season - Private Land Only,Muzzleloader,Buck,629,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
BR7009,Mt Dutton,Black Bear,Limited Entry - Spring,Any Legal Weapon,Either Sex,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,0,4,2025_DRAW_RESULTS_TABLES,4,0,4,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7109,Mt Dutton,Black Bear,Limited Entry - Summer,Any Legal Weapon,Either Sex,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,3,0,3,2025_DRAW_RESULTS_TABLES,3,0,3,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7210,Mt Dutton,Black Bear,Limited Entry - Fall,Any Legal Weapon,Either Sex,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,3,0,3,,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
BR7322,Mt Dutton,Black Bear,Limited Entry - Multiseason,Multiseason,Either Sex,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,1,0,1,2025_DRAW_RESULTS_TABLES,1,0,1,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1053,Mt Dutton,Deer,Limited Entry,Muzzleloader,Buck,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,4,1,5,2025_DRAW_RESULTS_TABLES,4,1,5,,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1511,Mt Dutton,Deer,General Season,Archery,Buck,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,57,7,64,2025_DRAW_RESULTS_TABLES,,,80,,16,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1541,Mt Dutton,Deer,General Season,Any Legal Weapon (Late),Buck,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,203,19,222,2025_DRAW_RESULTS_TABLES,,,240,,18,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1571,Mt Dutton,Deer,General Season,Muzzleloader,Buck,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,60,8,68,2025_DRAW_RESULTS_TABLES,,,80,,12,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1780,Mt Dutton,Deer,General Season,Dedicated Hunter,Buck,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,5,1,6,2025_DRAW_RESULTS_TABLES,,,26,,20,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EA2017,Mt Dutton,Elk,Private Lands Only,Any Legal Weapon,Antlerless,630,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,,,75,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
EB3011,Mt Dutton,Elk,Limited Entry,Archery,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,17,2,19,2025_DRAW_RESULTS_TABLES,19,2,21,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3049,Mt Dutton,Elk,Limited Entry,Early Any Legal Weapon,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,7,1,8,2025_DRAW_RESULTS_TABLES,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3050,Mt Dutton,Elk,Limited Entry,Late Any Legal Weapon,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,12,1,13,2025_DRAW_RESULTS_TABLES,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3089,Mt Dutton,Elk,Limited Entry,Muzzleloader,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,11,1,12,2025_DRAW_RESULTS_TABLES,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3113,Mt Dutton,Elk,Limited Entry,Multiseason,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3186,Mt Dutton,Elk,Limited Entry,Late Archery,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,1,10,2025_DRAW_RESULTS_TABLES,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,5,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EB3187,Mt Dutton,Elk,Limited Entry,Mid Any Legal Weapon,Bull,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,21,2,23,2025_DRAW_RESULTS_TABLES,22,3,25,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
EL3011,Mt Dutton,Elk,Limited Entry - Private Land Only,Archery,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-3,CROSSWALK_CANDIDATE_SUM,EB3011,EB3011:19,19,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3049,Mt Dutton,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,21,,13,CROSSWALK_CANDIDATE_SUM,EB3049,EB3049:8,8,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3050,Mt Dutton,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,3,CROSSWALK_CANDIDATE_SUM,EB3050,EB3050:13,13,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3089,Mt Dutton,Elk,Limited Entry - Private Land Only,Muzzleloader,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,3,,-9,CROSSWALK_CANDIDATE_SUM,EB3089,EB3089:12,12,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3186,Mt Dutton,Elk,Limited Entry - Private Land Only,Archery,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,14,,4,CROSSWALK_CANDIDATE_SUM,EB3186,EB3186:10,10,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
EL3187,Mt Dutton,Elk,Limited Entry - Private Land Only,Any Legal Weapon,Bull,630,YES,NO,YES,CURRENT_2026_CODE_WITH_MAPPED_2025_HISTORY,HIGH,,,,,,,16,,-7,CROSSWALK_CANDIDATE_SUM,EB3187,EB3187:23,23,PROMOTED_PREFIX_SWAP_CANDIDATE,HIGH,prefix_swap_same_numeric,MEDIUM,"No exact 2025 permit value on current code, but promoted crosswalk maps it to 2025 history."
GO6814,Mt Dutton,Mountain Goat,Once-in-a-lifetime,Any Legal Weapon,Either Sex,630,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,0,2,2025_DRAW_RESULTS_TABLES,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,0,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
LO1511,Mt Dutton,Deer,General Season - Private Land Only,Archery,Buck,630,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
LO1541,Mt Dutton,Deer,General Season - Private Land Only,Any Legal Weapon (Late),Buck,630,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,,,2,,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
LO1571,Mt Dutton,Deer,General Season - Private Land Only,Muzzleloader,Buck,630,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,,,NOT_CALCULATED,,,,,,,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
DB1106,Thousand Lakes,Deer,Limited Entry,Restricted Archery,Buck,632,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,9,2,11,2025_DRAW_RESULTS_TABLES,20,2,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,11,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1107,Thousand Lakes,Deer,Limited Entry,Restricted Muzzleloader,Buck,632,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,2,2,4,2025_DRAW_RESULTS_TABLES,20,2,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,18,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1108,Thousand Lakes,Deer,Limited Entry,Restricted Rifle,Buck,632,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,25,3,28,2025_DRAW_RESULTS_TABLES,27,3,30,2026_RAC_CURRENT_YEAR_ALLOTMENT,2,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1109,Thousand Lakes,Deer,Limited Entry,Restricted Multiseason,Buck,632,YES,NO,YES,CURRENT_2026_PERMIT_CODE_NO_2025_HISTORY,MEDIUM,,,,,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,,NOT_CALCULATED,,,,,,,MEDIUM,Populated 2026 permit code has no exact 2025 permit value and no promoted 2025 code mapping.
LD1108,Thousand Lakes - Private Land Only,Deer,Limited Entry - Private Land Only,Restricted Rifle,Buck,632,YES,NO,NO,CURRENT_2026_REFERENCE_ONLY_NO_2025_OR_2026_PERMITS,LOW,,,,,,,,Utah DWR Hunt Planner,,NOT_CALCULATED,DB1108,DB1108:28,28,PROMOTED_PREFIX_SWAP_CANDIDATE,MEDIUM,prefix_swap_same_numeric,LOW,Code exists in current 2026 DATABASE but has no populated 2025 or 2026 permit values.
DB1055,Fishlake,Deer,Limited Entry,Muzzleloader,Buck,633,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,5,1,6,2025_DRAW_RESULTS_TABLES,6,1,7,,1,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1519,Fishlake,Deer,General Season,Archery,Buck,633,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,177,19,196,2025_DRAW_RESULTS_TABLES,,,260,,64,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1549,Fishlake,Deer,General Season,Any Legal Weapon (Late),Buck,633,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,414,42,456,2025_DRAW_RESULTS_TABLES,,,520,,64,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1579,Fishlake,Deer,General Season,Muzzleloader,Buck,633,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,197,20,217,2025_DRAW_RESULTS_TABLES,,,260,,43,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
DB1596,Fishlake,Deer,General Season,Any Legal Weapon (Early),Buck,633,YES,YES,YES,EXACT_SAME_CODE_2025_AND_2026_PERMITTED,HIGH,194,27,221,2025_DRAW_RESULTS_TABLES,,,260,,39,EXACT_CODE,,,,,,,NONE,Same hunt code has source-lined 2025 permits and populated 2026 current permits.
