row_number,hunt_code,reported_hunt_year,species,source_family,source_file,flags,severity,harvest,hunters_afield,permits,percent_success,expected_success_pct
362,BR7117,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,9.0,44.0,133.333
363,BR7117,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,9.0,44.0,133.333
366,BR7117,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,9.0,44.0,133.333
367,BR7117,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,9.0,44.0,133.333
370,BR7118,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,6.0,50.0,150.000
371,BR7118,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,6.0,50.0,150.000
374,BR7118,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,6.0,50.0,150.000
375,BR7118,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,6.0,50.0,150.000
378,BR7119,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,1.0,5.0,100.0,500.000
379,BR7119,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,1.0,5.0,100.0,500.000
382,BR7119,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,1.0,5.0,100.0,500.000
383,BR7119,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,1.0,5.0,100.0,500.000
386,BR7120,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,17.0,6.0,24.0,71.0,283.333
387,BR7120,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,17.0,6.0,24.0,71.0,283.333
390,BR7120,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,17.0,6.0,24.0,71.0,283.333
391,BR7120,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,17.0,6.0,24.0,71.0,283.333
394,BR7121,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,1.0,100.0,
395,BR7121,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,1.0,100.0,
398,BR7121,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,1.0,100.0,
399,BR7121,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,1.0,100.0,
402,BR7122,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,6.0,83.0,166.667
403,BR7122,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,6.0,83.0,166.667
406,BR7122,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,6.0,83.0,166.667
407,BR7122,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,6.0,83.0,166.667
410,BR7123,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,8.0,50.0,133.333
411,BR7123,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,8.0,50.0,133.333
414,BR7123,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,8.0,50.0,133.333
415,BR7123,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,3.0,8.0,50.0,133.333
418,BR7200,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,6.0,33.0,200.000
419,BR7200,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,6.0,33.0,200.000
422,BR7200,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,6.0,33.0,200.000
423,BR7200,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,6.0,33.0,200.000
426,BR7201,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,15.0,13.0,100.000
427,BR7201,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,15.0,13.0,100.000
430,BR7201,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,15.0,13.0,100.000
431,BR7201,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,15.0,13.0,100.000
434,BR7203,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,5.0,0.0,11.0,45.0,
435,BR7203,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,5.0,0.0,11.0,45.0,
438,BR7203,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,5.0,0.0,11.0,45.0,
439,BR7203,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,5.0,0.0,11.0,45.0,
442,BR7204,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,12.0,6.0,14.0,86.0,200.000
443,BR7204,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,12.0,6.0,14.0,86.0,200.000
446,BR7204,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,12.0,6.0,14.0,86.0,200.000
447,BR7204,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,12.0,6.0,14.0,86.0,200.000
450,BR7205,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,3.0,4.0,75.0,100.000
451,BR7205,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,3.0,4.0,75.0,100.000
454,BR7205,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,3.0,4.0,75.0,100.000
455,BR7205,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,3.0,4.0,75.0,100.000
466,BR7208,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,2.0,6.0,67.0,200.000
467,BR7208,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,2.0,6.0,67.0,200.000
470,BR7208,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,2.0,6.0,67.0,200.000
471,BR7208,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,2.0,6.0,67.0,200.000
482,BR7210,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,2.0,50.0,100.000
483,BR7210,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,2.0,50.0,100.000
486,BR7210,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,2.0,50.0,100.000
487,BR7210,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,2.0,50.0,100.000
490,BR7211,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,10.0,5.0,28.0,36.0,200.000
491,BR7211,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,10.0,5.0,28.0,36.0,200.000
494,BR7211,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,10.0,5.0,28.0,36.0,200.000
495,BR7211,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,10.0,5.0,28.0,36.0,200.000
506,BR7213,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
507,BR7213,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
510,BR7213,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
511,BR7213,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
514,BR7214,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,3.0,100.0,150.000
515,BR7214,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,3.0,100.0,150.000
518,BR7214,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,3.0,100.0,150.000
519,BR7214,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,3.0,100.0,150.000
522,BR7215,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,10.0,30.0,150.000
523,BR7215,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,10.0,30.0,150.000
526,BR7215,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,10.0,30.0,150.000
527,BR7215,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,2.0,10.0,30.0,150.000
530,BR7216,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,4.0,75.0,300.000
531,BR7216,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,4.0,75.0,300.000
534,BR7216,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,4.0,75.0,300.000
535,BR7216,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,4.0,75.0,300.000
538,BR7217,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,6.0,33.0,100.000
539,BR7217,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,6.0,33.0,100.000
542,BR7217,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,6.0,33.0,100.000
543,BR7217,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,6.0,33.0,100.000
546,BR7218,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,7.0,71.0,166.667
547,BR7218,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,7.0,71.0,166.667
550,BR7218,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,7.0,71.0,166.667
551,BR7218,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,7.0,71.0,166.667
554,BR7219,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,4.0,25.0,
555,BR7219,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,4.0,25.0,
558,BR7219,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,4.0,25.0,
559,BR7219,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,4.0,25.0,
562,BR7220,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,4.0,9.0,56.0,125.000
563,BR7220,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,4.0,9.0,56.0,125.000
566,BR7220,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,4.0,9.0,56.0,125.000
567,BR7220,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,4.0,9.0,56.0,125.000
570,BR7221,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,8.0,63.0,166.667
571,BR7221,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,8.0,63.0,166.667
574,BR7221,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,8.0,63.0,166.667
575,BR7221,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,5.0,3.0,8.0,63.0,166.667
578,BR7224,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,9.0,33.0,300.000
579,BR7224,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,9.0,33.0,300.000
582,BR7224,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,9.0,33.0,300.000
583,BR7224,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,3.0,1.0,9.0,33.0,300.000
586,BR7225,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,10.0,20.0,100.000
587,BR7225,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,10.0,20.0,100.000
590,BR7225,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,10.0,20.0,100.000
591,BR7225,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,2.0,10.0,20.0,100.000
594,BR7226,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,5.0,75.0,11.0,160.000
595,BR7226,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,5.0,75.0,11.0,160.000
598,BR7226,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,5.0,75.0,11.0,160.000
599,BR7226,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,5.0,75.0,11.0,160.000
602,BR7227,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,75.0,1.0,
603,BR7227,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,75.0,1.0,
606,BR7227,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,75.0,1.0,
607,BR7227,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,75.0,1.0,
618,BR7229,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,6.0,17.0,100.000
619,BR7229,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,6.0,17.0,100.000
622,BR7229,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,6.0,17.0,100.000
623,BR7229,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,6.0,17.0,100.000
642,BR7232,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,23.0,4.0,100.000
643,BR7232,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,23.0,4.0,100.000
646,BR7232,2021,Black Bear,zip_long,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,23.0,4.0,100.000
647,BR7232,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,SUCCESS_RATE_MATH_CONFLICT,WARNING,1.0,1.0,23.0,4.0,100.000
650,BR7233,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,21.0,10.0,200.000
651,BR7233,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,21.0,10.0,200.000
654,BR7233,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,21.0,10.0,200.000
655,BR7233,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,21.0,10.0,200.000
682,BR7300,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
683,BR7300,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
686,BR7300,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
687,BR7300,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,8.0,50.0,400.000
690,BR7301,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,2.0,50.0,
691,BR7301,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,2.0,50.0,
694,BR7301,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,2.0,50.0,
695,BR7301,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS,WARNING,1.0,0.0,2.0,50.0,
698,BR7303,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,11.0,36.0,400.000
699,BR7303,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,11.0,36.0,400.000
702,BR7303,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,11.0,36.0,400.000
703,BR7303,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,4.0,1.0,11.0,36.0,400.000
706,BR7304,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,1.0,13.0,62.0,800.000
707,BR7304,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,1.0,13.0,62.0,800.000
710,BR7304,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,1.0,13.0,62.0,800.000
711,BR7304,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,8.0,1.0,13.0,62.0,800.000
714,BR7305,2021,Black Bear,zip_long,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,5.0,40.0,200.000
715,BR7305,2021,Black Bear,zip_species_or_supplement,21_black_bear_report.pdf,HARVEST_GREATER_THAN_HUNTERS|SUCCESS_RATE_MATH_CONFLICT,WARNING,2.0,1.0,5.0,40.0,200.000
