severity,code,path,detail
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/ba50f481__Limited-entry and once-in-a-lifetime species.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2023/pdf/harvest_report/36a67499__mixed_2023-24.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/2173f802__2022.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/FF6D4B3D__2022_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/CCDD6E10__2022_gs_buck_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/5E321DA5__2022-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/884746C2__2022-henry-mountains.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/968EFF87__2022_le_oial_all.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/C9789032__2022-mineral-mtns.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/D3E39E3F__2022-nine-mile-gray-canyon.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/D09A33C9__2022-oak-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/ECBBF5FB__2022-san-rafael-dirty-devil.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/21_bg_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/21_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/d6cae860__Antlerless big game.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/99d034bd__bear_2022.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/21_black_bear_report__conflict_20260506181037.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/9cb7bd59__cougar_2022.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/442a70d8__General-season buck deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/19275c81__Limited-entry and once-in-a-lifetime species.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2022/pdf/harvest_report/7406bf15__mixed_2022-23.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/20_bg_harvest_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/20_bg_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/20_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/b03e968a__2021.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/2A5894B9__2021_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/84EA3C5A__2021_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/77105EC4__2021-box-elder-newfoundland-mtn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/B7C6169F__2021-box-elder-pilot-mtn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/2795C467__2021_gs_buck_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/ABB95D60__2021-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/9F8E4D0B__2021-kaiparowits-east-west.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/6ACC2AEA__2021_le_oial_all.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/043E31A3__2021-north-slope-bare-top.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/7AA56ADB__2021-north-slope-goslin-mtn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/03E16E00__2021-north-slope-red-canyon.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/670BA679__2021-north-slope-sheep-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/1AAF42C7__2021-san-rafael-north.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/D014E894__2021-san-rafael-south.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/86C2219B__2021-stansbury.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/E8ECB6F8__2021-zion.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/22_bg_harvest_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/22_black_bear_report.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/e8ee2db2__Antlerless big game.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/62474ddf__bear_2021.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/8817544e__cougar_2021.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/5a118f11__General-season buck deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/5a24be8c__Limited-entry and once-in-a-lifetime species.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2021/pdf/harvest_report/a62a6cbd__mixed_2021-22.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/bd5fef65__2020.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/0B112A6A__2020_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/3D2221CC__2020-central-mtns-nebo.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/8D421406__2020_gs_buck_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/4C032162__2020-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/AD0B9A6E__2020-kaiparowits-escalante.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/8EA9424D__2020-la-sal-potash.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/0461C97A__2020_le_oial_all.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/C939DB7B__2020-north-slope-bare-top.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/97AF213E__2020-north-slope-goslin-mtn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/71A9E811__2020-north-slope-red-canyon.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/F30B053D__2020-north-slope-sheep-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/EC6B4470__2020-san-juan-lockhart.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/ABA2F9C3__2020-san-juan-north.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/DED44DA9__2020-san-juan-river.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/D4C661D9__2020-san-juan-south.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/AEF83DEF__2020-wasatch-mtns-west.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/4275246d__Antlerless big game.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/a34306f2__bear_2020.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020A1B2__conservation_permit_report_2023.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/a7d1d7ba__cougar_2020.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/e38eeb18__General-season buck deer.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/0b5ca51c__Limited-entry and once-in-a-lifetime species.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/847a57a8__mixed_2020-21.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/494E8D81__2019_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/4B03444B__2019-book-cliffs-rattlesnake.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/F4D5A08B__2019-box-elder-newfoundland.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/F64065F0__2019-fillmore-oak-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/E3B82D73__2019_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/D0579D88__2019-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/CB027DE6__2019-henry-mountains.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/F9A1C29D__2019_le_oial_all.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/21F05C54__2019-nine-mile-range-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/53131416__2019-oquirrh-stansbury.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/FF6C99FD__2019-pine-valley.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/9AB7DD4C__2019-san-juan-north.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2019/pdf/harvest_report/AF2F3783__2019-san-rafael-dirty-devil.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/F5CE0D15__2018_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/9AA76DD4__2018-central-mtns-nebo.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/F3F82840__2018_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/998F5948__2018-harvest-data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/11339B18__2018-kaiparowits.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/ECDA0F1D__2018_le_oial_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/39C8D045__2018-north-slope-bare-top.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/9F5340DF__2018-north-slope-goslin.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/714AD5F1__2018-north-slope-hoop-lake.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/2BBB0C1A__2018-north-slope-red-canyon.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/2DC08B69__2018-north-slope-sheep-creek.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/F157C927__2018-san-rafael-north.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/5362D4A1__2018-san-rafael-south.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/58B665E2__2018-wasatch-west.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2018/pdf/harvest_report/17C7BBEA__2018-zion.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/DA57FA0D__2017_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/6AECF376__2017-bighorn_harvest.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/0FE6BFCA__2017_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/17E33C4D__2017-LaSalPotash_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/043488DC__2017_le_oial_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/50D4A2A1__2017-OakCreek_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/9C65D960__2017-SanJuanLockhart_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/E0B518C9__2017-SanJuanNorth_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/E6D3F0AB__2017-SanJuanRiver_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2017/pdf/harvest_report/E58C632D__2017-SanJuanSouth_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/F6DB57FB__2016_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/B21D6549__2016_bhs_harvest_data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/B564C9EC__2016_book_cliffs_rattlesnake_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/25AAAC37__2016_box_elder_newfoundlands_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/82A75C66__2016_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/6B279CB4__2016_henrys_little_rockies_rattlesnake_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/4B871A48__2016_le_oial_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/942386DD__2016_n_slope_three_corners_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/FD22B2D9__2016_n_slope_three_corners_goslin_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/CA218DB8__2016_n_slope_w_daggett_red_canyon_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/11D93CAD__2016_n_slope_w_daggett_sheep_creek_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/CBEBFE8C__2016_nine_mile_range_creek_bh.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/2B13F427__2016_pine_valley_bighorn.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/1414A3B6__2016_san_rafael_dirty_devil_bg.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2016/pdf/harvest_report/4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/23C2211D__2015_antlerless_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/2CB58436__2015_BHS_Data.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/251794EF__2015_gs_deer_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/E8CF3BEA__2015_le_oial_hr.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/94CBE76A__CentralMtnsNebo_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/6744AEA9__NorthSanRafael_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/1592232F__NorthSlopeBaretop_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/9FB2707A__NorthSlopeGoslinMtn_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/D8032F87__NorthSlopeRedCanyon_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/60DAB81C__NorthSlopeSheepCreek_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/4F8E24C8__OquirrhStansburyBighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/20569E3D__SouthSanRafael_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/8CD72257__WasatchMtnsWest_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2015/pdf/harvest_report/9D3EBB50__Zion_bighorn_2015.pdf does not resolve under pages-dist
ERROR,BROKEN_HREF,pages_dist_pdf_manifest,href=./pipeline/RAW/hunt_unit_database/2014/pdf/harvest_report/62B883FF__2014_all_species_hr.pdf does not resolve under pages-dist
