source_file,source_row_number,rac_family,allocation_scope,hunt_code,hunt_codes_raw,hunt_name,permit_group,category,species,weapon,sex_type,season_dates_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2025_text,permits_2026_text,source_document,source_note,db_hunt_name,db_species,db_weapon,db_hunt_type,db_season,db_permits_2026_res,db_permits_2026_nr,db_permits_2026_total,comparison_status,comparison_detail,delta_res,delta_nr,delta_total,significant_difference
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,34,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1237,EA1237,"La Sal Mtns, North",,,Elk,Any Legal Weapon,,Nov 19 2026 - Dec 31 2026,157,18,175,157,18,175,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"La Sal Mtns, North",Elk,Any Legal Weapon,General Season,Nov 19 2026 - Dec 31 2026,157,18,175,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,35,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1013,EA1013,"Manti, Central",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,63,7,70,63,7,70,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, Central",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,63,7,70,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,36,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1015,EA1015,"Manti, Ferron Canyon",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,63,7,70,63,7,70,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, Ferron Canyon",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,63,7,70,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,37,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1288,EA1288,"Manti, Ferron Lower Escarpment",,,Elk,Any Legal Weapon,,Dec 22 2026 - Jan 31 2027,0,0,0,36,4,40,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Manti, Ferron Lower Escarpment",Elk,Any Legal Weapon,General Season,Dec 22 2026 - Jan 31 2027,36,4,40,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,38,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1289,EA1289,"Manti, Ferron Lower Escarpment",,,Elk,Any Legal Weapon,,Nov 14 2026 - Dec 21 2026,0,0,0,36,4,40,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Manti, Ferron Lower Escarpment",Elk,Any Legal Weapon,General Season,Nov 14 2026 - Dec 21 2026,36,4,40,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,39,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1290,EA1290,"Manti, Ferron Lower Escarpment",,,Elk,Any Legal Weapon,,Sept 16 2026 - Nov 13 2026,0,0,0,36,4,40,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Manti, Ferron Lower Escarpment",Elk,Any Legal Weapon,General Season,Sept 16 2026 - Nov 13 2026,36,4,40,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,40,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1017,EA1017,"Manti, Gordon Creek-Price Canyon",,,Elk,Any Legal Weapon,,Nov 25 2026 - Jan 31 2027,90,10,100,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, Gordon Creek-Price Canyon",Elk,Any Legal Weapon,General Season,Nov 25 2026 - Jan 31 2027,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,41,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1018,EA1018,"Manti, Horn Mtn",,,Elk,Any Legal Weapon,,Nov 19 2026 - Dec 31 2026,54,6,60,54,6,60,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, Horn Mtn",Elk,Any Legal Weapon,General Season,Nov 19 2026 - Dec 31 2026,54,6,60,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,42,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1020,EA1020,"Manti, Mohrland-Stump Flat",,,Elk,Any Legal Weapon,,Nov 25 2026 - Jan 31 2027,108,12,120,108,12,120,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, Mohrland-Stump Flat",Elk,Any Legal Weapon,General Season,Nov 25 2026 - Jan 31 2027,108,12,120,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,43,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1022,EA1022,"Manti, North",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,270,30,300,270,30,300,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, North",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,270,30,300,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,44,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1023,EA1023,"Manti, South",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,90,10,100,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, South",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,45,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1024,EA1024,"Manti, South",,,Elk,Any Legal Weapon,,Nov 19 2026 - Jan 31 2027,90,10,100,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, South",Elk,Any Legal Weapon,General Season,Nov 19 2026 - Jan 31 2027,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,46,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1025,EA1025,"Manti, West",,,Elk,Any Legal Weapon,,Nov 19 2026 - Jan 31 2027,108,12,120,108,12,120,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Manti, West",Elk,Any Legal Weapon,General Season,Nov 19 2026 - Jan 31 2027,108,12,120,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,47,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1286,EA1286,Monroe,,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,27,3,30,36,4,40,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Monroe,Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,36,4,40,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,48,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1228,EA1228,Morgan-South Rich,,,Elk,Any Legal Weapon,,Dec 01 2026 - Dec 21 2026,67,8,75,67,8,75,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Morgan-South Rich,Elk,Any Legal Weapon,General Season,Dec 01 2026 - Dec 21 2026,67,8,75,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,49,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1229,EA1229,Morgan-South Rich,,,Elk,Any Legal Weapon,,Dec 22 2026 - Jan 31 2027,144,16,160,144,16,160,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Morgan-South Rich,Elk,Any Legal Weapon,General Season,Dec 22 2026 - Jan 31 2027,144,16,160,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,50,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1044,EA1044,"Morgan-South Rich, South Rich",,,Elk,Any Legal Weapon,,Dec 01 2026 - Jan 31 2027,31,4,35,31,4,35,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Morgan-South Rich, South Rich",Elk,Any Legal Weapon,General Season,Dec 01 2026 - Jan 31 2027,31,4,35,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,51,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1291,EA1291,"Mt Dutton, North",,,Elk,Any Legal Weapon,,Dec 19 2026 - Jan 10 2027,0,0,0,72,8,80,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Mt Dutton, North",Elk,Any Legal Weapon,General Season,Dec 19 2026 - Jan 10 2027,72,8,80,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,52,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1292,EA1292,"Mt Dutton, North",,,Elk,Any Legal Weapon,,Nov 21 2026 - Dec 06 2026,0,0,0,72,8,80,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Mt Dutton, North",Elk,Any Legal Weapon,General Season,Nov 21 2026 - Dec 06 2026,72,8,80,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,53,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1021,EA1021,Nebo,,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 15 2026,207,23,230,252,28,280,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Nebo,Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 15 2026,252,28,280,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,54,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1208,EA1208,Nebo,,,Elk,Any Legal Weapon,,Nov 14 2026 - Jan 31 2027,247,28,275,292,33,325,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Nebo,Elk,Any Legal Weapon,General Season,Nov 14 2026 - Jan 31 2027,292,33,325,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,55,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1207,EA1207,"Nebo, Moroni Hills",,,Elk,Any Legal Weapon,,Aug 01 2026 - Aug 19 2026,9,1,10,9,1,10,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nebo, Moroni Hills",Elk,Any Legal Weapon,General Season,Aug 01 2026 - Aug 19 2026,9,1,10,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,56,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1226,EA1226,"Nebo, Moroni Hills",,,Elk,Any Legal Weapon,,Sept 12 2026 - Oct 02 2026,9,1,10,9,1,10,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nebo, Moroni Hills",Elk,Any Legal Weapon,General Season,Sept 12 2026 - Oct 02 2026,9,1,10,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,57,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA2034,EA2034,"Nine Mile, Anthro",,,Elk,Archery,,Aug 15 2026 - Sept 16 2026,180,20,200,180,20,200,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nine Mile, Anthro",Elk,Archery,General Season,Aug 15 2026 - Sept 16 2026,180,20,200,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,58,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1239,EA1239,"Nine Mile, Range Creek",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 25 2026,45,5,50,45,5,50,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nine Mile, Range Creek",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,45,5,50,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,59,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1240,EA1240,"Nine Mile, Range Creek",,,Elk,Any Legal Weapon,,Nov 25 2026 - Jan 31 2027,135,15,150,135,15,150,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nine Mile, Range Creek",Elk,Any Legal Weapon,General Season,Nov 25 2026 - Jan 31 2027,135,15,150,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,60,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1053,EA1053,"Nine Mile, West Anthro",,,Elk,Any Legal Weapon,,Jan 16 2027 - Jan 24 2027,0,0,0,45,5,50,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"Nine Mile, West Anthro",Elk,Any Legal Weapon,General Season,Jan 16 2027 - Jan 24 2027,45,5,50,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,61,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1054,EA1054,"Nine Mile, West Anthro",,,Elk,Any Legal Weapon,,Dec 12 2026 - Dec 31 2026,45,5,50,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Nine Mile, West Anthro",Elk,Any Legal Weapon,General Season,Dec 12 2026 - Dec 31 2026,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,62,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1056,EA1056,"North Slope, Greendale",,,Elk,Any Legal Weapon,,Nov 14 2026 - Nov 29 2026,4,1,5,4,1,5,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Greendale",Elk,Any Legal Weapon,General Season,Nov 14 2026 - Nov 29 2026,4,1,5,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,63,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1058,EA1058,"North Slope, Henrys Fork-Burnt Fork",,,Elk,Any Legal Weapon,,Nov 07 2026 - Jan 30 2027,90,10,100,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Henrys Fork-Burnt Fork",Elk,Any Legal Weapon,General Season,Nov 07 2026 - Jan 30 2027,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,64,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1196,EA1196,"North Slope, Summit",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 25 2026,67,8,75,67,8,75,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Summit",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,67,8,75,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,65,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1268,EA1268,"North Slope, Summit",,,Elk,Archery,,Aug 15 2026 - Sept 16 2026,180,20,200,180,20,200,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Summit",Elk,Archery,General Season,Aug 15 2026 - Sept 16 2026,180,20,200,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,66,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1273,EA1273,"North Slope, Three Corners",,,Elk,Any Legal Weapon,,Dec 19 2026 - Jan 03 2027,22,3,25,22,3,25,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Three Corners",Elk,Any Legal Weapon,General Season,Dec 19 2026 - Jan 03 2027,22,3,25,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,67,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1274,EA1274,"North Slope, Three Corners",,,Elk,Archery,,Aug 15 2026 - Sept 04 2026,22,3,25,22,3,25,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Three Corners",Elk,Archery,General Season,Aug 15 2026 - Sept 04 2026,22,3,25,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,68,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1277,EA1277,"North Slope, Three Corners",,,Elk,Any Legal Weapon,,Nov 21 2026 - Nov 29 2026,22,3,25,22,3,25,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, Three Corners",Elk,Any Legal Weapon,General Season,Nov 21 2026 - Nov 29 2026,22,3,25,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,69,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1293,EA1293,"North Slope, Three Corners",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 16 2026,0,0,0,22,3,25,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026; 2025 permit values were shown as dashes and normalized to zero for audit use.,"North Slope, Three Corners",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 16 2026,22,3,25,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,70,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1060,EA1060,"North Slope, West Daggett",,,Elk,Muzzleloader,,Oct 28 2026 - Nov 05 2026,18,2,20,18,2,20,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, West Daggett",Elk,Muzzleloader,General Season,Oct 28 2026 - Nov 05 2026,18,2,20,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,71,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1061,EA1061,"North Slope, West Daggett",,,Elk,Muzzleloader,,Sept 23 2026 - Oct 01 2026,18,2,20,18,2,20,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, West Daggett",Elk,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,18,2,20,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,72,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1250,EA1250,"North Slope, West Daggett",,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 25 2026,27,3,30,27,3,30,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"North Slope, West Daggett",Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,27,3,30,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,73,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1063,EA1063,Ogden,,,Elk,Any Legal Weapon,,Oct 03 2026 - Oct 25 2026,67,8,75,90,10,100,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Ogden,Elk,Any Legal Weapon,General Season,Oct 03 2026 - Oct 25 2026,90,10,100,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,74,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1064,EA1064,Ogden,,,Elk,Any Legal Weapon,,Nov 07 2026 - Nov 29 2026,67,8,75,67,8,75,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Ogden,Elk,Any Legal Weapon,General Season,Nov 07 2026 - Nov 29 2026,67,8,75,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,75,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA1269,EA1269,Ogden (excludes Hyrum),,,Elk,Any Legal Weapon,,Dec 01 2026 - Dec 31 2026,180,20,200,270,30,300,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,Ogden (excludes Hyrum),Elk,Any Legal Weapon,General Season,Dec 01 2026 - Dec 31 2026,270,30,300,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
pipeline\RAW\hunt_unit_database\2026\csv\2026_rac_antlerless_elk_permits.csv,76,antlerless_elk,HUNT_CODE_RES_NR_SPLIT,EA2036,EA2036,"Oquirrh-Stansbury, East",,,Elk,Any Legal Weapon,,Nov 07 2026 - Jan 31 2027,54,6,60,63,7,70,,,2026-05-user-verified-table,User-provided antlerless elk comparison table for 2025 to 2026.,"Oquirrh-Stansbury, East",Elk,Any Legal Weapon,General Season,Nov 07 2026 - Jan 31 2027,63,7,70,MATCH,RAC resident/nonresident/total values match DATABASE.csv.,0,0,0,NO
