source_file,page_number,hunt_code,row_format,table_context,permits_res,permits_nr,permits_total,hunters,harvest,avg_days,success_percent,metric_4,metric_5,raw_line
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0013,total_5,days_success,,,1,1,1,7.0,100.0,7.0,100.0,20 LE0013 Southwest Desert Archery 1 1 1 7.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0014,total_5,days_success,,,1,1,1,6.0,100.0,6.0,100.0,22 LE0014 Beaver Any legal weapon 1 1 1 6.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0016,total_5,days_success,,,0,1,1,9.0,0.0,9.0,0.0,2 LE0016 Cache Any legal weapon 0 1 1 9.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0029,total_5,days_success,,,1,1,1,6.0,100.0,6.0,100.0,2 LE0029 Cache Any legal weapon 1 1 1 6.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0018,total_5,days_success,,,1,1,1,2.0,100.0,2.0,100.0,"13A LE0018 La Sal, La Sal Mtns Any legal weapon 1 1 1 2.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0002,total_5,days_success,,,1,1,1,3.0,100.0,3.0,100.0,16B LE0002 Manti Any legal weapon 1 1 1 3.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0003,total_5,days_success,,,1,1,1,8.0,100.0,8.0,100.0,16B LE0003 Manti Any legal weapon 1 1 1 8.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0004,total_5,days_success,,,0,1,1,8.0,0.0,8.0,0.0,16B LE0004 Manti Any legal weapon 0 1 1 8.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0005,total_5,days_success,,,1,1,1,4.0,100.0,4.0,100.0,16B LE0005 Manti Any legal weapon 1 1 1 4.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0017,total_5,days_success,,,1,1,1,1.0,100.0,1.0,100.0,16A LE0017 Nebo Any legal weapon 1 1 1 1.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0006,total_5,days_success,,,0,1,1,5.0,0.0,5.0,0.0,14 LE0006 San Juan Any legal weapon 0 1 1 5.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0007,total_5,days_success,,,0,1,1,10.0,0.0,10.0,0.0,14 LE0007 San Juan Any legal weapon 0 1 1 10.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0008,total_5,days_success,,,1,1,1,1.0,100.0,1.0,100.0,17 LE0008 Wasatch Mtns Any legal weapon 1 1 1 1.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0009,total_5,days_success,,,0,1,1,7.0,0.0,7.0,0.0,17 LE0009 Wasatch Mtns Any legal weapon 0 1 1 7.0 0.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,88,LE0011,total_5,days_success,,,1,1,1,1.0,100.0,1.0,100.0,16B LE0011 Manti Muzzleloader 1 1 1 1.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3102,total_5,days_success,,,4,4,4,14.8,100.0,14.8,100.0,"22 EB3102 Beaver, East 4 4 4 14.8 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3165,total_5,days_success,,,3,3,3,12.0,100.0,12.0,100.0,"10 EB3165 Book Cliffs, Bitter Creek/East 3 3 3 12.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3104,total_5,days_success,,,1,1,1,4.0,100.0,4.0,100.0,"10 EB3104 Book Cliffs, Little Creek Roadless 1 1 1 4.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3156,total_5,days_success,,,5,5,5,19.4,100.0,19.4,100.0,25C/26 EB3156 Boulder 5 5 5 19.4 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3105,total_5,days_success,,,2,3,3,1.7,66.7,1.7,66.7,"2 EB3105 Cache, Meadowville 2 3 3 1.7 66.7"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3107,total_5,days_success,,,2,2,2,5.0,100.0,5.0,100.0,"2 EB3107 Cache, South 2 2 2 5.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3122,total_5,days_success,,,1,4,4,24.3,25.0,24.3,25.0,9C EB3122 Diamond Mtn 1 4 4 24.3 25.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3110,total_5,days_success,,,1,3,3,16.0,33.3,16.0,33.3,"21 EB3110 Fillmore, Pahvant 1 3 3 16.0 33.3"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3120,total_5,days_success,,,11,12,12,17.2,90.9,17.2,90.9,25AB EB3120 Fishlake/Thousand Lakes 11 12 12 17.2 90.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3111,total_5,days_success,,,4,7,7,12.4,57.1,12.4,57.1,"13A EB3111 La Sal, La Sal Mtns 4 7 7 12.4 57.1"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3108,total_5,days_success,,,19,22,22,16.3,85.7,16.3,85.7,16B EB3108 Manti 19 22 22 16.3 85.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3112,total_5,days_success,,,3,3,3,5.7,100.0,5.7,100.0,23 EB3112 Monroe 3 3 3 5.7 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3113,total_5,days_success,,,3,3,3,8.5,100.0,8.5,100.0,24 EB3113 Mt Dutton 3 3 3 8.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3109,total_5,days_success,,,1,1,1,6.0,100.0,6.0,100.0,16A EB3109 Nebo 1 1 1 6.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3178,total_5,days_success,,,2,2,2,21.5,100.0,21.5,100.0,16A EB3178 Nebo/San Pitch Mtns 2 2 2 21.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3115,total_5,days_success,,,2,2,2,6.0,100.0,6.0,100.0,"8C EB3115 North Slope, Three Corners 2 2 2 6.0 100.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3117,total_5,days_success,,,2,3,3,13.0,50.0,13.0,50.0,28 EB3117 Panguitch Lake 2 3 3 13.0 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3121,total_5,days_success,,,4,4,4,12.3,100.0,12.3,100.0,14 EB3121 San Juan Bull Elk 4 4 4 12.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3157,total_5,days_success,,,3,6,6,9.3,50.0,9.3,50.0,"20 EB3157 Southwest Desert, South 3 6 6 9.3 50.0"
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,89,EB3124,total_5,days_success,,,21,27,27,15.0,76.9,15.0,76.9,17 EB3124 Wasatch Mtns 21 27 27 15.0 76.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3500,total_5,days_success,,,4,5,5,7.2,80.0,7.2,80.0,27 EB3500 Alton 4 5 5 7.2 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3608,total_5,days_success,,,3,4,4,3.0,66.7,3.0,66.7,17 EB3608 Avintaquin Canyon 3 4 4 3.0 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3501,total_5,days_success,,,11,11,11,3.3,100.0,3.3,100.0,25AB EB3501 Bar J Ranch 11 11 11 3.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3502,total_5,days_success,,,3,7,7,4.0,42.9,4.0,42.9,16B EB3502 Bear Mountain 3 7 7 4.0 42.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3503,total_5,days_success,,,5,8,8,3.6,57.1,3.6,57.1,3 EB3503 Bear Springs 5 8 8 3.6 57.1
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3504,total_5,days_success,,,10,11,10,4.3,100.0,4.3,100.0,16B EB3504 Black Hawk 10 11 10 4.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3505,total_5,days_success,,,16,16,16,3.4,100.0,3.4,100.0,25AB EB3505 Boobe Hole 16 16 16 3.4 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3506,total_5,days_success,,,8,11,11,4.0,70.0,4.0,70.0,4 EB3506 Causey Spring 8 11 11 4.0 70.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3508,total_5,days_success,,,16,20,20,3.8,82.4,3.8,82.4,4 EB3508 Chimney Rock 16 20 20 3.8 82.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3509,total_5,days_success,,,18,18,18,3.3,100.0,3.3,100.0,3 EB3509 Coldwater Ranch 18 18 18 3.3 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3511,total_5,days_success,,,3,3,3,4.0,100.0,4.0,100.0,1 EB3511 Cotton Thomas 3 3 3 4.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3514,total_5,days_success,,,105,112,112,3.7,93.3,3.7,93.3,4 EB3514 Deseret 105 112 112 3.7 93.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3617,total_5,days_success,,,5,5,5,3.5,100.0,3.5,100.0,9C EB3617 Diamond Mountain CWMU 5 5 5 3.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3515,total_5,days_success,,,7,7,7,3.2,100.0,3.2,100.0,1 EB3515 Double Cone 7 7 7 3.2 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3604,total_5,days_success,,,8,9,9,3.3,87.5,3.3,87.5,17 EB3604 Double R Ranch 8 9 9 3.3 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3516,total_5,days_success,,,14,25,20,3.5,72.7,3.5,72.7,4 EB3516 Durst Mountain 14 25 20 3.5 72.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3517,total_5,days_success,,,23,30,30,7.8,75.9,7.8,75.9,6 EB3517 East Fork Chalk Creek 23 30 30 7.8 75.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3519,total_5,days_success,,,24,26,26,4.1,90.9,4.1,90.9,6 EB3519 Ensign Ranches 24 26 26 4.1 90.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3520,total_5,days_success,,,15,17,17,2.9,85.7,2.9,85.7,4 EB3520 Folley Ridge 15 17 17 2.9 85.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3521,total_5,days_success,,,58,97,94,4.1,61.6,4.1,61.6,6 EB3521 Grass Valley/Clark Canyon 58 97 94 4.1 61.6
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3522,total_5,days_success,,,5,5,5,2.6,100.0,2.6,100.0,25AB EB3522 Grazing Pasture 5 5 5 2.6 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3523,total_5,days_success,,,17,19,19,4.0,87.5,4.0,87.5,4 EB3523 Guildersleeve 17 19 19 4.0 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3524,total_5,days_success,,,10,12,12,6.4,80.0,6.4,80.0,5 EB3524 Hardscrabble 10 12 12 6.4 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3525,total_5,days_success,,,19,20,20,3.5,94.1,3.5,94.1,18 EB3525 Heaston East 19 20 20 3.5 94.1
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3526,total_5,days_success,,,9,10,10,5.8,87.5,5.8,87.5,16B EB3526 Hiawatha 9 10 10 5.8 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3527,total_5,days_success,,,10,10,10,3.5,100.0,3.5,100.0,17 EB3527 Indian Head 10 10 10 3.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3528,total_5,days_success,,,4,6,6,3.2,60.0,3.2,60.0,1 EB3528 Ingham Peak 4 6 6 3.2 60.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3529,total_5,days_success,,,9,9,9,3.0,100.0,3.0,100.0,13A EB3529 J. B. Ranch 9 9 9 3.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3530,total_5,days_success,,,6,10,10,4.4,55.6,4.4,55.6,5 EB3530 Jacob's Creek 6 10 10 4.4 55.6
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3531,total_5,days_success,,,18,19,18,3.9,100.0,3.9,100.0,25AB EB3531 Johnson Mountain Ranch 18 19 18 3.9 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3532,total_5,days_success,,,4,5,5,3.8,80.0,3.8,80.0,16B EB3532 Jump Creek 4 5 5 3.8 80.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3533,total_5,days_success,,,2,5,5,4.7,33.3,4.7,33.3,1 EB3533 Junction Valley 2 5 5 4.7 33.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3613,total_5,days_success,,,2,3,3,4.7,66.7,4.7,66.7,17 EB3613 Little Pole Canyon 2 3 3 4.7 66.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3534,total_5,days_success,,,12,14,14,4.1,83.3,4.1,83.3,17 EB3534 Little Red Creek 12 14 14 4.1 83.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3536,total_5,days_success,,,37,45,44,4.8,85.4,4.8,85.4,11B EB3536 Minnie Maud Ridge 37 45 44 4.8 85.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3538,total_5,days_success,,,3,10,7,6.2,50.0,6.2,50.0,17 EB3538 Moon Ranch 3 10 7 6.2 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3606,total_5,days_success,,,2,2,2,15.5,100.0,15.5,100.0,16A EB3606 Mountain Sky Ranch 2 2 2 15.5 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3565,total_5,days_success,,,4,7,7,4.7,50.0,4.7,50.0,1 EB3565 North Peaks 4 7 7 4.7 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3540,total_5,days_success,,,10,10,10,5.4,100.0,5.4,100.0,16B EB3540 Old Woman Plateau 10 10 10 5.4 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,90,EB3603,total_5,days_success,,,7,7,7,3.0,100.0,3.0,100.0,21 EB3603 Pahvant Ensign 7 7 7 3.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3541,total_5,days_success,,,4,6,5,10.3,75.0,10.3,75.0,11B EB3541 Patmos Ridge 4 6 5 10.3 75.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3543,total_5,days_success,,,7,19,19,3.6,38.9,3.6,38.9,11B EB3543 Preston Nutter Ranch 7 19 19 3.6 38.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3544,total_5,days_success,,,17,19,19,4.1,88.9,4.1,88.9,13A EB3544 Redd Ranches 17 19 19 4.1 88.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3545,total_5,days_success,,,7,7,7,9.0,100.0,9.0,100.0,1 EB3545 Riverview Ranch LLC 7 7 7 9.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3546,total_5,days_success,,,9,10,10,4.5,87.5,4.5,87.5,11B EB3546 Roan Cliffs 9 10 10 4.5 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3609,total_5,days_success,,,18,19,19,4.8,94.4,4.8,94.4,8A EB3609 Royal Ivory Outfitters 18 19 19 4.8 94.4
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3547,total_5,days_success,,,3,5,5,2.8,50.0,2.8,50.0,17 EB3547 Sand Creek 3 5 5 2.8 50.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3548,total_5,days_success,,,7,8,8,1.9,87.5,1.9,87.5,16B EB3548 Scofield Canyons 7 8 8 1.9 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3549,total_5,days_success,,,7,8,8,3.0,87.5,3.0,87.5,16B EB3549 Scofield East 7 8 8 3.0 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3550,total_5,days_success,,,8,10,10,3.4,77.8,3.4,77.8,16B EB3550 Scofield West 8 10 10 3.4 77.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3610,total_5,days_success,,,15,18,18,5.0,83.3,5.0,83.3,3 EB3610 Sharp Mountain 15 18 18 5.0 83.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3551,total_5,days_success,,,6,8,8,4.8,75.0,4.8,75.0,2 EB3551 SJ Ranch 6 8 8 4.8 75.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3552,total_5,days_success,,,7,8,8,3.0,87.5,3.0,87.5,4 EB3552 Skull Crack 7 8 8 3.0 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3553,total_5,days_success,,,14,16,16,4.3,87.5,4.3,87.5,16B EB3553 Soldier Summit 14 16 16 4.3 87.5
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3554,total_5,days_success,,,9,12,12,3.6,72.7,3.6,72.7,3 EB3554 South Canyon 9 12 12 3.6 72.7
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3555,total_5,days_success,,,12,13,13,3.4,90.9,3.4,90.9,14 EB3555 Spring Creek/Dodge 12 13 13 3.4 90.9
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3557,total_5,days_success,,,19,20,20,3.3,95.0,3.3,95.0,2 EB3557 Strawberry Ridge 19 20 20 3.3 95.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3558,total_5,days_success,,,4,4,4,8.0,100.0,8.0,100.0,14 EB3558 Summit Point 4 4 4 8.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3616,total_5,days_success,,,3,3,3,5.0,100.0,5.0,100.0,25C/26 EB3616 Sweetwater 3 3 3 5.0 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3559,total_5,days_success,,,10,10,10,4.9,100.0,4.9,100.0,17 EB3559 Three C 10 10 10 4.9 100.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3614,total_5,days_success,,,6,7,7,4.2,83.3,4.2,83.3,5 EB3614 Tunnel Hollow 6 7 7 4.2 83.3
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3561,total_5,days_success,,,43,50,50,3.3,86.8,3.3,86.8,6 EB3561 Two Bear 43 50 50 3.3 86.8
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3562,total_5,days_success,,,7,10,10,4.6,70.0,4.6,70.0,17 EB3562 Wallsburg 7 10 10 4.6 70.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3563,total_5,days_success,,,70,90,89,3.7,79.0,3.7,79.0,6 EB3563 Weber Florence Creek 70 90 89 3.7 79.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3619,total_5,days_success,,,7,10,10,3.3,70.0,3.3,70.0,6 EB3619 Weber Florence Creek/Stillman Creek 7 10 10 3.3 70.0
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,91,EB3611,total_5,days_success,,,9,18,18,6.6,50.0,6.6,50.0,11B EB3611 West Ridge 9 18 18 6.6 50.0
