hunt_code,boundary_id,hunt_name,species,sex_type,hunt_type,weapon,hunt_class,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_validation_notes,notes
MA1008,937,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Antlerless,Limited Entry,Any Legal Weapon,Public,Sep 20 2025 - Oct 19 2025,4,1,5,OK,,
MA1009,560,Causey Spring CWMU,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,1,0,1,OK,,
MA1010,568,Deseret CWMU,Moose,Antlerless,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2025 season dates,2,0,2,OK,,
MB1000,5133,Moose - Statewide Permit,Moose,Bull,Statewide,Any Legal Weapon,Public,"Sept 1 - Nov 15, 2026",,,,NO_QUOTA_PUBLISHED,,
MB6000,29,Cache,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,14,3,17,OK,,
MB6001,69,Chalk Creek,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,4,0,4,OK,,
MB6002,276,East Canyon,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,5,0,5,OK,,
MB6003,79,"East Canyon, Morgan-Summit",Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,5,0,5,OK,,
MB6004,611,Kamas,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,6,0,6,OK,,
MB6005,117,Morgan-South Rich,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,6,0,6,OK,,
MB6006,138,"North Slope, Summit",Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,20,3,23,OK,,
MB6007,289,"North Slope, Three Corners/West Daggett",Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,6,2,8,OK,,
MB6008,609,Ogden,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,7,0,7,OK,,
MB6009,452,Diamond Mtn/Vernal,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,2,0,2,OK,,
MB6010,613,Yellowstone,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,6,0,6,OK,,
MB6011,743,Wasatch Mtns/Central Mtns,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,19,3,22,OK,,
MB6012,607,Box Elder,Moose,Bull,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 12 2026 - Oct 31 2026,2,0,2,OK,,
MB6201,561,Beaver Hollow CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6202,560,Causey Spring CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6206,568,Deseret CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6208,520,East Fork Chalk Creek CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,OK,,
MB6211,525,Grass Valley/Clark Canyon CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,4,0,4,OK,,
MB6219,578,Skull Crack CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,OK,,
MB6222,562,Strawberry Ridge CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6251,577,Hardscrabble CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6256,571,Woodruff Creek South CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6258,580,Jacob's Creek CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6262,589,Junction Valley CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6265,556,Little Pole Canyon CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,OK,,
MB6266,524,Weber Florence Creek/Stillman Creek CWMU,Moose,Bull,CWMU,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,OK,,
PB1000,5134,Pronghorn - Statewide Permit,Pronghorn,Buck,Statewide,Any Legal Weapon,Public,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",,,,NO_QUOTA_PUBLISHED,,
PB5000,628,Beaver,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,11,1,12,OK,,
PB5001,667,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,13,1,14,OK,,
PB5002,15,"Book Cliffs, South",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,8,1,9,OK,,
PB5003,24,"Box Elder, Promontory",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,0,4,OK,,
PB5004,25,"Box Elder, Puddle Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,3,1,4,OK,,
PB5005,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,9,1,10,OK,,
PB5006,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,10,1,11,OK,,
PB5008,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,15,2,17,OK,,
PB5009,688,"La Sal, Potash/South Cisco",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,6,0,6,OK,,
PB5011,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,30,3,33,OK,,
PB5012,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,10,1,11,OK,,
PB5013,636,Pine Valley,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,7,1,8,OK,,
PB5015,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,21,2,23,OK,,
PB5016,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,17,2,19,OK,,
PB5017,208,Vernal,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,18,2,20,OK,,
PB5018,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,31,4,35,OK,,
PB5019,244,"West Desert, Riverbed",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,18,2,20,OK,,
PB5020,245,"West Desert, Rush Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,8,1,9,OK,,
PB5021,246,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,23,3,26,OK,,
PB5024,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,31,4,35,OK,,
PB5025,628,Beaver,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,43,5,48,OK,,
PB5026,667,"Book Cliffs, Bitter Creek",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,50,6,56,OK,,
PB5027,15,"Book Cliffs, South",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,34,4,38,OK,,
PB5028,24,"Box Elder, Promontory",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,14,2,16,OK,,
PB5029,25,"Box Elder, Puddle Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,14,2,16,OK,,
PB5030,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,28,3,31,OK,,
PB5031,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,30,3,33,OK,,
PB5033,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,46,5,51,OK,,
PB5034,97,Kaiparowits,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,2,0,2,OK,,
PB5035,688,"La Sal, Potash/South Cisco",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,22,2,24,OK,,
PB5037,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,89,10,99,OK,,
PB5038,277,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,13,1,14,OK,,
PB5039,138,"North Slope, Summit",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,15,2,17,OK,,
PB5040,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,29,3,32,OK,,
PB5041,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,21,2,23,OK,,
PB5042,636,Pine Valley,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,21,2,23,OK,,
PB5044,186,"San Juan, Hatch Point",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,3,0,3,OK,,
PB5045,443,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,7,1,8,OK,,
PB5046,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,62,7,69,OK,,
PB5047,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,50,6,56,OK,,
PB5048,208,Vernal,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,54,6,60,OK,,
PB5049,625,Southwest Desert,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,94,11,105,OK,,
PB5050,244,"West Desert, Riverbed",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,73,8,81,OK,,
PB5051,245,"West Desert, Rush Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,32,4,36,OK,,
PB5052,246,"West Desert, Snake Valley",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,95,11,106,OK,,
PB5053,277,"Nine Mile, Range Creek",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,0,4,OK,,
PB5054,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,7,1,8,OK,,
PB5055,443,"San Rafael, Desert",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,2,0,2,OK,,
PB5056,194,"San Rafael, North",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,21,2,23,OK,,
PB5059,129,"Nine Mile, Anthro-Myton Bench",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,30,3,33,OK,,
PB5060,461,Diamond Mtn/Bonanza,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,17,2,19,OK,,
PB5061,718,"Panguitch Lake/Zion, North",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,7,1,8,OK,,
PB5062,636,Pine Valley,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,7,1,8,OK,,
PB5065,81,"Fillmore, Oak Creek South",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,15,2,17,OK,,
PB5066,289,"North Slope, Three Corners/West Daggett",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,10,1,11,OK,,
PB5072,208,Vernal,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,18,2,20,OK,,
PB5073,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,6,0,6,OK,,
PB5074,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,2,0,2,OK,,
PB5075,38,"Cache, Rich",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,2,0,2,OK,,
PB5076,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,135,15,150,OK,,
PB5077,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,45,5,50,OK,,
PB5078,703,Parker Mtn,Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,45,5,50,OK,,
PB5079,755,"Box Elder, West",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,10,1,11,OK,,
PB5080,27,"Box Elder, Snowville",Pronghorn,Buck,Limited Entry,Muzzleloader,Public,Sept 23 2026 - Oct 01 2026,9,1,10,OK,,
PB5300,581,Antelope Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,OK,,
PB5302,568,Deseret CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,29,0,29,OK,,
PB5305,603,Park Valley CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5306,590,Rabbit Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5309,585,Skull Valley South CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5311,509,The Rose of Snowville CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
PB5312,721,TL Bar Ranch CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5314,558,Westlake CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5315,537,Zane CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5325,557,Allen Ranch CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5326,830,Cedar Springs CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5327,824,Cottonwood Ridge CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,4,0,4,OK,,
PB5328,826,Pahvant Ensign CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,3,0,3,OK,,
PB5329,829,Snowville Flat CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5330,806,George Creek CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5331,453,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Any Legal Weapon,Public,Sept 12 2026 - Sept 20 2026,13,2,15,OK,,
PB5332,453,Mt Dutton/Paunsaugunt,Pronghorn,Buck,Limited Entry,Archery,Public,Aug 15 2026 - Sept 11 2026,4,1,5,OK,,
PB5337,201,Heist CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5338,545,Castle Valley Outdoors CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5339,876,Iron Spring CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5342,906,Salt Wells CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PB5345,918,Green River Flat CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,2,0,2,OK,,
PB5346,589,Junction Valley CWMU,Pronghorn,Buck,CWMU,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,1,0,1,OK,,
PD1000,27,"Box Elder, Snowville",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 08 2025 - Dec 07 2025,72,8,80,OK,,
PD1012,24,"Box Elder, Promontory",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,22,3,25,OK,,
PD1017,755,"Box Elder, West",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,49,6,55,OK,,
PD1031,558,Westlake CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,OK,,
PD1033,110,"San Rafael, Poison Springs Bench",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 26 2025,13,2,15,OK,,
PD1034,81,"Fillmore, Oak Creek South",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 13 2025,27,3,30,OK,,
PD1035,81,"Fillmore, Oak Creek South",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 01 2025 - Nov 29 2025,27,3,30,OK,,
PD1043,882,"Nine Mile, Anthro-Pleasant Valley",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Aug 01 2025 - Aug 16 2025,9,1,10,OK,,
PD1044,895,Vernal-Ouray Valley,Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 04 2025 - Oct 16 2025,9,1,10,OK,,
PD1047,581,Antelope Creek CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1048,509,The Rose of Snowville CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,OK,,
PD1049,537,Zane CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1050,824,Cottonwood Ridge CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1051,826,Pahvant Ensign CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1052,201,Heist CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1053,918,Green River Flat CWMU,Pronghorn,Doe,CWMU,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,OK,,
PD1054,703,Parker Mtn,Pronghorn,Doe,General Season,Archery,Public,Aug 30 2025 - Sep 12 2025,27,3,30,OK,,
PD1055,703,Parker Mtn,Pronghorn,Doe,General Season,Muzzleloader,Public,Oct 29 2025 - Nov 08 2025,31,4,35,OK,,
PD1056,703,Parker Mtn,Pronghorn,Doe,General Season,Any Legal Weapon,Public,Dec 13 2025 - Dec 21 2025,36,4,40,OK,,
PD1057,873,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,31,4,35,OK,,
PD1058,873,"Parker Mtn, Highlands",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,36,4,40,OK,,
PD1059,940,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Oct 08 2025 - Oct 16 2025,27,3,30,OK,,
PD1060,940,"Parker Mtn, Plains",Pronghorn,Doe,General Season,Any Legal Weapon,Public,Nov 22 2025 - Nov 30 2025,36,4,40,OK,,
RE1000,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Ewe,General Season,Any Legal Weapon,Public,Sep 08 2025 - Sep 16 2025,4,1,5,OK,,
RS0001,5135,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Male Only,Statewide,Any Legal Weapon,Public,"Sept 1 - Dec 31, 2026",,,,NO_QUOTA_PUBLISHED,,
RS1000,1,Antelope Island Conservation,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Nov 9 2026 - Nov 16 2026,,,,NO_QUOTA_PUBLISHED,,
RS1001,15,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Nov 1 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
RS1003,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Oct 25 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
RS1006,821,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Conservation,Any Legal Weapon,Public,"Nov 1 - Dec 31, 2025",,,,NO_QUOTA_PUBLISHED,,
RS6700,1,Antelope Island,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,"Nov 11, 2026 - Nov 18, 2026",2,0,2,OK,,
RS6701,15,"Book Cliffs, South",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,5,1,6,OK,,
RS6703,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 03 2026 - Oct 23 2026,4,0,4,OK,,
RS6704,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Nov 13 2026,3,1,4,OK,,
RS6708,140,"North Slope, Three Corners",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 14 2026 - Nov 30 2026,2,0,2,OK,,
RS6709,143,"North Slope, Summit/West Daggett",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Sept 14 2026 - Nov 30 2026,3,0,3,OK,,
RS6712,821,"Nine Mile, Gray Canyon",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,4,2,6,OK,,
RS6713,820,"Nine Mile, Jack Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,4,0,4,OK,,
RS6720,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 03 2026 - Oct 23 2026,4,0,4,OK,,
RS6721,75,"Oquirrh-Stansbury, West",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,3,0,3,OK,,
RS6722,20,"Box Elder, Newfoundland Mtn",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 14 2026 - Dec 06 2026,2,0,2,OK,,
RS6724,620,"Wasatch Mtns, West",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,3,0,3,OK,,
RS6725,616,Nebo,Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 31 2026 - Nov 30 2026,2,0,2,OK,,
RS6726,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Any Legal Weapon,Public,Oct 24 2026 - Nov 13 2026,3,1,4,OK,,
RS6727,668,"Fillmore, Oak Creek",Rocky Mountain Bighorn Sheep,Male Only,Once-in-a-lifetime,Archery,Public,Nov 14 2026 - Dec 06 2026,2,0,2,OK,,
TK0001,454,Turkey - Statewide Permit,Turkey,Bearded,Statewide,Any Legal Weapon,Public,"Apr 1 - May 31, 2026",,,,NO_QUOTA_PUBLISHED,,
TK1000,454,Statewide,Turkey,Bearded,Spring General Season,Any Legal Weapon,Public,"May 4 - 31, 2026 | YOUTH ONLY: May 1 - 3, 2026",,,,NO_QUOTA_PUBLISHED,,
TK1001,5136,Northern Region - Private land only,Turkey,Either Sex,Fall Management,Any Legal Weapon,Public,"Oct 1, 2025 - Feb 28, 2026",,,2060,TOTAL_ONLY_SPLIT_MISSING,,
TK1003,887,Central Area,Turkey,Bearded,Limited Entry,Any Legal Weapon,Youth,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,600,TOTAL_ONLY_SPLIT_MISSING,,
TK1004,886,Northeastern Area,Turkey,Bearded,Limited Entry,Any Legal Weapon,Youth,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,347,TOTAL_ONLY_SPLIT_MISSING,,
TK1005,888,Northern Area,Turkey,Bearded,Limited Entry,Any Legal Weapon,Youth,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,500,TOTAL_ONLY_SPLIT_MISSING,,
TK1006,884,Southeastern Area,Turkey,Bearded,Limited Entry,Any Legal Weapon,Youth,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,250,TOTAL_ONLY_SPLIT_MISSING,,
TK1007,885,Southern Area,Turkey,Bearded,Limited Entry,Any Legal Weapon,Youth,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026",,,542,TOTAL_ONLY_SPLIT_MISSING,,
TK1012,887,Central Area,Turkey,Bearded,Conservation,Any Legal Weapon,Public,"Limited Entry: Apr 11-30, 2026 | General Season: May 4-31, 2026 | YOUTH ONLY: May 1-3, 2026",,,,NO_QUOTA_PUBLISHED,,
