record_id,record_type,public_visible,prediction_engine_source,year_start,year_end,title,species,category,organization,group,area,condition,file_path,source_pdf,source_page,source_repo_path,data_status,notes,database_hunt_code,database_hunt_name,database_sex_type,database_species,database_weapon,database_hunt_type,database_season,database_permits_2026_res,database_permits_2026_nr,database_permits_2026_total,database_permits_2026_source,database_permit_allotment_2026_res,database_permit_allotment_2026_nr,database_permit_allotment_2026_total,database_permit_allotment_2026_source,database_permit_allotment_2026_source_file,database_permit_allotment_2026_status,database_match_status,document_file_status,reconciliation_issue
permit_2022_2024_conservation_0029,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"West Desert, Vernon",Any Weapon,,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DB1024,"West Desert, Vernon",Buck,Deer,Any Legal Weapon,Limited Entry,Oct 17 2026 - Oct 25 2026,130,14,144,2026_RAC_CURRENT_YEAR_ALLOTMENT,130,14,144,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_limited_entry_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0030,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"West Desert, Vernon",Archery,,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DB1016,"West Desert, Vernon",Buck,Deer,Archery,Limited Entry,Aug 15 2026 - Sept 11 2026,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_limited_entry_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0031,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Deer - West Desert, Vernon",Buck Deer,Conservation Permits,Mule Deer Foundation,MDF,"West Desert, Vernon",Muzzleloader,,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,DB1042,"West Desert, Vernon",Buck,Deer,Muzzleloader,Limited Entry,Sept 23 2026 - Oct 01 2026,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,46,5,51,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_buck_deer_limited_entry_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0032,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Beaver,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Beaver,Any Weapon,,2022-24_conservation_permits.pdf,1,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5025,Beaver - Private Land Only,Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.75; tied/weak candidates require review.
permit_2022_2024_conservation_0033,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Book Cliffs, Bitter Creek",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Book Cliffs, Bitter Creek",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5026,"Book Cliffs, Bitter Creek",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0034,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Box Elder, Snowville",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Box Elder, Snowville",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5030,"Box Elder, Snowville",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,28,3,31,2026_RAC_CURRENT_YEAR_ALLOTMENT,28,3,31,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0035,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Box Elder, West",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Box Elder, West",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5031,"Box Elder, West - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.83; tied/weak candidates require review.
permit_2022_2024_conservation_0036,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Cache/Morgan-South Rich/Ogden,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Cache/Morgan-South Rich/Ogden,Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5073,"Cache, Rich",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,6,0,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.50; owner review required.
permit_2022_2024_conservation_0037,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Fillmore, Oak Creek South",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Fillmore, Oak Creek South",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5033,"Fillmore, Oak Creek South - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.86; tied/weak candidates require review.
permit_2022_2024_conservation_0038,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Mt Dutton/Paunsaugunt,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Mt Dutton/Paunsaugunt,Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5331,Mt Dutton/Paunsaugunt,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0039,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Nine Mile, Anthro-Myton Bench",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Nine Mile, Anthro-Myton Bench",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5037,"Nine Mile, Anthro-Myton Bench",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,89,10,99,2026_RAC_CURRENT_YEAR_ALLOTMENT,89,10,99,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0040,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - North Slope, Three Corners/West Daggett",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"North Slope, Three Corners/West Daggett",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5040,"North Slope, Three Corners/West Daggett",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0041,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - Plateau, Highlands",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"Plateau, Highlands",Discontinued,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PD1057,"Parker Mtn, Highlands",Doe,Pronghorn,Any Legal Weapon,General Season,Oct 08 2026 - Oct 16 2026,27,3,30,2026_RAC_CURRENT_YEAR_ALLOTMENT,27,3,30,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_doe_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.11; tied/weak candidates require review.
permit_2022_2024_conservation_0042,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - San Rafael, North",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"San Rafael, North",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5046,"San Rafael, North - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.83; tied/weak candidates require review.
permit_2022_2024_conservation_0043,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - San Rafael, North",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"San Rafael, North",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5046,"San Rafael, North - Private Land Only",Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.83; tied/weak candidates require review.
permit_2022_2024_conservation_0044,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Bonanza/Diamond Mtn",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Bonanza/Diamond Mtn",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5047,Diamond Mtn/Bonanza,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0045,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Bonanza/Diamond Mtn",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Bonanza/Diamond Mtn",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5047,Diamond Mtn/Bonanza,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0046,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Vernal",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Vernal",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5048,Vernal,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.75; owner review required.
permit_2022_2024_conservation_0047,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - South Slope, Vernal",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"South Slope, Vernal",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5048,Vernal,Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_REVIEW,,Fuzzy match score 0.75; owner review required.
permit_2022_2024_conservation_0048,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Southwest Desert,Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5049,Southwest Desert - Private Land Only,Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0049,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Southwest Desert,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Southwest Desert,Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,LP5049,Southwest Desert - Private Land Only,Buck,Pronghorn,Any Legal Weapon,Limited Entry - Private Land Only,Sept 13 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.80; tied/weak candidates require review.
permit_2022_2024_conservation_0050,permit_allocation,False,True,2022,2024,2022-2024 Mule Deer Foundation Buck Pronghorn - Statewide,Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,Statewide,Statewide,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB1000,Pronghorn - Statewide Permit,Buck,Pronghorn,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1 - Nov 15, 2026",,,,,,,,,,,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.20; tied/weak candidates require review.
permit_2022_2024_conservation_0051,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Buck Pronghorn - West Desert, Snake Valley",Buck Pronghorn,Conservation Permits,Mule Deer Foundation,MDF,"West Desert, Snake Valley",Any Weapon,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,PB5052,"West Desert, Snake Valley",Buck,Pronghorn,Any Legal Weapon,Limited Entry,Sept 12 2026 - Sept 20 2026,95,11,106,2026_RAC_CURRENT_YEAR_ALLOTMENT,95,11,106,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_buck_pronghorn_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0052,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Bull Elk - Beaver, East",Bull Elk,Conservation Permits,Mule Deer Foundation,MDF,"Beaver, East",Multiseason,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3102,"Beaver, East",Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,MATCH_HIGH,,
permit_2022_2024_conservation_0053,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Bull Elk - Book Cliffs, Bitter Creek/South",Bull Elk,Conservation Permits,Mule Deer Foundation,MDF,"Book Cliffs, Bitter Creek/South",Muzzleloader,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3166,"Book Cliffs, Bitter Creek/East",Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.71; tied/weak candidates require review.
permit_2022_2024_conservation_0054,permit_allocation,False,True,2022,2024,"2022-2024 Mule Deer Foundation Bull Elk - Cache, Meadowville",Bull Elk,Conservation Permits,Mule Deer Foundation,MDF,"Cache, Meadowville",Choice of ALW season,,2022-24_conservation_permits.pdf,2,TBD: copy source PDF into public/hard-copy/source_pdfs/regulations/2022-2024/,extracted_permit_row,Duplicate rows intentionally preserved; duplicate entries may represent multiple permits/allocations.,EB3105,"Cache, Meadowville",Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT,AMBIGUOUS_DATABASE_MATCH,,Best fuzzy match score 0.33; tied/weak candidates require review.
