source_file,source_page,hunt_code,hunt_name,species_or_category,res_total_permits,nr_total_permits,total_permits_comp,totals_numbers,raw_hunt_line,raw_totals_line,parse_style,dataset_family,source_dataset,total_permits_master,status
24_bg-odds.pdf,316,EB3185,Limited-entry Alw (rifle) Bull Elk - Mid - Monroe - Any Legal Weapon Page 349,,20,150,170,461;10;10;20;1;23;1;150;1;1;2;1;75;0,,Totals 461 10 10 20 1 in 23.1 Totals 150 1 1 2 1 in 75.0,res_nr_split,big_game_master,24_bg-odds.pdf,170,match
24_bg-odds.pdf,317,EB3186,Limited-entry Archery Bull Elk - Late - Mt Dutton - Archery Page 350,,7,14,21,11;4;3;7;1;1;6;14;0;1;1;1;14;0,,Totals 11 4 3 7 1 in 1.6 Totals 14 0 1 1 1 in 14.0,res_nr_split,big_game_master,24_bg-odds.pdf,21,match
24_bg-odds.pdf,318,EB3187,Limited-entry Alw (rifle) Bull Elk - Mid - Mt Dutton - Any Legal Weapon Page 351,,18,84,102,288;9;9;18;1;16;0;84;1;1;2;1;42;0,,Totals 288 9 9 18 1 in 16.0 Totals 84 1 1 2 1 in 42.0,res_nr_split,big_game_master,24_bg-odds.pdf,102,match
24_bg-odds.pdf,319,EB3188,Limited-entry Archery Bull Elk - Late - Panguitch Lake - Archery Page 352,,4,18,22,30;2;2;4;1;7;5;18;0;1;1;1;18;0,,Totals 30 2 2 4 1 in 7.5 Totals 18 0 1 1 1 in 18.0,res_nr_split,big_game_master,24_bg-odds.pdf,22,match
24_bg-odds.pdf,320,EB3189,Limited-entry Alw (rifle) Bull Elk - Mid - Panguitch Lake - Any Legal Weapon Page 353,,15,216,231,486;8;7;15;1;32;4;216;1;1;2;1;108;0,,Totals 486 8 7 15 1 in 32.4 Totals 216 1 1 2 1 in 108.0,res_nr_split,big_game_master,24_bg-odds.pdf,231,match
24_bg-odds.pdf,321,EB3190,Limited-entry Archery Bull Elk - Late - Boulder - Archery Page 354,,4,7,11,12;2;2;4;1;3;0;7;0;1;1;1;7;0,,Totals 12 2 2 4 1 in 3.0 Totals 7 0 1 1 1 in 7.0,res_nr_split,big_game_master,24_bg-odds.pdf,11,match
24_bg-odds.pdf,322,EB3191,Limited-entry Alw (rifle) Bull Elk - Mid - Boulder - Any Legal Weapon Page 355,,33,200,233,433;17;16;33;1;13;1;200;2;2;4;1;50;0,,Totals 433 17 16 33 1 in 13.1 Totals 200 2 2 4 1 in 50.0,res_nr_split,big_game_master,24_bg-odds.pdf,233,match
24_bg-odds.pdf,323,EB3192,Limited-entry Archery Bull Elk - Late - Fishlake/thousand Lakes - Archery Page 356,,4,5,9,10;2;2;4;1;2;5;5;0;1;1;1;5;0,,Totals 10 2 2 4 1 in 2.5 Totals 5 0 1 1 1 in 5.0,res_nr_split,big_game_master,24_bg-odds.pdf,9,match
24_bg-odds.pdf,324,EB3193,Limited-entry Archery Bull Elk - Late - San Juan Bull Elk - Archery Page 357,,4,19,23,8;2;2;4;1;2;0;19;0;1;1;1;19;0,,Totals 8 2 2 4 1 in 2.0 Totals 19 0 1 1 1 in 19.0,res_nr_split,big_game_master,24_bg-odds.pdf,23,match
24_bg-odds.pdf,325,EB3194,Limited-entry Alw (rifle) Bull Elk - Mid - San Juan Bull Elk - Any Legal Weapon Page 358,,28,288,316,448;14;14;28;1;16;0;288;2;1;3;1;96;0,,Totals 448 14 14 28 1 in 16.0 Totals 288 2 1 3 1 in 96.0,res_nr_split,big_game_master,24_bg-odds.pdf,316,match
24_bg-odds.pdf,326,EB3195,Limited-entry Archery Bull Elk - Late - Diamond Mtn - Archery Page 359,,4,3,7,10;2;2;4;1;2;5;3;0;1;1;1;3;0,,Totals 10 2 2 4 1 in 2.5 Totals 3 0 1 1 1 in 3.0,res_nr_split,big_game_master,24_bg-odds.pdf,7,match
24_bg-odds.pdf,327,EB3196,Limited-entry Alw (rifle) Bull Elk - Late - Diamond Mtn - Any Legal Weapon Page 360,,14,45,59,92;7;7;14;1;6;6;45;1;1;2;1;22;5,,Totals 92 7 7 14 1 in 6.6 Totals 45 1 1 2 1 in 22.5,res_nr_split,big_game_master,24_bg-odds.pdf,59,match
24_bg-odds.pdf,328,EB3197,"Limited-entry Archery Bull Elk - Late - Southwest Desert, South - Archery Page 361",,4,8,12,13;2;2;4;1;3;3;8;0;1;1;1;8;0,,Totals 13 2 2 4 1 in 3.3 Totals 8 0 1 1 1 in 8.0,res_nr_split,big_game_master,24_bg-odds.pdf,12,match
24_bg-odds.pdf,329,EB3198,"Limited-entry Alw (rifle) Bull Elk - Mid - Southwest Desert, South - Any Legal Weapon Page 362",,38,111,149,381;19;19;38;1;10;0;111;2;2;4;1;27;8,,Totals 381 19 19 38 1 in 10.0 Totals 111 2 2 4 1 in 27.8,res_nr_split,big_game_master,24_bg-odds.pdf,149,match
24_bg-odds.pdf,330,EB3199,Limited-entry Archery Bull Elk - Late - Wasatch Mtns - Archery Page 363,,9,8,17,32;5;4;9;1;3;6;8;0;1;1;1;8;0,,Totals 32 5 4 9 1 in 3.6 Totals 8 0 1 1 1 in 8.0,res_nr_split,big_game_master,24_bg-odds.pdf,17,match
24_bg-odds.pdf,331,EB3500,Cwmu Bull Elk - Alton - Any Legal Weapon Page 364,,1,0,1,15;0;1;1;1;15;0;0;0;0;0,,Totals 15 0 1 1 1 in 15.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,332,EB3501,Cwmu Bull Elk - Bar J Ranch - Any Legal Weapon Page 365,,2,0,2,62;1;1;2;1;31;0;0;0;0;0,,Totals 62 1 1 2 1 in 31.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,333,EB3502,Cwmu Bull Elk - Bear Mountain - Any Legal Weapon Page 366,,1,0,1,25;0;1;1;1;25;0;0;0;0;0,,Totals 25 0 1 1 1 in 25.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,334,EB3503,Cwmu Bull Elk - Bear Springs - Any Legal Weapon Page 367,,1,0,1,20;0;1;1;1;20;0;0;0;0;0,,Totals 20 0 1 1 1 in 20.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,335,EB3504,Cwmu Bull Elk - Blackhawk - Any Legal Weapon Page 368,,1,0,1,19;0;1;1;1;19;0;0;0;0;0,,Totals 19 0 1 1 1 in 19.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,336,EB3505,Cwmu Bull Elk - Boobe Hole - Any Legal Weapon Page 369,,2,0,2,59;1;1;2;1;29;5;0;0;0;0,,Totals 59 1 1 2 1 in 29.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,337,EB3506,Cwmu Bull Elk - Causey Spring - Any Legal Weapon Page 370,,1,0,1,26;0;1;1;1;26;0;0;0;0;0,,Totals 26 0 1 1 1 in 26.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,338,EB3508,Cwmu Bull Elk - Chimney Rock - Any Legal Weapon Page 371,,2,0,2,51;1;1;2;1;25;5;0;0;0;0,,Totals 51 1 1 2 1 in 25.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,339,EB3509,Cwmu Bull Elk - Coldwater Ranch - Any Legal Weapon Page 372,,2,0,2,150;1;1;2;1;75;0;0;0;0;0,,Totals 150 1 1 2 1 in 75.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,340,EB3511,Cwmu Bull Elk - Cotton Thomas - Any Legal Weapon Page 373,,1,0,1,21;0;1;1;1;21;0;0;0;0;0,,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,341,EB3514,Cwmu Bull Elk - Deseret - Any Legal Weapon Page 374,,18,0,18,1068;9;9;18;1;59;3;0;0;0;0,,Totals 1068 9 9 18 1 in 59.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,18,match
24_bg-odds.pdf,342,EB3515,Cwmu Bull Elk - Double Cone - Any Legal Weapon Page 375,,1,0,1,57;0;1;1;1;57;0;0;0;0;0,,Totals 57 0 1 1 1 in 57.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,343,EB3516,Cwmu Bull Elk - Durst Mountain - Any Legal Weapon Page 376,,3,0,3,92;2;1;3;1;30;7;0;0;0;0,,Totals 92 2 1 3 1 in 30.7 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,344,EB3517,Cwmu Bull Elk - East Fork Chalk Creek - Any Legal Weapon Page 377,,3,0,3,37;2;1;3;1;12;3;0;0;0;0,,Totals 37 2 1 3 1 in 12.3 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,345,EB3519,Cwmu Bull Elk - Ensign Ranches - Any Legal Weapon Page 378,,4,0,4,87;2;2;4;1;21;8;0;0;0;0,,Totals 87 2 2 4 1 in 21.8 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,4,match
24_bg-odds.pdf,346,EB3520,Cwmu Bull Elk - Folley Ridge - Any Legal Weapon Page 379,,2,0,2,55;1;1;2;1;27;5;0;0;0;0,,Totals 55 1 1 2 1 in 27.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,347,EB3521,Cwmu Bull Elk - Grass Valley/clark Canyon - Any Legal Weapon Page 380,,10,0,10,67;5;5;10;1;6;7;0;0;0;0,,Totals 67 5 5 10 1 in 6.7 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,10,match
24_bg-odds.pdf,348,EB3522,Cwmu Bull Elk - Grazing Pasture - Any Legal Weapon Page 381,,1,0,1,56;0;1;1;1;56;0;0;0;0;0,,Totals 56 0 1 1 1 in 56.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,349,EB3523,Cwmu Bull Elk - Guildersleeve - Any Legal Weapon Page 382,,2,0,2,32;1;1;2;1;16;0;0;0;0;0,,Totals 32 1 1 2 1 in 16.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,350,EB3524,Cwmu Bull Elk - Hardscrabble - Any Legal Weapon Page 383,,2,0,2,33;1;1;2;1;16;5;0;0;0;0,,Totals 33 1 1 2 1 in 16.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,351,EB3525,Cwmu Bull Elk - Heaston East - Any Legal Weapon Page 384,,2,0,2,60;1;1;2;1;30;0;0;0;0;0,,Totals 60 1 1 2 1 in 30.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,352,EB3526,Cwmu Bull Elk - Hiawatha - Any Legal Weapon Page 385,,2,0,2,31;1;1;2;1;15;5;0;0;0;0,,Totals 31 1 1 2 1 in 15.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,353,EB3527,Cwmu Bull Elk - Indian Head - Any Legal Weapon Page 386,,1,0,1,29;0;1;1;1;29;0;0;0;0;0,,Totals 29 0 1 1 1 in 29.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,354,EB3528,Cwmu Bull Elk - Ingham Peak - Any Legal Weapon Page 387,,1,0,1,9;0;1;1;1;9;0;0;0;0;0,,Totals 9 0 1 1 1 in 9.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,355,EB3529,Cwmu Bull Elk - J.b. Ranch - Any Legal Weapon Page 388,,2,0,2,76;1;1;2;1;38;0;0;0;0;0,,Totals 76 1 1 2 1 in 38.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,356,EB3530,Cwmu Bull Elk - Jacob's Creek - Any Legal Weapon Page 389,,1,0,1,7;0;1;1;1;7;0;0;0;0;0,,Totals 7 0 1 1 1 in 7.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,357,EB3531,Cwmu Bull Elk - Johnson Mountain Ranch - Any Legal Weapon Page 390,,2,0,2,111;1;1;2;1;55;5;0;0;0;0,,Totals 111 1 1 2 1 in 55.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,358,EB3532,Cwmu Bull Elk - Jump Creek - Any Legal Weapon Page 391,,1,0,1,41;0;1;1;1;41;0;0;0;0;0,,Totals 41 0 1 1 1 in 41.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,359,EB3533,Cwmu Bull Elk - Junction Valley - Any Legal Weapon Page 392,,1,0,1,14;0;1;1;1;14;0;0;0;0;0,,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,360,EB3534,Cwmu Bull Elk - Little Red Creek - Any Legal Weapon Page 393,,2,0,2,92;1;1;2;1;46;0;0;0;0;0,,Totals 92 1 1 2 1 in 46.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,361,EB3536,Cwmu Bull Elk - Minnie Maud Ridge - Any Legal Weapon Page 394,,5,0,5,30;3;2;5;1;6;0;0;0;0;0,,Totals 30 3 2 5 1 in 6.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,5,match
24_bg-odds.pdf,362,EB3538,Cwmu Bull Elk - Moon Ranch - Any Legal Weapon Page 395,,1,0,1,24;0;1;1;1;24;0;0;0;0;0,,Totals 24 0 1 1 1 in 24.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,363,EB3540,Cwmu Bull Elk - Old Woman Plateau - Any Legal Weapon Page 396,,2,0,2,67;1;1;2;1;33;5;0;0;0;0,,Totals 67 1 1 2 1 in 33.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,364,EB3541,Cwmu Bull Elk - Patmos Ridge - Any Legal Weapon Page 397,,1,0,1,1;0;1;1;1;1;0;0;0;0;0,,Totals 1 0 1 1 1 in 1.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,365,EB3543,Cwmu Bull Elk - Preston Nutter Ranch - Any Legal Weapon Page 398,,2,0,2,129;1;1;2;1;64;5;0;0;0;0,,Totals 129 1 1 2 1 in 64.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,366,EB3544,Cwmu Bull Elk - Redd Ranches - Any Legal Weapon Page 399,,2,0,2,76;1;1;2;1;38;0;0;0;0;0,,Totals 76 1 1 2 1 in 38.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,367,EB3545,Cwmu Bull Elk - Riverview Ranch Llc - Any Legal Weapon Page 400,,2,0,2,52;1;1;2;1;26;0;0;0;0;0,,Totals 52 1 1 2 1 in 26.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,368,EB3546,Cwmu Bull Elk - Roan Cliffs - Any Legal Weapon Page 401,,1,0,1,21;0;1;1;1;21;0;0;0;0;0,,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,369,EB3547,Cwmu Bull Elk - Sand Creek - Any Legal Weapon Page 402,,1,0,1,51;0;1;1;1;51;0;0;0;0;0,,Totals 51 0 1 1 1 in 51.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,370,EB3548,Cwmu Bull Elk - Scofield Canyons - Any Legal Weapon Page 403,,1,0,1,54;0;1;1;1;54;0;0;0;0;0,,Totals 54 0 1 1 1 in 54.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,371,EB3549,Cwmu Bull Elk - Scofield East - Any Legal Weapon Page 404,,1,0,1,26;0;1;1;1;26;0;0;0;0;0,,Totals 26 0 1 1 1 in 26.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,372,EB3550,Cwmu Bull Elk - Scofield West - Any Legal Weapon Page 405,,2,0,2,50;1;1;2;1;25;0;0;0;0;0,,Totals 50 1 1 2 1 in 25.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,373,EB3551,Cwmu Bull Elk - Sj Ranch - Any Legal Weapon Page 406,,1,0,1,28;0;1;1;1;28;0;0;0;0;0,,Totals 28 0 1 1 1 in 28.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,374,EB3552,Cwmu Bull Elk - Skull Crack - Any Legal Weapon Page 407,,1,0,1,66;0;1;1;1;66;0;0;0;0;0,,Totals 66 0 1 1 1 in 66.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,375,EB3553,Cwmu Bull Elk - Soldier Summit - Any Legal Weapon Page 408,,2,0,2,40;1;1;2;1;20;0;0;0;0;0,,Totals 40 1 1 2 1 in 20.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,376,EB3554,Cwmu Bull Elk - South Canyon - Any Legal Weapon Page 409,,2,0,2,24;1;1;2;1;12;0;0;0;0;0,,Totals 24 1 1 2 1 in 12.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,377,EB3555,Cwmu Bull Elk - Spring Creek/dodge - Any Legal Weapon Page 410,,2,0,2,60;1;1;2;1;30;0;0;0;0;0,,Totals 60 1 1 2 1 in 30.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,378,EB3557,Cwmu Bull Elk - Strawberry Ridge - Any Legal Weapon Page 411,,2,0,2,51;1;1;2;1;25;5;0;0;0;0,,Totals 51 1 1 2 1 in 25.5 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,379,EB3558,Cwmu Bull Elk - Summit Point - Any Legal Weapon Page 412,,1,0,1,16;0;1;1;1;16;0;0;0;0;0,,Totals 16 0 1 1 1 in 16.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,380,EB3559,Cwmu Bull Elk - Three C - Any Legal Weapon Page 413,,2,0,2,62;1;1;2;1;31;0;0;0;0;0,,Totals 62 1 1 2 1 in 31.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,381,EB3561,Cwmu Bull Elk - Two Bear - Any Legal Weapon Page 414,,5,0,5,57;3;2;5;1;11;4;0;0;0;0,,Totals 57 3 2 5 1 in 11.4 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,5,match
24_bg-odds.pdf,382,EB3562,Cwmu Bull Elk - Wallsburg - Any Legal Weapon Page 415,,1,0,1,13;0;1;1;1;13;0;0;0;0;0,,Totals 13 0 1 1 1 in 13.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,383,EB3564,Cwmu Bull Elk - Woodruff Creek South - Any Legal Weapon Page 416,,2,0,2,40;1;1;2;1;20;0;0;0;0;0,,Totals 40 1 1 2 1 in 20.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,384,EB3565,Cwmu Bull Elk - North Peaks - Any Legal Weapon Page 417,,1,0,1,21;0;1;1;1;21;0;0;0;0;0,,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,385,EB3603,Cwmu Bull Elk - Pahvant Ensign - Any Legal Weapon Page 418,,1,0,1,42;0;1;1;1;42;0;0;0;0;0,,Totals 42 0 1 1 1 in 42.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,386,EB3604,Cwmu Bull Elk - Double R Ranch - Any Legal Weapon Page 419,,1,0,1,37;0;1;1;1;37;0;0;0;0;0,,Totals 37 0 1 1 1 in 37.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,387,EB3606,Cwmu Bull Elk - Mountain Sky Ranch - Any Legal Weapon Page 420,,1,0,1,52;0;1;1;1;52;0;0;0;0;0,,Totals 52 0 1 1 1 in 52.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,388,EB3607,Cwmu Bull Elk - West Willow Creek Ranch - Any Legal Weapon Page 421,,1,0,1,21;0;1;1;1;21;0;0;0;0;0,,Totals 21 0 1 1 1 in 21.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,389,EB3608,Cwmu Bull Elk - Avintaquin Canyon - Any Legal Weapon Page 422,,1,0,1,14;0;1;1;1;14;0;0;0;0;0,,Totals 14 0 1 1 1 in 14.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,390,EB3609,Cwmu Bull Elk - Royal Ivory Outfitters - Any Legal Weapon Page 423,,3,0,3,42;2;1;3;1;14;0;0;0;0;0,,Totals 42 2 1 3 1 in 14.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,3,match
24_bg-odds.pdf,391,EB3610,Cwmu Bull Elk - Sharp Mountain - Any Legal Weapon Page 424,,2,0,2,36;1;1;2;1;18;0;0;0;0;0,,Totals 36 1 1 2 1 in 18.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,392,EB3611,Cwmu Bull Elk - West Ridge - Any Legal Weapon Page 425,,2,0,2,16;1;1;2;1;8;0;0;0;0;0,,Totals 16 1 1 2 1 in 8.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,2,match
24_bg-odds.pdf,393,EB3613,Cwmu Bull Elk - Little Pole Canyon - Any Legal Weapon Page 426,,1,0,1,16;0;1;1;1;16;0;0;0;0;0,,Totals 16 0 1 1 1 in 16.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,394,EB3614,Cwmu Bull Elk - Tunnel Hollow - Any Legal Weapon Page 427,,1,0,1,23;0;1;1;1;23;0;0;0;0;0,,Totals 23 0 1 1 1 in 23.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,395,EB3616,Cwmu Bull Elk - Sweetwater - Any Legal Weapon Page 428,,1,0,1,34;0;1;1;1;34;0;0;0;0;0,,Totals 34 0 1 1 1 in 34.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,396,EB3617,Cwmu Bull Elk - Diamond Mountain - Any Legal Weapon Page 429,,1,0,1,6;0;1;1;1;6;0;0;0;0;0,,Totals 6 0 1 1 1 in 6.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,397,EB3619,Cwmu Bull Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon Page 430,,10,0,10,86;5;5;10;1;8;6;0;0;0;0,,Totals 86 5 5 10 1 in 8.6 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,10,match
24_bg-odds.pdf,520,GO6800,Mountain Goat - Beaver - Any Legal Weapon Page 431,,7,3116,3123,1399;4;3;7;1;199;9;3116;0;1;1;3116;0,,Totals 1399 4 3 7 1 in 199.9 Totals 3116 0 1 1 in 3116.0,res_nr_split,big_game_master,24_bg-odds.pdf,3123,match
24_bg-odds.pdf,521,GO6801,Mountain Goat - Beaver - Any Legal Weapon Page 432,,9,0,9,927;5;4;9;1;103;0;0;0;0;0,,Totals 927 5 4 9 1 in 103.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,9,match
24_bg-odds.pdf,522,GO6803,Mountain Goat - Nebo - Any Legal Weapon Page 433,,12,1356,1368,727;6;6;12;1;60;6;1356;0;1;1;1356;0,,Totals 727 6 6 12 1 in 60.6 Totals 1356 0 1 1 in 1356.0,res_nr_split,big_game_master,24_bg-odds.pdf,1368,match
24_bg-odds.pdf,523,GO6804,Mountain Goat - High Uintas Kamas - Any Legal Weapon Page 434,,1,0,1,206;0;1;1;1;206;0;0;0;0;0,,Totals 206 0 1 1 1 in 206.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,524,GO6805,Mountain Goat - High Uintas Central - Any Legal Weapon Page 435,,3,600,603,305;2;1;3;1;101;7;600;0;1;1;1;600;0,,Totals 305 2 1 3 1 in 101.7 Totals 600 0 1 1 1 in 600.0,res_nr_split,big_game_master,24_bg-odds.pdf,603,match
24_bg-odds.pdf,525,GO6806,Mountain Goat - High Uintas East - Any Legal Weapon Page 436,,1,934,935,130;0;1;1;1;130;0;934;0;1;1;1;934;0,,Totals 130 0 1 1 1 in 130.0 Totals 934 0 1 1 1 in 934.0,res_nr_split,big_game_master,24_bg-odds.pdf,935,match
24_bg-odds.pdf,526,GO6807,Mountain Goat - High Uintas Leidy Peak - Any Legal Weapon Page 437,,1,0,1,129;0;1;1;1;129;0;0;0;0;0,,Totals 129 0 1 1 1 in 129.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
24_bg-odds.pdf,527,GO6808,Mountain Goat - High Uintas West - Any Legal Weapon Page 438,,8,819,827,623;4;4;8;1;77;9;819;0;1;1;1;819;0,,Totals 623 4 4 8 1 in 77.9 Totals 819 0 1 1 1 in 819.0,res_nr_split,big_game_master,24_bg-odds.pdf,827,match
24_bg-odds.pdf,528,GO6810,"Mountain Goat - Ogden, Willard Peak - Any Legal Weapon Page 439",,1,0,1,1110;0;1;1;1110;0;0;0;0;0,,Totals 1110 0 1 1 in 1110.0 Totals 0 0 0 0 N/A,res_nr_split,big_game_master,24_bg-odds.pdf,1,match
