hunt_code,reported_hunt_year,model_target_year,species,hunt_name,source_families,records_count,permits_sum,hunters_afield_sum,harvest_sum,success_percent_mean,average_days_mean,hunter_satisfaction_mean,male_harvest_sum,female_harvest_sum,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible
EA1054,2022,2023,Antlerless Elk,"Nine Mile, West Anthro",antlerless,1,249.0,201.0,29.0,14.5,5.4,,,,true,true,true
EA1056,2022,2023,Antlerless Elk,"North Slope, Greendale",antlerless,1,5.0,5.0,0.0,0.0,6.4,,,,true,true,true
EA1058,2022,2023,Antlerless Elk,"North Slope, Henrys Fork-Burnt Fork",antlerless,1,100.0,79.0,33.0,42.3,3.8,,,,true,true,true
EA1060,2022,2023,Antlerless Elk,"North Slope, West Daggett",antlerless,1,20.0,20.0,8.0,41.7,5.7,,,,true,true,true
EA1061,2022,2023,Antlerless Elk,"North Slope, West Daggett",antlerless,1,20.0,19.0,1.0,7.7,4.6,,,,true,true,true
EA1063,2022,2023,Antlerless Elk,Ogden,antlerless,1,28.0,26.0,9.0,35.3,9.9,,,,true,true,true
EA1064,2022,2023,Antlerless Elk,Ogden,antlerless,1,30.0,28.0,22.0,77.8,5.2,,,,true,true,true
EA1069,2022,2023,Antlerless Elk,Panguitch Lake,antlerless,1,15.0,15.0,9.0,62.5,3.0,,,,true,true,true
EA1073,2022,2023,Antlerless Elk,Paunsaugunt,antlerless,1,49.0,38.0,5.0,14.3,5.9,,,,true,true,true
EA1074,2022,2023,Antlerless Elk,Pine Valley,antlerless,1,10.0,8.0,0.0,0.0,3.8,,,,true,true,true
EA1075,2022,2023,Antlerless Elk,"Plateau, Boulder East",antlerless,1,14.0,14.0,7.0,50.0,4.6,,,,true,true,true
EA1076,2022,2023,Antlerless Elk,"Plateau, Boulder West",antlerless,1,15.0,13.0,9.0,72.7,4.8,,,,true,true,true
EA1077,2022,2023,Antlerless Elk,"Plateau, Boulder-Circle Cliffs",antlerless,1,18.0,18.0,7.0,40.0,6.6,,,,true,true,true
EA1078,2022,2023,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes",antlerless,1,258.0,246.0,100.0,40.6,5.0,,,,true,true,true
EA1079,2022,2023,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes East",antlerless,1,127.0,120.0,95.0,79.1,3.3,,,,true,true,true
EA1080,2022,2023,Antlerless Elk,"Plateau, Fishlake/Thousand Lakes West",antlerless,1,77.0,72.0,52.0,72.3,3.8,,,,true,true,true
EA1081,2022,2023,Antlerless Elk,San Juan,antlerless,1,125.0,123.0,68.0,54.8,4.5,,,,true,true,true
EA1082,2022,2023,Antlerless Elk,San Juan,antlerless,1,125.0,103.0,55.0,53.3,6.0,,,,true,true,true
EA1084,2022,2023,Antlerless Elk,"San Rafael, North",antlerless,1,5.0,3.0,0.0,0.0,2.5,,,,true,true,true
EA1085,2022,2023,Antlerless Elk,"South Slope, Bonanza/Vernal",antlerless,1,98.0,75.0,11.0,14.3,8.6,,,,true,true,true
EA1087,2022,2023,Antlerless Elk,"South Slope, Bonanza/Vernal",antlerless,1,100.0,96.0,32.0,32.7,5.7,,,,true,true,true
EA1089,2022,2023,Antlerless Elk,"South Slope, Diamond Mtn",antlerless,1,49.0,46.0,34.0,74.4,3.6,,,,true,true,true
EA1090,2022,2023,Antlerless Elk,"South Slope, Diamond Mtn",antlerless,1,50.0,50.0,25.0,50.0,3.2,,,,true,true,true
EA1091,2022,2023,Antlerless Elk,"South Slope, Diamond Mtn",antlerless,1,50.0,47.0,18.0,38.7,3.4,,,,true,true,true
EA1094,2022,2023,Antlerless Elk,"South Slope, Mosby Mtn",antlerless,1,100.0,83.0,40.0,47.7,7.9,,,,true,true,true
EA1098,2022,2023,Antlerless Elk,"South Slope, Yellowstone",antlerless,1,73.0,62.0,22.0,35.7,4.2,,,,true,true,true
EA1099,2022,2023,Antlerless Elk,"South Slope, Yellowstone",antlerless,1,73.0,63.0,26.0,40.6,5.0,,,,true,true,true
EA1100,2022,2023,Antlerless Elk,"South Slope, Yellowstone",antlerless,1,75.0,67.0,35.0,51.4,3.2,,,,true,true,true
EA1101,2022,2023,Antlerless Elk,Southwest Desert,antlerless,1,50.0,47.0,37.0,78.1,5.2,,,,true,true,true
EA1110,2022,2023,Antlerless Elk,"Wasatch Mtns, Salt Lake",antlerless,1,40.0,35.0,21.0,59.3,5.1,,,,true,true,true
EA1111,2022,2023,Antlerless Elk,"Wasatch Mtns, Wallsburg",antlerless,1,30.0,29.0,5.0,15.8,6.5,,,,true,true,true
EA1112,2022,2023,Antlerless Elk,"Wasatch Mtns, Wallsburg",antlerless,1,50.0,39.0,23.0,58.6,3.6,,,,true,true,true
EA1113,2022,2023,Antlerless Elk,"Wasatch Mtns, West Heber",antlerless,1,25.0,22.0,11.0,47.1,3.9,,,,true,true,true
EA1114,2022,2023,Antlerless Elk,"Wasatch Mtns, West Timpanogos",antlerless,1,30.0,29.0,21.0,73.7,4.3,,,,true,true,true
EA1116,2022,2023,Antlerless Elk,Zion,antlerless,1,40.0,35.0,0.0,0.0,8.6,,,,true,true,true
EA1117,2022,2023,Antlerless Elk,Zion,antlerless,1,159.0,145.0,16.0,10.8,7.6,,,,true,true,true
EA1118,2022,2023,CWMU Antlerless Elk,Alton,antlerless,1,13.0,10.0,3.0,25.0,4.2,,,,true,true,true
EA1119,2022,2023,CWMU Antlerless Elk,Bar J Ranch,antlerless,1,16.0,16.0,12.0,72.7,2.1,,,,true,true,true
EA1120,2022,2023,CWMU Antlerless Elk,Bear Mountain,antlerless,1,20.0,18.0,9.0,50.0,3.1,,,,true,true,true
EA1121,2022,2023,CWMU Antlerless Elk,Boobe Hole,antlerless,1,11.0,11.0,10.0,88.9,2.3,,,,true,true,true
EA1122,2022,2023,CWMU Antlerless Elk,Causey Spring,antlerless,1,5.0,5.0,1.0,25.0,7.5,,,,true,true,true
EA1124,2022,2023,CWMU Antlerless Elk,Chimney Rock,antlerless,1,12.0,12.0,12.0,100.0,2.3,,,,true,true,true
EA1125,2022,2023,CWMU Antlerless Elk,Coldwater Ranch,antlerless,1,20.0,19.0,15.0,81.2,1.8,,,,true,true,true
EA1126,2022,2023,CWMU Antlerless Elk,Cotton Thomas,antlerless,1,5.0,3.0,0.0,0.0,6.5,,,,true,true,true
EA1129,2022,2023,CWMU Antlerless Elk,Deseret,antlerless,1,293.0,270.0,249.0,92.3,1.5,,,,true,true,true
EA1130,2022,2023,CWMU Antlerless Elk,Double Cone,antlerless,1,7.0,6.0,0.0,0.0,3.8,,,,true,true,true
EA1131,2022,2023,CWMU Antlerless Elk,Durst Mountain,antlerless,1,25.0,24.0,22.0,90.9,1.5,,,,true,true,true
EA1132,2022,2023,CWMU Antlerless Elk,East Fork Chalk Creek,antlerless,1,30.0,30.0,9.0,30.4,3.3,,,,true,true,true
EA1134,2022,2023,CWMU Antlerless Elk,Ensign Ranches,antlerless,1,68.0,64.0,58.0,90.0,1.4,,,,true,true,true
EA1135,2022,2023,CWMU Antlerless Elk,Folley Ridge,antlerless,1,8.0,7.0,7.0,100.0,1.8,,,,true,true,true
EA1136,2022,2023,CWMU Antlerless Elk,Grass Valley/Clark Canyon,antlerless,1,50.0,42.0,36.0,84.4,1.6,,,,true,true,true
EA1137,2022,2023,CWMU Antlerless Elk,Grazing Pasture,antlerless,1,15.0,12.0,9.0,75.0,1.8,,,,true,true,true
EA1138,2022,2023,CWMU Antlerless Elk,Guildersleeve,antlerless,1,8.0,8.0,6.0,80.0,2.4,,,,true,true,true
EA1139,2022,2023,CWMU Antlerless Elk,Hardscrabble,antlerless,1,9.0,9.0,8.0,85.7,3.1,,,,true,true,true
EA1140,2022,2023,CWMU Antlerless Elk,Heaston East,antlerless,1,10.0,10.0,10.0,100.0,1.6,,,,true,true,true
EA1141,2022,2023,CWMU Antlerless Elk,Hiawatha,antlerless,1,12.0,12.0,9.0,71.4,3.0,,,,true,true,true
EA1142,2022,2023,CWMU Antlerless Elk,Indian Head,antlerless,1,8.0,8.0,5.0,57.1,1.4,,,,true,true,true
EA1143,2022,2023,CWMU Antlerless Elk,J. B. Ranch,antlerless,1,35.0,34.0,32.0,96.2,1.7,,,,true,true,true
EA1145,2022,2023,CWMU Antlerless Elk,Johnson Mountain Ranch,antlerless,1,21.0,20.0,18.0,92.9,1.4,,,,true,true,true
EA1146,2022,2023,CWMU Antlerless Elk,Jump Creek,antlerless,1,15.0,15.0,11.0,72.7,3.1,,,,true,true,true
EA1147,2022,2023,CWMU Antlerless Elk,Little Red Creek,antlerless,1,18.0,18.0,15.0,81.2,2.0,,,,true,true,true
EA1149,2022,2023,CWMU Antlerless Elk,Minnie Maud Ridge,antlerless,1,8.0,8.0,1.0,14.3,4.3,,,,true,true,true
EA1151,2022,2023,CWMU Antlerless Elk,Moon Ranch,antlerless,1,6.0,6.0,1.0,16.7,2.8,,,,true,true,true
EA1153,2022,2023,CWMU Antlerless Elk,Old Woman Plateau,antlerless,1,4.0,2.0,2.0,100.0,1.0,,,,true,true,true
EA1155,2022,2023,CWMU Antlerless Elk,Powder Mountain,antlerless,1,2.0,2.0,2.0,100.0,4.0,,,,true,true,true
EA1156,2022,2023,CWMU Antlerless Elk,Preston Nutter Ranch,antlerless,1,5.0,5.0,0.0,0.0,2.0,,,,true,true,true
EA1157,2022,2023,CWMU Antlerless Elk,Redd Ranches,antlerless,1,30.0,26.0,22.0,84.2,2.5,,,,true,true,true
EA1158,2022,2023,CWMU Antlerless Elk,Riverview Ranch LLC,antlerless,1,10.0,9.0,7.0,83.3,3.0,,,,true,true,true
EA1159,2022,2023,CWMU Antlerless Elk,Roan Cliffs,antlerless,1,4.0,4.0,3.0,66.7,1.7,,,,true,true,true
EA1160,2022,2023,CWMU Antlerless Elk,Sand Creek,antlerless,1,6.0,6.0,5.0,75.0,2.5,,,,true,true,true
EA1161,2022,2023,CWMU Antlerless Elk,Scofield Canyons,antlerless,1,12.0,12.0,12.0,100.0,1.6,,,,true,true,true
EA1162,2022,2023,CWMU Antlerless Elk,Scofield East,antlerless,1,12.0,12.0,3.0,25.0,4.2,,,,true,true,true
EA1163,2022,2023,CWMU Antlerless Elk,Scofield West,antlerless,1,39.0,39.0,27.0,69.6,3.7,,,,true,true,true
EA1164,2022,2023,CWMU Antlerless Elk,SJ Ranch,antlerless,1,6.0,6.0,5.0,75.0,2.5,,,,true,true,true
EA1165,2022,2023,CWMU Antlerless Elk,Skull Crack,antlerless,1,15.0,15.0,15.0,100.0,1.2,,,,true,true,true
EA1166,2022,2023,CWMU Antlerless Elk,Soldier Summit,antlerless,1,11.0,11.0,5.0,44.4,4.0,,,,true,true,true
EA1167,2022,2023,CWMU Antlerless Elk,South Canyon,antlerless,1,10.0,10.0,8.0,80.0,2.4,,,,true,true,true
EA1168,2022,2023,CWMU Antlerless Elk,Spring Creek/Dodge,antlerless,1,18.0,17.0,8.0,45.5,3.9,,,,true,true,true
EA1170,2022,2023,CWMU Antlerless Elk,Strawberry Ridge,antlerless,1,10.0,9.0,4.0,42.9,2.1,,,,true,true,true
EA1172,2022,2023,CWMU Antlerless Elk,Three C,antlerless,1,16.0,16.0,13.0,78.6,1.9,,,,true,true,true
EA1174,2022,2023,CWMU Antlerless Elk,Two Bear,antlerless,1,50.0,47.0,32.0,67.7,2.0,,,,true,true,true
EA1175,2022,2023,CWMU Antlerless Elk,Wallsburg,antlerless,1,7.0,6.0,0.0,0.0,3.2,,,,true,true,true
EA1176,2022,2023,CWMU Antlerless Elk,Weber Florence Creek,antlerless,1,50.0,45.0,21.0,46.2,3.1,,,,true,true,true
EA1177,2022,2023,CWMU Antlerless Elk,Woodruff Creek South,antlerless,1,7.0,6.0,0.0,0.0,2.2,,,,true,true,true
EA1186,2022,2023,Antlerless Elk,Mt Dutton/Plateau,antlerless,1,30.0,30.0,29.0,95.0,2.8,,,,true,true,true
EA1187,2022,2023,Antlerless Elk,"Paunsaugunt, Hatch Bench",antlerless,1,15.0,14.0,2.0,11.1,6.1,,,,true,true,true
EA1189,2022,2023,Antlerless Elk,"Wasatch Mtns, West-Central",antlerless,1,391.0,314.0,105.0,33.5,3.7,,,,true,true,true
EA1192,2022,2023,CWMU Antlerless Elk,Pahvant Ensign,antlerless,1,20.0,17.0,0.0,0.0,2.2,,,,true,true,true
EA1193,2022,2023,Antlerless Elk,"Cache, Rich",antlerless,1,70.0,52.0,28.0,54.3,3.5,,,,true,true,true
EA1194,2022,2023,Antlerless Elk,"Cache, Richmond Hyde Park",antlerless,1,10.0,10.0,3.0,28.6,5.4,,,,true,true,true
EA1196,2022,2023,Antlerless Elk,"North Slope, Summit",antlerless,1,75.0,65.0,11.0,17.5,5.8,,,,true,true,true
EA1198,2022,2023,CWMU Antlerless Elk,Bear Springs,antlerless,1,2.0,0.0,0.0,,,,,,true,true,true
EA1201,2022,2023,CWMU Antlerless Elk,Mountain Sky Ranch,antlerless,1,5.0,5.0,3.0,66.7,5.3,,,,true,true,true
EA1203,2022,2023,Antlerless Elk,"Box Elder, Pilot Mtn",antlerless,1,5.0,5.0,4.0,75.0,3.0,,,,true,true,true
EA1204,2022,2023,Antlerless Elk,"Box Elder, Pilot Mtn",antlerless,1,5.0,5.0,4.0,75.0,5.2,,,,true,true,true
EA1205,2022,2023,Antlerless Elk,"Cache, Richmond Hyde Park",antlerless,1,10.0,10.0,2.0,16.7,4.2,,,,true,true,true
EA1206,2022,2023,Antlerless Elk,"Cache, Richmond Hyde Park",antlerless,1,10.0,8.0,5.0,60.0,6.0,,,,true,true,true
EA1207,2022,2023,Antlerless Elk,"Central Mtns, Moroni Hills",antlerless,1,20.0,16.0,3.0,18.2,8.0,,,,true,true,true
EA1208,2022,2023,Antlerless Elk,"Central Mtns, Nebo",antlerless,1,100.0,98.0,85.0,85.9,6.3,,,,true,true,true
EA1209,2022,2023,Antlerless Elk,"Fillmore, Oak Creek LE",antlerless,1,49.0,42.0,16.0,37.5,7.8,,,,true,true,true
EA1217,2022,2023,Antlerless Elk,"Wasatch Mtns, Avintaquin",antlerless,1,145.0,117.0,9.0,7.4,5.9,,,,true,true,true
EA1222,2022,2023,Antlerless Elk,"Beaver, East",antlerless,1,5.0,3.0,0.0,0.0,17.0,,,,true,true,true
EA1223,2022,2023,Antlerless Elk,"Beaver, East",antlerless,1,5.0,4.0,3.0,75.0,3.0,,,,true,true,true
EA1224,2022,2023,Antlerless Elk,"Book Cliffs, Bitter Creek/South",antlerless,1,129.0,119.0,62.0,51.9,4.2,,,,true,true,true
EA1225,2022,2023,Antlerless Elk,"Book Cliffs, Bitter Creek/South",antlerless,1,160.0,152.0,108.0,71.1,2.9,,,,true,true,true
EA1226,2022,2023,Antlerless Elk,"Central Mtns, Moroni Hills",antlerless,1,10.0,9.0,4.0,42.9,10.3,,,,true,true,true
EA1227,2022,2023,Antlerless Elk,"Fillmore, Kanosh Valley",antlerless,1,10.0,9.0,3.0,33.3,7.3,,,,true,true,true
EA1228,2022,2023,Antlerless Elk,Morgan-South Rich,antlerless,1,100.0,81.0,63.0,77.1,2.7,,,,true,true,true
EA1229,2022,2023,Antlerless Elk,Morgan-South Rich,antlerless,1,148.0,142.0,127.0,89.3,2.9,,,,true,true,true
EA1231,2022,2023,Antlerless Elk,"West Desert, Tintic Valley",antlerless,1,50.0,49.0,15.0,31.4,10.8,,,,true,true,true
EA1233,2022,2023,CWMU Antlerless Elk,Avintaquin Canyon,antlerless,1,7.0,5.0,5.0,100.0,4.7,,,,true,true,true
EA1234,2022,2023,CWMU Antlerless Elk,Royal Ivory Outfitters,antlerless,1,19.0,17.0,12.0,73.3,2.5,,,,true,true,true
EA1235,2022,2023,CWMU Antlerless Elk,Sharp Mountain,antlerless,1,5.0,5.0,3.0,60.0,1.8,,,,true,true,true
EA1236,2022,2023,Antlerless Elk,East Canyon,antlerless,1,356.0,320.0,206.0,64.1,5.1,,,,true,true,true
EA1237,2022,2023,Antlerless Elk,"La Sal, La Sal Mtns, North",antlerless,1,149.0,104.0,31.0,30.2,5.6,,,,true,true,true
EA1238,2022,2023,Antlerless Elk,"Monroe, Rock Springs",antlerless,1,10.0,9.0,6.0,62.5,4.4,,,,true,true,true
EA1239,2022,2023,Antlerless Elk,"Nine Mile, Range Creek",antlerless,1,39.0,30.0,4.0,12.5,7.1,,,,true,true,true
EA1240,2022,2023,Antlerless Elk,"Nine Mile, Range Creek",antlerless,1,60.0,53.0,29.0,54.8,7.7,,,,true,true,true
EA1242,2022,2023,Antlerless Elk,"South Slope, Buckskin Hills-Jensen",antlerless,1,100.0,90.0,53.0,58.9,4.5,,,,true,true,true
EA1243,2022,2023,Antlerless Elk,"South Slope, Buckskin Hills-Jensen",antlerless,1,99.0,77.0,56.0,73.1,4.6,,,,true,true,true
EA1244,2022,2023,Antlerless Elk,"South Slope, Yellowstone",antlerless,1,300.0,272.0,44.0,16.3,5.7,,,,true,true,true
EA1245,2022,2023,Antlerless Elk,"South Slope, Yellowstone",antlerless,1,73.0,57.0,11.0,18.8,4.7,,,,true,true,true
EA1246,2022,2023,Antlerless Elk,Wasatch Mtns,antlerless,1,3.0,,,,,,,,true,true,true
EA1250,2022,2023,Antlerless Elk,"North Slope, West Daggett",antlerless,1,29.0,28.0,10.0,35.0,7.7,,,,true,true,true
EA1251,2022,2023,Antlerless Elk,"Southwest Desert, Burbank/Garrison",antlerless,1,19.0,16.0,12.0,72.7,3.2,,,,true,true,true
EA1252,2022,2023,Antlerless Elk,"Southwest Desert, Burbank/Garrison",antlerless,1,20.0,20.0,4.0,20.0,5.4,,,,true,true,true
EA1253,2022,2023,Antlerless Elk,"Southwest Desert, Desert Experimental Rang",antlerless,1,5.0,4.0,3.0,66.7,7.0,,,,true,true,true
EA1254,2022,2023,Antlerless Elk,Pine Valley,antlerless,1,20.0,20.0,5.0,27.3,7.0,,,,true,true,true
EA1255,2022,2023,CWMU Antlerless Elk,5S,antlerless,1,5.0,5.0,5.0,100.0,1.2,,,,true,true,true
EA1256,2022,2023,CWMU Antlerless Elk,Little Pole Canyon,antlerless,1,9.0,9.0,3.0,37.5,2.1,,,,true,true,true
EA1257,2022,2023,CWMU Antlerless Elk,Tunnel Hollow,antlerless,1,5.0,4.0,1.0,33.3,1.3,,,,true,true,true
EA2001,2022,2023,Private-Lands Only Antlerless Elk,Ogden,antlerless,1,298.0,261.0,118.0,45.2,8.2,,,,true,true,true
EA2002,2022,2023,Private-Lands Only Antlerless Elk,Morgan-South Rich,antlerless,1,128.0,109.0,87.0,80.4,3.4,,,,true,true,true
EA2003,2022,2023,Private-Lands Only Antlerless Elk,East Canyon,antlerless,1,237.0,205.0,95.0,46.2,5.1,,,,true,true,true
EA2004,2022,2023,Private-Lands Only Antlerless Elk,Chalk Creek,antlerless,1,495.0,406.0,257.0,63.4,6.3,,,,true,true,true
EA2005,2022,2023,Private-Lands Only Antlerless Elk,"North Slope, West Daggett",antlerless,1,47.0,18.0,6.0,33.3,8.3,,,,true,true,true
EA2006,2022,2023,Private-Lands Only Antlerless Elk,"South Slope, Yellowstone",antlerless,1,313.0,288.0,181.0,62.6,5.4,,,,true,true,true
EA2008,2022,2023,Private-Lands Only Antlerless Elk,"Nine Mile, Anthro-Myton Bench",antlerless,1,16.0,16.0,0.0,0.0,9.0,,,,true,true,true
EA2009,2022,2023,Private-Lands Only Antlerless Elk,"La Sal, La Sal Mtns",antlerless,1,68.0,48.0,4.0,8.3,16.2,,,,true,true,true
EA2010,2022,2023,Private-Lands Only Antlerless Elk,San Juan,antlerless,1,50.0,50.0,20.0,40.0,15.0,,,,true,true,true
EA2011,2022,2023,Private-Lands Only Antlerless Elk,"Central Mtns, Manti",antlerless,1,200.0,170.0,74.0,43.5,8.2,,,,true,true,true
EA2012,2022,2023,Private-Lands Only Antlerless Elk,"Wasatch Mtns, West",antlerless,1,203.0,161.0,83.0,51.5,6.6,,,,true,true,true
EA2013,2022,2023,Private-Lands Only Antlerless Elk,"Wasatch Mtns, Currant Creek",antlerless,1,99.0,79.0,38.0,47.7,3.8,,,,true,true,true
EA2014,2022,2023,Private-Lands Only Antlerless Elk,"Wasatch Mtns, Avintaquin - White River",antlerless,1,36.0,23.0,3.0,11.1,3.7,,,,true,true,true
EA2015,2022,2023,Private-Lands Only Antlerless Elk,Paunsaugunt,antlerless,1,100.0,58.0,8.0,14.3,4.6,,,,true,true,true
EA2016,2022,2023,Private-Lands Only Antlerless Elk,"Central Mtns, Nebo",antlerless,1,150.0,118.0,61.0,51.5,8.5,,,,true,true,true
EA2017,2022,2023,Private-Lands Only Antlerless Elk,Mt Dutton,antlerless,1,36.0,33.0,19.0,58.3,9.5,,,,true,true,true
EA2018,2022,2023,Private-Lands Only Antlerless Elk,Panguitch Lake,antlerless,1,74.0,68.0,18.0,26.1,12.0,,,,true,true,true
EA2019,2022,2023,Private-Lands Only Antlerless Elk,"West Desert, Tintic Valley",antlerless,1,48.0,41.0,14.0,35.3,7.6,,,,true,true,true
EA2020,2022,2023,Private-Lands Only Antlerless Elk,Zion,antlerless,1,224.0,203.0,63.0,31.2,9.3,,,,true,true,true
EA2021,2022,2023,Private-Lands Only Antlerless Elk,"Beaver, East",antlerless,1,28.0,28.0,16.0,57.1,14.1,,,,true,true,true
EA2026,2022,2023,Private-Lands Only Antlerless Elk,"Box Elder, Hansel Mtn",antlerless,1,52.0,38.0,19.0,50.0,4.9,,,,true,true,true
EA2027,2022,2023,Private-Lands Only Antlerless Elk,Cache,antlerless,1,223.0,189.0,88.0,46.4,6.6,,,,true,true,true
EA2028,2022,2023,Private-Lands Only Antlerless Elk,"South Slope, Bonanza/Vernal",antlerless,1,214.0,195.0,146.0,74.6,4.8,,,,true,true,true
EA2029,2022,2023,Private-Lands Only Antlerless Elk,"Nine Mile, Range Creek",antlerless,1,72.0,60.0,27.0,45.0,8.4,,,,true,true,true
EA2030,2022,2023,Private-Lands Only Antlerless Elk,"South Slope, Diamond Mtn",antlerless,1,198.0,167.0,73.0,43.8,10.5,,,,true,true,true
EB1000,2022,2023,Limited Entry Bull Elk,Elk - Statewide Permit,le_oial_all,1,2.0,2.0,2.0,100.0,4.0,4.0,,,true,true,true
EB3000,2022,2023,Limited Entry Bull Elk,"Beaver, East",le_oial_all,1,16.0,16.0,9.0,53.3,12.5,4.3,,,true,true,true
EB3001,2022,2023,Limited Entry Bull Elk,"Book Cliffs, Bitter Creek/South",le_oial_all,1,19.0,19.0,7.0,35.3,10.4,3.7,,,true,true,true
EB3002,2022,2023,Limited Entry Bull Elk,"Book Cliffs, Little Creek Roadless",le_oial_all,1,2.0,2.0,1.0,50.0,14.5,3.5,,,true,true,true
EB3003,2022,2023,Limited Entry Bull Elk,"Cache, Meadowville",le_oial_all,1,10.0,9.0,3.0,28.6,5.9,4.0,,,true,true,true
EB3005,2022,2023,Limited Entry Bull Elk,"Cache, South",le_oial_all,1,9.0,8.0,1.0,14.3,15.0,2.9,,,true,true,true
EB3006,2022,2023,Limited Entry Bull Elk,"Central Mtns, Manti",le_oial_all,1,144.0,143.0,57.0,40.0,13.0,3.6,,,true,true,true
EB3007,2022,2023,Limited Entry Bull Elk,"Central Mtns, Nebo",le_oial_all,1,15.0,15.0,9.0,60.0,13.3,3.9,,,true,true,true
EB3008,2022,2023,Limited Entry Bull Elk,"Fillmore, Pahvant",le_oial_all,1,14.0,14.0,5.0,38.5,13.0,4.1,,,true,true,true
EB3009,2022,2023,Limited Entry Bull Elk,"La Sal, La Sal Mtns",le_oial_all,1,32.0,32.0,10.0,31.0,12.0,3.4,,,true,true,true
EB3010,2022,2023,Limited Entry Bull Elk,Monroe,le_oial_all,1,13.0,12.0,7.0,54.5,15.3,3.7,,,true,true,true
EB3011,2022,2023,Limited Entry Bull Elk,Mt Dutton,le_oial_all,1,14.0,14.0,6.0,42.9,15.6,4.0,,,true,true,true
EB3013,2022,2023,Limited Entry Bull Elk,"North Slope, Three Corners",le_oial_all,1,7.0,7.0,4.0,60.0,9.2,3.8,,,true,true,true
EB3015,2022,2023,Limited Entry Bull Elk,Panguitch Lake,le_oial_all,1,12.0,12.0,8.0,63.6,12.4,4.5,,,true,true,true
EB3016,2022,2023,Limited Entry Bull Elk,Paunsaugunt,le_oial_all,1,19.0,18.0,1.0,7.1,11.3,2.6,,,true,true,true
EB3018,2022,2023,Limited Entry Bull Elk,"Plateau, Fishlake/Thousand Lakes",le_oial_all,1,65.0,64.0,20.0,30.5,12.4,3.5,,,true,true,true
EB3019,2022,2023,Limited Entry Bull Elk,San Juan Bull Elk,le_oial_all,1,20.0,20.0,8.0,41.2,11.8,3.4,,,true,true,true
EB3020,2022,2023,Limited Entry Bull Elk,"South Slope, Diamond Mtn",le_oial_all,1,18.0,18.0,12.0,68.8,11.6,3.9,,,true,true,true
EB3022,2022,2023,Limited Entry Bull Elk,Wasatch Mtns,le_oial_all,1,237.0,228.0,57.0,24.9,12.8,3.2,,,true,true,true
EB3024,2022,2023,Limited Entry Bull Elk,"Beaver, East",le_oial_all,1,24.0,23.0,22.0,95.7,3.7,4.4,,,true,true,true
EB3025,2022,2023,Limited Entry Bull Elk,"Beaver, East",le_oial_all,1,15.0,15.0,14.0,93.3,4.1,4.4,,,true,true,true
EB3026,2022,2023,Limited Entry Bull Elk,"Book Cliffs, Bitter Creek/South",le_oial_all,1,31.0,31.0,26.0,83.3,4.4,3.9,,,true,true,true
EB3027,2022,2023,Limited Entry Bull Elk,"Book Cliffs, Bitter Creek/South",le_oial_all,1,18.0,18.0,12.0,68.8,5.8,3.2,,,true,true,true
EB3028,2022,2023,Limited Entry Bull Elk,"Book Cliffs, Little Creek Roadless",le_oial_all,1,4.0,4.0,2.0,50.0,6.0,4.5,,,true,true,true
EB3031,2022,2023,Limited Entry Bull Elk,"Box Elder, Pilot Mtn",le_oial_all,1,14.0,14.0,13.0,92.9,8.6,4.1,,,true,true,true
EB3032,2022,2023,Limited Entry Bull Elk,"Cache, Meadowville",le_oial_all,1,20.0,20.0,16.0,80.0,2.9,4.0,,,true,true,true
EB3033,2022,2023,Limited Entry Bull Elk,"Cache, Meadowville",le_oial_all,1,15.0,13.0,9.0,72.7,2.1,3.9,,,true,true,true
EB3036,2022,2023,Limited Entry Bull Elk,"Cache, South",le_oial_all,1,14.0,14.0,8.0,57.1,4.3,3.8,,,true,true,true
EB3037,2022,2023,Limited Entry Bull Elk,"Cache, South",le_oial_all,1,8.0,7.0,5.0,71.4,5.1,3.6,,,true,true,true
EB3038,2022,2023,Limited Entry Bull Elk,"Central Mtns, Manti",le_oial_all,1,166.0,165.0,135.0,82.1,4.2,4.2,,,true,true,true
EB3039,2022,2023,Limited Entry Bull Elk,"Central Mtns, Manti",le_oial_all,1,124.0,121.0,91.0,75.2,4.6,4.0,,,true,true,true
EB3040,2022,2023,Limited Entry Bull Elk,"Central Mtns, Nebo",le_oial_all,1,23.0,23.0,23.0,100.0,3.3,4.3,,,true,true,true
EB3041,2022,2023,Limited Entry Bull Elk,"Central Mtns, Nebo",le_oial_all,1,14.0,14.0,13.0,92.9,3.7,4.5,,,true,true,true
EB3042,2022,2023,Limited Entry Bull Elk,"Fillmore, Pahvant",le_oial_all,1,25.0,25.0,18.0,73.9,4.3,4.0,,,true,true,true
EB3043,2022,2023,Limited Entry Bull Elk,"Fillmore, Pahvant",le_oial_all,1,12.0,12.0,10.0,83.3,3.8,4.3,,,true,true,true
EB3044,2022,2023,Limited Entry Bull Elk,"La Sal, Dolores Triangle",le_oial_all,1,5.0,,,,,,,,true,true,true
EB3045,2022,2023,Limited Entry Bull Elk,"La Sal, La Sal Mtns",le_oial_all,1,48.0,48.0,38.0,79.5,4.6,4.1,,,true,true,true
