source_no,permit_class,source_year_range,model_target_year,species_raw,species,hunt_family,area,condition,value,organization,permit_total,source_file,selected_hunt_code,possible_hunt_codes,match_method,match_confidence,match_notes,allocation_cycle_years,permit_applies_each_year,permit_count_per_year,permit_count_2025,permit_count_2026,permit_count_2027,permit_year_instances_2025_2027,interpretation,manual_review_reason
318,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
319,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Northern Area,Multiseason,519.79,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1005|TK1014,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
320,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
321,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
322,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
323,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
324,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
325,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
326,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,SFW,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
327,conservation,2025-2027,2026,Turkey,Turkey,Turkey,Southeastern Area,Multiseason,1037.5,NWTF,1.0,2025-27 Conservation Permits.xlsx,,TK1006|TK1015,AMBIGUOUS_AREA_CONDITION,MEDIUM,Multiple similar active hunt-code candidates; top score=70; manual selection needed for final code-level assignment.,2025|2026|2027,True,1.0,1.0,1.0,1.0,3.0,"one permit per row per year for 2025, 2026, and 2027","Conservation row applies annually in 2025, 2026, and 2027 but cannot be assigned to a single hunt code without review."
