page,source_file,source_name,draw,entity_type,hunt_code,hunt_title,hunt_name,unit,weapon,species,residency,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio_text,success_odds_1_in,success_probability
444,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5052,"Limited-entry Alw (rifle) Buck Pronghorn - West Desert, Snake Valley - Any Legal Weapon",Limited-entry Alw (rifle) Buck Pronghorn,"West Desert, Snake Valley",Any Legal Weapon,,nonresident,195,4,4,8,1 in 24.4,24.4,0.04098360655737705
445,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5053,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery",Limited-entry Archery Buck Pronghorn,"Nine Mile, Range Creek",Archery,,resident,10,2,1,3,1 in 3.3,3.3,0.30303030303030304
445,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5053,"Limited-entry Archery Buck Pronghorn - Nine Mile, Range Creek - Archery",Limited-entry Archery Buck Pronghorn,"Nine Mile, Range Creek",Archery,,nonresident,0,0,0,0,N/A,,
446,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5054,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery",Limited-entry Archery Buck Pronghorn,"Panguitch Lake/zion, North",Archery,,resident,50,4,3,7,1 in 7.1,7.1,0.14084507042253522
446,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5054,"Limited-entry Archery Buck Pronghorn - Panguitch Lake/zion, North - Archery",Limited-entry Archery Buck Pronghorn,"Panguitch Lake/zion, North",Archery,,nonresident,42,0,1,1,1 in 42.0,42.0,0.023809523809523808
447,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5055,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery",Limited-entry Archery Buck Pronghorn,"San Rafael, Desert",Archery,,resident,11,0,1,1,1 in 11.0,11.0,0.09090909090909091
447,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5055,"Limited-entry Archery Buck Pronghorn - San Rafael, Desert - Archery",Limited-entry Archery Buck Pronghorn,"San Rafael, Desert",Archery,,nonresident,0,0,0,0,N/A,,
448,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5056,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"San Rafael, North",Muzzleloader,,resident,49,9,9,18,1 in 2.7,2.7,0.37037037037037035
448,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5056,"Limited-entry Muzzle Buck Pronghorn - San Rafael, North - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"San Rafael, North",Muzzleloader,,nonresident,72,1,1,2,1 in 36.0,36.0,0.027777777777777776
449,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5059,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Nine Mile, Anthro-myton Bench",Muzzleloader,,resident,60,13,13,26,1 in 2.3,2.3,0.4347826086956522
449,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5059,"Limited-entry Muzzle Buck Pronghorn - Nine Mile, Anthro-myton Bench - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Nine Mile, Anthro-myton Bench",Muzzleloader,,nonresident,38,2,1,3,1 in 12.7,12.7,0.07874015748031496
450,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5060,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Diamond Mtn/bonanza,Muzzleloader,,resident,46,9,8,17,1 in 2.7,2.7,0.37037037037037035
450,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5060,Limited-entry Muzzle Buck Pronghorn - Diamond Mtn/bonanza - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Diamond Mtn/bonanza,Muzzleloader,,nonresident,36,1,1,2,1 in 18.0,18.0,0.05555555555555555
451,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5061,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Panguitch Lake/zion, North",Muzzleloader,,resident,11,4,3,7,1 in 1.6,1.6,0.625
451,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5061,"Limited-entry Muzzle Buck Pronghorn - Panguitch Lake/zion, North - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Panguitch Lake/zion, North",Muzzleloader,,nonresident,19,0,1,1,1 in 19.0,19.0,0.05263157894736842
452,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5062,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Pine Valley,Muzzleloader,,resident,8,3,3,6,1 in 1.3,1.3,0.7692307692307692
452,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5062,Limited-entry Muzzle Buck Pronghorn - Pine Valley - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Pine Valley,Muzzleloader,,nonresident,6,0,1,1,1 in 6.0,6.0,0.16666666666666666
453,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5065,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Fillmore, Oak Creek South",Muzzleloader,,resident,26,6,6,12,1 in 2.2,2.2,0.45454545454545453
453,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5065,"Limited-entry Muzzle Buck Pronghorn - Fillmore, Oak Creek South - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Fillmore, Oak Creek South",Muzzleloader,,nonresident,29,0,1,1,1 in 29.0,29.0,0.034482758620689655
454,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5066,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"North Slope, Three Corners/west Daggett",Muzzleloader,,resident,25,6,5,11,1 in 2.3,2.3,0.4347826086956522
454,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5066,"Limited-entry Muzzle Buck Pronghorn - North Slope, Three Corners/west Daggett - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"North Slope, Three Corners/west Daggett",Muzzleloader,,nonresident,13,0,1,1,1 in 13.0,13.0,0.07692307692307693
455,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5072,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Vernal,Muzzleloader,,resident,13,9,4,13,1 in 1.0,1.0,1.0
455,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5072,Limited-entry Muzzle Buck Pronghorn - Vernal - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Vernal,Muzzleloader,,nonresident,14,1,1,2,1 in 7.0,7.0,0.14285714285714285
456,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5073,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon",Limited-entry Alw (rifle) Buck Pronghorn,"Cache, Rich",Any Legal Weapon,,resident,242,0,1,1,1 in 242.0,242.0,0.004132231404958678
456,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5073,"Limited-entry Alw (rifle) Buck Pronghorn - Cache, Rich - Any Legal Weapon",Limited-entry Alw (rifle) Buck Pronghorn,"Cache, Rich",Any Legal Weapon,,nonresident,62,0,1,1,1 in 62.0,62.0,0.016129032258064516
457,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5074,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery",Limited-entry Archery Buck Pronghorn,"Cache, Rich",Archery,,resident,8,0,1,1,1 in 8.0,8.0,0.125
457,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5074,"Limited-entry Archery Buck Pronghorn - Cache, Rich - Archery",Limited-entry Archery Buck Pronghorn,"Cache, Rich",Archery,,nonresident,4,0,1,1,1 in 4.0,4.0,0.25
458,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5075,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Cache, Rich",Muzzleloader,,resident,8,0,1,1,1 in 8.0,8.0,0.125
458,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5075,"Limited-entry Muzzle Buck Pronghorn - Cache, Rich - Muzzleloader",Limited-entry Muzzle Buck Pronghorn,"Cache, Rich",Muzzleloader,,nonresident,11,0,1,1,1 in 11.0,11.0,0.09090909090909091
459,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5076,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon,Limited-entry Alw (rifle) Buck Pronghorn,Parker Mtn,Any Legal Weapon,,resident,447,20,20,40,1 in 11.2,11.2,0.08928571428571429
459,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5076,Limited-entry Alw (rifle) Buck Pronghorn - Parker Mtn - Any Legal Weapon,Limited-entry Alw (rifle) Buck Pronghorn,Parker Mtn,Any Legal Weapon,,nonresident,129,3,2,5,1 in 25.8,25.8,0.03875968992248062
460,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5077,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery,Limited-entry Archery Buck Pronghorn,Parker Mtn,Archery,,resident,43,7,6,13,1 in 3.3,3.3,0.30303030303030304
460,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5077,Limited-entry Archery Buck Pronghorn - Parker Mtn - Archery,Limited-entry Archery Buck Pronghorn,Parker Mtn,Archery,,nonresident,10,1,1,2,1 in 5.0,5.0,0.2
461,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5078,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Parker Mtn,Muzzleloader,,resident,31,7,6,13,1 in 2.4,2.4,0.4166666666666667
461,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5078,Limited-entry Muzzle Buck Pronghorn - Parker Mtn - Muzzleloader,Limited-entry Muzzle Buck Pronghorn,Parker Mtn,Muzzleloader,,nonresident,19,1,1,2,1 in 9.5,9.5,0.10526315789473684
462,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5300,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon,Cwmu Buck Pronghorn,Antelope Creek,Any Legal Weapon,,resident,27,2,2,4,1 in 6.8,6.8,0.14705882352941177
462,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5300,Cwmu Buck Pronghorn - Antelope Creek - Any Legal Weapon,Cwmu Buck Pronghorn,Antelope Creek,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
463,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5302,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon,Cwmu Buck Pronghorn,Deseret,Any Legal Weapon,,resident,173,8,8,16,1 in 10.8,10.8,0.09259259259259259
463,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5302,Cwmu Buck Pronghorn - Deseret - Any Legal Weapon,Cwmu Buck Pronghorn,Deseret,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
464,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5305,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon,Cwmu Buck Pronghorn,Park Valley,Any Legal Weapon,,resident,13,1,1,2,1 in 6.5,6.5,0.15384615384615385
464,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5305,Cwmu Buck Pronghorn - Park Valley - Any Legal Weapon,Cwmu Buck Pronghorn,Park Valley,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
465,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5306,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon,Cwmu Buck Pronghorn,Rabbit Creek,Any Legal Weapon,,resident,7,0,1,1,1 in 7.0,7.0,0.14285714285714285
465,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5306,Cwmu Buck Pronghorn - Rabbit Creek - Any Legal Weapon,Cwmu Buck Pronghorn,Rabbit Creek,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
466,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5309,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon,Cwmu Buck Pronghorn,Skull Valley South,Any Legal Weapon,,resident,15,1,1,2,1 in 7.5,7.5,0.13333333333333333
466,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5309,Cwmu Buck Pronghorn - Skull Valley South - Any Legal Weapon,Cwmu Buck Pronghorn,Skull Valley South,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
467,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5311,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon,Cwmu Buck Pronghorn,The Rose Of Snowville,Any Legal Weapon,,resident,39,2,2,4,1 in 9.8,9.8,0.1020408163265306
467,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5311,Cwmu Buck Pronghorn - The Rose Of Snowville - Any Legal Weapon,Cwmu Buck Pronghorn,The Rose Of Snowville,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
468,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5312,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,Tl Bar Ranch,Any Legal Weapon,,resident,3,0,1,1,1 in 3.0,3.0,0.3333333333333333
468,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5312,Cwmu Buck Pronghorn - Tl Bar Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,Tl Bar Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
469,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5313,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,West Willow Creek Ranch,Any Legal Weapon,,resident,1,0,1,1,1 in 1.0,1.0,1.0
469,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5313,Cwmu Buck Pronghorn - West Willow Creek Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,West Willow Creek Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
470,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5314,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon,Cwmu Buck Pronghorn,Westlake,Any Legal Weapon,,resident,22,2,1,3,1 in 7.3,7.3,0.136986301369863
470,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5314,Cwmu Buck Pronghorn - Westlake - Any Legal Weapon,Cwmu Buck Pronghorn,Westlake,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
471,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5315,Cwmu Buck Pronghorn - Zane - Any Legal Weapon,Cwmu Buck Pronghorn,Zane,Any Legal Weapon,,resident,6,1,1,2,1 in 3.0,3.0,0.3333333333333333
471,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5315,Cwmu Buck Pronghorn - Zane - Any Legal Weapon,Cwmu Buck Pronghorn,Zane,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
472,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5325,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,Allen Ranch,Any Legal Weapon,,resident,7,0,1,1,1 in 7.0,7.0,0.14285714285714285
472,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5325,Cwmu Buck Pronghorn - Allen Ranch - Any Legal Weapon,Cwmu Buck Pronghorn,Allen Ranch,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
473,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5326,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cwmu Buck Pronghorn,Cedar Springs,Any Legal Weapon,,resident,18,0,1,1,1 in 18.0,18.0,0.05555555555555555
473,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5326,Cwmu Buck Pronghorn - Cedar Springs - Any Legal Weapon,Cwmu Buck Pronghorn,Cedar Springs,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
474,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5327,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon,Cwmu Buck Pronghorn,Cottonwood Ridge,Any Legal Weapon,,resident,26,2,2,4,1 in 6.5,6.5,0.15384615384615385
474,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5327,Cwmu Buck Pronghorn - Cottonwood Ridge - Any Legal Weapon,Cwmu Buck Pronghorn,Cottonwood Ridge,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
475,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5328,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon,Cwmu Buck Pronghorn,Pahvant Ensign,Any Legal Weapon,,resident,31,2,1,3,1 in 10.3,10.3,0.0970873786407767
475,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5328,Cwmu Buck Pronghorn - Pahvant Ensign - Any Legal Weapon,Cwmu Buck Pronghorn,Pahvant Ensign,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
476,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon,Cwmu Buck Pronghorn,Snowville Flat,Any Legal Weapon,,resident,14,0,1,1,1 in 14.0,14.0,0.07142857142857142
476,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5329,Cwmu Buck Pronghorn - Snowville Flat - Any Legal Weapon,Cwmu Buck Pronghorn,Snowville Flat,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
477,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon,Cwmu Buck Pronghorn,George Creek,Any Legal Weapon,,resident,5,0,1,1,1 in 5.0,5.0,0.2
477,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5330,Cwmu Buck Pronghorn - George Creek - Any Legal Weapon,Cwmu Buck Pronghorn,George Creek,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
478,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon,Limited-entry Alw (rifle) Buck Pronghorn,Mt Dutton/paunsaugunt,Any Legal Weapon,,resident,198,14,14,28,1 in 7.1,7.1,0.14084507042253522
478,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5331,Limited-entry Alw (rifle) Buck Pronghorn - Mt Dutton/paunsaugunt - Any Legal Weapon,Limited-entry Alw (rifle) Buck Pronghorn,Mt Dutton/paunsaugunt,Any Legal Weapon,,nonresident,184,2,1,3,1 in 61.3,61.3,0.016313213703099513
479,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery,Limited-entry Archery Buck Pronghorn,Mt Dutton/paunsaugunt,Archery,,resident,22,4,3,7,1 in 3.1,3.1,0.3225806451612903
479,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5332,Limited-entry Archery Buck Pronghorn - Mt Dutton/paunsaugunt - Archery,Limited-entry Archery Buck Pronghorn,Mt Dutton/paunsaugunt,Archery,,nonresident,27,0,1,1,1 in 27.0,27.0,0.037037037037037035
480,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon,Cwmu Buck Pronghorn,Heist,Any Legal Weapon,,resident,5,1,1,2,1 in 2.5,2.5,0.4
480,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5337,Cwmu Buck Pronghorn - Heist - Any Legal Weapon,Cwmu Buck Pronghorn,Heist,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
481,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon,Cwmu Buck Pronghorn,Iron Spring,Any Legal Weapon,,resident,2,0,1,1,1 in 2.0,2.0,0.5
481,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5339,Cwmu Buck Pronghorn - Iron Spring - Any Legal Weapon,Cwmu Buck Pronghorn,Iron Spring,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
482,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon,Cwmu Buck Pronghorn,Sweetwater,Any Legal Weapon,,resident,6,0,1,1,1 in 6.0,6.0,0.16666666666666666
482,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5341,Cwmu Buck Pronghorn - Sweetwater - Any Legal Weapon,Cwmu Buck Pronghorn,Sweetwater,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
483,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon,Cwmu Buck Pronghorn,Salt Wells,Any Legal Weapon,,resident,7,1,1,2,1 in 3.5,3.5,0.2857142857142857
483,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5342,Cwmu Buck Pronghorn - Salt Wells - Any Legal Weapon,Cwmu Buck Pronghorn,Salt Wells,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
484,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon,Cwmu Buck Pronghorn,Green River Flat,Any Legal Weapon,,resident,10,1,1,2,1 in 5.0,5.0,0.2
484,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,PB5345,Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon,Cwmu Buck Pronghorn,Green River Flat,Any Legal Weapon,,nonresident,0,0,0,0,N/A,,
485,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,species_summary,,,,,,BISON - All Applicants,resident,14578,40,37,77,1 in 189.3,189.3,0.0052826201796090854
485,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,species_summary,,,,,,BISON - All Applicants,nonresident,8443,0,15,15,1 in 562.9,562.9,0.0017765144785930006
489,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6505,Bison (cow Only) - Henry Mtns - Any Legal Weapon,Bison (cow Only),Henry Mtns,Any Legal Weapon,,resident,360,2,2,4,1 in 90.0,90.0,0.011111111111111112
489,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6505,Bison (cow Only) - Henry Mtns - Any Legal Weapon,Bison (cow Only),Henry Mtns,Any Legal Weapon,,nonresident,133,0,1,1,1 in 133.0,133.0,0.007518796992481203
490,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6506,Bison (cow Only) - Henry Mtns - Any Legal Weapon,Bison (cow Only),Henry Mtns,Any Legal Weapon,,resident,292,3,3,6,1 in 48.7,48.7,0.02053388090349076
490,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6506,Bison (cow Only) - Henry Mtns - Any Legal Weapon,Bison (cow Only),Henry Mtns,Any Legal Weapon,,nonresident,144,0,1,1,1 in 144.0,144.0,0.006944444444444444
491,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6509,Bison Archery (hunter’s Choice) - Henry Mtns - Archery,Bison Archery (hunter’s Choice),Henry Mtns,Archery,,resident,352,2,2,4,1 in 88.0,88.0,0.011363636363636364
491,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6509,Bison Archery (hunter’s Choice) - Henry Mtns - Archery,Bison Archery (hunter’s Choice),Henry Mtns,Archery,,nonresident,581,0,1,1,1 in 581.0,581.0,0.0017211703958691911
493,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6528,"Bison Archery (hunter’s Choice) - Book Cliffs, Little Creek/south - Archery",Bison Archery (hunter’s Choice),"Book Cliffs, Little Creek/south",Archery,,resident,146,2,2,4,1 in 36.5,36.5,0.0273972602739726
493,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6528,"Bison Archery (hunter’s Choice) - Book Cliffs, Little Creek/south - Archery",Bison Archery (hunter’s Choice),"Book Cliffs, Little Creek/south",Archery,,nonresident,269,0,1,1,1 in 269.0,269.0,0.0037174721189591076
494,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6529,"Bison (cow Only) - Book Cliffs, Little Creek/south - Any Legal Weapon",Bison (cow Only),"Book Cliffs, Little Creek/south",Any Legal Weapon,,resident,118,2,2,4,1 in 29.5,29.5,0.03389830508474576
494,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6529,"Bison (cow Only) - Book Cliffs, Little Creek/south - Any Legal Weapon",Bison (cow Only),"Book Cliffs, Little Creek/south",Any Legal Weapon,,nonresident,79,0,1,1,1 in 79.0,79.0,0.012658227848101266
495,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6530,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon",Bison (hunter’s Choice),"Book Cliffs, Little Creek/south",Any Legal Weapon,,resident,270,2,1,3,1 in 90.0,90.0,0.011111111111111112
495,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6530,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon",Bison (hunter’s Choice),"Book Cliffs, Little Creek/south",Any Legal Weapon,,nonresident,293,0,1,1,1 in 293.0,293.0,0.0034129692832764505
496,24_bg-draw-results.pdf,big_game_draw_results,2024 Draw 5,hunt,BI6531,"Bison (hunter’s Choice) - Book Cliffs, Little Creek/south - Any Legal Weapon",Bison (hunter’s Choice),"Book Cliffs, Little Creek/south",Any Legal Weapon,,resident,117,2,2,4,1 in 29.3,29.3,0.034129692832764506
