path,size_bytes,file_type,page_dependency,is_large,is_blocking_likely,should_lazy_load,should_cloudflare_r2,should_compress,should_split,should_not_publish,recommendation
processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/2026 TURKEY EITHER SEX DRAW.pdf,3257,PDF,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/CURRENT YEAR PERMIT NUMBERS COMPARE SNAPSHOT TOTALSCAN.pdf,320169,PDF,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_PDF_CLEAN_BUILD/CURRENT YEAR PERMIT NUMBERS COMPARE SNAPSHOT.pdf,319440,PDF,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_PRIMARY_TABLES_BUILD_REPORT.json,2957,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 BISON COW O.I.L.xlsx,6977,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 BISON HUNTER CHOICE O.I.L.xlsx,7815,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 BLACK BEAR DRAW.xlsx,14035,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 COUGAR DRAW.xlsx,6549,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER ANTLERLESS CWMU.xlsx,6861,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER ANTLERLESS DRAW SUMMARY.xlsx,8307,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER ANTLERLESS DRAW.xlsx,8346,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK CACTUS BUCK.xlsx,6570,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK CONSERVATION PERMIT.xlsx,6904,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK CWMU.xlsx,14398,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK DRAW.xlsx,38900,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK EXTENDED ARCHERY.xlsx,6612,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK GENERAL SEASON PRIVATE LANDS.xlsx,7809,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK GENERAL SEASON.xlsx,16257,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK L.E MANAGEMENT BUCK.xlsx,6977,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK L.E PRIVATE LANDS ONLY.xlsx,7241,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK L.E.xlsx,11789,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK P.L.E.xlsx,7434,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER BUCK STATEWIDE.xlsx,6668,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DEER HUNTER CHOICE.xlsx,6612,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DESERT BIGHORN SHEEP RAM O.I.L SUMMARY.xlsx,8529,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 DESERT BIGHORN SHEEP RAM O.I.L.xlsx,8539,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK ANTLERLESS CONSERVATION PERMIT.xlsx,6940,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK ANTLERLESS CWMU.xlsx,10971,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK ANTLERLESS DRAW.xlsx,22586,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK ANTLERLESS GENERAL SEASON.xlsx,15497,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK ANTLERLESS PRIVATE LANDS ONLY.xlsx,8721,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL ALL HUNTS.xlsx,31514,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL CONSERVATION PERMIT.xlsx,6742,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL CWMU.xlsx,11238,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL EXTENDED ARCHERY.xlsx,6551,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL GENERAL ANY BULL.xlsx,7032,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL GENERAL ARCHERY.xlsx,6625,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL GENERAL SPIKE ONLY.xlsx,6863,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL L.E MATURE BULL PRIVATE LANDS.xlsx,14982,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL L.E MATURE BULL.xlsx,17189,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL L.E.xlsx,12813,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL STATEWIDE.xlsx,6596,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK BULL YOUTH GENERAL ANY BULL.xlsx,6664,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK GENERAL SEASON.xlsx,7262,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ELK LIMITEDENTRY CWMU.xlsx,11085,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 MOOSE BULL O.I.L.xlsx,8717,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 MOOSE COW O.I.L.xlsx,6810,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 MOUNTAIN GOAT HUNTER CHOICE O.I.L.xlsx,8033,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC ANTLERLESS DEER PERMITS.xlsx,7523,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC ANTLERLESS ELK CONTROL UNITS.xlsx,6385,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC ANTLERLESS ELK PERMITS.xlsx,14760,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC ANTLERLESS MOOSE PERMITS.xlsx,6748,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC BUCK DEER GENERAL SEASON PERMIT RECOMMENDATIONS.xlsx,6385,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC BUCK DEER LIMITED ENTRY PERMITS.xlsx,8919,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC BUCK DEER PREMIUM MANAGEMENT PERMITS.xlsx,7521,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC DOE PRONGHORN PERMITS.xlsx,7574,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC EWE ROCKY MOUNTAIN BIGHORN SHEEP PERMITS.xlsx,6551,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC GENERAL SEASON BULL ELK PERMITS.xlsx,6385,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC LIMITED ENTRY BUCK PRONGHORN PERMITS.xlsx,10710,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC LIMITED ENTRY BULL ELK HAMSS AND SEPTEMBER ARCHERY PERMITS.xlsx,7123,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC LIMITED ENTRY BULL ELK LATE ARCHERY PERMITS.xlsx,7583,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC LIMITED ENTRY BULL ELK PERMITS.xlsx,13960,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC OIAL BISON PERMITS.xlsx,7590,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC OIAL BULL MOOSE PERMITS.xlsx,7354,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC OIAL DESERT BIGHORN SHEEP PERMITS.xlsx,7659,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC OIAL MOUNTAIN GOAT PERMITS.xlsx,7605,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC OIAL ROCKY MOUNTAIN BIGHORN SHEEP PERMITS.xlsx,7460,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC PDF VS DATABASE 2026 COMPARISON.xlsx,72866,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC PDF VS USER PASTE COMPARISON.xlsx,25231,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC PERMIT ROWS FROM PDF.xlsx,29474,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC PRIVATE LANDS ONLY ANTLERLESS ELK PERMITS.xlsx,8489,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 RAC SUPPLEMENTAL PERMIT ROWS PARSED.xlsx,20451,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ROCKY MOUNTAIN BIGHORN SHEEP EWE O.I.L.xlsx,6598,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 ROCKY MOUNTAIN BIGHORN SHEEP RAM O.I.L.xlsx,8529,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 TURKEY BEARDED DRAW.xlsx,7669,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/2026 TURKEY EITHER SEX DRAW.xlsx,6857,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/CURRENT YEAR PERMIT NUMBERS COMPARE SNAPSHOT TOTALSCAN HIGH CONF.xlsx,72867,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/CURRENT YEAR PERMIT NUMBERS COMPARE SNAPSHOT TOTALSCAN.xlsx,72867,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/_XLXS_CLEAN_BUILD/CURRENT YEAR PERMIT NUMBERS COMPARE SNAPSHOT.xlsx,72866,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/2026 elk bull cwmu.csv,8232,CSV,,false,false,false,false,false,false,false,OK for current audit threshold.
processed_data/hard_data_exports/hunt_tables/2026/2026_BLACK_BEAR.validation.json,1925,JSON,,false,false,false,false,false,false,false,OK for current audit threshold.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BISON COW ONLY ONCE-IN-A-LIFETIME ANY LEGAL WEAPON.xlsx,6951,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BISON HUNTERS CHOICE GENERAL SEASON ANY LEGAL WEAPON.xlsx,6717,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BISON HUNTERS CHOICE ONCE-IN-A-LIFETIME ANY LEGAL WEAPON.xlsx,7210,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BISON HUNTERS CHOICE ONCE-IN-A-LIFETIME ARCHERY.xlsx,6773,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BISON HUNTERS CHOICE STATEWIDE ANY LEGAL WEAPON.xlsx,6563,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BLACK BEAR EITHER SEX PURSUIT PURSUIT ONLY.xlsx,6594,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 BLACK BEAR EITHER SEX STATEWIDE ANY LEGAL WEAPON.xlsx,6632,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 COUGAR EITHER SEX STATEWIDE ANY LEGAL WEAPON.xlsx,6759,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER ANTLERLESS CWMU ANY LEGAL WEAPON.xlsx,6832,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER ANTLERLESS GENERAL SEASON ANY LEGAL WEAPON.xlsx,6894,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER ANTLERLESS GENERAL SEASON ARCHERY MUZZLELOADER SHOTGUN.xlsx,6993,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER ANTLERLESS GENERAL SEASON ARCHERY.xlsx,7125,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CACTUS BUCK ANY LEGAL WEAPON.xlsx,6560,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION ANY LEGAL WEAPON.xlsx,6578,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION ARCHERY.xlsx,6568,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MULTISEASON.xlsx,6593,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx,6570,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CWMU ANY LEGAL WEAPON.xlsx,14340,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON EARLY.xlsx,6595,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON LATE.xlsx,6788,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ANY LEGAL WEAPON.xlsx,9150,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY ARCHERY.xlsx,8709,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY MUZZLELOADER.xlsx,8490,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED MUZZLELOADER.xlsx,6770,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON - PRIVATE LAND ONLY RESTRICTED RIFLE.xlsx,6780,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON EARLY.xlsx,7488,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ANY LEGAL WEAPON LATE.xlsx,8747,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK GENERAL SEASON ARCHERY.xlsx,8935,spreadsheet,,false,false,false,false,false,false,true,Do not publish directly to Pages; move behind curated link/R2 or remove from public package.
