workbook,pdf_exists,row_number,hunt_code,hunt_name,species,age_cell_value,hard_data_age,hard_data_reported_hunt_year,hard_data_source_file,status
2026 DEER ANTLERLESS DRAW.xlsx,true,14,DA1041,"Nine Mile, Green River Valley",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,15,DA1042,"San Juan, Monticello",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,16,DA1045,"Fillmore, Oak City",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,17,DA1046,"Nine Mile, Price River Valley",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,18,DA1047,Vernal-Ouray Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,19,DA1048,Fillmore City,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,20,DA1049,"Vernal, Ashley Valley",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER ANTLERLESS DRAW.xlsx,true,21,DA1050,The Rose of Snowville CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CACTUS BUCK.xlsx,true,2,DB1058,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK CONSERVATION PERMIT.xlsx,true,2,DB1056,Book Cliffs (North & South),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CONSERVATION PERMIT.xlsx,true,3,DB1075,Book Cliffs (North & South),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CONSERVATION PERMIT.xlsx,true,4,DB1076,Book Cliffs (North & South),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CONSERVATION PERMIT.xlsx,true,5,DB1118,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,2,DB1200,Alton - Premium Buck CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,3,DB1201,Alton - Management Buck CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,4,DB1202,Antelope Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,5,DB1203,Avintaquin Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,6,DB1204,Bally Watts CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,7,DB1205,Bar J Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,8,DB1206,Bear Mountain CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,9,DB1207,Bear Springs CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,10,DB1208,Blackhawk CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,11,DB1209,Blind Springs CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,12,DB1211,Blue Spring Hills CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,13,DB1212,Bluebell CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,14,DB1213,Boobe Hole CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,15,DB1215,Buckhorn Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,16,DB1216,Castle Valley Outdoors CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,17,DB1217,Causey Spring CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,18,DB1219,Chimney Rock CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,19,DB1222,Coldwater Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,20,DB1224,Cotton Thomas CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,21,DB1227,Deer Haven CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,22,DB1228,Deseret CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,23,DB1229,Dilly Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,24,DB1230,Double R Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,25,DB1231,Dove Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,26,DB1232,Durst Mountain CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,27,DB1233,East Fork Chalk Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,28,DB1234,East Zion CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,29,DB1236,Engineer Springs CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,30,DB1237,Ensign Ranches CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,31,DB1238,Folley Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,32,DB1239,Fort Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,33,DB1240,George Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,34,DB1241,Golden Spike CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,35,DB1242,Grass Valley/Clark Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,36,DB1243,Grazing Pasture CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,37,DB1244,Green Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,38,DB1245,Guildersleeve CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,39,DB1246,Hardscrabble CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,40,DB1248,Heaston East CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,41,DB1249,Hiawatha CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,42,DB1250,Indian Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,43,DB1251,Indian Head CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,44,DB1252,Ingham Peak CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,45,DB1253,Circle E Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,46,DB1255,Johnson Mountain Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,47,DB1256,Junction Valley CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,48,DB1258,Little Red Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,49,DB1259,Tunnel Hollow CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,50,DB1260,Middle Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,51,DB1261,Minnie Maud Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,52,DB1263,Moon Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,53,DB1264,Mountain Meadow CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,54,DB1265,Mountain Top CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,55,DB1266,Mt Carmel CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,56,DB1269,North Promontory CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,57,DB1270,Nucor West CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,58,DB1271,Oak Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,59,DB1272,Old Woman Plateau CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,60,DB1273,Park Valley Hereford CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,61,DB1274,Patmos Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,62,DB1275,Pine Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,63,DB1277,Pocatello Valley CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,64,DB1279,Preston Nutter Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,65,DB1280,Promontory Point CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,66,DB1281,Rattlesnake Pass CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,67,DB1282,Redd Ranches CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,68,DB1283,Roan Cliffs CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,69,DB1285,Sand Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,70,DB1286,Pisgah Mountain CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,71,DB1287,Scofield Canyons CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,72,DB1288,Scofield West CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,73,DB1289,Sharp Mountain CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,74,DB1290,Skull Crack CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,75,DB1291,Skull Valley South CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,76,DB1292,Soldier Summit CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,77,DB1293,South Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,78,DB1294,Spring Creek Acres CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,79,DB1295,Spring Creek/Dodge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,80,DB1298,Strawberry Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,81,DB1299,Summit Point CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,82,DB1300,Thatcher Mountain CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,83,DB1301,Three C CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,84,DB1303,North Peaks CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,85,DB1304,Two Bear CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,86,DB1305,Wallsburg CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,87,DB1306,Washakie CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,88,DB1308,West Hills CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,89,DB1309,West Willow Creek Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,90,DB1310,White's Valley CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,91,DB1312,Woodruff Creek South CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,92,DB1317,Jacob's Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,93,DB1322,Pahvant Ensign CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,94,DB1323,Rock House CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,95,DB1325,Double Cone CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,96,DB1326,Rosette CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,97,DB1327,Mountain Sky Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,98,DB1328,Clear Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,99,DB1330,Iron Spring CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,100,DB1331,Raft River CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,101,DB1332,West Ridge CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,102,DB1333,5S CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,103,DB1334,Alton - Cactus Buck CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,104,DB1335,Big Piney Ranch CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,105,DB1336,First Light CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,106,DB1337,Little Pole Canyon CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,107,DB1341,Dry Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,108,DB1342,Faust Valley CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,109,DB1347,The Rose of Snowville CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,110,DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK CWMU.xlsx,true,111,DB1351,The Dirty Dozen,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,2,DB0001,Southeastern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,3,DB0002,Southeastern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,4,DB0003,Southeastern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,5,DB0004,Southern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,6,DB0005,Southern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,7,DB0006,Southern Navajo Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,8,DB0007,Buck Deer - Statewide Permit,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,9,DB0009,Antelope Island - Conservation/Expo,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,10,DB0010,Southern Paiute Buck Deer (early),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,11,DB0011,Southern Paiute Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,12,DB0012,Southern Paiute Buck Deer,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,13,DB0013,Southern Paiute Buck Deer (late),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,14,DB1000,Henry Mtns,Deer,5.7,5.7,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,15,DB1001,Paunsaugunt,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,16,DB1002,Antelope Island,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,17,DB1003,Henry Mtns,Deer,5.7,5.7,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,18,DB1004,Paunsaugunt,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,19,DB1005,Henry Mtns,Deer,5.7,5.7,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,20,DB1006,Paunsaugunt,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,21,DB1007,Henry Mtns,Deer,5.7,5.7,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,22,DB1008,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,23,DB1009,Henry Mtns (Management Buck Deer),Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,24,DB1010,Paunsaugunt,Deer,5.6,5.6,2023,23_bg_report.pdf,AGE_POPULATED_FROM_PASS_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,25,DB1011,Book Cliffs,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,26,DB1012,"Fillmore, Oak Creek LE",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,27,DB1013,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,28,DB1014,"San Juan, Elk Ridge",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,29,DB1015,Diamond Mtn,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,30,DB1016,"West Desert, Vernon",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,31,DB1017,"Book Cliffs, North",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,32,DB1018,"Book Cliffs, South",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,33,DB1019,"Fillmore, Oak Creek LE",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,34,DB1020,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,35,DB1022,"San Juan, Elk Ridge",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,36,DB1023,Diamond Mtn,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,37,DB1024,"West Desert, Vernon",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,38,DB1025,Book Cliffs,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,39,DB1026,"Cache, Crawford Mtn",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,40,DB1028,Fillmore,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,41,DB1029,"Fillmore, Oak Creek LE",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,42,DB1030,Kamas,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,43,DB1031,Dolores Triangle,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,44,DB1032,Monroe,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,45,DB1033,Nine Mile,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,46,DB1034,Pine Valley,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,47,DB1037,"San Juan, Elk Ridge",Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,48,DB1038,Diamond Mtn,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,49,DB1039,Yellowstone,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
2026 DEER BUCK DRAW.xlsx,true,50,DB1040,Southwest Desert,Deer,,,,,AGE_BLANK_NO_PASS_NUMERIC_HARD_DATA
